model linking_length pyfof_grp N clump_mass[Msol] com_x[kpc] com_y[kpc] com_z[kpc] max_r[kpc] clump_r_avg[kpc] r[kpc] avg_temp[K] avg_pressure[Pa] avg_nHden[cm^-3] vdist[km/s] entropy[K/(Msolkpc**3)**(2/3)]
GM2SI1 1.00 77 2 380293.60 20.24 -8.85 4.10 0.12 0.10 22.47 11957.69 27563079.30 0.0015154568 11.71 210597642248377333710848.00
GM2SI1 1.00 78 3 639241.41 14.20 -5.31 9.14 0.37 0.29 17.71 11417.61 38513847.94 0.0046838689 15.37 143025496397993333489664.00
GM2SI1 1.00 79 79 14782098.10 11.95 -11.39 4.52 3.16 1.19 17.12 13094.60 246219992.43 0.0888870636 23.11 61271693849599345164288.00
GM2SI1 1.00 80 2 363114.32 -139.49 -69.64 -12.94 0.54 0.46 156.44 13627.81 10328047.98 0.0000480362 8.75 562541672108351847137280.00
GM2SI1 1.00 81 2 426537.06 -140.63 -70.71 -11.26 0.25 0.25 157.81 14313.42 8042597.46 0.0000194871 9.01 716957487495048702459904.00
GM2SI1 1.00 82 2 424175.81 -136.66 -66.42 8.57 0.44 0.44 152.19 15154.21 6826008.16 0.0000113742 7.54 885301248121858825388032.00
GM2SI1 1.00 83 3 636269.60 -134.08 -63.50 9.17 0.35 0.23 148.64 17588.17 5147242.97 0.0000038462 9.00 1373440045592645442994176.00
GM2SI1 1.00 84 2 424178.38 -133.77 -62.06 8.14 0.46 0.46 147.69 17644.84 5315683.83 0.0000043257 7.00 1362634925604488223916032.00
GM2SI1 1.00 85 2 362220.43 -137.29 -69.04 11.48 0.36 0.31 154.10 17217.54 5590300.21 0.0000049410 4.83 1253868402198012154085376.00
GM2SI1 1.00 86 3 636257.79 -139.53 -68.11 10.05 0.71 0.49 155.59 15581.61 6991226.87 0.0000113958 5.83 921075119118632093745152.00
GM2SI1 1.00 87 2 424173.56 -138.01 -70.73 8.82 0.47 0.47 155.33 15795.95 6353448.74 0.0000088015 5.23 1002140250111435295686656.00
GM2SI1 1.00 88 2 456696.98 -132.30 -62.00 4.98 0.36 0.35 146.19 15625.36 7157025.80 0.0000116049 4.06 899742147188075716935680.00
GM2SI1 1.00 89 2 425253.23 -136.59 -70.34 6.90 0.45 0.44 153.79 14650.32 8540536.78 0.0000222734 5.84 723952921611539323027456.00
GM2SI1 1.00 90 3 638044.01 -135.17 -70.15 4.81 0.58 0.46 152.36 14502.84 8277826.25 0.0000212252 8.84 727876699334719609765888.00
GM2SI1 1.00 91 4 823310.48 -133.23 -68.34 -2.58 1.18 0.80 149.75 15459.54 6744061.26 0.0000105281 8.89 921262401043696311074816.00
GM2SI1 1.00 92 4 738646.66 -134.77 -69.42 -1.35 1.13 0.76 151.61 15298.58 7302450.46 0.0000129952 11.01 858897441150770337546240.00
GM2SI1 1.00 93 2 424510.56 -136.52 -66.11 6.00 0.30 0.30 151.80 16109.87 6623763.49 0.0000089017 4.81 1002289496002456071438336.00
GM2SI1 1.00 94 5 1060440.02 -136.51 -64.17 1.22 1.37 0.82 150.84 16433.86 5800761.17 0.0000062604 10.04 1133342334078174231527424.00
GM2SI1 1.00 95 2 365671.45 -135.29 -66.12 4.09 0.46 0.39 150.64 19373.57 5467301.19 0.0000032318 9.83 1551891606297735952596992.00
GM2SI1 1.00 96 3 636295.90 -132.31 -58.15 -0.39 0.75 0.57 144.53 13062.50 10459747.91 0.0000580306 6.51 521508144697379246833664.00
GM2SI1 1.00 97 2 424173.57 -133.07 -60.94 -2.86 0.30 0.30 146.38 13186.38 12049640.69 0.0000781724 2.07 475783557273810311839744.00
GM2SI1 1.00 98 3 516313.91 -145.80 -67.04 1.93 0.43 0.39 160.49 17803.18 5234664.26 0.0000038488 3.37 1385448950102097693507584.00
GM2SI1 1.00 99 2 370074.08 -137.59 -71.85 4.63 0.39 0.34 155.29 18209.36 5254207.23 0.0000037979 4.65 1454344963002238922391552.00
GM2SI1 1.00 100 2 306545.59 -151.79 -66.19 0.98 0.33 0.33 165.59 39023.02 4440301.38 0.0000001244 10.74 5784909063334361695256576.00
GM2SI1 1.00 101 2 424175.65 -137.86 -65.12 0.67 0.36 0.36 152.46 15020.69 7281249.14 0.0000133908 11.02 833580398349282548121600.00
GM2SI1 1.00 102 3 636261.21 -139.38 -66.00 0.42 0.70 0.51 154.21 14262.74 9408765.30 0.0000299515 9.69 644598205306302688657408.00
GM2SI1 1.00 103 2 424197.12 -134.05 -71.84 12.75 0.34 0.34 152.62 19438.00 5562092.42 0.0000033558 5.05 1547281374267045369085952.00
GM2SI1 1.00 104 2 424171.36 -140.42 -67.61 -1.15 0.43 0.43 155.85 14155.18 10399827.62 0.0000395070 4.58 591886281758709037137920.00
GM2SI1 1.00 105 2 424657.41 -141.84 -64.68 -1.82 0.39 0.39 155.91 15680.91 7099866.35 0.0000111753 3.52 909939181795245771718656.00
GM2SI1 1.00 106 2 441317.24 -141.43 -66.14 -3.39 0.47 0.46 156.17 13884.40 9597249.41 0.0000369842 1.67 612607714166389746958336.00
GM2SI1 1.00 107 5 1004115.61 -140.17 -66.01 -4.91 1.17 0.80 155.01 14474.32 9710633.11 0.0000372452 8.79 667308659680216885493760.00
GM2SI1 1.00 108 2 424176.24 -137.29 -69.55 5.64 0.26 0.26 154.00 14552.19 8587241.66 0.0000217967 5.13 707595330959095973806080.00
GM2SI1 1.00 109 2 424173.70 -135.21 -72.34 6.30 0.49 0.49 153.47 16617.71 7223654.19 0.0000096988 8.80 994903543672448869203968.00
GM2SI1 1.00 110 2 433974.42 -137.08 -67.92 -2.28 0.16 0.16 153.00 14796.18 7298514.27 0.0000142021 1.58 809384127735339537137664.00
GM2SI1 1.00 111 2 425173.00 -138.45 -67.60 0.30 0.43 0.43 154.07 15332.79 8141213.71 0.0000170316 4.36 806476584365185927479296.00
GM2SI1 1.00 112 2 446397.03 -136.59 -67.77 -4.86 0.45 0.43 152.55 14393.51 9176050.71 0.0000269107 5.65 662722286306224464986112.00
GM2SI1 1.00 113 2 424171.81 -137.56 -67.54 -9.36 0.45 0.45 153.53 14061.39 9175621.10 0.0000289868 7.52 636989571529759090802688.00
GM2SI1 1.00 114 2 424168.39 -149.71 -65.38 -16.81 0.44 0.44 164.23 41817.31 4983995.94 0.0000001791 2.47 6119120291115461490245632.00
GM2SI1 1.00 115 2 424172.03 -141.88 -66.55 0.16 0.09 0.09 156.71 13701.91 9860767.43 0.0000381011 1.28 580523237104551657996288.00
GM2SI1 1.00 116 2 424350.81 -140.75 -66.96 -4.51 0.46 0.46 155.93 13689.48 10925245.74 0.0000542359 10.63 544481892727513596035072.00
GM2SI1 1.00 117 6 1276564.21 -147.04 -68.77 -1.41 0.93 0.70 162.33 18222.75 5385264.98 0.0000038326 7.17 1415879112393392469835776.00
GM2SI1 1.00 118 2 424171.54 -143.76 -73.09 -0.29 0.37 0.37 161.27 24930.03 3047982.22 0.0000004204 3.91 3516116554486338803466240.00
GM2SI1 1.00 119 2 430577.31 -5.21 -5.33 -45.25 0.48 0.48 45.86 16622.94 18611575.14 0.0002174741 31.38 539877457703200452771840.00
GM2SI1 1.00 120 2 445229.14 -5.18 -4.25 -44.28 0.06 0.06 44.78 14603.55 18402458.73 0.0001912976 2.22 415735719536789056126976.00
GM2SI1 1.00 121 51 10106318.98 -1.41 -4.85 -45.74 4.36 1.84 46.02 10650.45 36274440.37 0.0061017239 29.63 139982395649828371562496.00
GM2SI1 1.00 122 8 1466252.90 -3.28 -3.09 -41.45 1.21 0.65 41.70 11514.19 26526629.30 0.0017021208 27.78 208941940415717846286336.00
GM2SI1 1.00 123 8 1714128.43 -68.53 -63.45 -16.19 1.06 0.78 94.79 14744.55 9377529.79 0.0000265787 6.33 681928930206961937416192.00
GM2SI1 1.00 124 2 425489.03 -94.37 -59.72 -29.75 0.18 0.18 115.57 27757.10 4581807.85 0.0000006272 1.91 3184522148969178250346496.00
GM2SI1 1.00 125 7 1316109.36 -4.88 -22.60 -38.29 0.61 0.37 44.73 14901.78 20379734.11 0.0002583716 10.92 398234377923360012107776.00
GM2SI1 1.00 126 2 447776.82 -98.98 -59.52 -37.08 0.38 0.36 121.31 38089.16 6245118.79 0.0000003409 5.64 4390122646872090990346240.00
GM2SI1 1.00 127 2 426912.49 -2.97 -6.24 -41.48 0.14 0.14 42.05 12701.81 22859392.79 0.0007399273 14.34 275002916308778034921472.00
GM2SI1 1.00 128 2 430452.89 -106.45 -77.95 -40.62 0.49 0.49 138.05 42358.03 6188094.90 0.0000001969 8.15 5329607683465022479007744.00
GM2SI1 1.00 129 6 1231716.16 -3.20 -10.19 -42.02 0.73 0.38 43.35 14256.57 17797110.11 0.0002009417 12.75 407408763535220245790720.00
GM2SI1 1.00 130 2 317140.09 -5.77 -5.93 -49.68 0.21 0.21 50.36 27255.49 19371062.24 0.0000095118 7.07 1164859660114335857901568.00
GM2SI1 1.00 131 2 371686.75 -7.44 -8.19 -49.29 0.36 0.31 50.51 21585.82 13397940.83 0.0000167778 24.80 1014606011785466823573504.00
GM2SI1 1.00 132 2 452661.95 -6.53 -8.91 -48.65 0.31 0.30 49.88 19996.93 14903323.16 0.0000281368 19.31 823482205604611914465280.00
GM2SI1 1.00 133 8 1655031.86 -5.25 -4.90 -39.54 0.92 0.57 40.19 11349.74 28162188.44 0.0018932504 18.35 192069468189503573196800.00
GM2SI1 1.00 134 13 2660989.23 -123.64 -58.94 16.04 2.04 1.18 137.91 11987.38 14880420.92 0.0003039267 12.68 360143301068197516541952.00
GM2SI1 1.00 135 3 580542.41 -125.37 -58.43 17.16 0.58 0.55 139.37 13538.50 10909529.61 0.0000686900 9.50 552271168462345207808000.00
GM2SI1 1.00 136 19 4074405.23 -116.46 -58.38 16.52 1.94 1.30 131.32 11819.47 16327935.51 0.0003774584 11.48 323133063027168022364160.00
GM2SI1 1.00 137 2 424168.28 -113.26 -48.76 26.18 0.39 0.39 126.06 18207.10 7745485.63 0.0000085120 9.70 1106176074731818582016000.00
GM2SI1 1.00 138 4 848340.32 -112.16 -51.70 26.93 0.90 0.67 126.41 13526.54 11358469.97 0.0000681134 11.48 527738495664612811210752.00
GM2SI1 1.00 139 5 1008145.31 -111.48 -53.32 25.60 0.55 0.46 126.20 12856.74 13875204.13 0.0001481960 13.61 418552114412624063496192.00
GM2SI1 1.00 140 2 424286.52 -112.45 -50.30 25.78 0.42 0.42 125.85 13387.36 11407933.10 0.0000647616 2.38 507527342672103478394880.00
GM2SI1 1.00 141 3 656169.27 -105.34 -56.21 35.85 0.54 0.42 124.67 18296.35 5688997.93 0.0000042448 5.80 1372458447598582595846144.00
GM2SI1 1.00 142 2 426155.45 -103.93 -55.25 35.61 0.32 0.32 122.97 19076.63 6457284.09 0.0000050737 6.64 1357320840083085094551552.00
GM2SI1 1.00 143 6 1277250.94 -103.03 -56.80 31.58 1.48 0.85 121.82 13759.95 10469575.63 0.0000461660 7.91 565529133323834227687424.00
GM2SI1 1.00 144 2 424171.74 -115.41 -58.81 34.22 0.35 0.35 133.98 25620.11 3537397.91 0.0000005153 13.58 3335152218818986194763776.00
GM2SI1 1.00 145 2 297580.26 -107.42 -57.79 29.91 0.47 0.33 125.59 18524.29 6844504.87 0.0000062478 16.56 1239556557350312137981952.00
GM2SI1 1.00 146 3 638486.76 -108.38 -55.75 28.59 0.61 0.48 125.19 14926.48 8260589.67 0.0000191987 7.88 765171679501367262576640.00
GM2SI1 1.00 147 4 788653.46 -108.81 -57.19 27.95 1.04 0.58 126.07 15034.01 7866022.75 0.0000159605 9.03 793441131293845112225792.00
GM2SI1 1.00 148 4 852555.28 -109.71 -53.43 26.81 0.77 0.61 124.94 14427.05 10236241.44 0.0000373723 10.12 624214436537748466696192.00
GM2SI1 1.00 149 3 636252.65 -113.22 -52.07 25.42 0.62 0.53 127.18 14057.58 10348808.89 0.0000446321 12.12 598357056305242728038400.00
GM2SI1 1.00 150 2 436904.95 -110.13 -54.14 28.28 0.31 0.30 125.93 16684.88 8859340.86 0.0000152734 6.29 873193258543858923339776.00
GM2SI1 1.00 151 2 376483.54 -126.48 -58.92 21.36 0.22 0.19 141.16 26756.36 4373936.64 0.0000006570 8.94 3103349924224661599551488.00
GM2SI1 1.00 152 3 637348.94 -117.52 -57.34 20.81 0.66 0.56 132.41 14888.46 8844225.55 0.0000221944 6.92 722077514774817353498624.00
GM2SI1 1.00 153 2 424169.55 -116.43 -55.67 20.81 0.46 0.46 130.72 15691.20 7585897.14 0.0000128689 5.38 872403563728344514035712.00
GM2SI1 1.00 154 2 443524.29 -115.11 -59.26 23.78 0.31 0.30 131.63 18890.37 6736327.22 0.0000055330 16.51 1291293901459791466725376.00
GM2SI1 1.00 155 3 636253.86 -102.86 -45.90 17.60 0.75 0.55 114.01 16454.41 8482737.53 0.0000144467 12.19 879062260897447858405376.00
GM2SI1 1.00 156 6 1273030.33 -107.72 -47.04 20.45 1.05 0.72 119.31 12414.80 14738074.03 0.0002200634 10.22 378746205211966692130816.00
GM2SI1 1.00 157 2 424169.51 -106.44 -52.06 19.50 0.27 0.27 120.08 18686.81 5076900.52 0.0000031144 6.27 1538433075806607952052224.00
GM2SI1 1.00 158 2 430358.41 -106.41 -51.05 18.74 0.47 0.47 119.50 17355.51 5791775.64 0.0000053178 12.83 1245132206482914724020224.00
GM2SI1 1.00 159 3 465698.69 -107.01 -46.85 18.17 0.85 0.59 118.22 16768.28 11236131.91 0.0000296721 17.78 753639566030931312508928.00
GM2SI1 1.00 160 2 424169.60 -104.54 -47.86 17.17 0.45 0.45 116.25 13341.78 12888215.99 0.0000887583 18.94 461245140249324237619200.00
GM2SI1 1.00 161 4 848337.22 -102.76 -49.24 16.78 0.84 0.60 115.18 13516.49 12001898.83 0.0000716056 7.07 498023996130309147983872.00
GM2SI1 1.00 162 11 2273502.58 -110.07 -47.39 18.76 1.56 0.93 121.29 12057.50 17210672.64 0.0004642255 10.72 328852917080895426396160.00
GM2SI1 1.00 163 4 850223.41 -117.30 -55.50 18.96 0.81 0.47 131.14 14932.76 9714010.94 0.0000284415 12.41 680623083052982553542656.00
GM2SI1 1.00 164 5 1071900.76 -110.34 -47.13 20.91 1.18 0.73 121.79 11929.25 15218776.51 0.0002363165 9.70 339621266832571462844416.00
GM2SI1 1.00 165 4 885471.21 -103.24 -47.55 16.51 0.92 0.64 114.86 12815.95 14350200.42 0.0001629342 9.68 404570675455149285048320.00
GM2SI1 1.00 166 4 873372.63 -123.37 -52.28 17.52 0.60 0.44 135.13 15656.98 6907954.57 0.0000108634 9.73 927781689352148735754240.00
GM2SI1 1.00 167 4 875115.26 -127.13 -64.41 16.39 1.04 0.72 143.46 13879.87 9469607.72 0.0000333383 11.35 610840692985453235666944.00
GM2SI1 1.00 168 3 662468.64 -123.46 -61.40 16.22 0.87 0.65 138.84 13170.62 11365251.96 0.0000693809 5.45 495982019395134110564352.00
GM2SI1 1.00 169 3 601090.83 -125.47 -61.07 16.42 0.67 0.60 140.51 12538.29 12914813.49 0.0001175274 11.45 415470972092876375195648.00
GM2SI1 1.00 170 2 424181.30 -126.95 -61.73 16.91 0.37 0.37 142.17 13637.37 9504250.02 0.0000354758 7.88 591554339489818662141952.00
GM2SI1 1.00 171 3 636254.12 -118.80 -59.47 15.68 0.62 0.41 133.77 13830.18 11496495.95 0.0000683500 6.47 541505632116884474167296.00
GM2SI1 1.00 172 2 425076.68 -105.61 -55.59 15.98 0.04 0.04 120.41 20247.30 5243224.08 0.0000025636 5.39 1718340732819444357660672.00
