model linking_length pyfof_grp N clump_mass[Msol] com_x[kpc] com_y[kpc] com_z[kpc] max_r[kpc] clump_r_avg[kpc] r[kpc] avg_temp[K] avg_pressure[Pa] avg_nHden[cm^-3] vdist[km/s] entropy[K/(Msolkpc**3)**(2/3)]
GM2noBHs 1.00 67 2 249620.57 178.43 -92.73 102.74 0.34 0.22 225.81 13396.51 6682867.54 0.0000250822 2.04 714933246272327762575360.00
GM2noBHs 1.00 68 2 327776.80 178.04 -92.95 105.44 0.60 0.47 226.84 13813.12 6302940.61 0.0000200674 1.96 783364281070840327438336.00
GM2noBHs 1.00 69 2 354743.47 184.55 -89.27 95.82 0.42 0.40 226.30 15507.45 4556243.82 0.0000069062 7.14 1188519995582744488837120.00
GM2noBHs 1.00 70 4 644522.98 183.92 -70.27 38.61 0.65 0.54 200.64 26132.45 1419860.85 0.0000001212 4.10 6269018977985650657067008.00
GM2noBHs 1.00 71 2 424226.93 180.32 -93.55 100.25 0.49 0.49 226.54 14099.43 5988218.87 0.0000167027 3.75 841786521678185458827264.00
GM2noBHs 1.00 72 2 435057.91 -98.42 -17.63 -118.53 0.38 0.37 155.07 38852.51 2047706.49 0.0000000479 5.07 9616710387272136888680448.00
GM2noBHs 1.00 73 2 462836.28 -99.77 -17.43 -122.81 0.28 0.26 159.18 22801.24 1962258.42 0.0000003498 6.40 4051953879161758556356608.00
GM2noBHs 1.00 74 2 435760.40 -102.45 -16.57 -124.04 0.48 0.47 161.73 24657.37 1999325.17 0.0000002849 7.04 4577454971093654398042112.00
GM2noBHs 1.00 75 3 548418.67 68.53 -30.27 30.72 0.66 0.47 80.97 16214.17 8384989.70 0.0000255035 13.10 857111833910113705394176.00
GM2noBHs 1.00 76 3 573768.91 65.66 -27.51 30.40 0.69 0.50 77.41 15174.16 8760515.00 0.0000315745 11.22 734988090682463953616896.00
GM2noBHs 1.00 77 4 685018.55 64.37 -26.96 30.10 0.66 0.46 76.01 12902.29 12788673.76 0.0001852911 7.23 436763731021690082164736.00
GM2noBHs 1.00 78 17 2954732.04 62.45 -26.23 30.73 2.29 1.27 74.38 12776.80 12964625.02 0.0002258117 15.74 431656113341823037997056.00
GM2noBHs 1.00 79 2 313031.58 75.21 -31.32 31.79 0.18 0.13 87.45 17193.64 5765431.78 0.0000085926 13.63 1206850197190884779360256.00
GM2noBHs 1.00 80 7 1156583.61 71.34 -30.27 32.38 1.70 1.07 83.99 13756.43 9571246.60 0.0000617794 9.75 593983291468892732391424.00
GM2noBHs 1.00 81 6 1099634.94 70.22 -30.11 31.34 1.27 0.86 82.58 13643.94 10130031.66 0.0000725342 11.13 559859549287156050558976.00
GM2noBHs 1.00 82 2 380145.27 132.63 -22.79 33.33 0.47 0.42 138.64 16859.51 3907099.30 0.0000036945 3.91 1531336767674253077118976.00
GM2noBHs 1.00 83 4 664830.05 152.65 -33.93 36.86 0.63 0.60 160.66 18631.24 3396264.40 0.0000020421 6.69 1996613043693657765445632.00
GM2noBHs 1.00 84 2 425180.45 160.38 -42.15 36.64 0.41 0.41 169.83 29371.14 1747725.12 0.0000001174 1.20 6693904928276418360508416.00
GM2noBHs 1.00 85 3 442063.75 149.40 -32.78 35.24 0.84 0.50 156.96 18619.09 3141566.39 0.0000017308 5.29 2098353256531112121860096.00
GM2noBHs 1.00 86 2 249976.99 81.72 -32.75 33.59 0.43 0.33 94.23 39964.68 6016428.93 0.0000006734 4.07 4853401564518627902750720.00
GM2noBHs 1.00 87 2 313362.28 144.90 -27.40 30.27 0.63 0.47 150.55 16309.74 4192627.49 0.0000048470 3.39 1382067583729161379774464.00
GM2noBHs 1.00 88 2 340802.65 144.20 -26.11 29.95 0.14 0.12 149.58 16422.41 4182724.57 0.0000046930 5.47 1397966748341254102188032.00
GM2noBHs 1.00 89 2 308709.33 86.69 -41.21 31.70 0.46 0.38 101.08 16702.35 5485913.37 0.0000087434 8.69 1196361024581306607992832.00
GM2noBHs 1.00 90 4 722154.87 82.13 -38.89 28.27 1.13 0.84 95.17 16928.56 5238511.60 0.0000074768 11.64 1265883556893447658930176.00
GM2noBHs 1.00 91 3 570171.49 85.66 -41.05 30.01 0.49 0.41 99.62 14708.56 7044928.36 0.0000215534 4.67 808558998336250929217536.00
GM2noBHs 1.00 92 3 378696.37 85.23 -39.66 27.69 0.86 0.49 98.00 16153.19 5646155.19 0.0000102987 13.05 1110720181816851049742336.00
GM2noBHs 1.00 93 2 424262.16 135.39 -28.34 28.84 0.47 0.47 141.30 19658.95 3056200.35 0.0000013712 3.76 2341109706664256989036544.00
GM2noBHs 1.00 94 2 428505.88 143.14 -26.82 31.37 0.34 0.34 148.97 16054.37 4248912.72 0.0000051586 1.16 1332739472014954603741184.00
GM2noBHs 1.00 95 2 424203.39 123.50 -27.58 28.87 0.45 0.45 129.79 25506.02 1604696.00 0.0000001625 5.04 5593531444110948361568256.00
GM2noBHs 1.00 96 2 212014.39 75.67 -29.87 32.07 0.28 0.19 87.45 15941.11 5521562.50 0.0000096772 20.50 1092308194211378338201600.00
GM2noBHs 1.00 97 2 426636.87 159.60 -30.62 30.83 0.48 0.48 165.41 20880.88 2263271.15 0.0000006190 11.10 3175678843246764143673344.00
GM2noBHs 1.00 98 3 636304.86 146.81 -30.72 30.53 0.74 0.56 153.06 17873.47 3493628.42 0.0000025200 2.74 1832612726949986384740352.00
GM2noBHs 1.00 99 3 603466.42 155.37 -31.46 32.39 0.96 0.64 161.80 19566.51 3140341.05 0.0000015023 8.38 2289883429217733045125120.00
GM2noBHs 1.00 100 3 439114.49 80.74 -36.61 28.51 0.91 0.66 93.12 22018.31 4117145.74 0.0000019079 6.97 2312743717707882682122240.00
GM2noBHs 1.00 101 14 2217524.39 57.70 -21.34 32.79 1.89 1.12 69.71 13335.62 11387841.12 0.0001055604 14.79 494726574538126058848256.00
GM2noBHs 1.00 102 2 384627.64 60.63 -22.21 32.88 0.43 0.39 72.46 13765.32 9602585.86 0.0000562091 23.59 586635114388314709295104.00
GM2noBHs 1.00 103 6 864614.02 59.60 -23.00 32.35 0.87 0.60 71.61 13109.06 11544249.09 0.0001236493 19.07 478868746329688597594112.00
GM2noBHs 1.00 104 16 2545169.03 54.12 -18.69 32.03 2.25 1.13 65.61 13007.69 12601320.33 0.0001759408 13.08 448285383900307969277952.00
GM2noBHs 1.00 105 5 892855.73 74.98 -24.52 33.17 0.34 0.23 85.58 17355.72 6378235.07 0.0000102383 10.53 1143785650251451846361088.00
GM2noBHs 1.00 106 2 290208.05 77.01 -24.66 34.83 0.58 0.47 88.05 21261.11 5189911.23 0.0000035523 3.75 1865641653658901479948288.00
GM2noBHs 1.00 107 9 1528430.76 39.86 22.09 31.72 1.20 0.46 55.52 13722.44 12472997.39 0.0001162516 10.04 490043065980998943506432.00
GM2noBHs 1.00 108 2 356092.97 38.90 24.00 29.91 0.22 0.18 54.62 17067.66 9109844.95 0.0000229756 3.25 879563704132149262155776.00
GM2noBHs 1.00 109 2 424370.70 71.37 13.84 45.27 0.40 0.40 85.64 19417.60 5469149.64 0.0000049449 17.51 1545288091421298330173440.00
GM2noBHs 1.00 110 5 784264.78 69.40 13.61 45.73 1.01 0.75 84.22 14832.83 7688347.13 0.0000321382 11.49 815503093557779467599872.00
GM2noBHs 1.00 111 19 3210747.53 57.39 -12.88 33.81 2.33 1.15 67.85 15988.65 12039761.99 0.0000931582 14.05 671452123318767149121536.00
GM2noBHs 1.00 112 2 324242.26 56.93 8.07 37.48 0.47 0.37 68.63 30626.70 5775201.79 0.0000007874 5.46 3209326015703568447700992.00
GM2noBHs 1.00 113 11 2223588.59 45.19 10.81 29.72 0.89 0.52 55.15 13522.02 13280910.43 0.0001482913 11.55 458263528946987685642240.00
GM2noBHs 1.00 114 14 2694948.33 45.49 -12.36 29.75 1.75 0.92 55.74 12875.73 15167092.00 0.0003493838 11.95 388749991748303453159424.00
GM2noBHs 1.00 115 4 891096.26 48.54 -14.71 29.47 0.65 0.50 58.66 12883.83 13938567.42 0.0002068378 14.18 401670055716275403882496.00
GM2noBHs 1.00 116 18 3479133.51 51.09 -16.27 30.17 2.27 1.27 61.52 12696.19 14616788.11 0.0003021047 11.60 382763701284868582277120.00
GM2noBHs 1.00 117 8 1192926.89 46.84 -14.44 29.43 1.29 0.75 57.18 17895.13 17588900.74 0.0002023650 17.64 614381341822185723920384.00
GM2noBHs 1.00 118 17 3413985.95 38.71 16.61 41.26 0.92 0.67 58.96 11294.92 19260281.60 0.0010073697 8.99 249105141775536591208448.00
GM2noBHs 1.00 119 5 928612.56 60.99 -24.35 32.33 0.81 0.51 73.20 12742.72 11840690.48 0.0001355745 15.89 443041701500099726671872.00
GM2noBHs 1.00 120 2 264288.83 51.34 8.97 41.77 0.73 0.45 66.79 29582.49 6491222.64 0.0000012731 6.27 2799089639127320201527296.00
GM2noBHs 1.00 121 8 1572960.95 48.23 12.66 41.05 0.92 0.36 64.59 13088.70 12739913.07 0.0001553472 9.05 449539807879916796510208.00
GM2noBHs 1.00 122 3 639641.74 77.02 4.35 45.48 0.68 0.58 89.55 15140.24 6772117.48 0.0000177983 7.71 883029053486736072507392.00
GM2noBHs 1.00 123 2 424212.66 63.40 5.86 45.48 0.40 0.40 78.24 16938.05 6779198.22 0.0000124566 10.65 1065260963080851419037696.00
GM2noBHs 1.00 124 2 370837.49 61.26 6.77 45.06 0.41 0.34 76.34 13820.64 8887046.84 0.0000478289 5.93 634598423567437525942272.00
GM2noBHs 1.00 125 21 4282416.98 3.34 19.55 14.19 0.79 0.36 24.39 11198.63 64636082.86 0.0170684023 17.31 85813952290942512791552.00
GM2noBHs 1.00 126 5 653252.31 31.20 11.22 23.60 0.85 0.50 40.70 39733.97 15734833.37 0.0000044358 12.52 2520409852473524264894464.00
GM2noBHs 1.00 127 5 1008619.92 66.31 22.67 26.02 0.93 0.64 74.76 16724.96 5213099.63 0.0000072293 6.42 1239412308685673608511488.00
GM2noBHs 1.00 128 2 367773.61 41.25 28.02 23.01 0.21 0.18 54.92 21089.30 6178808.74 0.0000048112 3.53 1632667414097023469617152.00
GM2noBHs 1.00 129 26 4378235.63 14.46 11.23 15.62 1.46 0.58 24.06 10754.31 59502547.66 0.0171408345 21.54 93046434662566508625920.00
GM2noBHs 1.00 130 12 2493584.81 16.41 9.59 14.51 0.48 0.22 23.91 10922.27 36222696.95 0.0057501828 18.25 134821254132450426093568.00
GM2noBHs 1.00 131 27 4361839.72 15.75 3.99 19.12 1.12 0.64 25.09 11023.48 54207064.40 0.0139080999 27.14 95881535671174936133632.00
GM2noBHs 1.00 132 5 889317.93 17.48 2.32 20.24 0.91 0.64 26.84 14061.28 21995393.52 0.0006637591 39.39 333519822128236126535680.00
GM2noBHs 1.00 133 14 2300100.67 20.23 2.07 21.69 1.81 1.10 29.73 13727.00 20345293.48 0.0006425988 22.02 343920578670694913540096.00
GM2noBHs 1.00 134 14 2708761.69 14.31 9.38 23.50 0.76 0.35 29.06 12727.29 27652699.13 0.0017153769 12.19 231531913806841605259264.00
GM2noBHs 1.00 135 11 1912547.39 6.78 22.92 15.14 0.64 0.43 28.29 12241.09 27449915.73 0.0019291167 6.93 216407170958755838820352.00
GM2noBHs 1.00 136 3 575045.99 10.08 17.24 19.79 0.83 0.57 28.12 45764.30 33039771.19 0.0000090381 12.21 1948488544863794864586752.00
GM2noBHs 1.00 137 2 374556.49 17.69 1.04 20.99 0.40 0.33 27.47 16865.23 18254225.18 0.0001521535 17.40 530305568609130418012160.00
GM2noBHs 1.00 138 23 4251759.95 10.61 6.43 17.53 1.32 0.56 21.47 10698.78 54223582.15 0.0147712019 16.95 97909238036538859716608.00
GM2noBHs 1.00 139 39 6664753.38 8.64 7.17 14.58 1.80 0.73 18.40 10571.83 125095055.21 0.0468466720 32.59 60730340690806662234112.00
GM2noBHs 1.00 140 13 2300733.65 39.22 -10.01 29.46 1.59 0.96 50.06 13865.20 13171228.10 0.0001451990 16.15 480705428352493028376576.00
GM2noBHs 1.00 141 3 575961.68 36.12 -9.42 28.29 0.61 0.49 46.83 14300.18 13184943.62 0.0001355032 7.75 507710878794146113388544.00
GM2noBHs 1.00 142 3 638002.45 13.79 23.10 14.96 0.23 0.18 30.78 16088.58 14291310.44 0.0000900513 8.48 585778285232276553859072.00
GM2noBHs 1.00 143 7 1337215.26 55.85 20.41 36.96 0.87 0.47 70.01 16818.97 7538858.81 0.0000159638 9.07 974547103836883315064832.00
GM2noBHs 1.00 144 2 397398.64 78.40 15.42 39.86 0.33 0.30 89.29 22000.32 3459825.33 0.0000012432 3.90 2592387001628884060864512.00
GM2noBHs 1.00 145 4 721524.42 70.85 6.74 34.22 1.02 0.56 78.97 23858.00 4228933.11 0.0000013714 7.23 2602795747006662416793600.00
GM2noBHs 1.00 146 3 523283.46 56.15 6.24 32.77 0.63 0.31 65.31 24044.53 4739147.88 0.0000016926 4.43 2442570817010678557048832.00
GM2noBHs 1.00 147 2 424269.64 49.59 20.77 32.90 0.24 0.24 63.04 20108.50 5609672.67 0.0000046101 3.42 1612153080791138339651584.00
GM2noBHs 1.00 148 3 542258.64 38.35 22.95 30.33 0.25 0.20 54.01 15546.36 10706119.30 0.0000477325 6.08 673136369792368955621376.00
GM2noBHs 1.00 149 2 368098.19 42.44 -9.31 32.36 0.31 0.25 54.17 17722.31 7541495.36 0.0000137531 5.28 1059378477526854521585664.00
GM2noBHs 1.00 150 22 4666023.82 86.31 59.37 -59.92 0.28 0.14 120.68 16688.53 10702055.97 0.0000358438 2.79 764039597448978556256256.00
GM2noBHs 1.00 151 156 27274153.86 28.27 -4.86 25.10 8.37 3.61 38.12 10130.78 49965906.24 0.0154140339 24.49 118827655165711604514816.00
GM2noBHs 1.00 152 2 424189.97 134.91 -29.39 27.60 0.34 0.34 140.80 19231.96 2784686.63 0.0000012153 1.40 2399877329455428365451264.00
GM2noBHs 1.00 153 3 380765.30 84.41 -41.06 27.61 0.84 0.62 97.84 15968.22 5639150.60 0.0000102747 7.63 1083272911600736547110912.00
GM2noBHs 1.00 154 2 382963.77 65.86 22.84 23.66 0.51 0.43 73.61 27221.13 6268113.25 0.0000021893 8.60 2488708805563186315001856.00
GM2noBHs 1.00 155 2 424241.41 133.61 -18.19 23.37 0.47 0.47 136.85 19266.55 2393363.89 0.0000008825 2.87 2669943409958397178544128.00
GM2noBHs 1.00 156 2 427933.00 151.90 -25.83 23.23 0.42 0.41 155.82 18122.96 3915432.00 0.0000029795 2.23 1726046379203513525731328.00
GM2noBHs 1.00 157 18 3673604.36 17.07 6.24 -8.11 2.01 0.80 19.90 11291.14 44439573.69 0.0093408301 24.04 133632708742244437327872.00
GM2noBHs 1.00 158 2 424306.89 26.42 7.78 -9.47 0.28 0.28 29.13 14651.90 13013296.75 0.0000990508 9.73 533101147668553610035200.00
GM2noBHs 1.00 159 2 447789.80 24.38 -1.19 22.01 0.34 0.34 32.87 14453.48 22753880.66 0.0007511132 22.42 348630500170456962695168.00
GM2noBHs 1.00 160 5 1002549.44 15.65 8.03 -2.15 0.10 0.07 17.72 11591.27 34161210.45 0.0039180276 10.59 161531910637081782648832.00
GM2noBHs 1.00 161 8 1704282.21 20.45 7.41 -0.37 0.49 0.25 21.75 11153.41 33122154.35 0.0041186124 11.28 154012645121209160171520.00
GM2noBHs 1.00 162 28 5043084.23 7.36 7.70 11.75 1.25 0.64 15.86 11749.35 120125919.51 0.0386942861 30.62 64547634292662539911168.00
GM2noBHs 1.00 163 2 437854.77 12.06 5.69 -10.11 0.07 0.07 16.73 13429.52 25579766.56 0.0011440228 4.11 273873857884910279196672.00
GM2noBHs 1.00 164 47 6662084.87 -3.46 14.97 1.41 2.76 1.23 15.43 52881.12 758375415.51 0.0390332093 33.10 310394040841661979820032.00
GM2noBHs 1.00 165 2 311665.12 4.84 18.38 6.42 0.00 0.00 20.06 12404.94 23125846.33 0.0011566740 0.39 255919603000618728292352.00
GM2noBHs 1.00 166 13 2462344.87 -1.47 12.30 9.85 0.95 0.44 15.82 11867.52 61663550.63 0.0143389705 19.81 99439206386188240814080.00
GM2noBHs 1.00 167 2 189415.40 1.06 19.86 -5.24 0.14 0.13 20.56 12464.35 23204419.10 0.0012227884 0.47 252413912737943413325824.00
GM2noBHs 1.00 168 4 615543.32 -0.52 15.46 -0.40 0.66 0.54 15.47 98431.89 631760411.79 0.0054068572 13.43 982134629056014631043072.00
GM2noBHs 1.00 169 2 274495.32 -2.38 25.04 -0.53 0.25 0.19 25.16 14829.04 19702505.15 0.0003321557 7.27 402106652676298834444288.00
GM2noBHs 1.00 170 2 182307.88 -2.75 15.88 -2.14 0.30 0.22 16.25 11668.31 34623941.96 0.0042743257 29.57 157737469017777026105344.00
GM2noBHs 1.00 171 2 179942.52 -4.39 15.91 -1.87 0.40 0.31 16.61 12240.75 32356982.07 0.0030592508 30.71 184158041596528838049792.00
