model linking_length pyfof_grp N clump_mass[Msol] com_x[kpc] com_y[kpc] com_z[kpc] max_r[kpc] clump_r_avg[kpc] r[kpc] avg_temp[K] avg_pressure[Pa] avg_nHden[cm^-3] vdist[km/s] entropy[K/(Msolkpc**3)**(2/3)]
GM1noBHs 1.00 16 4 807804.73 -14.96 6.17 8.41 0.12 0.10 18.24 11302.86 69114879.42 0.0167247340 3.31 83736089343741761945600.00
GM1noBHs 1.00 17 7 1487005.26 -18.40 16.26 8.74 0.73 0.39 26.06 11874.89 35003696.39 0.0029354806 12.51 174176265854310284263424.00
GM1noBHs 1.00 18 2 292693.00 -13.51 4.37 8.31 0.59 0.40 16.45 99596.70 660619036.26 0.0043143461 16.86 964877008950027266031616.00
GM1noBHs 1.00 19 17 2597952.49 -15.71 2.27 0.94 1.61 0.60 15.90 42678.90 665669173.18 0.0366334686 23.45 253869367713889345601536.00
GM1noBHs 1.00 20 2 252767.89 -13.02 6.49 3.95 0.09 0.09 15.07 11543.60 68754022.06 0.0171555699 12.73 84200983866981950160896.00
GM1noBHs 1.00 21 3 196049.58 -14.28 2.33 -4.73 0.46 0.28 15.22 11786.06 40017198.44 0.0047201828 15.32 146734437846536815640576.00
GM1noBHs 1.00 22 28 4680805.06 -15.34 -0.10 -1.82 2.84 1.22 15.45 63671.94 743765169.49 0.0217286675 32.12 415508211013790277304320.00
GM1noBHs 1.00 23 5 979676.69 34.37 -14.91 41.53 0.94 0.54 55.93 25543.36 12917902.40 0.0000080992 23.93 1377568841123863893901312.00
GM1noBHs 1.00 24 3 533713.52 31.97 -14.68 41.16 0.63 0.49 54.15 18917.05 12123883.51 0.0000221743 20.74 865314803704580158783488.00
GM1noBHs 1.00 25 2 461569.29 0.66 -7.08 28.11 0.02 0.02 28.99 63799.11 51725878.59 0.0000005241 6.52 2526839198904432182951936.00
GM1noBHs 1.00 26 5 853684.25 3.28 -8.33 25.29 0.54 0.30 26.83 13374.36 27553193.68 0.0010545489 16.32 261928987043843446669312.00
GM1noBHs 1.00 27 2 375334.87 28.43 -15.68 40.97 0.32 0.28 52.27 16661.26 15985780.93 0.0000777474 5.42 576878668880950625042432.00
GM1noBHs 1.00 28 6 1232774.31 29.80 -15.02 40.51 1.07 0.72 52.48 15457.54 15105508.10 0.0000925828 12.21 531446449829079108550656.00
GM1noBHs 1.00 29 2 417573.66 27.89 -14.45 39.92 0.41 0.40 50.80 13352.90 17673639.39 0.0002526396 6.39 366323639856264151826432.00
GM1noBHs 1.00 30 6 1215283.09 -13.26 -3.79 -6.20 0.58 0.40 15.13 46842.67 565010052.31 0.0207487116 22.14 291056669245466667384832.00
GM1noBHs 1.00 31 3 330873.35 -14.40 -2.22 -4.13 0.17 0.13 15.14 10548.80 72433341.08 0.0216585084 18.77 68997414110467339583488.00
GM1noBHs 1.00 32 8 1484004.12 -6.99 -2.38 18.82 0.82 0.58 20.22 14030.97 35188109.93 0.0016309787 25.87 235718518970649975717888.00
GM1noBHs 1.00 33 53 9997776.41 -9.56 -2.67 14.60 3.99 1.50 17.66 14486.92 77740028.06 0.0179308835 56.12 166099531454780679389184.00
GM1noBHs 1.00 34 2 338603.86 -15.85 -5.76 5.67 0.22 0.17 17.79 12451.76 32449203.13 0.0020143585 17.42 200043233637187129966592.00
GM1noBHs 1.00 35 2 456551.55 -10.93 5.54 9.52 0.38 0.37 15.51 103557.01 931129576.71 0.0096277562 17.00 818167222664865607843840.00
GM1noBHs 1.00 36 3 404963.02 -16.36 3.51 13.33 0.15 0.10 21.39 12142.67 34396286.43 0.0025889970 4.64 181285078098584163844096.00
GM1noBHs 1.00 37 6 1192464.53 -12.02 -4.12 11.21 0.30 0.24 16.94 12215.73 47870227.15 0.0075316529 26.96 131393162402360706727936.00
GM1noBHs 1.00 38 14 2342990.81 -14.00 -4.15 10.73 1.19 0.74 18.12 12201.15 46667446.87 0.0070791826 38.44 135591816750947803070464.00
GM1noBHs 1.00 39 5 981320.00 102.90 -31.14 72.28 1.21 0.72 129.54 15051.87 7787590.66 0.0000160297 6.17 790758983907815257538560.00
GM1noBHs 1.00 40 2 369609.99 97.73 -29.89 71.70 0.33 0.29 124.84 15815.08 5636530.18 0.0000069025 4.17 1076971581976757045035008.00
GM1noBHs 1.00 41 2 425837.74 118.97 -31.09 70.60 0.31 0.31 141.80 18632.62 5267289.37 0.0000035380 11.83 1482112952713374603411456.00
GM1noBHs 1.00 42 5 808297.01 102.21 -27.81 67.43 1.07 0.70 125.56 14346.15 8747850.89 0.0000264855 5.94 683599967275398643843072.00
GM1noBHs 1.00 43 4 583069.52 92.70 -28.16 67.97 1.05 0.80 118.35 14185.89 9043721.83 0.0000288182 8.18 649148753799810465660928.00
GM1noBHs 1.00 44 2 458753.03 110.30 -29.57 71.55 0.22 0.20 134.76 14990.76 8457796.49 0.0000195230 2.69 743303109226117642321920.00
GM1noBHs 1.00 45 2 431189.25 112.10 -29.78 74.95 0.22 0.21 138.10 16284.00 6296552.79 0.0000079547 5.23 1045955437519438511865856.00
GM1noBHs 1.00 46 4 643877.24 106.25 -29.59 73.09 0.77 0.63 132.31 15554.22 6781573.46 0.0000113633 9.13 931760979574021777522688.00
GM1noBHs 1.00 47 2 287982.11 108.62 -29.96 74.37 0.33 0.30 135.00 15767.70 6519046.07 0.0000096144 6.17 971638707151747833397248.00
GM1noBHs 1.00 48 2 376085.00 111.68 -27.83 70.12 0.49 0.45 134.77 17713.69 6122162.88 0.0000059229 4.36 1233763898361045822996480.00
GM1noBHs 1.00 49 2 343166.03 112.32 -29.68 68.83 0.42 0.39 135.04 15358.11 7202633.40 0.0000126489 5.54 862565695804697735069696.00
GM1noBHs 1.00 50 2 372709.29 112.45 -31.26 78.08 0.33 0.28 140.42 16510.60 6421191.86 0.0000078533 1.90 1053247117320293288247296.00
GM1noBHs 1.00 51 2 386118.89 117.20 -31.82 88.48 0.27 0.24 150.26 37256.80 7041768.95 0.0000006997 7.51 3894217821582855346585600.00
GM1noBHs 1.00 52 2 468076.54 115.33 -32.75 85.38 0.36 0.34 147.18 17503.34 4985261.88 0.0000037598 4.08 1378188213984273899716608.00
GM1noBHs 1.00 53 2 406910.26 110.97 -32.44 78.32 0.58 0.48 139.64 17006.85 5512915.95 0.0000051616 4.73 1228307404073528268423168.00
GM1noBHs 1.00 54 2 336943.30 108.88 -28.64 71.79 0.52 0.40 133.52 16303.15 7152880.25 0.0000103531 6.17 958998657257082984595456.00
GM1noBHs 1.00 55 2 387353.01 103.54 -28.86 71.44 0.28 0.23 129.06 15236.85 6711635.91 0.0000111396 10.28 895362371283674529267712.00
GM1noBHs 1.00 56 2 243526.74 117.74 -36.10 84.80 0.52 0.41 149.52 18859.56 5370587.47 0.0000035067 2.33 1485613189546314485989376.00
GM1noBHs 1.00 57 2 251259.64 116.75 -35.85 98.08 0.60 0.49 156.64 37371.40 3503162.97 0.0000001158 3.41 6254172771397188345397248.00
GM1noBHs 1.00 58 2 364761.28 117.32 -34.80 92.86 0.27 0.24 153.62 27500.19 5088791.47 0.0000007742 1.37 2910568590375274275667968.00
GM1noBHs 1.00 59 2 273136.56 116.25 -33.94 79.56 0.70 0.43 144.90 25577.17 7944578.09 0.0000023949 7.24 1908410069234747877359616.00
GM1noBHs 1.00 60 2 374672.85 116.82 -35.89 80.83 0.48 0.42 146.52 20383.14 4223271.43 0.0000016206 2.81 1992949614345498866483200.00
GM1noBHs 1.00 61 2 386948.47 107.64 -31.14 74.28 0.40 0.33 134.44 15965.90 6576569.49 0.0000091895 5.89 979051423685560619761664.00
GM1noBHs 1.00 62 2 483556.61 108.91 -32.20 76.59 0.35 0.34 136.98 16414.91 5399930.87 0.0000054741 3.62 1172279460699504560308224.00
GM1noBHs 1.00 63 2 353846.89 113.42 -32.92 75.74 0.47 0.38 140.30 20731.99 4947447.63 0.0000022421 5.02 1852145687733815599955968.00
GM1noBHs 1.00 64 3 527420.54 102.02 -33.58 71.47 0.79 0.49 129.01 19337.90 4502621.35 0.0000025787 6.05 1797672914469050218708992.00
GM1noBHs 1.00 65 2 318498.32 104.56 -35.38 75.54 0.44 0.44 133.76 26976.64 3484867.68 0.0000004134 9.70 3632733546109618458984448.00
GM1noBHs 1.00 66 2 287081.24 145.40 -36.27 73.60 0.30 0.20 166.95 38314.76 4264760.78 0.0000001294 2.61 5720781955895714832711680.00
GM1noBHs 1.00 67 2 313378.70 122.68 -32.43 65.94 0.59 0.42 143.00 17376.84 5468679.26 0.0000047226 2.64 1284000697600293436653568.00
GM1noBHs 1.00 68 2 403197.32 128.99 -35.41 69.77 0.56 0.48 150.87 19436.82 5678994.56 0.0000036058 6.68 1506760809046196376043520.00
GM1noBHs 1.00 69 2 386067.46 117.87 -33.28 64.85 0.15 0.13 138.59 19827.27 4855954.51 0.0000023873 7.20 1732649453301796039557120.00
GM1noBHs 1.00 70 2 378104.97 91.82 -32.94 64.78 0.27 0.23 117.10 18205.04 5533284.45 0.0000041927 1.51 1371332170537207456595968.00
GM1noBHs 1.00 71 4 636977.70 73.19 -22.73 58.75 0.72 0.57 96.57 13054.29 12757946.50 0.0001023275 7.52 445442048074364875702272.00
GM1noBHs 1.00 72 5 1201054.20 71.04 -21.81 59.89 1.34 0.86 95.44 13349.24 13475998.34 0.0001114975 8.68 445665257225239658496000.00
GM1noBHs 1.00 73 3 553045.73 73.19 -21.30 59.30 0.91 0.65 96.57 13950.91 11682366.34 0.0000595140 4.66 528721661994805506342912.00
GM1noBHs 1.00 74 4 525870.52 72.08 -19.21 59.38 0.96 0.67 95.35 17775.36 8503324.42 0.0000123769 15.35 995453865905799500398592.00
GM1noBHs 1.00 75 2 446183.44 90.11 -32.52 66.40 0.43 0.41 116.56 17692.81 6032732.65 0.0000057097 9.13 1238561106482783749931008.00
GM1noBHs 1.00 76 7 1304156.20 87.80 -24.74 61.28 1.74 1.09 109.89 15291.53 9420672.94 0.0000275092 13.41 725990516525078945988608.00
GM1noBHs 1.00 77 4 781424.40 83.76 -24.66 60.07 0.78 0.66 105.98 13113.04 11419195.54 0.0000728899 8.18 486395916370788262871040.00
GM1noBHs 1.00 78 3 600464.80 87.13 -26.66 62.52 0.93 0.62 110.50 14238.11 10233082.85 0.0000383329 13.10 598588589572084474052608.00
GM1noBHs 1.00 79 3 473559.55 87.35 -24.41 58.53 1.04 0.65 107.95 20754.02 5313384.23 0.0000025177 14.07 1768970479741249593016320.00
GM1noBHs 1.00 80 2 316742.92 79.07 -25.75 58.84 0.46 0.34 101.86 14351.29 8942688.11 0.0000267563 5.50 668664907056476132999168.00
GM1noBHs 1.00 81 2 403259.81 82.45 -25.03 59.14 0.31 0.29 104.51 13589.74 10030286.44 0.0000426071 12.65 561929358179305420488704.00
GM1noBHs 1.00 82 2 434139.76 80.78 -25.66 58.76 0.41 0.41 103.13 14354.52 8572245.98 0.0000237805 3.46 688258056911737868779520.00
GM1noBHs 1.00 83 3 306056.24 90.25 -25.40 65.65 0.88 0.58 114.46 17129.70 6782756.35 0.0000082650 6.92 1089007361708292749393920.00
GM1noBHs 1.00 84 2 442120.34 85.32 -25.45 64.13 0.36 0.36 109.72 14911.82 10143150.90 0.0000350308 3.07 657821526257893925453824.00
GM1noBHs 1.00 85 6 1184275.95 84.80 -25.78 62.80 1.56 0.93 108.63 13108.62 12306764.98 0.0000932563 9.29 462234667504138574626816.00
GM1noBHs 1.00 86 4 523400.66 84.75 -24.40 61.47 0.98 0.67 107.50 13922.73 10985934.53 0.0000515026 4.14 550527799598163012091904.00
GM1noBHs 1.00 87 2 436169.23 84.19 -26.05 61.36 0.35 0.34 107.39 12733.40 12880554.35 0.0001149879 4.71 423437552496780075073536.00
GM1noBHs 1.00 88 2 379412.56 76.39 -24.18 61.30 0.53 0.44 100.89 12373.50 13632255.99 0.0001447964 3.07 385846940779482609352704.00
GM1noBHs 1.00 89 6 973365.07 78.12 -24.04 60.77 1.25 0.80 101.85 12751.72 12637380.64 0.0001189326 3.19 435645154425404225748992.00
GM1noBHs 1.00 90 6 1107897.46 78.07 -25.82 60.80 1.34 0.93 102.27 12603.64 13319375.27 0.0001505515 8.53 413322068212081246601216.00
GM1noBHs 1.00 91 2 234967.61 80.97 -25.41 63.03 0.24 0.22 105.71 14982.23 8710276.12 0.0000214639 3.11 728759716300805757730816.00
GM1noBHs 1.00 92 2 459624.37 77.42 -25.61 64.25 0.24 0.23 103.82 16586.44 10486408.51 0.0000243126 1.59 761255951112490903928832.00
GM1noBHs 1.00 93 3 649938.94 77.22 -25.60 62.67 0.77 0.53 102.69 12609.41 14013314.94 0.0001489265 6.27 390720736877784281907200.00
GM1noBHs 1.00 94 2 437056.24 75.99 -24.17 62.88 0.30 0.29 101.55 14840.81 10516563.63 0.0000418788 1.70 641644487702348556140544.00
GM1noBHs 1.00 95 2 309240.81 78.14 -24.11 62.97 0.54 0.43 103.21 15365.97 9881725.00 0.0000297349 8.16 707175272918440166293504.00
GM1noBHs 1.00 96 2 446643.84 81.89 -25.48 60.50 0.28 0.28 104.96 13012.21 12300822.62 0.0000924489 8.03 454189152943657290039296.00
GM1noBHs 1.00 97 4 766051.51 75.07 -24.09 60.28 0.88 0.64 99.24 12954.32 14148421.40 0.0001406235 4.62 408486061492306362499072.00
GM1noBHs 1.00 98 2 377394.26 79.11 -28.84 62.52 0.58 0.50 104.88 22059.89 7169322.54 0.0000040664 12.04 1598584725038531543564288.00
GM1noBHs 1.00 99 2 385620.17 80.75 -26.83 63.15 0.51 0.43 105.96 14964.68 8609006.41 0.0000219287 6.21 736878818182110518444032.00
GM1noBHs 1.00 100 3 443130.08 70.50 -20.19 57.82 0.79 0.47 93.39 14799.30 12251796.49 0.0000561078 16.81 566709795541538096283648.00
GM1noBHs 1.00 101 2 442453.02 75.45 -23.65 58.01 0.45 0.43 98.07 14809.70 9883412.42 0.0000335322 5.20 662018270355117423198208.00
GM1noBHs 1.00 102 2 440767.50 72.01 -21.43 57.65 0.30 0.30 94.70 14799.29 11088258.04 0.0000418506 1.49 605241446482108349415424.00
GM1noBHs 1.00 103 3 536606.91 91.18 -21.79 45.21 0.89 0.66 104.08 23535.32 4333709.72 0.0000010729 9.10 2504522940728478936334336.00
GM1noBHs 1.00 104 3 602251.72 108.62 -26.35 50.84 0.65 0.51 122.79 27583.20 3696419.60 0.0000004460 8.09 3642767112886663052787712.00
GM1noBHs 1.00 105 2 402813.63 108.48 -27.80 48.98 0.58 0.47 122.23 35047.85 4710941.14 0.0000002367 15.30 4611560190583156399669248.00
GM1noBHs 1.00 106 2 365639.41 104.25 -27.11 61.42 0.25 0.22 124.00 17759.06 4334431.40 0.0000026212 1.00 1556906521965463477420032.00
GM1noBHs 1.00 107 2 370898.70 98.68 -26.31 63.41 0.17 0.15 120.21 17363.48 6916602.55 0.0000078905 5.33 1092847392717483441913856.00
GM1noBHs 1.00 108 55 9849988.20 31.75 -11.94 46.31 4.21 1.91 57.41 11484.89 27675385.00 0.0031597756 22.78 220409001352032346439680.00
GM1noBHs 1.00 109 3 641256.53 45.57 -18.12 48.71 0.62 0.51 69.12 39700.04 16436648.26 0.0000033954 9.24 2478563182092747288870912.00
GM1noBHs 1.00 110 8 1480611.44 45.22 -11.58 48.37 1.46 0.88 67.22 12886.70 16840825.17 0.0003046787 17.93 361434920882056015642624.00
GM1noBHs 1.00 111 5 959162.27 47.06 -13.56 49.73 0.77 0.62 69.80 12531.76 16225521.79 0.0003085767 12.41 357216187124250274955264.00
GM1noBHs 1.00 112 5 941394.27 45.61 -9.81 49.57 1.27 0.75 68.08 14763.96 13074896.99 0.0000902682 19.85 565844237623007008260096.00
GM1noBHs 1.00 113 121 20813928.67 39.44 -13.43 49.24 5.93 3.18 64.50 11066.69 26247909.73 0.0027581139 19.62 210103706662601752576000.00
GM1noBHs 1.00 114 2 428242.37 97.70 -37.46 72.66 0.34 0.34 127.39 24920.76 3448059.32 0.0000005483 7.59 3202383079117865359507456.00
GM1noBHs 1.00 115 2 320307.71 95.68 -22.52 52.58 0.57 0.39 111.48 22472.23 5025709.17 0.0000016917 1.10 2094150130266320685498368.00
GM1noBHs 1.00 116 2 194715.34 97.17 -23.83 53.72 0.17 0.13 113.56 20208.84 4971225.74 0.0000023480 0.75 1763980169395853819117568.00
GM1noBHs 1.00 117 2 321548.43 96.29 -23.72 52.17 0.39 0.37 112.05 19468.23 5112436.34 0.0000028298 6.72 1626776021805695873581056.00
GM1noBHs 1.00 118 2 368323.16 128.68 -36.03 66.34 0.42 0.36 149.19 20755.06 4429468.65 0.0000016926 4.07 1992705693192464652828672.00
GM1noBHs 1.00 119 3 477666.86 99.21 -27.75 68.66 0.63 0.45 123.80 14481.59 7951651.01 0.0000199320 4.88 736840997830075894202368.00
GM1noBHs 1.00 120 2 398167.78 96.84 -28.16 69.56 0.51 0.42 122.51 13914.58 9466927.41 0.0000352572 4.08 611552085792848321970176.00
GM1noBHs 1.00 121 2 437697.64 121.67 -35.99 63.88 0.50 0.49 142.06 19976.99 3702403.69 0.0000013040 6.35 2113346074398201900695552.00
GM1noBHs 1.00 122 2 323934.60 110.69 -28.67 65.92 0.33 0.33 131.98 18051.20 6175949.02 0.0000054347 5.37 1258561984541989516869632.00
GM1noBHs 1.00 123 2 259358.96 119.54 -31.96 67.01 0.83 0.50 140.72 17951.07 5443640.61 0.0000042140 2.33 1360459446917879539171328.00
GM1noBHs 1.00 124 2 198391.06 106.42 -26.50 63.07 0.15 0.14 126.51 16600.50 5198743.69 0.0000048316 2.68 1228382504852692112769024.00
GM1noBHs 1.00 125 2 432827.34 104.33 -27.09 64.23 0.50 0.49 125.47 15299.93 6546586.32 0.0000105981 9.20 922161145019845322997760.00
GM1noBHs 1.00 126 2 362733.15 105.85 -27.76 65.31 0.67 0.48 127.43 15356.49 6869005.22 0.0000114349 11.27 891189422402484691795968.00
GM1noBHs 1.00 127 2 338993.53 85.95 -28.63 62.92 0.34 0.32 110.30 15554.42 6692264.67 0.0000104754 1.82 928395467227228442460160.00
GM1noBHs 1.00 128 2 320629.64 85.79 -29.55 66.89 0.52 0.37 112.73 22625.72 6114992.16 0.0000026355 6.98 1857804685397162809360384.00
GM1noBHs 1.00 129 2 258449.99 115.54 -29.65 62.28 0.52 0.38 134.56 22172.21 4007459.88 0.0000011481 9.36 2397900755168460409929728.00
GM1noBHs 1.00 130 2 247150.36 98.95 -29.26 66.87 0.44 0.36 122.96 16934.37 6666721.58 0.0000092113 10.89 1102622592725136965632000.00
GM1noBHs 1.00 131 2 270183.10 106.09 -29.75 63.99 0.56 0.49 127.42 19832.03 5067166.52 0.0000029177 7.33 1714386422948624875913216.00
GM1noBHs 1.00 132 2 388387.74 112.99 -29.78 67.54 0.09 0.08 134.97 15048.64 8280371.44 0.0000183019 5.31 759869845603852033720320.00
GM1noBHs 1.00 133 2 387330.43 97.29 -26.46 64.27 0.45 0.37 119.57 14913.90 9532795.51 0.0000287887 3.34 684660766876996565204992.00
GM1noBHs 1.00 134 2 365575.68 94.60 -27.17 63.51 0.36 0.31 117.14 13841.76 10950780.03 0.0000508119 3.79 545435334587731234783232.00
GM1noBHs 1.00 135 2 383494.77 90.90 -29.43 67.87 0.42 0.37 117.19 14548.79 8377712.09 0.0000223099 3.96 716128947178782781865984.00
GM1noBHs 1.00 136 2 287834.23 98.56 -26.98 66.26 0.41 0.33 121.79 13538.10 9690495.59 0.0000395112 6.48 570131039382470685360128.00
GM1noBHs 1.00 137 2 226751.48 92.78 -25.66 65.97 0.47 0.46 116.70 17669.51 6156877.19 0.0000062594 19.86 1230631758308824255037440.00
GM1noBHs 1.00 138 3 493905.86 92.35 -28.27 65.05 0.79 0.45 116.45 13211.59 11244573.42 0.0000656303 4.60 494659199694037095284736.00
GM1noBHs 1.00 139 2 471362.61 96.54 -26.98 66.33 0.47 0.44 120.20 12697.04 12546332.72 0.0001022522 2.60 427712330089409829404672.00
GM1noBHs 1.00 140 2 227285.81 96.11 -29.06 65.47 0.43 0.30 119.87 14508.48 9712942.34 0.0000327419 1.73 643437146011136669253632.00
GM1noBHs 1.00 141 2 435381.47 98.89 -29.66 70.08 0.51 0.50 124.79 15065.12 6460422.65 0.0000105836 8.01 900588506780910609235968.00
GM1noBHs 1.00 142 2 265279.90 100.66 -36.02 73.82 0.59 0.47 129.92 29076.62 3748043.99 0.0000003629 4.23 3919155563644598129524736.00
GM1noBHs 1.00 143 2 326475.66 96.84 -26.70 61.73 0.49 0.37 117.90 20030.02 6046372.50 0.0000036482 13.52 1529493085339241831989248.00
GM1noBHs 1.00 144 2 258438.51 99.70 -26.13 65.17 0.63 0.50 121.94 15315.29 6650594.92 0.0000115392 4.92 923773815849367099146240.00
GM1noBHs 1.00 145 2 264267.00 94.24 -28.41 66.06 0.59 0.46 118.54 13241.98 11914008.27 0.0000767796 5.35 476775767940459862687744.00
GM1noBHs 1.00 146 2 331792.64 135.72 -41.10 72.64 0.38 0.28 159.33 33044.82 4785549.65 0.0000003465 2.39 4127086915010643424706560.00
GM1noBHs 1.00 147 2 344506.00 138.59 -39.85 78.49 0.55 0.42 164.18 31778.16 4231350.50 0.0000003093 1.41 4198897268005911067099136.00
GM1noBHs 1.00 148 7 1195989.28 46.04 -16.28 50.40 1.62 0.86 70.18 12862.43 15302627.25 0.0002613910 11.71 394028764445882338770944.00
GM1noBHs 1.00 149 3 585590.26 43.38 -16.25 50.42 0.86 0.65 68.47 17080.82 13303904.58 0.0000465354 21.60 687679023810427052097536.00
GM1noBHs 1.00 150 16 2801714.36 46.46 -14.77 51.75 1.79 1.12 71.10 12129.50 19216259.38 0.0006553248 12.99 304198826664791851925504.00
GM1noBHs 1.00 151 3 564317.32 38.45 -16.04 50.92 0.60 0.53 65.79 19101.91 11610516.70 0.0000204576 19.71 908225676699027627835392.00
GM1noBHs 1.00 152 9 1487186.65 53.59 -17.93 56.23 1.31 0.82 79.72 11641.62 17751397.49 0.0005745494 17.02 293242243885701812715520.00
GM1noBHs 1.00 153 31 6309244.18 54.11 -16.72 55.38 3.45 2.10 79.21 11850.31 18244047.22 0.0005364103 17.13 293861719442870990012416.00
GM1noBHs 1.00 154 3 422267.70 54.98 -15.64 52.94 0.68 0.43 77.91 22105.27 8772296.06 0.0000066676 21.60 1412375854040504558682112.00
GM1noBHs 1.00 155 11 1975863.55 50.46 -16.48 53.44 2.40 1.25 75.32 17351.01 17669305.30 0.0002335768 20.20 634031005498836338606080.00
GM1noBHs 1.00 156 7 1299665.43 58.89 -17.19 56.72 1.40 0.90 83.55 12140.79 17312685.77 0.0003819226 12.37 314650898692114980274176.00
GM1noBHs 1.00 157 5 867485.62 56.98 -17.50 57.98 0.99 0.74 83.16 14337.58 14668920.16 0.0001175589 16.80 476289924602114521169920.00
GM1noBHs 1.00 158 2 436502.63 59.50 -17.98 58.47 0.29 0.28 85.34 13834.27 14028601.84 0.0001164962 8.08 462362754145587700957184.00
GM1noBHs 1.00 159 9 1659907.36 60.88 -17.67 54.92 1.04 0.86 83.87 13109.46 16396613.23 0.0002534342 15.94 379686690586843798306816.00
GM1noBHs 1.00 160 9 1681838.04 65.18 -19.05 57.53 1.96 1.07 89.01 13223.15 14368921.69 0.0001527718 10.17 421579923463685340659712.00
GM1noBHs 1.00 161 2 439161.81 52.49 -18.37 55.35 0.26 0.26 78.46 12136.87 18286088.11 0.0004219012 12.41 299726598896822387736576.00
GM1noBHs 1.00 162 4 643608.46 66.07 -18.27 54.76 0.76 0.48 87.74 15974.19 10244637.85 0.0000267745 9.94 728680443022460059648000.00
GM1noBHs 1.00 163 7 1468119.98 62.53 -18.37 57.08 1.57 0.92 86.64 12909.62 15958359.17 0.0002432700 11.34 377209889383692520914944.00
GM1noBHs 1.00 164 3 438036.72 46.77 -9.37 50.49 0.45 0.35 69.46 25411.17 13158976.08 0.0000112973 13.15 1351326384660300731252736.00
GM1noBHs 1.00 165 2 427092.50 48.89 -14.18 51.99 0.37 0.37 72.76 15982.46 11649203.44 0.0000436509 15.21 680100658890842751107072.00
GM1noBHs 1.00 166 2 339949.73 43.83 -13.73 52.22 0.15 0.14 69.54 13527.30 12362471.68 0.0000791394 9.13 481155577084796351807488.00
GM1noBHs 1.00 167 2 454776.57 58.27 -15.19 57.37 0.52 0.49 83.17 15766.15 12583469.12 0.0000592685 20.63 631877417109634722824192.00
GM1noBHs 1.00 168 2 321033.94 59.87 -16.71 57.53 0.20 0.20 84.70 12635.85 15102375.09 0.0001889316 1.49 371995530558890026467328.00
GM1noBHs 1.00 169 2 315553.94 61.58 -16.39 55.54 0.49 0.47 84.53 14767.92 12689761.00 0.0000620955 2.11 549575583730044871114752.00
GM1noBHs 1.00 170 2 373879.89 94.03 -20.60 43.76 0.53 0.47 105.74 21166.96 5330492.32 0.0000023414 11.59 1819421449497256239562752.00
GM1noBHs 1.00 171 2 424177.83 84.71 81.25 46.90 0.46 0.46 126.40 19370.82 4883139.34 0.0000025969 1.81 1686114817204313846185984.00
