model linking_length pyfof_grp N clump_mass[Msol] com_x[kpc] com_y[kpc] com_z[kpc] max_r[kpc] clump_r_avg[kpc] r[kpc] avg_temp[K] avg_pressure[Pa] avg_nHden[cm^-3] vdist[km/s] entropy[K/(Msolkpc**3)**(2/3)]
P0 1.00 38 3 457443.33 12.92 11.34 -10.01 0.12 0.07 19.89 13219.40 23993702.32 0.0007404474 2.59 283404617426490703740928.00
P0 1.00 39 48 9277026.22 -8.39 0.68 14.00 3.21 1.78 16.33 11944.98 112805748.20 0.0332740946 38.42 85354060533081376292864.00
P0 1.00 40 7 1134932.06 4.30 11.64 9.97 1.03 0.48 15.92 80589.43 926548430.06 0.0130224081 22.40 537417661722113924399104.00
P0 1.00 41 5 908481.59 7.36 11.55 10.25 0.40 0.27 17.10 50840.06 466473445.15 0.0162403276 10.92 380321682035491014180864.00
P0 1.00 42 2 431445.25 -11.81 3.47 9.33 0.17 0.17 15.45 12085.64 41229882.92 0.0045747037 3.15 151289575276764502949888.00
P0 1.00 43 2 276810.30 12.72 8.31 25.30 0.07 0.05 29.52 15824.98 16544137.80 0.0001000227 4.04 513933680511091623329792.00
P0 1.00 44 2 343187.72 13.25 11.80 21.13 0.15 0.12 27.60 12766.62 23188998.44 0.0007619693 6.12 273243240229562568671232.00
P0 1.00 45 4 847152.17 8.67 12.66 19.02 0.15 0.09 24.43 10934.76 35692177.93 0.0042492825 6.12 141562266195074966618112.00
P0 1.00 46 2 424410.48 8.73 47.66 27.27 0.09 0.09 55.60 16851.33 9054455.29 0.0000154501 0.64 869751436623784313880576.00
P0 1.00 47 6 937876.04 3.86 7.13 15.45 0.54 0.46 17.45 43268.18 364370867.39 0.0167955184 16.52 331626650862577283760128.00
P0 1.00 48 4 730695.87 5.23 9.15 15.56 0.50 0.34 18.79 11260.68 53814843.71 0.0122438104 21.88 97898323314878063837184.00
P0 1.00 49 3 624683.49 5.25 8.89 17.06 0.21 0.16 19.94 10828.99 53676010.20 0.0131629307 15.34 91045364513101947338752.00
P0 1.00 50 2 432130.06 3.70 8.03 17.98 0.32 0.24 20.03 11081.50 40467509.01 0.0083802668 19.87 115845247224038404653056.00
P0 1.00 51 2 317495.56 1.78 7.61 16.25 0.18 0.13 18.03 11284.43 42072512.78 0.0085678477 14.78 116771045266997286797312.00
P0 1.00 52 28 4839306.70 4.78 8.08 12.81 2.28 1.26 15.88 30821.94 519457938.03 0.0389218259 55.04 145495887192866164834304.00
P0 1.00 53 2 329098.51 3.26 8.79 11.89 0.23 0.18 15.14 11321.44 69447251.06 0.0177690041 12.60 81265943244606401413120.00
P0 1.00 54 2 474729.67 -3.94 50.19 37.73 0.35 0.32 62.91 60889.82 23553469.72 0.0000000941 5.00 3927740131802724706549760.00
P0 1.00 55 9 1574823.33 0.88 7.62 14.80 1.48 0.68 16.67 21073.05 148135247.59 0.0225853718 28.60 176400849837308931735552.00
P0 1.00 56 4 713312.66 -4.72 8.24 15.33 0.61 0.39 18.03 12469.01 37743175.68 0.0031107761 21.30 175954768923438243381248.00
P0 1.00 57 2 310398.80 -9.91 7.59 16.22 0.40 0.28 20.46 16036.07 28118776.58 0.0005299344 10.44 358466839959337076523008.00
P0 1.00 58 2 424940.86 49.31 120.96 31.93 0.43 0.43 134.47 34243.39 5158634.15 0.0000003936 5.93 4203308624883603268960256.00
P0 1.00 59 2 432149.09 43.17 126.31 53.98 0.51 0.50 143.98 32469.00 2771049.58 0.0000001329 8.34 5839190443037202417975296.00
P0 1.00 60 2 424168.26 77.35 102.25 43.80 0.44 0.44 135.49 29737.24 6451033.61 0.0000012328 3.41 2861982347001454034681856.00
P0 1.00 61 2 431859.13 50.92 81.98 43.45 0.50 0.50 105.84 26497.99 12165973.40 0.0000045310 9.54 1536950989230278698860544.00
P0 1.00 62 2 433629.77 52.39 80.59 42.48 0.24 0.24 105.09 18165.57 7784924.39 0.0000090199 13.24 1101774927494434600779776.00
P0 1.00 63 5 1068390.39 50.33 79.14 41.90 0.89 0.65 102.72 16046.27 10935305.67 0.0000299669 9.68 708979633812911870181376.00
P0 1.00 64 2 367133.83 48.72 78.20 44.74 0.51 0.43 102.43 21250.04 8044272.74 0.0000054913 6.42 1396050861808811839062016.00
P0 1.00 65 2 426189.33 50.07 79.02 43.43 0.47 0.47 103.14 15652.51 10845052.58 0.0000319378 12.07 681936490970303959138304.00
P0 1.00 66 2 448318.30 49.31 85.31 47.35 0.35 0.33 109.32 43601.52 12952044.75 0.0000003194 4.81 3385886051603400605302784.00
P0 1.00 67 4 853841.22 48.76 79.30 43.97 0.59 0.42 102.95 16623.38 10504143.67 0.0000232728 13.84 771466554396250906558464.00
P0 1.00 68 2 424168.26 72.15 95.96 40.26 0.46 0.46 126.62 15266.41 10165267.80 0.0000308660 6.87 692946717527302261964800.00
P0 1.00 69 2 424185.91 65.44 91.19 35.98 0.31 0.31 117.87 14001.17 13790668.72 0.0001012091 7.12 484113209031158851960832.00
P0 1.00 70 2 363840.24 60.37 89.72 33.83 0.54 0.47 113.31 14456.38 15149775.77 0.0001127028 7.49 474984113089349811175424.00
P0 1.00 71 2 447653.29 30.15 106.36 27.74 0.42 0.41 113.98 19177.29 7248756.37 0.0000062407 5.77 1258976040537976958091264.00
P0 1.00 72 2 424681.32 48.45 78.68 0.50 0.06 0.06 92.40 23695.38 12324898.02 0.0000082626 3.77 1258191894985146865025024.00
P0 1.00 73 5 885519.85 48.71 79.27 -1.97 0.73 0.37 93.06 15491.26 11638604.09 0.0000396307 7.20 639074340687982425538560.00
P0 1.00 74 3 636252.38 48.69 82.35 1.06 0.44 0.40 95.67 16823.72 9980217.61 0.0000215043 8.87 826175346631043138453504.00
P0 1.00 75 6 1281586.03 48.54 81.68 -1.58 1.06 0.72 95.03 13624.73 12272252.93 0.0000753985 11.55 498115000298863870345216.00
P0 1.00 76 23 4751151.40 43.64 91.89 -2.43 3.73 1.79 101.76 15498.91 13710917.24 0.0000948191 13.92 606305161461269593587712.00
P0 1.00 77 2 424172.10 80.17 86.36 29.26 0.42 0.42 121.41 45319.30 9059058.26 0.0000001539 3.58 4616168066428796485500928.00
P0 1.00 78 2 424168.48 75.70 86.47 22.57 0.47 0.47 117.12 56850.33 11753433.45 0.0000000599 15.06 5656656500908435462684672.00
P0 1.00 79 3 636254.43 70.41 74.95 19.28 0.65 0.56 104.63 34187.96 6370671.53 0.0000005500 10.91 3646569751491410925715456.00
P0 1.00 80 2 432390.30 70.23 83.29 18.06 0.41 0.41 110.43 40243.31 11795337.70 0.0000009837 12.65 3162982190063245387104256.00
P0 1.00 81 2 365178.83 48.10 92.05 16.56 0.35 0.30 105.17 15243.12 10851316.15 0.0000342069 9.95 650161662015906655502336.00
P0 1.00 82 2 424168.74 69.33 85.75 19.18 0.49 0.49 111.93 17913.85 7393595.24 0.0000080633 9.33 1110868527701210093846528.00
P0 1.00 83 2 362301.88 53.97 89.40 6.53 0.47 0.40 104.64 40641.29 10485949.95 0.0000009484 7.17 3482882700625076360839168.00
P0 1.00 84 2 446497.59 48.38 93.67 10.79 0.19 0.18 105.98 41956.11 17790584.38 0.0000005413 2.48 2563768962031833327861760.00
P0 1.00 85 2 425725.95 49.44 88.08 -3.50 0.20 0.20 101.07 28813.02 5563454.80 0.0000007506 18.06 2989894387159906037792768.00
P0 1.00 86 2 424819.77 47.07 92.24 17.70 0.45 0.45 105.06 14398.56 12153738.89 0.0000603158 4.01 549680007252397910917120.00
P0 1.00 87 2 431028.60 46.08 93.50 18.57 0.39 0.39 105.88 13153.82 14257524.01 0.0001268176 6.71 418869280404544365264896.00
P0 1.00 88 2 432364.80 46.15 92.40 17.48 0.49 0.48 104.75 15686.88 11271505.83 0.0000362567 11.00 671084339467967606554624.00
P0 1.00 89 2 427954.14 57.85 73.42 1.82 0.36 0.36 93.49 49625.84 13689885.95 0.0000005210 4.21 4067898948050035769606144.00
P0 1.00 90 2 435737.98 46.30 100.61 8.31 0.49 0.48 111.07 23289.51 5878073.10 0.0000019840 7.83 2015997872446297132236800.00
P0 1.00 91 2 375589.43 34.17 99.57 17.00 0.10 0.09 106.64 45449.46 14774794.09 0.0000018995 3.86 3327380235276786012782592.00
P0 1.00 92 2 436389.17 35.54 104.75 26.99 0.32 0.31 113.86 50971.69 14080732.80 0.0000001336 2.91 4163300057779230056906752.00
P0 1.00 93 2 424409.36 46.04 101.64 4.94 0.46 0.46 111.69 24221.66 5341993.97 0.0000013770 18.76 2297160363406315757764608.00
P0 1.00 94 14 2937106.69 17.39 -0.76 2.20 1.53 0.81 17.54 10552.69 111737505.01 0.0387662154 18.06 54306614801088452231168.00
P0 1.00 95 2 412608.40 16.99 -5.75 0.94 0.10 0.10 17.96 11055.44 56609389.47 0.0130865807 4.60 92984997506026236280832.00
P0 1.00 96 5 1067666.34 16.27 -1.55 -0.17 0.57 0.45 16.34 57382.81 669143962.33 0.0138385575 29.19 372134662354948509925376.00
P0 1.00 97 3 615062.79 18.78 1.43 14.17 0.73 0.44 23.57 12803.84 31264648.69 0.0016661127 17.28 218077135722144526761984.00
P0 1.00 98 5 1001193.19 19.61 2.88 5.85 0.84 0.52 20.67 43557.41 297636518.93 0.0094065474 17.78 396811655647022911848448.00
P0 1.00 99 2 400161.01 20.31 4.62 7.49 0.31 0.29 22.13 152966.87 721999610.07 0.0000000610 11.32 1880065746963235237527552.00
P0 1.00 100 2 434223.36 20.19 -0.83 2.01 0.33 0.32 20.31 10986.89 47994504.06 0.0101819609 12.78 105127583892760051056640.00
P0 1.00 101 3 605939.01 20.32 0.07 26.98 0.28 0.16 33.77 17287.31 14077622.67 0.0000445744 7.93 668589583629543779860480.00
P0 1.00 102 2 428426.32 21.11 -0.37 4.31 0.44 0.43 21.55 11181.60 43805281.20 0.0081656166 16.47 117526256470476353175552.00
P0 1.00 103 2 396070.69 21.12 0.17 5.38 0.11 0.10 21.79 10784.46 46379853.46 0.0099445769 7.95 104224455390344322744320.00
P0 1.00 104 6 1100414.27 77.09 -5.35 14.77 0.90 0.48 78.68 40859.73 12590250.25 0.0000014911 8.30 3074960564370986497998848.00
P0 1.00 105 15 2843849.32 18.52 0.49 3.16 2.04 1.00 18.80 67217.78 606944924.11 0.0130895787 19.78 525703972509239115513856.00
P0 1.00 106 7 1448480.19 19.24 -3.56 0.46 1.12 0.60 19.58 38433.15 306675635.61 0.0144667573 13.38 311241795240965886181376.00
P0 1.00 107 3 628223.23 41.46 0.26 -2.21 0.62 0.46 41.52 31202.62 25221646.28 0.0000227810 21.39 1222126050418645197127680.00
P0 1.00 108 2 434081.11 33.07 0.78 -3.05 0.16 0.16 33.22 16774.46 16138488.95 0.0000732803 4.78 578178101329948865200128.00
P0 1.00 109 2 317268.00 18.58 5.40 20.91 0.29 0.21 28.49 16270.54 21928448.61 0.0002116145 5.27 441073615065177034588160.00
P0 1.00 110 6 1283885.36 17.61 6.00 7.67 0.92 0.53 20.13 10991.24 63452211.22 0.0161094784 21.86 85083501678425450479616.00
P0 1.00 111 9 1525814.77 17.51 6.81 6.50 0.25 0.14 19.89 10663.00 94322299.05 0.0301889469 11.62 58107836797686344843264.00
P0 1.00 112 6 1017574.97 15.95 8.57 10.38 0.79 0.62 20.87 10517.29 55085273.78 0.0139088904 14.36 86587796027618682208256.00
P0 1.00 113 2 386712.87 17.86 9.85 9.58 0.04 0.04 22.53 11537.97 34682761.36 0.0032295359 3.37 161786123662506439213056.00
P0 1.00 114 2 420773.55 16.62 7.56 9.38 0.31 0.30 20.52 10873.30 50273668.96 0.0112535304 9.36 98856696335528577990656.00
P0 1.00 115 14 2379452.48 15.42 -0.28 14.87 0.72 0.47 21.42 12264.93 55476222.60 0.0099336280 36.33 118274245449781528756224.00
P0 1.00 116 2 429957.87 49.16 95.60 55.50 0.40 0.40 120.98 31726.20 5664481.85 0.0000005169 4.10 3467996001614114712453120.00
P0 1.00 117 6 1295487.12 42.71 96.08 8.17 1.39 0.73 105.46 16511.56 10649852.79 0.0000264739 8.72 761109665105609238773760.00
P0 1.00 118 4 849360.35 47.40 82.00 -0.25 0.62 0.48 94.71 14914.08 11931074.57 0.0000484327 7.13 589237504105994549985280.00
P0 1.00 119 3 581688.08 45.77 89.90 -0.48 0.72 0.51 100.88 18052.14 8711192.47 0.0000113958 6.18 1007176698166394795065344.00
P0 1.00 120 6 1283627.33 42.57 94.36 3.22 1.20 0.83 103.57 18067.58 8286363.75 0.0000102292 13.24 1044298835400407547641856.00
P0 1.00 121 2 427821.67 42.12 95.90 6.52 0.42 0.42 104.94 15435.28 9733433.03 0.0000255272 2.94 719783891842758128697344.00
P0 1.00 122 2 428773.20 42.91 96.48 4.78 0.32 0.32 105.70 16058.62 7276620.25 0.0000109730 3.63 934045993218740565573632.00
P0 1.00 123 2 369115.79 40.75 94.92 4.35 0.21 0.18 103.38 36584.67 13410839.70 0.0000035436 9.15 2469855484519476505870336.00
P0 1.00 124 2 426539.44 56.79 100.18 31.15 0.46 0.46 119.30 169957.96 14285322576.95 0.0126648408 46.53 324337675829372000403456.00
P0 1.00 125 2 430662.43 35.53 102.95 20.86 0.43 0.43 110.89 35751.99 11168527.03 0.0000020499 5.58 2682037855121123502456832.00
P0 1.00 126 3 645644.30 34.34 98.06 16.95 0.64 0.48 105.27 26658.49 7021843.93 0.0000017381 7.39 2241670613149475907043328.00
P0 1.00 127 3 636255.75 65.99 65.51 4.29 0.57 0.50 93.08 43747.68 12182009.69 0.0000006078 13.71 3581718292820060905930752.00
P0 1.00 128 2 424168.30 49.47 91.90 16.33 0.39 0.39 105.64 22495.17 11042321.10 0.0000078606 8.06 1242789960242557676945408.00
P0 1.00 129 2 374655.99 47.62 93.36 21.85 0.50 0.43 107.05 16468.66 10972958.91 0.0000312559 10.37 746920820331300465410048.00
P0 1.00 130 2 433289.11 52.01 92.14 15.24 0.43 0.43 106.89 20152.10 7084213.63 0.0000049843 3.48 1391141373821734371721216.00
P0 1.00 131 2 375124.03 49.90 95.73 19.37 0.43 0.37 109.68 15372.09 12714822.97 0.0000527147 9.47 594037269143969362608128.00
P0 1.00 132 2 424169.75 67.20 72.03 8.25 0.46 0.46 98.86 55660.13 13543612.17 0.0000000880 6.48 4967289325229127474610176.00
P0 1.00 133 4 849299.35 65.80 66.75 8.71 0.43 0.35 94.13 53038.46 12422100.96 0.0000001594 7.12 4853746238638708729315328.00
P0 1.00 134 5 1060422.02 63.71 68.86 1.04 1.07 0.79 93.82 24657.47 9913974.39 0.0000053341 9.97 1566145648834898477187072.00
P0 1.00 135 2 424168.46 82.56 57.98 14.68 0.28 0.28 101.95 43034.74 9454057.72 0.0000007186 5.30 4113142000934718529339392.00
P0 1.00 136 2 424170.89 79.43 59.51 16.63 0.38 0.38 100.63 29173.98 6676204.68 0.0000011166 9.60 2712153948617819622998016.00
P0 1.00 137 2 424169.03 63.48 64.99 4.38 0.48 0.48 90.96 21641.83 6325814.21 0.0000030668 6.56 1698172540013517148782592.00
P0 1.00 138 2 424170.73 65.06 66.37 2.09 0.46 0.46 92.97 61112.32 20324557.40 0.0000000810 18.71 4423781918941631142166528.00
P0 1.00 139 8 1217965.09 7.00 6.39 12.40 1.60 0.87 15.60 64499.15 620522789.22 0.0129068130 35.76 470914615777519915237376.00
P0 1.00 140 3 419228.81 10.78 2.52 12.17 0.37 0.28 16.45 11087.58 37409062.08 0.0061388403 12.99 128430142505258424729600.00
P0 1.00 141 2 161349.26 7.70 4.14 12.61 0.32 0.31 15.34 12591.68 52894113.80 0.0100285961 26.61 119276391414671117123584.00
P0 1.00 142 6 1185381.66 -8.10 8.71 12.26 0.69 0.26 17.08 11209.24 56017219.76 0.0123617604 18.59 98506391995165244915712.00
P0 1.00 143 21 3756598.98 -8.37 4.62 11.85 1.18 0.54 15.22 11363.89 270778642.47 0.1017191675 31.82 40516266527853799014400.00
P0 1.00 144 3 410979.32 -0.57 7.24 13.26 0.76 0.54 15.12 94514.29 2047006043.01 0.0171362815 18.63 406831189335281758109696.00
P0 1.00 145 10 1987562.65 -0.81 11.21 11.33 0.53 0.20 15.96 10760.59 105687250.65 0.0354251547 12.25 54088918801149276979200.00
P0 1.00 146 3 488682.33 -2.52 8.28 12.74 0.74 0.48 15.41 11165.20 54492076.99 0.0132827321 13.99 93122515267501365919744.00
P0 1.00 147 3 573803.92 8.68 7.40 10.30 0.44 0.29 15.37 79402.35 649460590.87 0.0124194501 24.44 650499216800785887133696.00
P0 1.00 148 4 647297.47 11.38 4.79 9.28 0.58 0.47 15.45 41214.54 361875472.03 0.0098226238 16.62 316949464157417480650752.00
P0 1.00 149 5 684032.46 10.10 5.22 10.12 0.51 0.32 15.23 11298.41 66027911.41 0.0176038136 28.27 82440396072871113261056.00
P0 1.00 150 8 954674.24 0.97 8.89 15.45 0.62 0.39 17.85 24479.72 168089021.10 0.0157387720 22.24 198519470243725638107136.00
P0 1.00 151 7 1500629.84 -4.06 4.38 21.10 1.02 0.53 21.93 13325.10 33940904.35 0.0018358911 17.34 220164220757360169189376.00
P0 1.00 152 2 378313.41 -10.60 6.84 11.95 0.55 0.48 17.38 14794.59 40027829.27 0.0017859174 21.44 235207575601727055855616.00
P0 1.00 153 2 468143.66 -10.56 7.19 13.61 0.18 0.17 18.67 14172.14 38890013.89 0.0020317703 13.85 220628120590083948544000.00
P0 1.00 154 5 616056.75 4.38 4.63 17.34 0.39 0.31 18.48 45811.80 263043937.87 0.0086996989 12.61 452754734690371698163712.00
P0 1.00 155 9 1355265.95 6.96 6.83 18.62 1.47 0.50 21.02 11069.53 54427462.79 0.0142406779 22.21 100460581581725039067136.00
P0 1.00 156 6 853532.63 2.51 5.05 20.49 0.78 0.30 21.26 36099.54 123372623.38 0.0048529640 21.90 499060138758886893027328.00
P0 1.00 157 2 280904.75 5.16 4.15 20.90 0.19 0.18 21.93 13893.17 30879707.32 0.0013735108 4.64 244812629488299640094720.00
P0 1.00 158 3 607727.39 3.06 6.32 13.88 0.58 0.33 15.56 11361.90 80312893.85 0.0237596859 16.17 70346751920269326024704.00
P0 1.00 159 12 2267706.67 31.85 -29.09 42.93 1.52 0.94 60.86 11961.18 22234561.37 0.0009229343 22.12 256829285051760935698432.00
P0 1.00 160 12 2101875.55 32.17 -27.66 42.20 1.51 0.92 59.84 12928.60 23631445.36 0.0008603822 23.95 284837110865537198456832.00
P0 1.00 161 11 1858644.16 46.13 -35.81 46.10 2.12 1.03 74.40 15619.96 11529838.64 0.0000381820 15.50 647383841445756316680192.00
P0 1.00 162 11 1993829.06 41.82 -33.59 45.64 2.14 1.21 70.43 16858.35 11638226.59 0.0000324558 13.42 738781836518984159068160.00
P0 1.00 163 2 320117.74 51.58 -38.03 46.59 0.59 0.45 79.23 13712.21 12872695.78 0.0000827710 14.91 479803340764383052562432.00
P0 1.00 164 2 440896.75 51.31 -39.07 45.51 0.45 0.45 78.93 16231.83 11314385.24 0.0000344943 9.82 704759648091776607059968.00
P0 1.00 165 2 385355.41 49.24 -36.88 45.42 0.44 0.37 76.47 17250.80 10500955.15 0.0000227264 5.79 821964084285564644229120.00
P0 1.00 166 5 938554.43 49.58 -38.29 47.13 0.89 0.63 78.39 13611.24 12409239.86 0.0000907483 10.38 494120908599572742275072.00
P0 1.00 167 6 1200451.48 51.28 -27.27 42.37 1.40 0.80 71.90 20226.24 9094885.00 0.0000092194 9.56 1180446898350804170702848.00
P0 1.00 168 2 478649.01 41.06 -29.18 40.90 0.46 0.43 64.89 37543.19 18225934.06 0.0000066543 16.22 2082420549773520673964032.00
P0 1.00 169 3 482594.36 38.92 -29.43 44.53 0.47 0.33 66.06 17279.62 11990346.95 0.0000299662 15.90 749193446336408575803392.00
P0 1.00 170 2 311765.82 41.44 -31.85 40.89 0.24 0.24 66.36 71001.47 26844382.57 0.0000000473 13.33 4689513793330514193547264.00
P0 1.00 171 2 398670.27 50.57 -37.95 45.15 0.36 0.32 77.70 16543.15 11212576.80 0.0000287245 9.56 725637402347805400367104.00
P0 1.00 172 44 8508947.30 53.74 -35.47 50.05 4.04 1.86 81.55 11833.32 21262000.14 0.0011767966 17.31 282005162948728230772736.00
P0 1.00 173 14 2456450.86 34.28 -29.97 43.54 1.66 1.11 63.00 12632.90 19111206.08 0.0005129322 22.38 319920019110568908554240.00
P0 1.00 174 8 1680862.39 35.74 -28.55 44.06 1.59 0.87 63.51 12281.88 16731168.71 0.0003373627 16.69 331901509415173508562944.00
P0 1.00 175 15 2949098.82 57.91 -35.76 51.75 2.40 1.52 85.50 13202.25 14124653.79 0.0002646022 12.59 451060438805390339080192.00
P0 1.00 176 4 814499.56 37.59 -28.60 44.46 0.47 0.38 64.86 14559.66 15953613.74 0.0001340850 13.16 460045366890614017228800.00
P0 1.00 177 3 612958.77 36.44 -29.05 45.60 0.70 0.51 65.20 16782.50 15538134.03 0.0000694182 18.47 596526525618247740424192.00
P0 1.00 178 9 1752603.00 62.49 -36.86 52.58 1.65 0.97 89.60 13611.38 13650575.21 0.0001144162 17.25 461200681544013639057408.00
P0 1.00 179 3 570912.10 62.13 -37.37 53.73 0.69 0.51 90.25 14021.21 12150972.23 0.0000674757 4.66 520594378532238452064256.00
P0 1.00 180 3 589951.10 70.56 -37.72 54.01 0.83 0.60 96.53 13765.11 13494911.84 0.0001090237 20.94 473728578308922130038784.00
P0 1.00 181 2 277559.11 78.79 -37.11 54.31 0.44 0.38 102.64 59785.21 15465960.56 0.0000000666 11.76 5130132948451507616874496.00
P0 1.00 182 2 367987.28 74.36 -37.42 50.80 0.46 0.40 97.52 18667.76 8404530.66 0.0000101088 12.45 1086791967740449903345664.00
P0 1.00 183 3 541118.20 71.93 -37.16 54.61 0.60 0.53 97.66 15721.04 11051501.14 0.0000401989 10.41 684953443193051628437504.00
P0 1.00 184 2 372841.62 77.12 -37.00 52.61 0.37 0.32 100.42 17875.01 6793687.17 0.0000069513 10.67 1162108299798843309948928.00
