model linking_length pyfof_grp N clump_mass[Msol] com_x[kpc] com_y[kpc] com_z[kpc] max_r[kpc] clump_r_avg[kpc] r[kpc] avg_temp[K] avg_pressure[Pa] avg_nHden[cm^-3] vdist[km/s] entropy[K/(Msolkpc**3)**(2/3)]
GM3SI1 1.00 36 5 1071258.58 -15.04 2.50 -1.04 1.20 0.84 15.28 22596.89 14243792.37 0.0000019202 11.84 1055805880813400952406016.00
GM3SI1 1.00 37 3 641669.83 0.08 -15.37 -2.94 0.60 0.44 15.65 17189.16 20554360.88 0.0000167012 10.90 525024714883146457284608.00
GM3SI1 1.00 38 2 424168.26 -0.96 -15.39 -1.42 0.43 0.43 15.48 18625.97 12531502.55 0.0000025296 7.16 829952429737649616453632.00
GM3SI1 1.00 39 4 854844.44 -7.45 -13.81 -2.03 0.70 0.59 15.82 16459.65 19508459.51 0.0000158841 15.74 506930181350306158215168.00
GM3SI1 1.00 40 2 424168.26 -8.65 -13.14 -2.58 0.49 0.49 15.94 16489.76 22688454.07 0.0000248111 6.87 458671385704792055611392.00
GM3SI1 1.00 41 4 848336.51 -6.13 1.31 14.95 0.76 0.54 16.21 13383.18 29669397.47 0.0001414427 7.71 268555657486944891305984.00
GM3SI1 1.00 42 9 1850369.38 -7.13 -1.94 13.97 1.45 1.03 15.80 13347.56 32658003.80 0.0002127199 16.96 254415157258727158972416.00
GM3SI1 1.00 43 2 425639.06 -13.73 4.99 7.02 0.27 0.27 16.21 32553.31 16681754.23 0.0000006730 10.45 1739187227658570774347776.00
GM3SI1 1.00 44 3 636252.38 -5.09 2.36 14.54 0.67 0.58 15.58 13048.98 32996344.29 0.0002022912 7.02 237924489391267490299904.00
GM3SI1 1.00 45 4 848471.04 -1.96 0.32 15.99 0.81 0.60 16.12 17563.70 17806975.97 0.0000090089 12.77 600800983289858053111808.00
GM3SI1 1.00 46 6 1273564.40 -2.68 3.47 14.75 1.02 0.74 15.39 14031.58 32932654.00 0.0001694508 19.80 272486626154568268906496.00
GM3SI1 1.00 47 2 424168.26 -11.65 3.88 9.78 0.45 0.45 15.70 27613.88 17505773.72 0.0000014579 9.44 1283407237687153300340736.00
GM3SI1 1.00 48 2 424168.26 -8.93 0.32 12.26 0.48 0.48 15.16 16595.99 26106398.10 0.0000400200 16.61 419992309578601368387584.00
GM3SI1 1.00 49 2 424168.26 -6.83 1.86 13.80 0.45 0.45 15.51 15036.31 23102319.57 0.0000365128 4.51 385527853218431049400320.00
GM3SI1 1.00 50 3 636840.12 -4.83 7.68 12.99 0.86 0.64 15.85 21382.96 12544638.23 0.0000018095 9.41 1064648017429988380770304.00
GM3SI1 1.00 51 3 636252.38 -5.05 3.93 14.74 0.77 0.63 16.07 14678.16 26285219.70 0.0000700204 9.34 341542276949097664479232.00
GM3SI1 1.00 52 2 427615.62 -7.77 6.07 12.61 0.44 0.44 16.01 22416.21 15806346.68 0.0000023860 6.71 969771037031597026050048.00
GM3SI1 1.00 53 3 636880.75 -4.20 -2.64 14.81 0.55 0.46 15.62 14003.41 25245883.63 0.0000800390 19.10 327437201999235685285888.00
GM3SI1 1.00 54 5 1060420.64 -6.41 -0.46 13.86 0.91 0.68 15.28 13024.94 38025824.49 0.0003647274 9.84 219590544998085418811392.00
GM3SI1 1.00 55 2 424168.26 -8.91 -1.81 12.47 0.45 0.45 15.43 18469.47 21208805.83 0.0000171301 12.26 597953778153767317798912.00
GM3SI1 1.00 56 2 364683.96 13.68 2.89 7.41 0.50 0.42 15.82 42911.69 11006927.71 0.0000000968 20.55 3641745917175681632960512.00
GM3SI1 1.00 57 3 636271.96 -10.82 9.19 5.24 0.52 0.36 15.13 56933.66 23494582.04 0.0000000924 12.08 3524355173929527353016320.00
GM3SI1 1.00 58 2 424168.26 -9.75 8.53 8.90 0.49 0.49 15.72 31262.86 13802631.44 0.0000004964 7.35 1855191442250751000182784.00
GM3SI1 1.00 59 2 429943.90 -9.97 -7.66 8.40 0.33 0.32 15.12 23027.05 21241735.13 0.0000048719 16.34 828641834678554944602112.00
GM3SI1 1.00 60 5 1060420.69 5.27 3.68 14.25 0.81 0.68 15.64 15446.20 24216154.57 0.0000486867 8.99 398971102148340316372992.00
GM3SI1 1.00 61 2 361856.85 3.49 8.87 12.44 0.52 0.44 15.67 33470.54 21630388.26 0.0000010809 14.61 1534298407104175694413824.00
GM3SI1 1.00 62 2 424168.26 0.17 5.25 15.33 0.34 0.34 16.21 18392.12 24448856.31 0.0000184387 3.06 519646499038874359037952.00
GM3SI1 1.00 63 4 849976.71 2.75 5.81 14.98 0.92 0.71 16.30 19588.23 25909462.28 0.0000209769 20.09 560291992377974472048640.00
GM3SI1 1.00 64 4 848336.51 -0.63 6.18 14.29 0.99 0.76 15.58 15798.72 28488194.76 0.0000672331 10.56 365247610024917578285056.00
GM3SI1 1.00 65 2 424168.26 1.08 6.27 13.95 0.27 0.27 15.33 15669.65 29406238.96 0.0000756756 13.84 350394989079788051759104.00
GM3SI1 1.00 66 44 9344947.24 13.45 -7.44 3.78 3.55 1.44 15.83 10689.37 60212777.26 0.0056596890 12.22 116857369600480763707392.00
GM3SI1 1.00 67 2 424168.26 15.01 -4.89 -4.91 0.44 0.44 16.54 19686.06 17949835.59 0.0000071653 4.86 729552238780012134662144.00
GM3SI1 1.00 68 5 1060420.64 14.59 -5.81 -2.95 1.16 0.76 15.98 16003.29 23702606.26 0.0000365387 10.98 426475543622395424145408.00
GM3SI1 1.00 69 2 424411.57 14.45 -5.55 1.34 0.49 0.49 15.54 14334.83 32578941.91 0.0001739201 2.49 290213697930540703809536.00
GM3SI1 1.00 70 2 425652.43 11.17 -3.51 10.49 0.48 0.48 15.72 44120.28 41547107.73 0.0000007779 23.34 1571847652807260892037120.00
GM3SI1 1.00 71 2 362730.08 12.12 -3.55 9.56 0.29 0.24 15.84 22123.48 19719604.39 0.0000046360 6.53 816970676450748310487040.00
GM3SI1 1.00 72 4 849320.45 9.73 -6.13 10.54 1.10 0.75 15.60 18186.90 24245977.12 0.0000196797 11.47 513684418856620524568576.00
GM3SI1 1.00 73 5 1060420.64 4.07 -15.02 -3.00 1.25 0.83 15.85 17178.58 23289104.74 0.0000218387 45.37 481010242651573513617408.00
GM3SI1 1.00 74 7 1487448.22 2.13 -15.86 -0.62 0.93 0.68 16.01 14065.07 24367721.03 0.0000699975 8.67 337445370310852412964864.00
GM3SI1 1.00 75 2 424168.26 3.09 -15.09 1.19 0.37 0.37 15.45 34866.62 29448282.28 0.0000034438 16.40 1340397898610751263735808.00
GM3SI1 1.00 76 2 365447.43 0.51 15.54 1.23 0.28 0.24 15.60 22008.00 14117439.58 0.0000018623 9.66 1014602608053255608991744.00
GM3SI1 1.00 77 4 859672.08 -1.11 15.80 -3.52 0.50 0.39 16.23 16742.59 20965000.83 0.0000175689 7.32 492418487601904461283328.00
GM3SI1 1.00 78 3 641384.09 5.14 -14.34 3.41 0.42 0.33 15.61 15941.85 13428046.45 0.0000053173 12.05 610364829901271334912000.00
GM3SI1 1.00 79 2 433137.21 5.21 -14.77 -1.83 0.31 0.31 15.77 19627.46 23431128.52 0.0000124058 39.32 595042031893305276497920.00
GM3SI1 1.00 80 2 364512.97 11.01 11.75 -0.50 0.36 0.30 16.11 24739.74 14221559.80 0.0000012807 10.91 1227439209925650354798592.00
GM3SI1 1.00 81 2 424168.26 9.36 12.04 5.51 0.48 0.48 16.21 28807.62 15792729.44 0.0000009635 4.59 1479739036572078101757952.00
GM3SI1 1.00 82 2 424168.26 8.97 12.68 2.69 0.22 0.22 15.77 25347.78 20491817.83 0.0000029778 3.14 999337681523830031384576.00
GM3SI1 1.00 83 3 639317.25 8.45 13.05 -2.55 0.83 0.61 15.75 30076.46 18480758.28 0.0000014754 19.46 1444079629873873070063616.00
GM3SI1 1.00 84 2 424168.26 11.85 -7.03 7.12 0.34 0.34 15.50 14867.34 25629554.33 0.0000618341 12.76 354446296511765167472640.00
GM3SI1 1.00 85 2 424168.26 8.08 -6.62 12.31 0.48 0.48 16.14 21097.07 18321538.21 0.0000046076 4.33 797569018997677360152576.00
GM3SI1 1.00 86 2 424168.26 9.19 -5.10 11.81 0.47 0.47 15.81 26604.58 27386394.19 0.0000070036 8.52 897537938031529510830080.00
GM3SI1 1.00 87 2 424168.26 8.18 -4.46 12.93 0.39 0.39 15.94 22179.56 19493313.40 0.0000050007 5.51 836735396699463917502464.00
GM3SI1 1.00 88 3 575326.92 12.58 7.10 5.15 0.48 0.38 15.33 28287.67 13989488.65 0.0000007683 9.71 1548298275443497867673600.00
GM3SI1 1.00 89 2 424168.26 11.60 -8.59 8.02 0.41 0.41 16.51 15758.63 23241772.50 0.0000314559 13.92 416271883301719312957440.00
GM3SI1 1.00 90 5 1011002.78 4.88 -13.10 8.60 1.05 0.72 16.42 21485.55 13567195.96 0.0000021665 14.79 1001596889978118642597888.00
GM3SI1 1.00 91 2 368485.32 11.55 10.55 0.14 0.31 0.27 15.65 26033.04 14661484.83 0.0000011458 7.35 1303693535710608296509440.00
GM3SI1 1.00 92 3 579226.52 8.38 -14.46 0.12 0.62 0.54 16.71 27319.54 15976223.28 0.0000015317 16.92 1343683765853027374727168.00
GM3SI1 1.00 93 2 427983.54 11.65 -10.40 -4.89 0.44 0.43 16.36 31662.02 12450192.54 0.0000004215 14.60 2017444089864979484770304.00
