model linking_length pyfof_grp N clump_mass[Msol] com_x[kpc] com_y[kpc] com_z[kpc] max_r[kpc] clump_r_avg[kpc] r[kpc] avg_temp[K] avg_pressure[Pa] avg_nHden[cm^-3] vdist[km/s] entropy[K/(Msolkpc**3)**(2/3)]
GM1 1.00 29 3 636252.38 7.98 0.81 -13.66 0.63 0.49 15.84 21630.05 17494200.53 0.0000041607 13.59 857888457250638070284288.00
GM1 1.00 30 3 637022.26 9.64 0.77 -13.26 0.92 0.65 16.41 16988.05 18489452.52 0.0000113915 8.25 552314048110357324496896.00
GM1 1.00 31 5 1060420.64 16.21 -1.08 -1.23 1.31 0.89 16.29 14308.57 24735914.60 0.0000674896 7.92 343391618679516283535360.00
GM1 1.00 32 6 1275803.45 15.32 -0.20 -1.33 1.11 0.79 15.38 13359.86 34147956.33 0.0002211728 34.63 244334325265521874829312.00
GM1 1.00 33 2 424168.26 14.87 -0.18 -3.68 0.31 0.31 15.32 13892.28 32340024.86 0.0001562772 7.01 269565427423598851653632.00
GM1 1.00 34 2 424168.26 16.21 -0.55 -4.61 0.43 0.43 16.86 14063.42 27467255.15 0.0000921996 16.34 306099671417070462959616.00
GM1 1.00 35 2 428143.85 8.72 -10.15 -9.61 0.39 0.39 16.47 17796.74 14927507.52 0.0000048114 6.33 683860449456427634786304.00
GM1 1.00 36 2 424239.77 -16.07 0.51 -0.56 0.49 0.49 16.09 14672.84 24764684.79 0.0000640118 4.08 358756965373659750334464.00
GM1 1.00 37 2 424169.07 -15.00 -2.16 1.42 0.47 0.47 15.22 18437.09 26557264.79 0.0000253820 5.60 495327546153704540340224.00
GM1 1.00 38 10 1997127.55 -13.64 -4.31 5.91 1.82 0.90 15.47 13832.64 33151888.32 0.0002105634 14.35 271430258837777572429824.00
GM1 1.00 39 2 425197.53 -15.97 -3.25 2.89 0.47 0.47 16.56 24357.21 18642308.11 0.0000027843 3.93 996428938432817125130240.00
GM1 1.00 40 2 424168.27 -15.06 -3.10 5.20 0.40 0.40 16.23 16256.74 25531762.87 0.0000437542 12.57 414838428782752690077696.00
GM1 1.00 41 3 523773.37 -6.34 13.44 5.58 0.73 0.50 15.87 19000.83 19121872.01 0.0000082365 17.75 645920370892315167817728.00
GM1 1.00 42 3 642285.60 -9.48 7.38 9.96 0.64 0.44 15.60 23159.57 27135374.22 0.0000100286 3.16 711781149161519593816064.00
GM1 1.00 43 3 638615.87 -10.60 5.60 9.56 0.73 0.56 15.33 19448.19 25518849.65 0.0000193612 15.22 556872024058208303710208.00
GM1 1.00 44 2 424168.26 -12.86 3.77 9.67 0.41 0.41 16.53 21872.35 23957661.12 0.0000082531 13.21 703949899756338973507584.00
GM1 1.00 45 4 665297.63 -12.86 1.92 8.20 0.89 0.68 15.37 15220.27 26268918.84 0.0000629299 36.92 362034663486010855260160.00
GM1 1.00 46 2 373467.53 -13.56 1.34 9.24 0.44 0.37 16.47 17893.09 22467451.78 0.0000177351 22.64 527364858529274946125824.00
GM1 1.00 47 3 463019.51 -7.25 12.99 4.94 0.45 0.36 15.67 16621.80 20871219.31 0.0000171016 16.57 485818530619819856756736.00
GM1 1.00 48 4 731442.13 -8.34 13.05 3.13 0.93 0.63 15.80 19877.44 15849741.93 0.0000044887 15.65 796828610808627553370112.00
GM1 1.00 49 2 430757.27 -11.81 9.57 4.61 0.49 0.48 15.89 19120.46 8139605.27 0.0000009881 10.05 1169065804010207519440896.00
GM1 1.00 50 2 365076.09 -15.49 5.56 1.13 0.47 0.40 16.50 45672.13 20161665.00 0.0000003164 29.79 2710542875363985963614208.00
GM1 1.00 51 2 367392.62 -15.38 3.31 1.63 0.55 0.46 15.82 41656.89 34064250.40 0.0000008575 3.77 1637190690281658312032256.00
GM1 1.00 52 3 573781.12 -15.30 2.98 4.05 0.68 0.48 16.10 38564.45 26537774.42 0.0000009012 10.84 1692006446989394711674880.00
GM1 1.00 53 2 428707.10 4.67 -13.37 6.57 0.38 0.38 15.61 27037.94 15558730.90 0.0000012245 4.98 1351113740091089020256256.00
GM1 1.00 54 2 427501.38 7.40 11.56 8.25 0.38 0.38 16.02 50319.35 22251150.64 0.0000001645 8.29 2967741081700501253259264.00
GM1 1.00 55 2 430996.04 4.70 9.95 10.43 0.20 0.20 15.16 28076.74 18136193.34 0.0000014404 4.49 1283759812131909535793152.00
GM1 1.00 56 2 424168.26 3.24 -1.47 15.86 0.47 0.47 16.26 14761.84 24321115.69 0.0000536915 15.41 363031508897064118386688.00
GM1 1.00 57 2 424182.14 4.01 -1.84 14.86 0.46 0.46 15.50 15225.73 28160269.09 0.0000847135 10.53 351808714115358079844352.00
GM1 1.00 58 2 424169.49 9.80 -3.81 13.05 0.46 0.46 16.76 46168.71 14838559.67 0.0000001202 7.59 3393411807600399083372544.00
GM1 1.00 59 2 424168.26 5.27 -3.86 14.11 0.27 0.27 15.55 21457.60 15393701.14 0.0000026936 7.76 916203916076855100178432.00
GM1 1.00 60 3 636252.38 4.52 3.04 15.42 0.59 0.46 16.35 16753.78 18502971.66 0.0000111642 9.76 535932478254438374440960.00
GM1 1.00 61 2 424168.27 12.70 1.09 9.13 0.48 0.48 15.68 15082.08 23626709.85 0.0000396640 17.40 381768877333717949874176.00
GM1 1.00 62 2 428899.60 12.38 2.78 9.38 0.45 0.44 15.78 17236.29 15738629.48 0.0000063171 7.68 626973367119936913145856.00
GM1 1.00 63 2 424168.26 11.17 0.76 12.13 0.33 0.33 16.51 14987.71 20174729.78 0.0000228826 8.45 419741959747876079796224.00
GM1 1.00 64 2 424168.26 8.75 1.79 12.75 0.48 0.48 15.57 18676.78 18011000.01 0.0000085356 19.69 669365549811902508433408.00
GM1 1.00 65 3 636266.19 8.43 0.68 14.24 0.60 0.45 16.56 14393.05 23480553.27 0.0000515582 6.21 355788985221007953362944.00
GM1 1.00 66 2 426055.84 12.89 6.89 5.09 0.28 0.27 15.48 15939.78 18504402.07 0.0000142149 5.78 495061510208608480002048.00
GM1 1.00 67 3 636345.75 13.41 6.38 3.65 0.73 0.49 15.29 13651.40 25543964.32 0.0000832660 11.64 305617393015787739938816.00
GM1 1.00 68 2 364558.60 9.48 0.75 12.00 0.44 0.38 15.31 16679.85 19225639.48 0.0000128389 18.39 518752228998078890246144.00
GM1 1.00 69 2 424316.45 4.85 0.82 15.97 0.44 0.44 16.71 16071.57 21770177.86 0.0000238031 3.43 451741059608977069834240.00
GM1 1.00 70 2 424175.00 13.18 1.47 7.69 0.29 0.29 15.33 16128.34 23752632.13 0.0000303914 29.43 426119753888543075729408.00
GM1 1.00 71 2 424191.27 14.55 2.27 7.62 0.01 0.01 16.58 17135.78 27552469.08 0.0000383205 11.67 425755471426618216415232.00
GM1 1.00 72 2 427282.45 2.96 16.01 0.68 0.49 0.49 16.29 19971.98 5670350.98 0.0000003267 3.62 1581944012935006928240640.00
GM1 1.00 73 2 361557.02 9.23 12.82 -2.30 0.55 0.47 15.96 25603.74 14881490.08 0.0000013574 4.33 1270302379852065012711424.00
GM1 1.00 74 3 637662.80 11.34 -0.43 11.69 0.57 0.51 16.30 16203.42 18243095.89 0.0000135639 11.81 515911114389571097329664.00
GM1 1.00 75 3 638734.76 11.54 -0.44 9.99 0.66 0.53 15.27 14739.57 20073721.15 0.0000244643 6.25 409737919802778895515648.00
GM1 1.00 76 4 848336.51 5.77 0.10 15.25 0.73 0.60 16.30 15680.07 25472726.82 0.0000459512 10.83 390099582789829005410304.00
GM1 1.00 77 2 430685.04 8.85 -7.87 -11.90 0.12 0.12 16.79 26110.74 14872136.46 0.0000011738 10.42 1297702599836250645987328.00
GM1 1.00 78 3 637617.91 15.25 4.51 -1.12 0.67 0.45 15.94 15385.13 13180553.00 0.0000056841 15.27 583008809162251033378816.00
GM1 1.00 79 2 424995.99 15.78 4.35 0.81 0.44 0.44 16.39 15408.22 15675531.69 0.0000094000 21.00 521267272457212961751040.00
GM1 1.00 80 10 2124974.55 -4.99 3.35 14.36 1.40 0.72 15.57 12867.87 38068786.90 0.0003815910 17.80 214962209657013099560960.00
GM1 1.00 81 7 1485497.99 2.15 2.26 15.78 1.38 0.83 16.09 15807.65 23867126.06 0.0000455468 14.26 423364350033850718486528.00
GM1 1.00 82 2 424331.06 1.21 4.59 14.78 0.45 0.45 15.52 19077.53 12487407.67 0.0000023270 10.16 868549127283321839026176.00
GM1 1.00 83 2 424168.34 -14.50 -3.59 3.94 0.47 0.47 15.45 16657.77 24676894.19 0.0000291872 12.78 437360451558504033943552.00
GM1 1.00 84 2 425849.51 -1.40 9.98 11.76 0.22 0.22 15.49 19941.42 15229393.45 0.0000034139 12.02 817660171754846222811136.00
GM1 1.00 85 3 636252.38 2.65 0.43 15.02 0.72 0.61 15.26 14030.05 25798824.47 0.0000767276 2.30 319097419068912831561728.00
GM1 1.00 86 8 1696673.02 1.01 -0.65 15.63 1.14 0.84 15.68 13749.78 30321982.16 0.0001353139 13.34 277065439597356266815488.00
GM1 1.00 87 2 425258.03 13.10 9.30 2.66 0.41 0.41 16.28 22719.21 10399031.55 0.0000009099 6.22 1336438731224842160308224.00
GM1 1.00 88 2 425050.72 14.10 5.62 -0.26 0.27 0.27 15.18 14591.21 12757378.54 0.0000062855 0.37 546395671865589709668352.00
GM1 1.00 89 2 426573.87 -2.53 -8.06 13.23 0.41 0.41 15.70 37604.14 18992120.98 0.0000007668 14.47 2086367444477111603036160.00
GM1 1.00 90 3 636252.38 6.85 0.49 13.77 0.57 0.38 15.39 14552.25 25250488.28 0.0000607986 9.53 343368891468242921455616.00
GM1 1.00 91 2 426010.15 6.08 3.44 13.76 0.33 0.33 15.43 17131.19 14256937.85 0.0000048238 4.90 661501346361479243235328.00
GM1 1.00 92 10 2124353.30 -13.46 -4.67 8.02 1.79 1.08 16.34 15378.07 30147472.39 0.0000991872 15.57 341457325544291128311808.00
GM1 1.00 93 2 424168.27 -13.61 0.24 8.22 0.07 0.07 15.90 18564.76 22278206.04 0.0000132271 7.95 561332430570527756648448.00
GM1 1.00 94 3 636252.38 -4.29 -0.48 16.23 0.74 0.51 16.79 14374.28 26894839.62 0.0000804310 1.97 323147340470377940779008.00
GM1 1.00 95 2 424168.26 7.21 1.90 14.60 0.45 0.45 16.39 16252.11 20115347.18 0.0000165271 5.47 481804814289783727587328.00
GM1 1.00 96 2 424168.26 -0.38 0.47 16.47 0.42 0.42 16.48 14929.18 23441540.75 0.0000512976 4.90 385066106276159542001664.00
GM1 1.00 97 9 1846307.93 -2.46 -2.04 15.58 1.85 0.98 15.90 13907.06 27652545.26 0.0001148871 11.61 309409790184317004021760.00
GM1 1.00 98 2 424168.26 -3.74 -3.32 14.98 0.38 0.38 15.79 15372.33 19565612.18 0.0000186446 2.56 446910566193629086351360.00
GM1 1.00 99 2 426298.07 -5.48 -4.37 13.82 0.23 0.23 15.50 16171.86 20447296.05 0.0000176152 9.20 472200964466184330149888.00
GM1 1.00 100 3 574000.07 1.03 -2.03 16.08 0.86 0.58 16.24 15868.28 24307602.64 0.0000371212 14.35 408730544089672139669504.00
GM1 1.00 101 3 636252.38 -1.20 -1.32 16.08 0.67 0.53 16.18 13449.55 25617565.39 0.0000887315 9.22 297590004461370064502784.00
