model linking_length pyfof_grp N clump_mass[Msol] com_x[kpc] com_y[kpc] com_z[kpc] max_r[kpc] clump_r_avg[kpc] r[kpc] avg_temp[K] avg_pressure[Pa] avg_nHden[cm^-3] vdist[km/s] entropy[K/(Msolkpc**3)**(2/3)]
GM1 1.00 31 2 426017.12 41.66 43.43 15.08 0.41 0.40 62.04 19045.82 9200103.11 0.0000117697 4.94 1076641817994020664639488.00
GM1 1.00 32 2 424173.80 47.99 41.51 18.19 0.46 0.46 66.01 18249.53 8548377.07 0.0000108274 12.28 1043644052367206185435136.00
GM1 1.00 33 3 636262.90 46.29 36.47 14.94 0.31 0.25 60.79 26511.71 15522335.22 0.0000114053 8.49 1302626247577197973864448.00
GM1 1.00 34 2 424173.78 45.97 42.09 15.10 0.26 0.26 64.13 19075.12 9715688.29 0.0000124702 5.73 1033254256451199478792192.00
GM1 1.00 35 5 936497.92 67.53 6.54 11.02 0.57 0.37 68.73 18803.06 7192031.26 0.0000066339 5.77 1218458199108185587974144.00
GM1 1.00 36 8 1553166.10 45.08 4.89 11.49 1.05 0.58 46.77 16142.72 14119637.25 0.0000601225 11.48 595901469395233888272384.00
GM1 1.00 37 5 1060433.34 41.32 32.82 11.12 0.98 0.58 53.93 14412.03 17268462.81 0.0001698726 15.85 431920306402998190342144.00
GM1 1.00 38 11 2339440.64 38.35 28.75 8.41 1.52 0.86 48.67 13749.62 18268366.76 0.0002684836 26.26 384249707833183248056320.00
GM1 1.00 39 3 636267.04 42.51 32.03 9.95 0.86 0.66 54.15 16481.62 13308911.21 0.0000463746 10.99 652775325509110135259136.00
GM1 1.00 40 3 636271.01 41.26 34.78 11.09 0.54 0.39 55.09 24141.15 28993444.72 0.0001890245 13.33 731941842070790551371776.00
GM1 1.00 41 2 424175.84 41.54 29.55 9.44 0.26 0.26 51.85 17370.87 11435805.27 0.0000242910 12.78 784662257217016613044224.00
GM1 1.00 42 4 609062.94 48.91 -32.22 47.02 1.12 0.69 75.11 15399.21 11945766.58 0.0000526713 31.17 631740981060406331047936.00
GM1 1.00 43 22 4282343.15 47.67 -31.30 51.55 2.34 1.21 76.87 11496.68 20630177.14 0.0009290722 17.06 259912593473656946950144.00
GM1 1.00 44 10 2011889.15 49.12 -31.87 48.99 1.80 1.15 76.35 12849.81 17165216.22 0.0003102598 18.82 355643609229117240639488.00
GM1 1.00 45 2 383961.02 47.08 -31.56 42.96 0.47 0.42 71.12 16697.26 10170117.95 0.0000217638 4.31 791373738309046631399424.00
GM1 1.00 46 5 965224.58 58.86 -36.20 58.26 0.75 0.58 90.38 16876.99 7837205.10 0.0000116025 12.07 961654193946704580968448.00
GM1 1.00 47 2 427004.67 55.86 -36.37 60.30 0.35 0.35 89.89 14809.98 9216832.23 0.0000251134 3.93 687977864427012863557632.00
GM1 1.00 48 3 592985.97 52.59 -33.37 59.11 0.96 0.63 85.86 14945.62 11112648.26 0.0000401594 8.58 615141492032354895527936.00
GM1 1.00 49 70 12823632.43 51.36 -36.50 58.19 5.97 2.90 85.77 11544.46 18666754.73 0.0006846032 14.55 281052302028258534227968.00
GM1 1.00 50 2 339301.37 53.75 -33.71 58.35 0.61 0.46 86.20 13435.17 12418191.37 0.0000842059 2.55 477507255481776197337088.00
GM1 1.00 51 4 747017.13 50.58 -38.56 57.66 0.80 0.57 85.85 11599.15 14825006.80 0.0002699689 14.27 329234143346229797453824.00
GM1 1.00 52 2 452074.62 54.49 -35.57 57.56 0.52 0.50 86.88 13731.67 12604096.60 0.0000789843 7.96 488257701678477998030848.00
GM1 1.00 53 2 428760.97 56.06 -35.80 57.37 0.39 0.39 87.84 14712.82 11407477.77 0.0000453633 4.91 588721879772182410690560.00
GM1 1.00 54 10 1896846.05 65.30 -39.02 61.40 1.47 0.94 97.75 12680.03 13876174.71 0.0001627511 8.17 406666677913223782465536.00
GM1 1.00 55 5 988117.21 54.61 -38.27 59.88 1.09 0.74 89.62 12571.89 13873373.94 0.0001483807 11.26 394091988476609419018240.00
GM1 1.00 56 4 783576.84 64.62 -39.15 56.62 0.78 0.64 94.42 13373.09 12377098.56 0.0000823748 2.76 473704143360492451135488.00
GM1 1.00 57 2 387207.29 66.89 -38.99 56.39 0.43 0.38 95.79 17091.09 7074612.25 0.0000087062 7.18 1048623027866310266585088.00
GM1 1.00 58 8 1422022.23 52.54 -33.82 56.50 1.31 0.96 84.24 12329.07 16022645.15 0.0002865124 12.82 347313438770939654307840.00
GM1 1.00 59 2 375135.45 54.54 -33.69 56.97 0.50 0.43 85.77 14638.77 10146071.29 0.0000385136 8.27 644852047210022495584256.00
GM1 1.00 60 4 694063.18 50.39 -31.45 54.50 0.69 0.53 80.61 11666.55 16326121.14 0.0003616628 8.22 308086543009490516574208.00
GM1 1.00 61 2 315653.65 50.00 -29.85 53.67 0.28 0.27 79.19 17867.73 12933141.36 0.0000324960 10.66 751710796331269486542848.00
GM1 1.00 62 4 759907.36 49.54 -32.01 53.34 0.76 0.57 79.53 11367.99 17381218.76 0.0004708962 5.91 278446169477833683894272.00
GM1 1.00 63 6 896084.30 49.90 -37.09 55.65 1.11 0.66 83.44 12393.39 14833465.73 0.0002401391 7.16 376605530155086013005824.00
GM1 1.00 64 2 320436.68 55.08 -35.57 56.23 0.64 0.45 86.38 14436.67 10428374.08 0.0000389145 4.17 607844025712397325959168.00
GM1 1.00 65 3 601384.06 53.23 -31.65 49.41 0.55 0.44 79.23 26194.69 8180746.86 0.0000038312 11.48 1995590125786905012338688.00
GM1 1.00 66 3 599065.28 50.39 -31.35 50.49 0.66 0.49 77.91 12711.41 13797893.02 0.0001374711 11.52 402529038675193716801536.00
GM1 1.00 67 5 1034730.17 51.39 -27.82 43.40 0.76 0.52 72.79 22301.52 8340512.14 0.0000053844 14.74 1475233113326880137674752.00
GM1 1.00 68 3 621718.08 49.20 -27.75 41.12 0.18 0.13 69.87 18076.15 7874845.69 0.0000092508 1.19 1071420117785330640224256.00
GM1 1.00 69 2 313619.48 49.13 -31.28 43.10 0.42 0.42 72.45 26150.46 7689469.58 0.0000022205 20.24 2033925460210699860967424.00
GM1 1.00 70 2 390867.27 49.97 -33.79 53.47 0.33 0.27 80.61 13092.27 13750263.64 0.0001216084 7.98 424048152334276673667072.00
GM1 1.00 71 2 372393.97 51.05 -33.24 48.94 0.26 0.23 78.14 16472.04 11087369.92 0.0000286684 7.87 727830377455254203531264.00
GM1 1.00 72 3 636261.64 62.56 52.45 27.50 0.73 0.64 86.15 19099.04 7782571.34 0.0000073335 5.82 1198380562441727102681088.00
GM1 1.00 73 2 427985.90 51.00 52.29 17.83 0.41 0.41 75.19 15770.80 12456004.10 0.0000459540 14.00 631721872945930288758784.00
GM1 1.00 74 117 22198024.98 26.70 -26.09 44.20 5.37 2.69 57.86 10623.26 36877661.32 0.0078248589 22.20 165659755641964383436800.00
GM1 1.00 75 3 630711.36 47.14 -31.22 47.51 0.74 0.56 73.85 14120.20 13236001.20 0.0000842408 16.50 496800064143129179062272.00
GM1 1.00 76 3 452450.74 49.98 -27.43 42.18 0.58 0.53 70.92 17875.42 8777699.78 0.0000121071 9.73 977209121050432527925248.00
GM1 1.00 77 45 8109379.76 41.35 -31.00 48.63 5.20 2.73 70.96 12663.66 16235274.62 0.0003473812 19.73 369486518614457044697088.00
GM1 1.00 78 2 434716.26 40.56 -39.13 49.64 0.32 0.31 75.10 15338.61 9389298.83 0.0000242013 7.38 722842329121840147988480.00
GM1 1.00 79 2 383438.13 39.63 -32.97 48.05 0.28 0.24 70.47 14880.57 13455200.62 0.0000694021 7.65 535201984323648453869568.00
GM1 1.00 80 8 1347896.40 43.43 -31.92 49.24 1.40 0.75 73.01 11593.19 19293853.72 0.0006797562 14.55 270330992169642536992768.00
GM1 1.00 81 2 452439.20 39.98 -41.77 48.74 0.47 0.47 75.62 26632.83 8992844.54 0.0000037279 15.37 1904558667657727749128192.00
GM1 1.00 82 17 3216539.23 33.23 -31.01 45.89 2.02 1.13 64.59 12716.70 17291387.71 0.0003412769 16.29 346905327429359520186368.00
GM1 1.00 83 16 2955011.73 45.00 -31.51 44.52 2.19 1.19 70.71 12821.82 15637269.71 0.0002635241 15.89 384363243032152205426688.00
GM1 1.00 84 2 391873.63 41.98 -37.71 46.74 0.13 0.12 73.27 67620.62 25092044.00 0.0000000563 3.18 4506653767711602713296896.00
GM1 1.00 85 4 647240.48 36.30 -32.60 46.87 0.81 0.60 67.66 13924.42 13942354.05 0.0000997092 5.96 466656511069962203299840.00
GM1 1.00 86 4 875360.33 47.20 -32.33 45.93 0.82 0.51 73.36 12542.36 14445706.25 0.0001674427 9.94 380323253143589198233600.00
GM1 1.00 87 5 1004063.39 30.92 -35.98 42.17 0.95 0.56 63.47 24402.91 10312488.03 0.0000055707 8.52 1483428481807125873426432.00
GM1 1.00 88 3 636524.15 29.49 32.18 -1.92 0.75 0.57 43.69 29215.40 18088029.72 0.0000179815 11.01 1397404285180413424435200.00
GM1 1.00 89 2 424184.60 27.23 32.35 -1.99 0.48 0.48 42.33 18584.28 14462497.83 0.0000345469 4.95 748814959605283582640128.00
GM1 1.00 90 6 1281931.63 21.46 29.70 -2.17 0.95 0.52 36.71 15811.37 19825103.02 0.0001918004 14.74 462277310219553689567232.00
GM1 1.00 91 2 424171.03 29.73 33.61 -3.44 0.47 0.47 45.00 31932.21 14955009.96 0.0000044008 9.10 1839450117066543339667456.00
GM1 1.00 92 2 369431.29 52.20 109.77 -6.50 0.16 0.14 121.72 46780.42 6044721.49 0.0000000748 2.69 6361333190909072810967040.00
GM1 1.00 93 23 4879475.05 31.91 25.87 3.59 2.80 1.26 41.24 12282.20 29256228.65 0.0019722978 25.24 231389357020882631917568.00
GM1 1.00 94 19 4032028.82 34.54 27.40 4.80 1.30 0.76 44.35 10729.23 31754911.20 0.0033172840 21.86 157630650146441972940800.00
GM1 1.00 95 14 2992648.64 20.40 33.13 4.52 1.69 0.99 39.17 16536.46 21302996.56 0.0002484406 21.94 474964073280398660993024.00
GM1 1.00 96 3 636299.12 -4.73 28.83 8.94 0.17 0.12 30.55 12733.67 25399393.36 0.0009415811 6.74 256091865893282544353280.00
GM1 1.00 97 14 2983993.32 32.33 38.92 8.23 2.26 0.96 51.26 12491.55 18976267.85 0.0005068512 14.34 319910382586571618516992.00
GM1 1.00 98 2 424183.78 12.30 33.13 4.09 0.27 0.27 35.58 72111.07 43804937.01 0.0000000715 6.42 3495488316728930205696000.00
GM1 1.00 99 2 424182.51 31.22 29.14 4.09 0.28 0.28 42.91 15771.96 17870325.72 0.0001249628 7.20 489763957332300265422848.00
GM1 1.00 100 10 2122577.08 28.12 25.81 5.39 1.20 0.42 38.55 14198.03 23901772.81 0.0005650330 12.40 331617613723260141174784.00
GM1 1.00 101 12 2548251.60 -5.24 23.42 7.49 0.59 0.36 25.15 11663.32 47546293.61 0.0080628010 15.73 123038271966991655895040.00
GM1 1.00 102 12 2552212.93 19.27 29.40 0.01 0.96 0.49 35.15 12003.20 26967465.23 0.0013699715 16.43 221262060138201360629760.00
GM1 1.00 103 10 2135593.73 30.50 27.83 2.64 0.95 0.56 41.37 12127.01 26797356.73 0.0013497622 21.53 228176890425926918078464.00
GM1 1.00 104 5 1060467.85 36.21 28.83 2.94 0.91 0.52 46.38 14550.45 17571369.21 0.0001636520 11.53 431190773046675574358016.00
GM1 1.00 105 15 3193590.64 13.72 25.11 1.91 1.29 0.66 28.68 11263.06 35973515.86 0.0044000821 19.82 156313701624915286818816.00
GM1 1.00 106 12 2189276.35 27.26 -33.07 45.23 1.98 1.04 62.31 15521.84 14061163.31 0.0000756525 17.52 562760699271238691848192.00
GM1 1.00 107 6 1051520.10 27.54 -34.10 43.36 1.15 0.71 61.65 17682.04 13122648.35 0.0000390655 14.60 739705313808200086061056.00
GM1 1.00 108 3 553219.62 28.27 -30.36 45.80 0.77 0.56 61.80 13591.30 14893850.38 0.0001438690 14.47 429997082206170809106432.00
GM1 1.00 109 14 2458527.35 27.78 -19.83 35.90 1.07 0.41 49.54 12648.66 17776604.28 0.0003379406 12.16 333044570426780610985984.00
GM1 1.00 110 141 26076570.07 11.67 -18.18 36.59 6.05 2.73 42.49 10219.24 64910500.30 0.0207300328 21.80 119266785465824033374208.00
GM1 1.00 111 12 2166281.42 17.12 -26.60 36.27 1.19 0.56 48.13 12176.11 20731923.19 0.0007110800 15.96 278379137320358204407808.00
GM1 1.00 112 18 3454171.61 10.02 -20.97 35.53 2.16 1.08 42.46 12264.63 24817960.26 0.0011384997 18.55 246982497420160230490112.00
GM1 1.00 113 2 446493.75 30.11 -31.08 46.28 0.40 0.38 63.36 14785.32 12445400.76 0.0000582701 22.74 559433442837644816941056.00
GM1 1.00 114 6 1093863.94 12.01 -22.70 34.94 0.81 0.44 43.36 14407.66 18167257.56 0.0002352267 20.63 415185921666982202048512.00
GM1 1.00 115 34 6946024.57 12.64 -26.51 33.33 3.45 1.69 44.43 13986.80 33957347.33 0.0037557500 28.97 281585485236464001220608.00
GM1 1.00 116 7 1388970.07 21.35 -28.57 37.01 0.99 0.57 51.40 21591.35 19616006.37 0.0000602177 26.22 781479825847332389257216.00
GM1 1.00 117 8 1274808.26 15.31 -24.49 30.68 0.81 0.54 42.13 12805.75 21337193.53 0.0006020581 23.08 295267974023516138766336.00
GM1 1.00 118 5 978093.42 35.73 4.81 24.67 0.64 0.42 43.68 16487.78 15131384.49 0.0000663752 6.64 589007672575896412225536.00
GM1 1.00 119 4 805164.05 17.95 14.31 25.75 0.40 0.22 34.50 14617.18 17633354.69 0.0001676530 7.99 429298375562159691137024.00
GM1 1.00 120 3 627648.60 31.46 10.37 26.80 0.34 0.25 42.61 17039.78 13488950.24 0.0000419622 2.67 672438041192208562913280.00
GM1 1.00 121 2 372225.34 17.54 -18.88 40.55 0.37 0.32 48.04 21527.51 11723494.24 0.0000116090 9.41 1098440528290775199383552.00
GM1 1.00 122 42 8037722.30 19.29 -24.23 40.16 3.77 1.75 50.71 10606.77 28184304.99 0.0032967570 18.57 174310716619776749207552.00
GM1 1.00 123 15 2650080.71 21.20 -21.87 38.80 0.93 0.46 49.33 11404.38 23112946.65 0.0011246309 14.85 225320736953469849567232.00
GM1 1.00 124 48 8767015.11 28.40 -24.55 38.41 3.69 1.94 53.71 11473.58 23698404.08 0.0014805368 25.09 234840735389674660429824.00
GM1 1.00 125 3 366587.93 48.46 -31.29 54.90 0.35 0.31 79.63 13229.74 14049386.30 0.0001249126 5.39 425476077168412558622720.00
GM1 1.00 126 2 345221.65 35.83 -25.96 38.27 0.45 0.43 58.50 25075.80 10145152.38 0.0000045557 2.63 1572285997960080851468288.00
GM1 1.00 127 2 372545.74 48.93 -30.63 52.94 0.38 0.32 78.33 11759.70 15749867.44 0.0002856982 0.82 319004797203860137443328.00
GM1 1.00 128 3 504535.10 47.55 -31.56 53.79 0.73 0.61 78.42 12906.79 14863656.98 0.0001880509 18.70 399014817530616024662016.00
GM1 1.00 129 2 424171.57 40.15 34.74 7.30 0.28 0.28 53.60 36069.45 17932729.01 0.0000039734 8.20 1983797851904112165126144.00
GM1 1.00 130 2 424331.64 35.92 31.36 5.98 0.37 0.37 48.05 16304.04 12854937.65 0.0000421433 14.68 651006582758548124467200.00
GM1 1.00 131 9 1717961.30 42.67 -36.65 51.57 1.57 0.99 76.31 14961.14 11643503.73 0.0000495660 11.11 603241790975122050383872.00
GM1 1.00 132 6 1192760.32 45.42 -35.75 51.70 1.15 0.74 77.55 15329.09 12329938.09 0.0000527953 20.83 603165582653967195701248.00
GM1 1.00 133 2 261200.59 48.31 -37.65 54.85 0.40 0.32 82.22 16401.58 9375991.42 0.0000193152 6.66 811222196245857524776960.00
GM1 1.00 134 4 732825.15 47.53 -35.18 52.49 0.97 0.72 79.07 14849.23 10348575.64 0.0000338170 8.87 639165558537518688763904.00
GM1 1.00 135 3 538017.21 45.58 -30.94 48.80 0.78 0.59 73.60 14386.21 13047425.63 0.0000745090 19.63 519114998064059458256896.00
GM1 1.00 136 2 338984.34 46.23 -42.76 53.66 0.66 0.48 82.74 14039.46 9594006.14 0.0000366142 3.63 618633904510585150636032.00
GM1 1.00 137 2 456604.34 45.31 -41.82 52.85 0.21 0.20 81.21 14676.84 10435145.25 0.0000362554 7.02 621811990504838583549952.00
GM1 1.00 138 5 995969.63 44.81 -42.91 51.96 1.27 0.80 80.92 14236.00 10057100.95 0.0000379932 7.35 609545062048059633958912.00
GM1 1.00 139 3 545566.69 48.26 -43.79 54.71 0.61 0.53 85.09 15107.27 7731776.91 0.0000156058 5.53 802033980769951052464128.00
GM1 1.00 140 9 1650078.52 47.51 -41.25 54.58 1.38 0.93 83.29 18038.54 12250655.32 0.0000322579 19.48 796297270915554858762240.00
GM1 1.00 141 2 395502.84 40.55 -41.97 46.59 0.36 0.33 74.67 21224.30 8906646.34 0.0000068482 3.88 1290286902486542898429952.00
GM1 1.00 142 2 436640.72 41.98 -38.61 50.90 0.38 0.37 76.44 14717.68 10393637.07 0.0000358071 4.87 628551431325854556225536.00
GM1 1.00 143 2 341169.91 42.20 -37.67 49.90 0.28 0.26 75.43 15382.39 10563348.15 0.0000327685 6.55 671219852882027158175744.00
GM1 1.00 144 2 435767.61 43.82 -41.66 49.99 0.50 0.50 78.45 15486.94 7510023.54 0.0000135266 5.00 851615238527529766617088.00
GM1 1.00 145 2 450607.89 45.19 -44.72 49.14 0.47 0.45 80.35 23278.20 8370340.58 0.0000048259 4.34 1588196495277057118306304.00
GM1 1.00 146 3 570279.26 45.64 -46.21 49.98 0.28 0.22 81.95 34468.24 13482686.83 0.0000052442 12.90 2210662348600553538322432.00
GM1 1.00 147 2 430891.61 50.21 -43.79 54.89 0.30 0.29 86.32 17745.65 6491667.74 0.0000064023 5.37 1181959718849942546022400.00
GM1 1.00 148 2 342373.98 62.20 -42.66 62.84 0.28 0.27 98.17 17093.45 7196674.84 0.0000090025 3.32 1036664109995472698998784.00
GM1 1.00 149 3 431307.51 59.06 -41.08 62.87 0.54 0.45 95.54 17154.18 7387794.87 0.0000102105 9.00 1040194253144040251850752.00
GM1 1.00 150 3 590707.14 63.86 -42.90 63.48 0.73 0.49 99.74 15558.23 7414851.88 0.0000128816 6.02 867810216542887192035328.00
GM1 1.00 151 2 382859.14 66.70 -41.92 62.39 0.15 0.13 100.50 14796.30 9641915.64 0.0000284343 2.43 667450358799518392123392.00
GM1 1.00 152 6 1131861.45 66.31 -39.61 63.83 1.10 0.82 100.20 13903.45 10455862.33 0.0000523405 6.65 580900478261988497031168.00
GM1 1.00 153 2 369699.53 60.59 -43.16 62.66 0.46 0.40 97.26 17687.01 6610046.96 0.0000068707 5.79 1165260547209084580921344.00
GM1 1.00 154 3 583934.38 67.74 -40.44 62.22 0.59 0.45 100.48 13137.54 11815886.69 0.0000804583 7.02 478786125536660648099840.00
GM1 1.00 155 2 335597.33 65.73 -40.03 60.15 0.61 0.46 97.68 12753.83 14036177.39 0.0001399333 3.58 398766753817011599441920.00
GM1 1.00 156 2 439320.78 67.48 -40.10 60.19 0.45 0.44 98.92 13296.79 12161188.74 0.0000869907 13.87 480491523823632685989888.00
GM1 1.00 157 2 373941.69 57.41 -39.95 60.99 0.28 0.24 92.80 14747.12 9716261.94 0.0000292429 8.28 659346516052512365084672.00
GM1 1.00 158 3 530276.30 65.38 -39.75 54.95 0.83 0.63 94.20 15157.43 8668510.69 0.0000224290 4.84 763145714989060367319040.00
GM1 1.00 159 2 399262.22 63.33 -39.60 57.61 0.36 0.34 94.33 13566.72 12799769.89 0.0000863299 6.21 474338853008265803988992.00
GM1 1.00 160 2 388751.45 71.38 -40.78 58.95 0.54 0.50 101.16 19733.79 5521228.54 0.0000032875 4.82 1583483601831886191591424.00
GM1 1.00 161 2 406444.01 63.69 -39.29 54.78 0.31 0.30 92.74 15463.05 8551505.28 0.0000183686 5.85 780247927506746350764032.00
GM1 1.00 162 2 441276.76 63.32 -40.61 59.34 0.16 0.16 95.81 13804.85 12541623.04 0.0000771875 3.53 496035871388255312150528.00
GM1 1.00 163 3 532333.24 69.96 -40.92 57.93 0.64 0.47 99.62 17784.33 6192131.30 0.0000058266 13.88 1229595500101382849953792.00
GM1 1.00 164 2 465953.75 64.49 -39.67 58.60 0.42 0.41 95.74 13116.47 13234967.83 0.0001068832 4.82 436996353791169629519872.00
GM1 1.00 165 2 300291.16 74.45 -42.65 61.98 0.42 0.30 105.84 20656.51 5477089.19 0.0000026790 11.65 1715454132519326044913664.00
GM1 1.00 166 9 1899468.48 -18.97 1.17 -7.15 1.34 0.65 20.31 11614.08 36347358.67 0.0043593287 42.76 160543268928878836449280.00
GM1 1.00 167 3 539141.03 -22.55 3.26 -9.45 0.34 0.22 24.66 14022.41 28221902.64 0.0009183619 19.71 278225966497196224282624.00
GM1 1.00 168 2 373178.64 -21.82 4.21 -11.45 0.13 0.11 25.00 15355.32 26121056.68 0.0005354921 14.19 347333889728678358679552.00
GM1 1.00 169 59 11156118.07 -22.38 6.34 -0.76 2.17 1.14 23.27 10673.18 139775883.32 0.0504100749 29.12 50155414129512267382784.00
GM1 1.00 170 35 6684123.43 -18.06 0.21 4.92 2.53 1.05 18.72 11768.30 104882662.68 0.0313353425 33.90 81670960942908769828864.00
GM1 1.00 171 84 16495018.93 -15.81 5.76 -11.79 3.04 1.38 20.54 10519.43 124657190.34 0.0412992420 39.84 59561451138708087504896.00
GM1 1.00 172 16 3163385.24 -21.04 1.70 -1.21 1.07 0.43 21.14 10907.99 64279981.15 0.0163889127 18.99 85690316502457676464128.00
GM1 1.00 173 16 3232595.75 -21.89 1.01 4.79 2.25 1.14 22.43 12619.48 36448061.39 0.0033110015 33.86 190036686287589118836736.00
GM1 1.00 174 15 3021424.09 -25.73 5.79 2.39 1.08 0.52 26.48 11587.95 52500860.73 0.0103332191 19.34 111114651331158995894272.00
GM1 1.00 175 2 439817.27 -23.74 3.59 5.55 0.50 0.48 24.64 14434.77 26637940.57 0.0007057772 33.91 308541767000122246299648.00
GM1 1.00 176 5 875805.29 -24.24 0.74 6.89 0.56 0.41 25.21 13596.21 27062520.05 0.0009313509 20.27 273588450351647540903936.00
GM1 1.00 177 36 6780502.40 -25.46 5.87 -4.67 1.87 1.08 26.54 11239.26 66488601.57 0.0166919293 31.99 89484008395636165574656.00
GM1 1.00 178 2 442183.69 -22.97 -2.46 7.23 0.13 0.13 24.20 15509.55 23313594.35 0.0003278215 4.68 387710113306675314163712.00
GM1 1.00 179 4 763182.06 -17.51 4.53 -7.74 0.54 0.37 19.67 12256.14 32657752.45 0.0022327108 24.45 192365998434762738368512.00
GM1 1.00 180 5 962180.33 -19.18 0.68 -2.20 0.45 0.34 19.31 12563.49 37435256.61 0.0029864399 37.21 179560430677221684805632.00
GM1 1.00 181 2 330776.13 -19.03 5.25 -6.44 0.19 0.18 20.77 13985.17 26525202.79 0.0007994287 16.42 289901270430265378865152.00
