model linking_length pyfof_grp N clump_mass[Msol] com_x[kpc] com_y[kpc] com_z[kpc] max_r[kpc] clump_r_avg[kpc] r[kpc] avg_temp[K] avg_pressure[Pa] avg_nHden[cm^-3] vdist[km/s] entropy[K/(Msolkpc**3)**(2/3)]
GM3noBHs 1.00 13 20239 3769847987.96 7.26 36.34 70.23 43.86 8.46 79.41 20099.85 3787165605.93 0.3680393761 56.70 86390282449872947773440.00
GM3noBHs 1.00 14 33 6486709.95 16.29 34.36 56.13 2.68 1.62 67.80 14141.48 37818699.63 0.0002784835 27.21 259599408250833820712960.00
GM3noBHs 1.00 15 8 1653533.44 19.48 33.08 60.07 1.53 1.09 71.29 16793.52 27350994.98 0.0000403464 14.25 417853591945917941940224.00
GM3noBHs 1.00 16 2 430096.53 17.14 34.36 57.42 0.35 0.35 69.07 20633.37 36058499.46 0.0000401595 31.39 489605984860975956754432.00
GM3noBHs 1.00 17 5 1018478.88 18.39 35.96 64.07 0.90 0.51 75.74 15000.31 32804060.23 0.0001121256 19.63 303430614741604999626752.00
GM3noBHs 1.00 18 25 4589016.57 20.99 36.39 65.34 1.90 1.11 77.68 12773.14 43041476.65 0.0006704277 22.73 196102305843136291667968.00
GM3noBHs 1.00 19 6 1040749.40 71.89 35.72 56.79 1.67 1.12 98.33 20841.38 14017603.25 0.0000020497 7.84 943780525943831828365312.00
GM3noBHs 1.00 20 5 928241.08 79.17 36.41 55.63 1.17 0.76 103.38 16019.29 22275716.08 0.0000294512 4.40 450570020475906511863808.00
GM3noBHs 1.00 21 2 246227.13 83.07 36.61 55.67 0.55 0.45 106.49 20245.99 17713230.18 0.0000042866 8.99 764371167366150644301824.00
GM3noBHs 1.00 22 3 579820.59 78.00 35.82 54.87 0.69 0.57 101.87 16133.17 21684997.27 0.0000247353 3.69 467393697561076628979712.00
GM3noBHs 1.00 23 3 636297.48 74.14 35.25 58.72 0.72 0.50 100.93 22241.76 11587540.58 0.0000010241 5.02 1195811750054908401811456.00
GM3noBHs 1.00 24 2 424312.11 71.99 36.13 59.11 0.29 0.29 99.91 22196.68 13174585.30 0.0000013757 0.97 1091931399147053138313216.00
GM3noBHs 1.00 25 6 1278349.26 20.46 36.33 58.29 0.70 0.41 71.67 16403.78 26386444.75 0.0000373750 13.73 410032220496325827887104.00
GM3noBHs 1.00 26 10 1837595.48 21.40 37.56 60.27 1.73 0.97 74.18 17322.49 26459786.30 0.0000391761 20.07 458028844991343755264000.00
GM3noBHs 1.00 27 5 1009273.22 80.90 37.11 56.53 1.46 0.98 105.44 17580.06 21374414.05 0.0000136873 15.82 533621513051601306124288.00
GM3noBHs 1.00 28 3 560796.76 80.23 37.56 58.15 0.87 0.49 105.97 18903.93 18586520.79 0.0000070693 8.34 667203039255959760273408.00
GM3noBHs 1.00 29 5 969155.66 22.08 33.06 65.10 0.99 0.71 76.27 35730.65 50158596.90 0.0000137412 26.61 985827223423328375013376.00
GM3noBHs 1.00 30 2 425587.89 27.65 33.29 60.98 0.40 0.40 74.78 43946.60 37347661.42 0.0000009873 13.57 1710244005559146962223104.00
GM3noBHs 1.00 31 4 793298.78 75.57 34.27 57.26 0.88 0.68 100.82 21117.09 14043746.38 0.0000019608 10.84 963604956867418556203008.00
GM3noBHs 1.00 32 15 2887617.64 78.16 33.78 54.98 1.91 1.23 101.35 14262.75 29139512.36 0.0001247712 7.72 323420623068065584644096.00
GM3noBHs 1.00 33 4 891815.00 21.73 35.64 62.80 0.64 0.38 75.41 16910.92 26296022.02 0.0000343902 19.40 432212455929159910162432.00
GM3noBHs 1.00 34 20 3730494.12 13.83 54.59 80.72 2.41 1.36 98.42 15200.00 27084488.95 0.0000711785 19.71 360888978315951044820992.00
GM3noBHs 1.00 35 2 378667.12 13.91 52.49 80.58 0.51 0.42 97.17 16231.97 25583413.65 0.0000381636 12.13 408897885808682772463616.00
GM3noBHs 1.00 36 2 428117.37 11.67 56.31 78.86 0.48 0.48 97.60 19770.90 17332126.88 0.0000044859 11.17 748614582195764733149184.00
GM3noBHs 1.00 37 2 451679.62 11.12 56.86 77.01 0.40 0.38 96.37 43867.84 32188091.37 0.0000017341 7.34 1873031079824479387385856.00
GM3noBHs 1.00 38 3 454716.00 12.83 48.75 78.67 0.63 0.36 93.44 17023.82 27682362.75 0.0000405284 12.23 419307259242538118152192.00
GM3noBHs 1.00 39 18 3468797.80 17.72 39.86 68.50 2.31 1.14 81.21 16723.71 36407261.03 0.0001368684 26.02 348578325447393299922944.00
GM3noBHs 1.00 40 12 2343550.12 18.56 38.76 63.62 1.44 0.77 76.78 15036.08 34686207.71 0.0001846672 24.92 310680887402484553744384.00
GM3noBHs 1.00 41 5 1060597.39 13.30 38.54 56.89 1.09 0.82 69.99 24712.51 23915249.21 0.0000060749 12.89 892622069777236005748736.00
GM3noBHs 1.00 42 2 287205.19 60.11 38.51 16.52 0.50 0.41 73.27 51027.37 20541205.26 0.0000001294 10.03 3256420501026097906843648.00
GM3noBHs 1.00 43 2 305655.28 33.03 39.52 17.73 0.36 0.26 54.47 57959.46 26980567.53 0.0000001695 4.94 3372649099330346456973312.00
GM3noBHs 1.00 44 6 1065103.81 60.56 40.67 17.82 1.14 0.74 75.09 24483.32 16000964.79 0.0000017992 11.37 1117752221393476227432448.00
GM3noBHs 1.00 45 4 806189.42 49.83 40.12 15.37 0.88 0.66 65.80 24864.79 17977696.31 0.0000022424 16.16 1054242025447711104303104.00
GM3noBHs 1.00 46 3 461735.68 52.28 39.77 16.07 0.66 0.55 67.63 25890.26 14957628.41 0.0000011707 16.51 1273061584251204831019008.00
GM3noBHs 1.00 47 2 367688.13 43.05 38.83 16.92 0.39 0.33 60.39 76044.72 52055187.44 0.0000000618 14.67 3400710153419103060099072.00
GM3noBHs 1.00 48 3 645630.76 14.30 38.71 58.97 0.54 0.37 71.98 19771.50 23903507.68 0.0000112549 14.41 601237351303272516812800.00
GM3noBHs 1.00 49 2 424255.61 17.91 39.21 47.46 0.46 0.46 64.11 40337.70 17548701.87 0.0000002663 6.14 2461434859196247965696000.00
GM3noBHs 1.00 50 5 699225.08 63.43 38.11 17.10 0.63 0.50 75.95 21909.59 15177076.46 0.0000023825 6.14 959497960056617686794240.00
GM3noBHs 1.00 51 9 1784743.89 52.12 38.13 19.70 0.84 0.44 67.51 15116.48 26598459.80 0.0000587036 8.07 354638425396840381808640.00
GM3noBHs 1.00 52 5 1066203.30 53.70 37.88 19.53 0.74 0.44 68.56 17224.73 23226503.55 0.0000222156 8.59 491991350848201944989696.00
GM3noBHs 1.00 53 12 2523768.68 22.81 45.24 70.37 1.86 1.08 86.71 15882.03 27397277.76 0.0000582799 14.99 382252633360140523798528.00
GM3noBHs 1.00 54 3 637723.81 15.11 44.61 68.06 0.36 0.24 82.77 20380.47 25132814.48 0.0000130595 19.58 617291653551905233174528.00
GM3noBHs 1.00 55 12 2067550.20 22.06 39.60 69.25 2.01 1.02 82.77 28633.15 42490541.48 0.0000298620 18.96 768582015615760653615104.00
GM3noBHs 1.00 56 2 424172.90 31.72 37.41 66.79 0.23 0.23 82.86 59194.97 41734600.15 0.0000003538 7.41 2613383097395297164197888.00
GM3noBHs 1.00 57 7 1306131.28 23.65 36.79 68.98 0.96 0.72 81.67 21131.56 34980667.48 0.0000559573 13.21 523646867869838260305920.00
GM3noBHs 1.00 58 2 424168.26 34.68 39.83 70.89 0.33 0.33 88.40 65746.21 41045796.79 0.0000000914 2.45 3149670358666160241639424.00
GM3noBHs 1.00 59 6 1175855.53 17.29 42.10 71.75 0.91 0.66 84.97 19254.43 26752223.91 0.0000186222 16.39 531001968024027123417088.00
GM3noBHs 1.00 60 33 6087095.48 17.71 42.54 61.06 2.71 1.68 76.50 17796.40 42734460.61 0.0001747062 22.72 346750758920158642700288.00
GM3noBHs 1.00 61 3 589463.73 19.30 40.63 66.38 0.72 0.41 80.19 48053.84 43433539.25 0.0000021170 13.14 1819873964351265336983552.00
GM3noBHs 1.00 62 3 665025.00 16.26 41.22 54.36 0.20 0.18 70.13 24192.48 21056635.93 0.0000034598 13.95 919294804422999171661824.00
GM3noBHs 1.00 63 5 736072.18 46.45 37.87 17.29 0.74 0.58 62.37 25240.60 27318771.88 0.0000093738 19.05 817063289587139572924416.00
GM3noBHs 1.00 64 9 1367644.55 51.61 36.79 16.03 1.21 0.82 65.38 22968.27 21438807.59 0.0000053996 16.21 827693883308357558730752.00
GM3noBHs 1.00 65 2 424888.09 40.36 37.16 20.82 0.30 0.30 58.68 63321.82 32493346.74 0.0000000859 11.97 3444594724583300986306560.00
GM3noBHs 1.00 66 2 369692.93 36.13 37.36 18.97 0.32 0.27 55.33 44912.20 29768611.81 0.0000003925 4.24 2055923989288795500445696.00
GM3noBHs 1.00 67 6 1038451.95 54.59 45.63 19.94 1.06 0.58 73.89 30537.70 15531656.30 0.0000008061 10.05 1648406467301689698287616.00
GM3noBHs 1.00 68 15 2957676.45 56.88 50.60 17.02 1.91 1.14 78.00 17773.67 21827493.08 0.0000178082 9.90 541229949498885073272832.00
GM3noBHs 1.00 69 2 286652.01 54.62 47.40 14.79 0.72 0.49 73.82 26459.22 12286496.34 0.0000007023 18.28 1517405759330905959170048.00
GM3noBHs 1.00 70 10 2121829.18 22.03 44.66 23.18 1.06 0.79 54.93 28554.68 25952592.69 0.0000039700 15.33 1066706574695216472653824.00
GM3noBHs 1.00 71 5 1060560.22 20.70 45.95 27.23 1.25 0.78 57.29 26546.62 18650911.81 0.0000021688 7.71 1182734971348292514873344.00
GM3noBHs 1.00 72 2 424188.40 20.32 46.30 37.03 0.44 0.44 62.67 43095.40 19989518.40 0.0000002575 1.22 2514723724568985455296512.00
GM3noBHs 1.00 73 2 424193.86 20.64 47.35 39.88 0.43 0.43 65.26 54608.04 31229911.31 0.0000005168 4.98 2776448995041970596347904.00
GM3noBHs 1.00 74 3 636416.59 19.47 44.71 40.06 0.40 0.38 63.11 23487.07 18772720.80 0.0000028288 9.11 948396614523212324143104.00
GM3noBHs 1.00 75 2 424196.77 21.63 44.62 26.68 0.18 0.18 56.31 25572.74 17359446.44 0.0000016416 13.31 1153394944378241755906048.00
GM3noBHs 1.00 76 3 636939.86 18.78 44.81 41.91 0.48 0.44 64.16 30797.16 20016662.13 0.0000011356 5.56 1432787033044955875508224.00
GM3noBHs 1.00 77 3 636292.33 21.08 44.30 25.26 0.52 0.38 55.18 23976.28 20015023.11 0.0000033354 11.04 945052053590036398997504.00
GM3noBHs 1.00 78 8 1698986.29 16.72 43.76 47.46 1.10 0.73 66.69 21288.40 19627382.12 0.0000054437 10.76 791422819198246190055424.00
GM3noBHs 1.00 79 4 848355.20 15.34 46.14 53.17 0.90 0.64 72.05 23072.72 23274646.10 0.0000076112 10.52 812490438294069623914496.00
GM3noBHs 1.00 80 2 424246.57 10.41 46.42 64.12 0.44 0.44 79.84 20919.58 21542969.96 0.0000069458 8.78 714444746038262552854528.00
GM3noBHs 1.00 81 2 432676.57 14.57 44.97 52.79 0.36 0.35 70.86 29438.97 32524963.94 0.0000077901 11.65 959675560801279026397184.00
GM3noBHs 1.00 82 7 1466337.00 16.02 44.52 52.39 0.85 0.40 70.59 15341.04 26439009.51 0.0000517189 11.60 366130060180095359778816.00
GM3noBHs 1.00 83 2 424177.94 15.98 44.01 49.49 0.25 0.25 68.13 19963.47 19625838.45 0.0000059382 12.41 699638893705610336927744.00
GM3noBHs 1.00 84 3 656965.34 17.61 44.39 64.63 0.60 0.49 80.35 22649.35 19734527.66 0.0000039819 16.78 863467414440156539650048.00
GM3noBHs 1.00 85 3 535204.45 20.34 42.65 82.87 0.20 0.15 95.39 20266.25 18469267.21 0.0000049548 11.33 741780390721115475935232.00
GM3noBHs 1.00 86 2 373294.76 18.94 44.02 84.30 0.35 0.30 96.97 22323.23 17159222.41 0.0000028704 16.90 916350672968120117755904.00
GM3noBHs 1.00 87 6 1053813.87 17.26 43.81 85.65 1.20 0.81 97.74 22054.23 18676288.87 0.0000057278 18.34 880100926899505485316096.00
GM3noBHs 1.00 88 5 613526.87 13.13 43.23 89.56 0.66 0.45 100.31 21377.06 17210409.80 0.0000035989 15.53 856573891873060539072512.00
GM3noBHs 1.00 89 5 851474.85 14.25 44.28 88.51 1.15 0.70 99.99 19789.35 19687772.96 0.0000067232 16.63 683203027709899405524992.00
GM3noBHs 1.00 90 5 811460.77 13.27 42.61 85.04 0.95 0.59 96.04 24199.23 23743957.92 0.0000051727 20.99 841626019134329650675712.00
GM3noBHs 1.00 91 81 14654841.66 12.58 37.84 87.17 4.43 2.59 95.86 14271.54 33956086.10 0.0004150684 18.81 292276378145070482718720.00
GM3noBHs 1.00 92 68 13118237.97 20.06 45.43 75.17 6.58 2.42 90.09 13048.11 58930739.33 0.0068880666 23.46 217548573745273026641920.00
GM3noBHs 1.00 93 2 378956.08 23.74 44.06 79.80 0.54 0.48 94.19 35112.82 21142746.66 0.0000007865 5.82 1703025298052607943639040.00
GM3noBHs 1.00 94 2 302956.41 20.77 43.16 76.92 0.44 0.31 90.61 19085.82 22885319.11 0.0000120743 17.13 581786327862803905380352.00
GM3noBHs 1.00 95 3 483941.86 14.77 44.34 85.64 0.89 0.59 97.57 20226.16 19103560.46 0.0000055102 12.30 719310429647284469760000.00
GM3noBHs 1.00 96 2 387471.37 17.98 43.40 90.33 0.33 0.29 101.82 27212.24 18148260.35 0.0000014973 14.72 1230456504089007196471296.00
GM3noBHs 1.00 97 3 536891.68 19.99 41.21 78.42 0.69 0.49 90.82 17103.93 23811497.14 0.0000215807 14.74 469647179130071681073152.00
GM3noBHs 1.00 98 11 2091850.70 20.47 41.55 75.99 1.81 1.10 88.99 15406.80 28185686.99 0.0000717273 22.55 355090378748101260214272.00
GM3noBHs 1.00 99 3 517587.96 19.98 39.92 87.90 0.70 0.58 98.58 33898.89 21346496.86 0.0000011234 10.78 1605820596638167789993984.00
GM3noBHs 1.00 100 3 544691.00 19.84 39.57 82.69 0.69 0.50 93.80 20991.32 16688653.97 0.0000032672 18.64 841573346316457976266752.00
GM3noBHs 1.00 101 8 1682649.54 19.93 37.87 86.42 1.19 0.87 96.44 16842.75 25815258.68 0.0000376623 16.94 437932310827031863492608.00
GM3noBHs 1.00 102 5 918605.25 17.33 38.43 82.83 0.72 0.41 92.94 23502.44 23148564.88 0.0000056330 14.25 817175803980033210449920.00
GM3noBHs 1.00 103 14 2807776.22 14.91 37.27 84.82 2.03 1.19 93.84 17772.94 26751464.78 0.0000364295 24.46 471143138353921273102336.00
GM3noBHs 1.00 104 3 524629.86 14.96 38.94 91.63 0.88 0.59 100.67 26005.98 15973180.46 0.0000013392 13.53 1246580853049595216789504.00
GM3noBHs 1.00 105 2 442184.88 13.55 38.79 91.40 0.13 0.13 100.21 22394.05 15959225.29 0.0000022611 4.19 966137286014718147821568.00
GM3noBHs 1.00 106 2 332313.07 16.72 37.85 85.61 0.30 0.22 95.09 18845.03 18759879.43 0.0000068981 4.97 648557353797797434884096.00
GM3noBHs 1.00 107 3 516387.43 18.19 40.17 60.20 0.46 0.39 74.62 27745.22 39246790.83 0.0000106673 11.40 760599953706242327707648.00
GM3noBHs 1.00 108 2 115122.04 45.67 40.52 14.48 0.36 0.32 62.75 21026.09 22065707.74 0.0000084107 3.75 697656631093438235803648.00
GM3noBHs 1.00 109 2 330362.57 17.23 38.12 75.71 0.22 0.20 86.49 23097.53 28022508.01 0.0000102486 23.71 696974062848375871504384.00
GM3noBHs 1.00 110 3 551476.88 19.01 37.54 76.48 0.42 0.31 87.29 35604.81 33172687.54 0.0000016706 5.82 1287448868200654858878976.00
GM3noBHs 1.00 111 2 387112.43 18.95 38.45 81.87 0.38 0.33 92.41 22132.30 17858883.16 0.0000033272 19.19 880046633796348260909056.00
GM3noBHs 1.00 112 2 261619.26 19.88 36.97 81.77 0.52 0.42 91.91 22321.32 16155170.93 0.0000024093 14.74 954624554822773034188800.00
GM3noBHs 1.00 113 12 2222143.76 20.25 39.43 74.98 2.38 1.20 87.11 22463.91 31947909.87 0.0000339834 30.91 630505450344147425689600.00
GM3noBHs 1.00 114 4 555089.19 21.14 40.77 77.78 1.15 0.66 90.32 18714.60 21425473.77 0.0000120486 11.41 590043043250952793489408.00
GM3noBHs 1.00 115 2 374148.21 13.82 41.22 67.30 0.41 0.36 80.12 18247.32 30202883.18 0.0000358680 8.14 445538248778597902843904.00
GM3noBHs 1.00 116 39 7420706.33 9.53 54.58 83.71 2.97 1.65 100.39 14653.10 31596341.15 0.0001525328 15.53 310322924243741776543744.00
GM3noBHs 1.00 117 5 970278.66 9.70 66.78 85.68 0.96 0.73 109.06 23622.38 14903663.88 0.0000016847 11.90 1116687423412311309680640.00
GM3noBHs 1.00 118 7 1190846.48 10.94 57.75 82.07 1.47 0.88 100.95 20428.25 19114596.20 0.0000064012 15.80 747389007001291958779904.00
GM3noBHs 1.00 119 3 585390.12 10.65 57.87 85.77 0.62 0.48 104.01 30867.76 23409996.21 0.0000016532 20.60 1280575536097551974400000.00
GM3noBHs 1.00 120 3 496062.13 9.75 68.36 87.43 0.76 0.57 111.41 35692.38 13230066.58 0.0000002853 9.15 2411057181088926182408192.00
GM3noBHs 1.00 121 17 3106160.57 8.93 49.57 73.78 1.62 1.02 89.33 20057.88 46785234.43 0.0001975438 23.14 400511223704459939938304.00
GM3noBHs 1.00 122 2 434533.24 80.64 39.46 54.82 0.40 0.39 105.19 18482.12 17723865.57 0.0000060321 4.69 655568798184814791360512.00
GM3noBHs 1.00 123 2 424255.84 82.48 39.69 54.43 0.45 0.45 106.49 17889.44 20270242.83 0.0000102104 3.52 566810635715185328783360.00
GM3noBHs 1.00 124 6 1012163.68 82.31 37.11 54.23 1.55 0.94 105.33 17305.12 21141075.48 0.0000136392 8.76 521093938050552465195008.00
GM3noBHs 1.00 125 3 641348.06 82.61 38.04 53.02 0.52 0.36 105.27 17195.87 21313376.90 0.0000144398 4.47 512855721744147610075136.00
GM3noBHs 1.00 126 7 1447437.78 82.88 44.13 53.86 2.04 1.10 108.25 15031.62 24393187.08 0.0000456115 6.17 375017274297033320038400.00
GM3noBHs 1.00 127 5 784752.92 84.46 41.02 54.80 0.87 0.72 108.72 16940.87 19656451.03 0.0000120695 9.16 529176301048488255291392.00
GM3noBHs 1.00 128 3 425078.99 84.65 41.46 52.60 0.91 0.64 107.94 18281.34 17416307.69 0.0000062773 3.18 655235660897079149985792.00
GM3noBHs 1.00 129 2 326956.03 85.00 40.77 50.40 0.25 0.19 106.90 23329.71 12311048.88 0.0000010243 8.50 1244394606129359594979328.00
GM3noBHs 1.00 130 2 276987.94 83.92 38.70 51.65 0.52 0.46 105.87 22945.76 12963895.14 0.0000012828 6.28 1178869485453655672881152.00
GM3noBHs 1.00 131 2 305166.60 85.37 39.73 53.27 0.62 0.45 108.18 22050.09 14492876.43 0.0000018228 11.16 1012375079812543165759488.00
GM3noBHs 1.00 132 4 799396.37 84.99 43.26 53.91 0.94 0.76 109.55 16454.56 21106238.90 0.0000173096 2.32 480761048504123372077056.00
GM3noBHs 1.00 133 2 268091.36 82.95 44.19 56.18 0.31 0.27 109.50 16911.85 19794812.39 0.0000118490 1.91 523378702684823293526016.00
GM3noBHs 1.00 134 12 2318426.69 81.98 43.18 55.29 2.60 1.28 107.90 15254.90 23388859.83 0.0000443457 7.93 405104266225848741265408.00
GM3noBHs 1.00 135 2 432652.25 85.05 43.52 55.67 0.38 0.37 110.57 14745.31 24393517.69 0.0000438172 3.01 359911540302146219016192.00
GM3noBHs 1.00 136 3 489033.88 84.07 43.34 57.07 0.69 0.57 110.47 17515.23 18738417.64 0.0000099091 4.05 585187785214187764973568.00
GM3noBHs 1.00 137 5 863129.22 84.34 38.92 55.47 1.11 0.68 108.19 18994.71 16614846.91 0.0000047136 9.84 721389557998558698799104.00
GM3noBHs 1.00 138 3 636630.05 81.77 46.25 52.67 0.78 0.57 107.70 18842.70 16594103.04 0.0000051356 3.62 715901536030019347808256.00
GM3noBHs 1.00 139 2 244680.71 81.25 45.79 48.94 0.45 0.35 105.33 22328.24 11355421.36 0.0000010051 1.95 1222778254481011597377536.00
GM3noBHs 1.00 140 3 434671.80 80.89 43.34 51.55 0.79 0.57 105.26 18664.42 14840275.23 0.0000035936 2.69 751336980810056291319808.00
GM3noBHs 1.00 141 2 343907.76 81.33 59.22 45.19 0.43 0.42 110.29 19884.97 15024758.60 0.0000030961 3.94 829762160900145825185792.00
GM3noBHs 1.00 142 3 639787.02 82.39 60.23 42.36 0.75 0.55 110.50 18550.93 17696405.36 0.0000062605 4.99 661204709883149822197760.00
GM3noBHs 1.00 143 5 729577.49 83.13 60.24 40.27 1.09 0.74 110.28 18802.85 16712461.51 0.0000052188 8.08 705457730209613225132032.00
GM3noBHs 1.00 144 3 454609.83 83.05 57.72 42.57 0.70 0.54 109.73 19976.66 14115031.87 0.0000026550 4.82 876594889566671964471296.00
GM3noBHs 1.00 145 3 629589.98 82.94 46.25 41.22 0.57 0.50 103.52 30416.07 8036603.31 0.0000001715 5.96 2561395017467613639868416.00
GM3noBHs 1.00 146 2 341270.26 82.50 44.26 42.95 0.50 0.37 103.01 37449.65 9312271.35 0.0000001152 6.61 3283995882823347186171904.00
GM3noBHs 1.00 147 2 309436.41 79.28 58.49 40.63 0.44 0.43 106.56 22185.03 11941653.14 0.0000011483 4.74 1168638180003325902061568.00
GM3noBHs 1.00 148 2 425422.88 79.26 52.29 40.88 0.49 0.49 103.38 24231.48 10229324.22 0.0000006360 1.51 1508038324778437143691264.00
GM3noBHs 1.00 149 2 263512.00 83.07 44.50 50.73 0.64 0.50 107.02 20485.78 13768910.95 0.0000022370 5.00 933357516629522018992128.00
GM3noBHs 1.00 150 2 400263.73 86.34 39.92 56.22 0.48 0.42 110.49 21009.26 10859152.98 0.0000012268 5.25 1166228416501526613196800.00
GM3noBHs 1.00 151 2 424598.75 82.55 41.42 54.46 0.50 0.50 107.22 15789.13 22748281.49 0.0000271141 3.15 426806381601608307834880.00
GM3noBHs 1.00 152 2 427806.15 83.38 42.60 54.80 0.46 0.45 108.49 14757.57 24566619.90 0.0000447217 1.57 358576742797719239655424.00
GM3noBHs 1.00 153 2 366362.59 83.16 42.64 51.68 0.35 0.31 106.79 17752.06 19273955.55 0.0000092667 4.70 580176989873025350369280.00
GM3noBHs 1.00 154 2 384528.87 86.73 41.65 52.87 0.32 0.29 109.78 20067.02 15482096.96 0.0000031479 13.09 828695859907028574011392.00
GM3noBHs 1.00 155 2 427359.23 81.06 41.38 55.41 0.43 0.43 106.55 17830.48 19452278.97 0.0000096953 11.13 582153384913370357956608.00
GM3noBHs 1.00 156 2 179059.08 79.74 40.45 58.76 0.21 0.18 106.99 22428.76 12523556.30 0.0000011897 5.60 1148020521256839827947520.00
GM3noBHs 1.00 157 3 461449.71 81.54 40.54 60.78 1.05 0.62 109.48 33879.73 13264100.70 0.0000006952 5.85 2322331181510845727244288.00
GM3noBHs 1.00 158 2 424755.16 81.72 41.36 59.43 0.35 0.35 109.18 23736.20 12569224.13 0.0000010470 2.79 1266172869266076172550144.00
GM3noBHs 1.00 159 3 583066.98 80.14 37.96 55.24 0.67 0.59 104.47 16897.98 21729637.08 0.0000161594 2.86 490181243929269788213248.00
GM3noBHs 1.00 160 2 311094.01 81.62 38.12 57.33 0.63 0.46 106.78 17582.45 18457541.04 0.0000084493 8.22 588169094370713636175872.00
GM3noBHs 1.00 161 3 609986.78 81.13 39.36 57.16 0.68 0.60 106.76 18129.96 18597972.63 0.0000078125 6.98 617505081918725738725376.00
GM3noBHs 1.00 162 2 424202.96 80.08 39.22 59.70 0.46 0.46 107.31 20355.28 14565210.09 0.0000024380 5.26 881299784550292041760768.00
GM3noBHs 1.00 163 3 522984.86 71.38 39.16 56.89 0.67 0.52 99.32 21167.53 15294622.93 0.0000024306 6.61 911372031651534648377344.00
GM3noBHs 1.00 164 2 424189.24 68.47 39.77 55.02 0.25 0.25 96.42 20545.31 16451595.43 0.0000032962 3.70 825748834634721667317760.00
GM3noBHs 1.00 165 2 426181.74 71.65 38.62 58.89 0.47 0.47 100.47 26611.18 13932389.36 0.0000009583 12.03 1446698491209740783190016.00
GM3noBHs 1.00 166 2 365016.21 72.18 37.64 55.74 0.43 0.37 98.66 22350.89 12703007.31 0.0000012375 6.50 1132092854666599029800960.00
GM3noBHs 1.00 167 2 364662.29 78.10 39.67 58.92 0.36 0.31 105.58 24670.58 14735760.47 0.0000013446 7.55 1214645952344477921181696.00
GM3noBHs 1.00 168 2 424257.02 80.08 43.45 55.26 0.50 0.50 106.56 20148.54 14347908.62 0.0000024779 5.18 876583751576907212128256.00
GM3noBHs 1.00 169 3 548149.90 81.62 41.59 50.87 0.67 0.44 104.78 20089.80 15719482.29 0.0000033805 5.83 819907906237883077361664.00
GM3noBHs 1.00 170 3 332169.62 83.70 42.26 47.83 0.88 0.56 105.26 36692.46 13859919.64 0.0000004114 7.01 2457898411797188257513472.00
GM3noBHs 1.00 171 2 305104.14 77.25 40.61 56.52 0.64 0.46 103.98 26432.99 10364478.79 0.0000004664 7.14 1719017540226116795498496.00
GM3noBHs 1.00 172 2 410933.03 78.33 38.95 57.52 0.46 0.44 104.69 21122.73 14666886.42 0.0000022577 12.66 937118349280217049071616.00
GM3noBHs 1.00 173 2 424275.14 80.30 37.19 59.88 0.42 0.42 106.85 19771.07 13232651.73 0.0000021011 4.00 896742317775151844818944.00
