model linking_length pyfof_grp N clump_mass[Msol] com_x[kpc] com_y[kpc] com_z[kpc] max_r[kpc] clump_r_avg[kpc] r[kpc] avg_temp[K] avg_pressure[Pa] avg_nHden[cm^-3] vdist[km/s] entropy[K/(Msolkpc**3)**(2/3)]
GM2noBHs 1.00 36 4 859900.54 -30.84 27.40 -12.48 0.48 0.33 43.10 36550.02 19755327.57 0.0000005115 9.17 1918231882988260400562176.00
GM2noBHs 1.00 37 8 1601138.85 -32.05 3.37 5.14 0.62 0.38 32.63 15978.75 35356174.43 0.0001109430 6.03 322660779106707336855552.00
GM2noBHs 1.00 38 37 7850889.69 -31.67 -0.22 4.39 1.69 0.84 31.97 10944.84 104339034.47 0.0209361774 22.25 84525324944642458779648.00
GM2noBHs 1.00 39 22 4673444.47 -28.03 0.87 2.44 1.11 0.56 28.15 11206.39 77923031.05 0.0070104547 20.56 94514902041767584989184.00
GM2noBHs 1.00 40 7 1488943.05 -26.54 4.01 -9.65 1.08 0.81 28.53 20537.29 32537837.92 0.0000273461 9.78 520201273738186931044352.00
GM2noBHs 1.00 41 17 3555397.54 -22.70 -11.32 10.44 1.37 0.78 27.43 14020.28 50294851.45 0.0007300549 28.74 207404252934669330284544.00
GM2noBHs 1.00 42 22 4605354.98 -25.44 -11.11 8.73 1.72 0.92 29.10 12769.53 57869008.25 0.0018102258 28.62 154933612876214092955648.00
GM2noBHs 1.00 43 3 636329.53 -25.31 -8.14 16.24 0.58 0.42 31.16 74701.15 66276008.54 0.0000000931 18.16 2836803750345968462069760.00
GM2noBHs 1.00 44 8 1696765.98 -32.11 -3.37 13.20 1.39 0.82 34.89 28067.96 33097097.12 0.0000214038 16.61 924943220037907692650496.00
GM2noBHs 1.00 45 2 424191.43 -35.31 -10.20 17.48 0.24 0.24 40.70 58574.66 36121299.27 0.0000001351 6.78 2825098779915136467468288.00
GM2noBHs 1.00 46 6 1273570.50 -20.75 -5.57 3.58 0.70 0.45 21.78 14801.76 47648766.15 0.0003512600 30.02 229579233546159333048320.00
GM2noBHs 1.00 47 22 4673092.45 -22.88 -5.32 2.99 2.38 1.31 23.68 13006.54 58781112.18 0.0022899692 42.60 161438265105258622484480.00
GM2noBHs 1.00 48 15 3154161.72 -6.01 -5.09 -14.15 0.75 0.41 16.20 10003.95 117070255.44 0.0273864578 22.05 51422477086015996559360.00
GM2noBHs 1.00 49 9 1803000.75 -3.79 -0.49 -14.81 0.80 0.38 15.29 11018.62 75539029.31 0.0067779886 14.58 92874456474950310035456.00
GM2noBHs 1.00 50 2 212252.48 -3.17 -4.41 -14.32 0.32 0.30 15.32 13551.17 61477838.72 0.0014380344 41.45 159584725156474589806592.00
GM2noBHs 1.00 51 2 428880.68 -8.36 18.06 -3.39 0.10 0.10 20.18 19231.20 27386193.31 0.0000197917 11.68 522114079583053855850496.00
GM2noBHs 1.00 52 20 4199502.62 -8.42 -7.02 -11.62 1.52 0.71 15.97 11805.12 106838706.60 0.0177073645 37.92 87608331551451461451776.00
GM2noBHs 1.00 53 5 798166.80 -14.49 30.19 -2.60 0.63 0.39 33.59 31394.28 26199253.57 0.0000019878 9.88 1231571316237369346097152.00
GM2noBHs 1.00 54 3 637151.15 -13.27 6.17 -4.66 0.23 0.21 15.35 12334.84 57515365.81 0.0019941817 15.69 143324152198541124567040.00
GM2noBHs 1.00 55 10 2073537.34 -3.29 -6.58 -26.26 0.58 0.34 27.27 11101.16 63529328.79 0.0042120313 14.09 107220747745881015451648.00
GM2noBHs 1.00 56 102 21615423.79 -3.78 -6.39 -20.55 6.34 2.00 21.85 10301.05 101406952.71 0.0211098636 29.51 71233209947648421789696.00
GM2noBHs 1.00 57 40 8416128.03 -4.32 -8.08 -12.64 2.18 1.21 15.61 18130.27 219705886.68 0.0268353118 39.35 111535022116290259058688.00
GM2noBHs 1.00 58 211 43153691.43 -5.50 -11.17 -17.83 5.50 2.73 21.75 16738.05 174421866.96 0.0244128284 45.07 119666723149585923964928.00
GM2noBHs 1.00 59 5 1062607.48 -4.39 19.20 -19.98 0.73 0.51 28.05 19222.39 27594065.39 0.0000219459 11.88 521618242792701332291584.00
GM2noBHs 1.00 60 3 470347.64 -3.20 -2.34 -21.89 0.41 0.24 22.25 16092.35 34891913.69 0.0001004982 18.64 325202142318863738470400.00
GM2noBHs 1.00 61 10 2072741.17 -6.18 -6.55 -18.87 1.19 0.64 20.91 11301.85 64938117.89 0.0043014405 25.95 110223332279351043424256.00
GM2noBHs 1.00 62 3 639467.54 -7.00 -6.58 -17.28 0.82 0.56 19.77 14248.77 56486587.02 0.0009132768 41.57 190306277164987124285440.00
GM2noBHs 1.00 63 2 393843.47 -5.79 0.29 -16.98 0.56 0.49 17.94 15647.40 38534831.77 0.0001493265 13.15 288872988530778220527616.00
GM2noBHs 1.00 64 24 5106396.47 -23.51 -14.42 2.25 1.46 0.80 27.67 12038.57 62102678.28 0.0033635524 25.03 133328638313278270865408.00
GM2noBHs 1.00 65 9 1909066.12 -23.35 -6.65 1.87 0.73 0.46 24.35 12860.05 59048547.37 0.0021678659 34.69 154527748609239112744960.00
GM2noBHs 1.00 66 5 1070066.50 -17.70 -12.53 5.32 1.31 0.75 22.33 32363.67 67757096.76 0.0001244343 21.43 702465927741034293362688.00
GM2noBHs 1.00 67 7 1430104.12 -15.90 -11.34 3.24 0.70 0.39 19.79 14533.74 52724590.32 0.0005273448 19.67 206792285671780614406144.00
GM2noBHs 1.00 68 13 2643165.30 -15.98 -12.37 0.81 0.85 0.45 20.23 12196.77 70493973.54 0.0040544457 32.28 119336863372056108990464.00
GM2noBHs 1.00 69 6 1281257.94 -21.81 -8.07 -12.57 1.22 0.81 26.44 16860.95 38797632.79 0.0001168096 23.71 330350355604692870889472.00
GM2noBHs 1.00 70 2 425316.86 -26.22 -12.85 -15.14 0.41 0.41 32.89 31208.24 33466288.23 0.0000033038 27.33 1030806191544258713878528.00
GM2noBHs 1.00 71 44 9356666.79 -26.40 -15.77 -4.48 3.16 1.51 31.08 13581.72 61820092.61 0.0036296944 34.45 186227376759694763753472.00
GM2noBHs 1.00 72 2 428068.95 -24.71 -10.64 -11.44 0.36 0.36 29.24 59106.11 78567915.04 0.0000003574 5.68 1692868973027278695956480.00
GM2noBHs 1.00 73 2 424294.02 -23.54 -13.98 7.67 0.30 0.30 28.44 39577.85 52670312.70 0.0000066347 11.44 1134024112353798451625984.00
GM2noBHs 1.00 74 6 1278136.20 -26.99 -14.35 7.36 0.76 0.45 31.44 55591.58 81412467.17 0.0000032967 12.12 1498983363548499356418048.00
GM2noBHs 1.00 75 12 2545272.97 -12.77 6.68 22.62 1.46 0.79 26.82 14888.95 41523047.23 0.0002390293 24.62 256991668382593873608704.00
GM2noBHs 1.00 76 12 2545229.60 -12.28 10.12 23.34 1.65 0.76 28.25 14777.28 43081844.42 0.0003050919 20.77 252319248993820579201024.00
GM2noBHs 1.00 77 2 429412.11 -12.70 18.29 12.26 0.10 0.10 25.41 23215.78 27053658.70 0.0000081926 5.20 724344923159846560202752.00
GM2noBHs 1.00 78 5 954081.69 -11.44 15.26 10.03 0.83 0.50 21.55 17858.17 28566128.52 0.0000334574 9.65 448547312648672457523200.00
GM2noBHs 1.00 79 15 3192619.81 -7.53 10.97 19.60 1.25 0.76 23.70 14867.21 45266640.11 0.0003440497 16.85 242496101268659510444032.00
GM2noBHs 1.00 80 8 1696822.60 -15.14 11.91 22.67 0.98 0.67 29.74 25975.09 52063901.07 0.0000776008 23.04 567570233714643941982208.00
GM2noBHs 1.00 81 9 1935092.78 -9.93 12.45 15.08 0.43 0.25 21.93 13967.06 47042282.33 0.0004203824 13.30 208416460479100327297024.00
GM2noBHs 1.00 82 3 636357.63 -13.71 7.53 21.27 0.47 0.37 26.40 52687.23 95753134.46 0.0000167782 5.64 1228152003835277300727808.00
GM2noBHs 1.00 83 3 637219.41 -9.27 10.80 21.02 0.38 0.30 25.38 22396.07 34684072.37 0.0000218487 25.16 577480928879668665253888.00
GM2noBHs 1.00 84 2 294281.99 -14.00 9.57 15.04 0.22 0.15 22.67 34369.99 37466989.63 0.0000030781 3.36 1123118419004063158894592.00
GM2noBHs 1.00 85 11 2334539.83 -16.65 4.75 23.06 1.33 0.78 28.84 16057.30 34726012.98 0.0001106443 24.89 333216953339708199403520.00
GM2noBHs 1.00 86 3 636380.89 -15.76 6.83 22.97 0.38 0.31 28.68 15439.61 34152100.16 0.0001092777 13.22 311511275114358701555712.00
GM2noBHs 1.00 87 33 7002706.28 -17.15 0.38 15.77 2.89 1.63 23.30 15418.16 60578850.77 0.0014684902 43.04 216728424008004138958848.00
GM2noBHs 1.00 88 5 1081917.41 -15.54 4.25 0.79 0.43 0.35 16.13 14188.69 47557734.00 0.0004081225 14.29 212510075655671320150016.00
GM2noBHs 1.00 89 8 1706006.63 -17.96 -0.17 4.93 0.33 0.22 18.62 12606.02 57654016.01 0.0015233549 13.63 149077944629080769953792.00
GM2noBHs 1.00 90 9 1929610.39 -7.90 -11.67 -7.56 1.35 0.74 16.00 13221.52 88227811.46 0.0057244133 54.15 115234250218534325977088.00
GM2noBHs 1.00 91 36 7564499.93 -8.12 -12.46 -5.34 2.21 1.19 15.80 12003.81 137640722.29 0.0249775439 61.11 68048094675394812182528.00
GM2noBHs 1.00 92 4 848409.94 -32.50 -13.77 13.96 0.46 0.28 37.95 33537.53 34902472.47 0.0000025623 10.63 1134412138078962156830720.00
GM2noBHs 1.00 93 13 2757764.00 -10.02 -8.09 14.30 0.76 0.47 19.25 13312.90 63288691.51 0.0020683139 19.89 153777360351878998654976.00
GM2noBHs 1.00 94 22 4575789.11 -7.21 -13.75 -15.58 2.39 1.21 22.00 11561.58 71036383.23 0.0056182367 41.78 111602436196079155281920.00
GM2noBHs 1.00 95 6 1281289.17 -16.49 -12.67 -11.95 0.74 0.48 23.98 15340.83 39791952.31 0.0001886007 22.84 278750297675027208732672.00
GM2noBHs 1.00 96 4 791510.00 -9.13 -10.99 -12.26 0.60 0.34 18.83 14952.91 53298589.21 0.0005155234 26.80 215962313861416980840448.00
GM2noBHs 1.00 97 5 1074253.63 -10.82 -9.32 -6.57 1.00 0.51 15.72 15563.25 66721002.02 0.0016166973 17.53 202961670627582900436992.00
GM2noBHs 1.00 98 6 1278789.42 -12.28 -11.12 1.26 0.69 0.50 16.61 20213.78 83050612.95 0.0007620672 48.56 265525838972666119192576.00
GM2noBHs 1.00 99 5 1078183.29 -12.64 -12.31 -6.27 0.88 0.66 18.73 16360.02 53546859.29 0.0003427251 39.88 250144810118593969651712.00
GM2noBHs 1.00 100 8 1698236.15 -14.66 -13.99 -5.70 0.60 0.46 21.05 13520.37 53829245.69 0.0008108026 21.69 179553884391405833420800.00
GM2noBHs 1.00 101 5 1027857.84 -5.15 -11.35 -8.62 0.54 0.31 15.15 11664.04 99172728.73 0.0115125861 22.62 80232841608141335429120.00
GM2noBHs 1.00 102 15 3126423.96 -14.00 -11.01 -9.82 0.67 0.46 20.34 11150.18 75136232.57 0.0062164391 22.64 94922683111075781541888.00
GM2noBHs 1.00 103 3 581396.72 -15.27 -9.99 -8.97 0.40 0.30 20.33 17388.73 51860721.43 0.0002581223 16.62 287624866975832665489408.00
GM2noBHs 1.00 104 7 1490297.46 -11.82 -11.05 -10.39 0.65 0.40 19.23 13449.16 61762190.20 0.0016432168 23.47 159848468334961823318016.00
GM2noBHs 1.00 105 9 1912287.72 -22.44 -2.92 21.06 1.41 0.78 30.91 18200.20 32407419.05 0.0000554245 14.34 430660682208125401432064.00
GM2noBHs 1.00 106 2 424189.89 -22.65 -2.18 22.49 0.26 0.26 32.00 28388.05 38598213.33 0.0000111324 20.79 800673244132768594526208.00
GM2noBHs 1.00 107 6 1272801.22 -17.02 8.23 11.94 0.75 0.37 22.36 14979.27 35549520.58 0.0001383547 6.89 287645781880355017457664.00
GM2noBHs 1.00 108 2 426147.69 -15.22 2.45 6.73 0.14 0.14 16.83 15194.04 36514955.57 0.0001397949 7.87 286922923359502912716800.00
GM2noBHs 1.00 109 2 424375.25 -17.28 9.85 9.30 0.20 0.20 21.96 19732.23 23371785.48 0.0000104875 7.31 608919232313001917808640.00
GM2noBHs 1.00 110 4 709910.17 -57.37 28.10 -14.63 0.68 0.53 65.53 25408.91 15522830.59 0.0000012798 6.05 1227129217425353453076480.00
GM2noBHs 1.00 111 5 1062135.53 -39.65 14.73 7.45 0.61 0.43 42.95 18514.91 23659179.52 0.0000151881 6.35 543341649979651827695616.00
GM2noBHs 1.00 112 2 424376.75 -31.14 20.79 3.34 0.21 0.21 37.60 65896.22 45255438.09 0.0000001253 5.87 2959085684449623719018496.00
GM2noBHs 1.00 113 5 983741.23 -49.08 20.35 0.03 0.59 0.40 53.13 23407.83 17789385.95 0.0000025217 11.16 976247413048689498783744.00
GM2noBHs 1.00 114 8 1701110.47 -24.77 -0.55 9.29 1.23 0.70 26.46 17321.35 35103456.03 0.0000900671 21.32 376263832262873609928704.00
GM2noBHs 1.00 115 9 1850452.63 -28.72 -2.42 12.23 1.00 0.72 31.31 33176.93 63320482.22 0.0000330366 26.24 761563816926310171672576.00
GM2noBHs 1.00 116 21 4458486.55 -21.95 -1.34 2.68 3.43 1.32 22.15 23286.59 80460440.95 0.0008940134 35.57 383707389889756159541248.00
GM2noBHs 1.00 117 3 636287.06 -23.22 -1.26 21.57 0.60 0.49 31.72 38283.66 45645245.47 0.0000105505 26.38 1194949967763112646934528.00
GM2noBHs 1.00 118 2 424229.59 -60.27 38.87 -20.82 0.45 0.45 74.68 44101.62 10411391.39 0.0000000736 5.81 4036136216486113942962176.00
GM2noBHs 1.00 119 31 6467528.95 -12.26 -25.18 -14.99 2.72 1.47 31.77 13473.29 60029658.69 0.0030212414 41.33 183351869352629023801344.00
GM2noBHs 1.00 120 36 7655992.18 -4.25 -26.03 3.69 3.72 1.65 26.63 24498.69 150132639.64 0.0084454588 104.20 287814792699713364688896.00
GM2noBHs 1.00 121 11 2221303.88 -6.88 -20.42 4.11 1.77 1.08 21.94 30048.92 115809389.54 0.0003090113 35.99 430009679369553250877440.00
GM2noBHs 1.00 122 6 1304617.93 -5.53 -29.16 4.08 0.82 0.58 29.96 15757.49 42843331.11 0.0001987654 23.23 275014817494228952678400.00
GM2noBHs 1.00 123 18 3828219.80 -6.79 -32.14 3.90 1.73 1.00 33.08 13704.66 47714217.14 0.0007032480 22.08 206516791123494542770176.00
GM2noBHs 1.00 124 19 4005948.08 -3.40 -21.70 0.65 0.94 0.56 21.97 13154.88 107001370.79 0.0105713718 30.04 99116880789223619166208.00
GM2noBHs 1.00 125 14 3004389.94 -3.85 -29.90 0.85 2.08 1.08 30.15 14870.14 47773440.72 0.0004489534 29.63 235256921163122002100224.00
GM2noBHs 1.00 126 2 425968.79 -3.34 -36.87 -0.44 0.21 0.21 37.02 54016.23 46308112.47 0.0000003433 6.55 2083158429051845083136000.00
GM2noBHs 1.00 127 6 1298609.83 -6.89 -29.56 -0.16 1.67 0.94 30.36 16085.05 36756530.99 0.0001303396 18.76 320671798154506786570240.00
GM2noBHs 1.00 128 68 14369357.18 -12.05 -20.07 -15.23 2.86 1.36 27.92 11397.87 90596976.68 0.0147808543 55.28 99011483319163538112512.00
GM2noBHs 1.00 129 30 6336038.32 -4.15 -24.88 -3.90 2.74 1.58 25.52 12641.96 59303679.86 0.0023206900 28.40 150235363443483273592832.00
GM2noBHs 1.00 130 5 1062884.46 -9.51 -22.06 -0.58 1.40 0.86 24.03 23453.04 66849587.32 0.0001722263 34.95 402738856095983035482112.00
GM2noBHs 1.00 131 4 852379.68 -8.37 -24.75 -3.97 0.94 0.63 26.42 16507.80 41320901.79 0.0001753061 23.25 310931228088709878382592.00
GM2noBHs 1.00 132 2 317511.69 -10.46 -25.96 -15.96 0.42 0.31 32.22 17021.10 30859648.67 0.0000570916 12.11 388386596034527017041920.00
GM2noBHs 1.00 133 7 1487577.91 -10.81 -25.16 -6.61 0.79 0.51 28.17 13338.89 49331323.77 0.0006510831 17.20 187213193712124154609664.00
GM2noBHs 1.00 134 2 431060.39 -7.13 -26.65 0.65 0.45 0.45 27.60 45771.53 66840950.79 0.0000021421 4.49 1247963486918832900014080.00
GM2noBHs 1.00 135 2 435625.71 -9.35 -33.18 8.58 0.25 0.24 35.52 23421.39 30464742.81 0.0000111669 15.95 677730759177114103054336.00
GM2noBHs 1.00 136 2 431106.12 -8.36 -30.12 5.92 0.11 0.11 31.82 61112.93 114238002.59 0.0000004183 7.97 1392121794235710155259904.00
GM2noBHs 1.00 137 3 638590.45 -9.22 -21.68 -1.80 0.59 0.43 23.62 15184.76 47417067.72 0.0003223226 17.83 240368344211382813589504.00
GM2noBHs 1.00 138 6 1307188.62 -5.43 -23.10 -1.30 0.89 0.50 23.77 14155.57 51741141.04 0.0006524041 20.66 201989990902225751244800.00
GM2noBHs 1.00 139 2 440033.77 -4.46 -20.79 -2.74 0.34 0.33 21.44 14638.61 48377521.87 0.0003997070 24.70 222358467933438753112064.00
GM2noBHs 1.00 140 3 643074.27 -5.24 -22.43 -12.07 0.60 0.43 26.01 18143.61 35148197.90 0.0000660701 32.73 396998186621036105039872.00
GM2noBHs 1.00 141 222 46664403.29 -22.76 -17.68 -12.38 5.58 2.82 31.36 10826.85 96909741.59 0.0200175466 35.11 93048962575487788384256.00
GM2noBHs 1.00 142 18 3750753.52 -4.85 -14.06 -4.49 1.67 0.58 15.54 37730.44 440431805.66 0.0302989017 70.50 245519663841675866800128.00
GM2noBHs 1.00 143 2 424290.18 -20.01 -0.61 12.27 0.20 0.20 23.48 80525.96 95959871.59 0.0000000923 15.74 2501460000554414900248576.00
GM2noBHs 1.00 144 4 848397.69 -27.25 -1.41 3.75 0.30 0.18 27.54 46388.79 102709310.16 0.0000383476 17.29 947579944343516903112704.00
GM2noBHs 1.00 145 5 1063414.50 -25.75 -18.05 12.33 0.94 0.64 33.78 36542.55 42260127.59 0.0000073904 16.94 1162633993424530028101632.00
GM2noBHs 1.00 146 7 1434678.16 -6.72 -14.94 -3.71 1.08 0.62 16.80 13846.47 76291781.66 0.0032642170 42.80 141465863195709094756352.00
GM2noBHs 1.00 147 809 170701100.59 -11.89 -18.18 -23.77 7.93 3.66 32.20 12932.18 188597647.35 0.0302931274 40.25 92146887908791368548352.00
GM2noBHs 1.00 148 5 927005.31 -11.05 -14.80 -6.78 0.61 0.36 19.68 13299.87 61863898.60 0.0019517134 18.21 154713489513721626624000.00
GM2noBHs 1.00 149 11 1631817.66 -8.04 -15.38 -7.32 1.36 0.57 18.84 13332.74 87843959.49 0.0062801663 31.35 120676944086798855831552.00
GM2noBHs 1.00 150 4 869494.87 -3.46 -13.96 -16.37 0.46 0.26 21.79 47818.44 212174389.42 0.0009705085 21.38 609065220698853362106368.00
GM2noBHs 1.00 151 11 2268068.25 -4.70 -14.37 -14.61 1.09 0.57 21.03 28061.93 184995239.79 0.0040182217 19.88 271488410914743847485440.00
GM2noBHs 1.00 152 29 6054244.85 -7.02 -14.39 -19.25 2.09 0.82 25.04 10576.17 94240122.37 0.0177133242 27.83 79622257372809576579072.00
GM2noBHs 1.00 153 2 278135.53 -8.63 -14.64 -11.84 0.53 0.44 20.71 44785.13 102943413.26 0.0000289437 46.97 876887542762956862259200.00
GM2noBHs 1.00 154 2 260933.61 -5.58 -13.95 -9.17 0.22 0.20 17.60 16252.03 60870112.37 0.0005584047 16.77 223773425049556274380800.00
GM2noBHs 1.00 155 2 427817.28 -9.00 -16.77 -12.96 0.39 0.39 23.03 17014.86 45161531.14 0.0001692363 12.37 298924858366841403211776.00
GM2noBHs 1.00 156 2 450149.53 -5.46 -19.73 -10.06 0.33 0.32 22.81 18490.99 41136515.83 0.0000925025 20.37 367776523099936909164544.00
GM2noBHs 1.00 157 158 33412868.58 -8.29 -10.15 -23.27 4.24 1.83 26.70 9970.51 137938103.66 0.0400960211 28.97 58960187952352437731328.00
GM2noBHs 1.00 158 17 3077421.34 -17.67 17.71 -26.00 1.49 0.77 36.08 19364.08 45388724.15 0.0001515769 23.52 382439336559223133700096.00
GM2noBHs 1.00 159 8 1436697.00 -14.19 19.37 -24.54 0.88 0.55 34.34 43341.72 66084794.75 0.0000073676 21.17 1134264994975645129768960.00
GM2noBHs 1.00 160 2 308565.65 -8.00 0.12 -18.26 0.16 0.11 19.94 15813.62 34290079.98 0.0001028220 5.34 319037961960617620275200.00
GM2noBHs 1.00 161 3 260847.73 -9.65 -5.18 -19.81 0.70 0.39 22.63 34696.40 54565545.75 0.0000303742 5.15 879415850392050963841024.00
GM2noBHs 1.00 162 11 2154615.15 -25.15 6.99 -22.87 0.84 0.51 34.70 15990.31 36126890.85 0.0001142398 18.42 316998785849289349267456.00
GM2noBHs 1.00 163 16 3350714.80 -16.67 -18.76 -29.69 1.76 0.93 38.87 13994.28 46806944.24 0.0009669512 30.25 232084499897075277758464.00
GM2noBHs 1.00 164 23 4909474.60 -19.22 -18.51 -32.98 1.43 0.84 42.42 11748.15 52692390.04 0.0020368825 16.12 143830732201106908119040.00
GM2noBHs 1.00 165 2 427066.07 -20.11 -16.36 -24.13 0.35 0.35 35.42 23124.54 26690610.54 0.0000080446 15.70 725533800298629971312640.00
GM2noBHs 1.00 166 8 1708880.92 -17.36 -17.63 -24.83 1.29 0.91 35.05 15496.21 39509184.48 0.0001961417 36.38 286497479233825849475072.00
GM2noBHs 1.00 167 178 37483160.26 -12.96 -13.76 -21.81 4.68 2.70 28.86 10951.11 115533577.47 0.0271741949 44.31 83561766779793994416128.00
GM2noBHs 1.00 168 3 640621.87 -16.25 -26.16 -20.21 0.81 0.58 36.84 20316.55 29796467.65 0.0000235453 10.09 544949547111815952990208.00
