model linking_length pyfof_grp N clump_mass[Msol] com_x[kpc] com_y[kpc] com_z[kpc] max_r[kpc] clump_r_avg[kpc] r[kpc] avg_temp[K] avg_pressure[Pa] avg_nHden[cm^-3] vdist[km/s] entropy[K/(Msolkpc**3)**(2/3)]
GM3SI1 1.00 28 3 742605.95 16.23 -3.86 -1.57 0.33 0.23 16.76 11355.26 37885661.56 0.0064427204 18.36 133966512158500324376576.00
GM3SI1 1.00 29 6 1225331.30 19.28 4.78 3.59 0.90 0.55 20.18 10513.49 40834575.42 0.0095968408 15.96 108629797095757467090944.00
GM3SI1 1.00 30 4 954061.30 19.42 1.99 4.55 0.55 0.32 20.05 10588.76 51409074.28 0.0137377963 9.30 92381184891350702620672.00
GM3SI1 1.00 31 2 510064.32 16.48 6.75 5.88 0.27 0.24 18.75 10658.98 39403779.42 0.0085609283 5.17 114491800092611367141376.00
GM3SI1 1.00 32 2 445963.50 17.90 5.33 0.13 0.35 0.33 18.68 11243.10 32286002.22 0.0038965893 18.74 157555401464011978440704.00
GM3SI1 1.00 33 9 2177134.21 16.70 5.99 3.60 1.03 0.63 18.11 10322.49 47646444.05 0.0128046273 18.65 94140582277138926796800.00
GM3SI1 1.00 34 2 504895.06 41.23 12.89 2.49 0.52 0.45 43.27 25932.49 17235053.19 0.0000287471 15.81 1152868225041344805994496.00
GM3SI1 1.00 35 3 777277.11 28.03 8.29 2.52 0.36 0.24 29.34 12133.19 20446469.27 0.0009610342 8.28 266784885246936985108480.00
GM3SI1 1.00 36 2 395365.64 16.67 -35.92 28.91 0.10 0.09 49.03 18264.69 6344756.15 0.0000089760 2.87 1231576822809374880694272.00
GM3SI1 1.00 37 2 349207.05 15.84 -23.47 7.74 0.29 0.20 29.35 13584.30 16893017.56 0.0003246091 2.61 376611131886121408004096.00
GM3SI1 1.00 38 3 514201.68 15.90 -15.46 5.67 0.09 0.07 22.89 12360.16 21235797.37 0.0010414335 2.15 263876975394921964896256.00
GM3SI1 1.00 39 6 1359499.00 16.47 -0.43 3.36 0.45 0.28 16.82 51350.58 505209174.60 0.0202746961 17.35 365086667446620514156544.00
GM3SI1 1.00 40 2 427088.42 37.44 -17.21 9.98 0.19 0.19 42.40 20433.16 7766766.67 0.0000088738 1.44 1318655678532733343105024.00
GM3SI1 1.00 41 2 525143.22 28.99 -19.47 3.43 0.25 0.23 35.08 14258.49 11300012.11 0.0000805129 3.12 549040426726298849640448.00
GM3SI1 1.00 42 13 2809095.87 20.76 -0.92 -1.54 1.77 0.67 20.84 19018.70 79680794.90 0.0160034628 17.54 241460304677079279992832.00
GM3SI1 1.00 43 7 1630550.99 21.61 -2.97 1.31 0.89 0.31 21.85 10422.46 42816499.73 0.0106592452 15.16 104350991200533681799168.00
GM3SI1 1.00 44 2 543754.85 17.72 -27.71 0.16 0.34 0.26 32.90 13385.10 15189733.50 0.0002428709 9.97 399114177760728782471168.00
GM3SI1 1.00 45 4 962057.60 14.33 8.14 7.81 0.82 0.48 18.24 54305.54 362552944.20 0.0066762961 11.19 516227746510802564153344.00
GM3SI1 1.00 46 2 702602.81 12.94 9.58 13.57 0.07 0.05 21.06 11182.70 29183909.80 0.0030610637 1.54 170153419769974794223616.00
GM3SI1 1.00 47 2 424388.72 -131.64 -65.69 -151.05 0.35 0.35 210.86 24255.76 909066.72 0.0000000599 2.20 7562883182453029303484416.00
GM3SI1 1.00 48 2 463679.78 -101.44 -61.37 -143.60 0.08 0.08 186.22 28275.06 1342254.40 0.0000000811 0.47 7482972528688663757848576.00
GM3SI1 1.00 49 7 1443711.63 15.29 -2.04 2.82 0.34 0.21 15.68 11403.61 78933873.72 0.0232841124 14.12 72643359446916369743872.00
GM3SI1 1.00 50 2 296108.56 15.04 -14.56 20.64 0.36 0.27 29.40 14252.23 16177754.70 0.0002323346 9.45 424376475716367457189888.00
GM3SI1 1.00 51 2 481153.37 15.55 5.97 25.00 0.01 0.01 30.04 13736.59 17451818.70 0.0003174239 3.27 382073761865492007485440.00
GM3SI1 1.00 52 2 399402.29 12.14 -31.72 6.73 0.47 0.41 34.63 13598.84 16220679.02 0.0002859585 5.45 388881138427252464156672.00
GM3SI1 1.00 53 2 374324.68 13.94 7.23 11.64 0.30 0.27 19.54 11718.63 30324183.38 0.0029090406 13.90 181093978757216377765888.00
GM3SI1 1.00 54 2 367303.34 13.65 6.02 2.15 0.29 0.25 15.08 10817.15 55407492.24 0.0146818037 11.21 88638851077058137686016.00
GM3SI1 1.00 55 2 490542.05 12.36 14.36 1.09 0.04 0.04 18.97 11915.89 26032282.55 0.0019354861 3.89 209477529415238979420160.00
GM3SI1 1.00 56 2 674972.94 15.80 10.50 2.37 0.22 0.16 19.12 10887.70 30587793.28 0.0037472284 7.29 155166404469808034742272.00
GM3SI1 1.00 57 3 674836.57 11.74 8.63 4.39 0.28 0.19 15.22 11021.82 58589594.97 0.0155844842 10.47 87555015782334285742080.00
GM3SI1 1.00 58 2 748538.12 9.29 -22.15 -8.23 0.21 0.18 25.39 11872.55 26971509.07 0.0021637006 6.94 201465817773109183250432.00
GM3SI1 1.00 59 4 882506.19 8.36 -12.83 -8.58 0.27 0.20 17.55 53972.98 286568144.98 0.0055458564 8.67 595923892858464925384704.00
GM3SI1 1.00 60 2 507325.33 10.30 -13.08 -9.90 0.56 0.48 19.37 10934.70 28249826.69 0.0030529240 11.12 168150531665097239035904.00
GM3SI1 1.00 61 2 426124.21 11.47 -14.81 -13.06 0.29 0.29 22.83 47651.36 90133789.92 0.0005019920 17.06 1058205985141195639095296.00
GM3SI1 1.00 62 3 710926.54 10.91 -12.42 -12.03 0.24 0.18 20.44 10582.87 30109763.44 0.0039488158 9.67 148720751980279777722368.00
GM3SI1 1.00 63 3 597105.47 11.44 -22.70 -10.64 0.18 0.13 27.56 11663.18 18401299.89 0.0008643578 5.13 265841793693290734813184.00
GM3SI1 1.00 64 2 460388.42 8.44 -10.07 -9.09 0.16 0.15 15.98 86871.43 430971400.43 0.0034539803 12.14 1020841633354731619352576.00
GM3SI1 1.00 65 2 524388.36 9.83 -1.09 -12.10 0.29 0.24 15.63 10800.13 32364687.42 0.0045014981 16.53 144533612889468437528576.00
GM3SI1 1.00 66 3 946554.19 10.79 -8.27 -10.25 0.23 0.22 17.02 10661.86 39629860.68 0.0091256765 13.26 111918990255987892420608.00
GM3SI1 1.00 67 6 1522559.25 11.55 0.18 -9.80 0.81 0.55 15.15 10461.60 43021724.41 0.0106865665 15.90 101922326971545609568256.00
GM3SI1 1.00 68 6 1326981.46 6.94 -5.01 -13.38 0.41 0.28 15.88 10390.98 46331280.72 0.0121381789 17.74 94999373168994410299392.00
GM3SI1 1.00 69 5 921038.15 6.93 5.29 -14.53 0.27 0.16 16.94 10788.20 32286960.26 0.0047238698 3.65 142063461988923235893248.00
GM3SI1 1.00 70 3 604710.49 -7.03 8.50 -11.00 0.25 0.22 15.57 11587.54 26079627.47 0.0021671527 9.47 197148094280274502746112.00
GM3SI1 1.00 71 3 643088.47 6.82 -7.26 -12.33 0.41 0.33 15.85 10501.52 35966801.36 0.0068669437 13.99 122098695137874583486464.00
GM3SI1 1.00 72 2 492827.46 3.55 -9.33 -13.00 0.12 0.11 16.39 10467.88 28791987.83 0.0036220630 5.53 151446260234665299279872.00
GM3SI1 1.00 73 4 845633.88 6.47 -10.45 -8.98 0.30 0.24 15.22 14583.50 80010439.00 0.0078802470 10.84 137377591240053470789632.00
GM3SI1 1.00 74 2 583262.90 3.09 -12.95 -9.38 0.46 0.42 16.28 10788.14 29620016.12 0.0035958842 13.81 156452605394633655058432.00
GM3SI1 1.00 75 5 1068845.32 -10.20 8.86 -17.29 0.13 0.07 21.95 11466.86 24137927.66 0.0016986585 1.61 211711991957961937256448.00
GM3SI1 1.00 76 3 592901.19 -10.86 3.73 -16.81 0.30 0.26 20.36 12155.24 19280904.81 0.0008591897 5.32 275874976159546927480832.00
GM3SI1 1.00 77 2 394094.79 4.38 1.28 -15.44 0.02 0.02 16.10 11535.15 24576177.05 0.0018251242 1.84 207697069489164493258752.00
GM3SI1 1.00 78 3 665964.33 0.52 5.95 -22.25 0.44 0.35 23.04 11678.45 21482483.64 0.0012855265 14.03 235829243197561883328512.00
GM3SI1 1.00 79 4 915044.61 6.54 9.62 -18.51 0.78 0.45 21.87 13100.84 18325587.61 0.0005100773 19.02 331795168015024958472192.00
GM3SI1 1.00 80 8 2200298.92 13.18 -4.50 -7.76 0.90 0.52 15.94 10350.37 54904666.58 0.0158253751 18.31 82624320621815682564096.00
GM3SI1 1.00 81 3 576544.38 12.67 -5.29 -14.24 0.58 0.53 19.78 51438.49 142421277.94 0.0017352329 10.69 883742075635208149794816.00
GM3SI1 1.00 82 3 860809.27 11.66 -3.99 -9.76 0.64 0.38 15.72 10293.85 37666032.56 0.0085819236 12.14 110920556293847565467648.00
GM3SI1 1.00 83 3 659762.21 11.13 -3.11 -12.19 0.40 0.38 16.79 10531.69 35428214.20 0.0063980666 12.24 125106871353044568637440.00
GM3SI1 1.00 84 16 3306316.94 12.16 35.18 -7.85 1.59 0.84 38.04 11859.53 22513865.29 0.0013493706 17.19 242759251654726167560192.00
GM3SI1 1.00 85 6 1661926.33 12.29 -17.18 -0.31 0.59 0.29 21.13 10491.36 39404952.96 0.0092573374 11.59 109320389997813685026816.00
GM3SI1 1.00 86 2 374921.87 11.72 -14.89 1.30 0.38 0.34 18.99 11460.26 26223465.06 0.0022444795 7.41 193074805029218935635968.00
GM3SI1 1.00 87 18 3633089.03 14.35 -2.90 -4.47 1.81 1.23 15.31 56110.07 525785396.20 0.0145891011 32.93 446139802731044505911296.00
GM3SI1 1.00 88 15 3001347.34 14.03 -6.17 -2.81 1.55 1.07 15.58 44962.83 367878575.68 0.0145576627 23.63 363526765326740349779968.00
GM3SI1 1.00 89 2 575782.59 15.79 0.13 -7.13 0.16 0.13 17.32 10646.45 39194306.53 0.0087341755 12.01 113649961113446791512064.00
GM3SI1 1.00 90 7 1789998.13 13.88 -1.16 -7.46 0.77 0.63 15.79 10168.02 58496073.94 0.0178225969 19.83 77393622674529396457472.00
GM3SI1 1.00 91 12 2961324.51 15.63 1.39 -5.24 1.29 0.92 16.54 41551.32 325144769.49 0.0160891706 15.88 346747605611834429669376.00
GM3SI1 1.00 92 2 357075.01 15.42 12.51 -10.38 0.55 0.38 22.40 12048.95 20267780.61 0.0009827753 4.18 263715107706394317422592.00
GM3SI1 1.00 93 2 424212.88 15.98 53.00 -50.18 0.18 0.18 74.72 46708.71 6734061.22 0.0000000928 2.55 5892763648225213723705344.00
GM3SI1 1.00 94 2 424217.65 16.06 20.37 -11.07 0.19 0.19 28.20 14074.59 14628593.19 0.0001640642 2.41 455893431449876275658752.00
GM3SI1 1.00 95 4 878799.37 13.75 -5.31 -9.95 0.51 0.41 17.78 10250.10 38431247.57 0.0091376958 18.46 107610233896668915302400.00
GM3SI1 1.00 96 5 1064223.32 13.68 -3.07 -12.38 0.30 0.19 18.70 10416.05 39586889.52 0.0092316510 12.43 108716297811830213967872.00
GM3SI1 1.00 97 2 465021.89 13.56 -2.92 -10.29 0.45 0.43 17.27 10540.42 34153532.14 0.0057619016 9.04 129931827817764951687168.00
GM3SI1 1.00 98 3 639057.42 15.36 6.61 -11.23 0.07 0.05 20.15 10817.49 27508086.49 0.0028365432 2.09 169558997676614171492352.00
GM3SI1 1.00 99 16 3602712.59 13.81 -6.51 -5.44 1.72 1.00 16.21 47169.23 244200627.73 0.0131286231 29.74 526807350886719413026816.00
GM3SI1 1.00 100 4 850111.60 16.42 -5.31 -9.12 0.65 0.51 19.52 10433.18 33648604.74 0.0057619827 8.00 129475488142263802920960.00
GM3SI1 1.00 101 2 398531.22 13.97 -8.24 -8.32 0.58 0.49 18.23 11350.00 29303575.35 0.0029802164 14.66 174092114171320623693824.00
GM3SI1 1.00 102 2 318151.34 15.31 -9.20 -6.69 0.53 0.37 19.07 11422.01 27800333.87 0.0026826729 28.98 184090862110854170542080.00
GM3SI1 1.00 103 5 1139012.66 14.92 -8.59 -9.60 0.62 0.37 19.71 10287.73 35121206.34 0.0069269236 17.58 120016351516948716060672.00
GM3SI1 1.00 104 2 479221.35 15.28 -2.13 -2.26 0.21 0.21 15.59 94176.42 629986728.76 0.0054013710 16.18 898419327775274220650496.00
GM3SI1 1.00 105 3 650047.10 15.73 -7.59 -3.82 0.61 0.46 17.88 10919.20 35258747.03 0.0060180547 20.59 135408415457469339271168.00
GM3SI1 1.00 106 6 1045669.34 13.79 -16.55 -2.46 0.84 0.64 21.68 11204.78 26778839.94 0.0026098632 19.04 181239485136682409263104.00
GM3SI1 1.00 107 2 382217.16 12.13 3.87 -23.71 0.30 0.30 26.91 11902.79 19475328.99 0.0009177590 8.84 266070529205893790171136.00
GM3SI1 1.00 108 3 655407.91 13.11 6.92 -16.73 0.49 0.38 22.36 43309.28 96376992.86 0.0013869514 8.17 856627403871304489631744.00
GM3SI1 1.00 109 6 1272579.15 11.36 20.15 -25.83 0.83 0.35 34.68 14906.65 19157740.18 0.0002941847 8.22 415216674763885697302528.00
GM3SI1 1.00 110 11 2465672.70 14.80 -26.42 -0.12 2.17 1.00 30.28 30803.66 71213601.49 0.0025587352 16.99 593477319410147007660032.00
GM3SI1 1.00 111 17 3601712.93 14.11 -10.65 -6.54 2.08 1.10 18.85 10619.32 37528820.24 0.0079906464 24.93 120842074272553200779264.00
GM3SI1 1.00 112 21 4490290.27 11.87 -14.08 -6.08 1.68 0.87 19.40 16272.45 85797110.58 0.0150995052 25.02 155209716563158683877376.00
GM3SI1 1.00 113 4 798737.82 11.48 -10.22 -1.93 0.51 0.29 15.48 25637.62 127608759.08 0.0073540186 20.33 271642130123437478248448.00
GM3SI1 1.00 114 3 811805.09 12.01 -21.20 -1.88 0.59 0.43 24.44 11225.31 25778623.32 0.0022373656 16.60 189850791068767837224960.00
GM3SI1 1.00 115 2 481659.43 3.45 -35.37 -9.93 0.10 0.09 36.90 15493.16 11414896.41 0.0000607961 6.85 629515185179636726235136.00
GM3SI1 1.00 116 2 377801.32 0.89 9.78 -19.36 0.30 0.23 21.70 14879.78 19572056.59 0.0003562036 9.11 397792744056721143496704.00
GM3SI1 1.00 117 3 629313.34 -2.83 1.78 -15.77 0.32 0.20 16.12 11219.59 24358204.49 0.0019747850 6.82 197623240804784972759040.00
GM3SI1 1.00 118 6 1240186.71 -8.45 -29.60 -19.21 0.26 0.11 36.28 13160.40 16129397.76 0.0002858596 3.89 377841175617379925753856.00
GM3SI1 1.00 119 2 448745.08 -9.17 1.03 -19.35 0.07 0.06 21.43 13093.67 15909186.43 0.0003073797 1.06 369976118174250222747648.00
GM3SI1 1.00 120 2 428422.92 18.98 -6.43 -11.43 0.29 0.29 23.07 11135.74 26196757.01 0.0023304817 11.30 185810076059264392101888.00
GM3SI1 1.00 121 10 1992093.27 18.68 -5.95 -7.45 1.40 0.61 20.97 10144.90 40542246.62 0.0102413323 16.90 105307416997239042605056.00
GM3SI1 1.00 122 2 425466.03 23.73 -6.19 -9.24 0.18 0.18 26.21 11328.94 21487444.62 0.0013538924 9.78 225650670224962635169792.00
GM3SI1 1.00 123 2 431140.68 19.21 -29.13 -35.85 0.13 0.13 50.03 20544.06 6402545.77 0.0000056814 5.02 1526231062492508713910272.00
GM3SI1 1.00 124 3 636351.40 18.99 16.21 -5.18 0.28 0.19 25.50 12638.09 18102053.96 0.0004967191 4.08 321780154641368628592640.00
GM3SI1 1.00 125 8 2025458.42 21.10 -0.73 -5.33 1.22 0.78 21.77 9982.98 41837127.57 0.0110245930 14.76 96510237747777110016000.00
GM3SI1 1.00 126 20 4898894.59 18.91 -2.78 -4.24 1.39 0.92 19.58 20909.18 138329938.66 0.0162664393 22.44 176835893853138989350912.00
GM3SI1 1.00 127 4 876195.75 16.10 5.63 -3.16 0.41 0.33 17.35 10426.76 35815567.74 0.0068852323 12.86 121307637984703687950336.00
GM3SI1 1.00 128 2 424210.93 35.35 17.06 -13.25 0.06 0.06 41.43 19514.62 8512604.42 0.0000124628 1.65 1155880434675489435549696.00
GM3SI1 1.00 129 2 431115.48 29.48 60.64 -42.24 0.19 0.19 79.57 22554.43 2882053.46 0.0000007845 0.86 3073887533843656476721152.00
GM3SI1 1.00 130 6 1273702.37 23.76 50.27 -35.59 1.02 0.53 66.02 17896.70 5394179.13 0.0000062183 3.91 1366595888682306428207104.00
GM3SI1 1.00 131 3 636308.57 23.08 22.93 -44.02 0.82 0.60 54.74 20356.12 5373904.98 0.0000040252 5.10 1695741819236637650976768.00
GM3SI1 1.00 132 2 460714.03 21.34 3.13 -19.25 0.37 0.34 28.91 12188.71 17782022.76 0.0005579315 14.08 303977506195226054623232.00
GM3SI1 1.00 133 2 764210.53 36.72 -0.92 -8.53 0.19 0.14 37.71 14098.96 12115740.53 0.0000964369 3.97 519963383795822937243648.00
GM3SI1 1.00 134 2 424183.87 20.16 41.66 -57.78 0.10 0.10 74.03 21858.35 3824289.45 0.0000015347 2.01 2407964561757596832235520.00
GM3SI1 1.00 135 2 437255.51 21.02 -2.40 -7.09 0.26 0.25 22.31 87928.71 376266503.08 0.0027119781 0.45 1141515305917188960944128.00
GM3SI1 1.00 136 3 714651.38 34.51 -3.34 -1.91 0.11 0.07 34.73 13729.71 13990524.32 0.0001624276 4.35 447591091606175849906176.00
GM3SI1 1.00 137 4 1081706.31 23.35 -2.43 -3.21 0.28 0.16 23.70 10230.40 36510265.73 0.0079922209 6.42 112839249520582352437248.00
GM3SI1 1.00 138 2 413277.57 19.55 -36.06 -6.36 0.04 0.04 41.51 16873.01 9600536.19 0.0000272329 3.61 828077560101527242145792.00
GM3SI1 1.00 139 2 432088.78 21.12 -6.04 -3.10 0.40 0.40 22.19 11305.86 25364289.55 0.0020876383 11.20 195336131254997833744384.00
GM3SI1 1.00 140 3 774353.60 23.40 -7.50 -6.09 0.35 0.27 25.32 10785.30 26156382.71 0.0026010579 7.03 174538477077647123808256.00
GM3SI1 1.00 141 9 2053421.78 17.01 -1.00 -3.07 1.37 0.68 17.31 25712.18 138803108.56 0.0143137884 19.01 260431129278706805112832.00
GM3SI1 1.00 142 5 950905.55 18.39 -6.76 -4.85 0.43 0.25 20.19 10050.51 32936550.11 0.0063210907 14.22 120560031625256175140864.00
GM3SI1 1.00 143 2 454754.74 4.34 -40.16 13.60 0.27 0.26 42.62 13536.67 11102856.70 0.0000926748 11.65 508905154507098107674624.00
GM3SI1 1.00 144 3 738241.74 0.24 -38.67 25.37 0.49 0.42 46.25 16431.80 7894754.20 0.0000202851 9.41 890240005522742518480896.00
GM3SI1 1.00 145 6 1989455.85 1.17 -33.69 22.13 0.92 0.58 40.32 12460.56 16547896.14 0.0004598133 12.01 328124646821557008596992.00
GM3SI1 1.00 146 2 459405.33 4.45 -34.88 18.71 0.39 0.38 39.83 15691.66 9454280.29 0.0000358482 9.83 729237780034307225550848.00
GM3SI1 1.00 147 3 674804.86 -3.54 -14.58 -3.08 0.27 0.18 15.31 10347.02 36061262.24 0.0072634223 8.72 117897514152496252059648.00
GM3SI1 1.00 148 2 497123.27 3.81 9.02 11.69 0.27 0.24 15.25 29326.35 249575282.15 0.0064259111 20.08 228756798890142565662720.00
GM3SI1 1.00 149 2 424304.80 0.75 38.04 21.40 0.00 0.00 43.65 16130.20 8541213.24 0.0000240538 0.09 833329027497193214312448.00
GM3SI1 1.00 150 4 898533.42 2.71 12.51 9.19 0.31 0.23 15.76 10928.12 38405682.91 0.0078527114 12.92 120835213348257333772288.00
GM3SI1 1.00 151 2 569037.50 -14.86 -7.23 10.37 0.14 0.11 19.51 27765.79 73641407.36 0.0011141317 2.93 477891539317000679456768.00
GM3SI1 1.00 152 4 822877.86 4.43 8.00 13.20 0.66 0.40 16.06 64763.69 472131853.16 0.0102868125 16.83 575598049436587738005504.00
GM3SI1 1.00 153 2 429554.80 5.38 8.41 11.78 0.12 0.12 15.44 63906.40 552069346.07 0.0077595243 10.53 512661821751716017602560.00
GM3SI1 1.00 154 4 904726.36 0.63 6.40 13.91 0.60 0.48 15.33 49387.42 425233593.46 0.0121569459 12.14 388272602667426517090304.00
GM3SI1 1.00 155 2 424612.39 0.75 -0.30 16.73 0.25 0.25 16.75 11673.34 46202202.10 0.0096965779 8.70 118174354917188433870848.00
GM3SI1 1.00 156 2 427782.35 2.54 6.38 13.66 0.32 0.32 15.29 11191.23 77130104.45 0.0228089770 10.76 74006208821635684761600.00
GM3SI1 1.00 157 2 394136.87 0.44 -8.44 12.68 0.31 0.26 15.24 12376.63 35251161.01 0.0039747724 34.75 170319381842208806141952.00
GM3SI1 1.00 158 7 1600284.88 4.81 -14.01 11.14 0.57 0.40 18.53 38904.49 257493729.79 0.0119017122 15.02 350637401870372882612224.00
GM3SI1 1.00 159 3 646130.56 0.28 14.48 6.31 0.18 0.12 15.80 11795.04 35530567.86 0.0043458720 7.78 158320662417885267755008.00
GM3SI1 1.00 160 4 968502.94 -6.41 14.18 18.09 0.08 0.06 23.86 11628.20 28960571.30 0.0025937116 2.86 186204775239050382540800.00
GM3SI1 1.00 161 2 458332.06 -6.20 5.23 23.00 0.06 0.06 24.39 11577.08 22568578.89 0.0014140678 4.13 226520918729789028696064.00
GM3SI1 1.00 162 3 646578.89 -1.31 16.70 4.17 0.03 0.02 17.26 12429.60 26488117.62 0.0016687765 0.88 227822526458649276055552.00
GM3SI1 1.00 163 2 457048.85 5.09 17.44 -2.90 0.13 0.12 18.40 12490.03 22949105.84 0.0012108365 5.78 253661933106796563529728.00
GM3SI1 1.00 164 2 717774.18 -4.93 15.50 -4.04 0.31 0.18 16.76 11283.13 29547127.12 0.0033129875 7.74 167253876331740196241408.00
GM3SI1 1.00 165 2 926253.83 -5.49 -3.51 17.61 0.24 0.19 18.78 10269.07 43356069.47 0.0112367675 11.16 97260725253068694749184.00
GM3SI1 1.00 166 2 613299.28 -3.51 -10.56 13.64 0.26 0.20 17.61 11931.54 46874497.94 0.0095650716 9.82 121139388396545777860608.00
GM3SI1 1.00 167 4 772629.05 4.57 -0.81 18.32 0.04 0.03 18.90 11794.43 45454971.36 0.0093178896 0.97 121527638187407908536320.00
GM3SI1 1.00 168 2 505210.77 -2.40 -9.30 12.87 0.05 0.05 16.06 11813.67 44306214.59 0.0095269944 7.83 120399593230797522337792.00
GM3SI1 1.00 169 2 671460.21 -10.07 -0.87 14.27 0.18 0.15 17.49 11127.58 37888950.53 0.0064903681 8.99 131060229310065451991040.00
GM3SI1 1.00 170 4 1142598.31 -14.34 -1.07 14.31 0.27 0.19 20.29 29757.23 107526626.63 0.0030841139 8.59 414294260935864361156608.00
GM3SI1 1.00 171 3 745338.01 -14.86 -0.64 18.58 0.11 0.10 23.80 11519.67 25815493.77 0.0020185317 6.60 200874962704028986769408.00
GM3SI1 1.00 172 3 980403.10 -20.10 -1.67 21.37 0.21 0.20 29.39 11280.66 23999600.75 0.0018009305 12.17 204738040073002149740544.00
GM3SI1 1.00 173 2 426112.56 -16.78 -5.81 24.75 0.09 0.09 30.46 12548.84 16778592.00 0.0004134526 4.22 333271904876371199918080.00
