model linking_length pyfof_grp N clump_mass[Msol] com_x[kpc] com_y[kpc] com_z[kpc] max_r[kpc] clump_r_avg[kpc] r[kpc] avg_temp[K] avg_pressure[Pa] avg_nHden[cm^-3] vdist[km/s] entropy[K/(Msolkpc**3)**(2/3)]
GM1noBHs 1.00 15 2 426105.73 -1.64 13.90 -36.00 0.26 0.26 38.63 34287.96 18483566.80 0.0000006211 25.02 1815296053736090133069824.00
GM1noBHs 1.00 16 3 636573.52 -2.60 13.29 -47.14 0.67 0.56 49.05 31719.35 19873054.53 0.0000010709 8.07 1509780848421330464276480.00
GM1noBHs 1.00 17 2 363913.45 -1.60 11.69 -43.13 0.34 0.29 44.71 26429.13 18024831.66 0.0000016082 12.32 1185341487498074062323712.00
GM1noBHs 1.00 18 2 431001.88 -0.04 11.66 -43.89 0.36 0.35 45.41 54643.86 28613242.04 0.0000004073 26.95 2940362619921381267079168.00
GM1noBHs 1.00 19 4 859254.34 -0.39 1.31 -39.55 0.53 0.32 39.57 11936.63 46812150.73 0.0009305568 9.81 160545243684292706435072.00
GM1noBHs 1.00 20 4 854305.24 -2.57 11.18 -46.36 0.96 0.73 47.76 21205.82 18897147.50 0.0000042908 23.12 794561942255203990372352.00
GM1noBHs 1.00 21 3 639062.09 -2.05 14.59 -48.37 0.60 0.44 50.57 39048.72 19027394.00 0.0000005513 24.23 2204464330508829227745280.00
GM1noBHs 1.00 22 4 848797.94 -0.82 9.16 -59.83 0.79 0.55 60.53 19842.92 19876162.11 0.0000078980 14.06 699712031524073234235392.00
GM1noBHs 1.00 23 7 1433868.36 -2.18 9.33 -62.20 0.90 0.70 62.93 19195.87 18227007.90 0.0000064292 21.88 696374425198216286830592.00
GM1noBHs 1.00 24 27 5769463.38 -2.85 8.82 -58.13 2.44 1.06 58.86 12964.73 41325910.37 0.0006632392 17.46 227038522242258880692224.00
GM1noBHs 1.00 25 26 5532292.70 1.53 6.71 -52.72 2.68 1.57 53.16 20280.98 35542040.86 0.0000905508 23.26 512401372350614419275776.00
GM1noBHs 1.00 26 15 3000370.57 2.10 12.06 -64.74 2.19 1.00 65.88 19188.71 31646623.77 0.0000526768 22.92 484786852607806790434816.00
GM1noBHs 1.00 27 2 428117.95 2.05 12.22 -59.61 0.48 0.48 60.89 54986.25 34014178.47 0.0000002956 12.04 2645071489096178963841024.00
GM1noBHs 1.00 28 4 851745.16 -0.52 8.50 -51.27 0.66 0.50 51.98 22844.11 22586608.99 0.0000071211 10.45 813850685964400222797824.00
GM1noBHs 1.00 29 4 848641.27 -0.29 -2.84 -36.90 0.72 0.50 37.01 15065.02 28519116.37 0.0000712011 11.54 337265822918188032065536.00
GM1noBHs 1.00 30 2 424343.04 1.05 -1.81 -35.92 0.15 0.15 35.99 19260.94 25352825.96 0.0000152946 1.02 552570411856650213261312.00
GM1noBHs 1.00 31 3 642564.16 -0.09 -2.87 -35.57 0.41 0.31 35.68 17441.29 27691824.26 0.0000340944 19.08 440791989652936500183040.00
GM1noBHs 1.00 32 3 645390.49 1.42 -4.29 -37.98 0.55 0.37 38.25 20555.81 24288008.44 0.0000118561 8.29 640541763073500011036672.00
GM1noBHs 1.00 33 14 2810653.58 -0.60 -5.02 -31.22 1.42 0.75 31.62 13984.80 39607141.27 0.0003238381 20.05 244478243266102455959552.00
GM1noBHs 1.00 34 118 24730919.09 4.62 1.86 -43.12 5.53 2.58 43.40 13397.06 58840604.57 0.0024632578 25.75 178182751380733069099008.00
GM1noBHs 1.00 35 12 2242843.69 -2.43 12.55 -28.92 2.43 1.37 31.62 24284.90 23832757.28 0.0000052366 23.26 867036977298014031839232.00
GM1noBHs 1.00 36 5 1075842.78 0.05 10.42 -29.13 0.78 0.61 30.94 20759.07 20902425.19 0.0000066280 18.75 719249688868455253540864.00
GM1noBHs 1.00 37 5 929827.73 -0.36 0.26 -30.01 0.47 0.38 30.01 23958.17 24393573.09 0.0000054509 10.73 818259377261896943009792.00
GM1noBHs 1.00 38 3 578929.86 -1.75 -5.07 -37.65 0.43 0.25 38.03 19504.43 27178266.07 0.0000193852 4.35 539686873800917083226112.00
GM1noBHs 1.00 39 15 3097378.90 -4.49 -7.08 -33.13 1.62 0.80 34.17 14230.74 41939180.41 0.0003561352 19.37 243108444456058412335104.00
GM1noBHs 1.00 40 3 519691.19 0.99 -3.00 -40.66 0.44 0.31 40.79 17606.42 26671785.06 0.0000266687 10.08 458199572922231475404800.00
GM1noBHs 1.00 41 2 429014.92 -0.20 -4.01 -37.57 0.13 0.13 37.78 16174.20 25911541.70 0.0000357083 10.54 405010696264918000205824.00
GM1noBHs 1.00 42 4 851666.75 -6.62 5.23 -41.31 0.55 0.33 42.16 25262.70 22464085.91 0.0000034973 10.33 950240335827872339984384.00
GM1noBHs 1.00 43 2 425299.30 -6.82 -4.47 -41.16 0.34 0.33 41.96 21573.71 20696360.40 0.0000058902 5.49 776786527563618447261696.00
GM1noBHs 1.00 44 26 5410951.24 -4.08 -3.77 -37.55 2.60 1.36 37.96 14673.16 39502070.24 0.0003412074 22.32 272902422304146405195776.00
GM1noBHs 1.00 45 4 788234.57 -3.89 9.14 -47.70 0.72 0.57 48.73 29092.86 31245526.56 0.0000075375 25.08 968223632797380422664192.00
GM1noBHs 1.00 46 2 424713.18 -6.78 7.99 -52.26 0.17 0.17 53.30 20291.18 20061207.01 0.0000060043 7.10 708792254522539196284928.00
GM1noBHs 1.00 47 25 5267034.01 -6.36 6.60 -53.86 2.48 1.39 54.63 14496.04 31149076.42 0.0001470040 15.05 314078265406831412117504.00
GM1noBHs 1.00 48 4 849986.65 -5.40 9.10 -47.27 0.92 0.66 48.44 17716.06 22129088.43 0.0000144594 18.89 528887005487281398087680.00
GM1noBHs 1.00 49 2 427553.86 -4.96 5.17 -53.62 0.40 0.40 54.10 22004.60 29985724.01 0.0000142697 12.24 617378586274413519306752.00
GM1noBHs 1.00 50 6 1219984.63 -3.11 7.63 -44.55 0.91 0.54 45.30 21675.70 27708517.55 0.0000142504 16.74 641951038030658540666880.00
GM1noBHs 1.00 51 21 4401376.26 -3.72 -7.24 -22.42 0.89 0.41 23.85 10341.05 128393642.82 0.0301884043 16.42 52294342419173095768064.00
GM1noBHs 1.00 52 17 3587862.64 -6.13 -7.84 -25.82 1.44 0.83 27.67 12485.01 57139557.85 0.0024971502 24.31 152943435934830843396096.00
GM1noBHs 1.00 53 3 636684.50 -5.49 -8.06 -39.51 0.61 0.52 40.69 23201.74 20872067.77 0.0000040144 20.02 863117816559728882352128.00
GM1noBHs 1.00 54 2 424897.05 -1.47 -4.09 -24.20 0.04 0.04 24.58 21145.56 31485547.58 0.0000202236 2.53 557502035379999121342464.00
GM1noBHs 1.00 55 3 636411.03 -6.30 -4.69 -39.56 0.45 0.32 40.33 18657.72 25412892.44 0.0000181330 17.71 524864910629335944134656.00
GM1noBHs 1.00 56 2 424413.08 -4.69 5.37 -46.07 0.11 0.11 46.62 23260.94 25184590.03 0.0000066658 4.76 762944002537733889196032.00
GM1noBHs 1.00 57 4 734872.32 -3.13 7.06 -47.23 0.91 0.54 47.86 25195.21 25726587.21 0.0000055745 13.93 863545869940664559468544.00
GM1noBHs 1.00 58 2 425681.23 -5.86 7.22 -51.19 0.39 0.39 52.03 33904.17 31986218.51 0.0000017586 42.38 1235608890499395083042816.00
GM1noBHs 1.00 59 2 361579.63 -4.63 5.86 -48.16 0.17 0.15 48.74 58846.48 50700393.34 0.0000017954 12.15 2265996488116721355325440.00
GM1noBHs 1.00 60 2 427280.84 -2.31 -4.27 -36.47 0.42 0.42 36.79 48552.19 79186145.89 0.0000011352 10.88 1209422449188812120653824.00
GM1noBHs 1.00 61 7088 1079383029.93 -8.45 -9.61 -9.66 7.67 1.89 16.04 157668.47 135867345519.81 3.0639768697 151.69 117579580117111426514944.00
GM1noBHs 1.00 62 12 2553429.37 -2.49 -5.98 -13.68 0.59 0.24 15.13 10572.25 211762727.85 0.0635768325 26.14 36446530345696248201216.00
GM1noBHs 1.00 63 2 436075.41 -4.82 -4.79 -19.30 0.12 0.12 20.46 15917.93 52641152.46 0.0003560963 6.45 240477678995143099678720.00
GM1noBHs 1.00 64 5 1031649.21 -1.13 3.09 -17.11 0.69 0.35 17.42 20044.15 71587010.40 0.0005755617 18.37 290634197202527745736704.00
GM1noBHs 1.00 65 13 2582019.97 1.24 9.53 -15.56 1.42 0.87 18.29 17020.85 33605050.09 0.0000905257 19.33 379488573500020062420992.00
GM1noBHs 1.00 66 14 2902773.24 -3.77 -8.24 -13.20 1.03 0.62 16.01 11699.25 137737648.69 0.0263362232 34.43 60250098236272481927168.00
GM1noBHs 1.00 67 14 2693145.77 -25.00 4.64 -13.64 1.93 0.98 28.85 20734.58 44203083.04 0.0001013239 24.61 437037192289155159162880.00
GM1noBHs 1.00 68 2 361495.28 -23.98 4.10 -18.39 0.29 0.25 30.50 69157.77 83628668.71 0.0000006348 8.91 2131349498808523644993536.00
GM1noBHs 1.00 69 4 796616.30 -22.67 3.56 -17.73 0.56 0.51 29.00 63844.27 105146718.36 0.0000130238 18.31 1595786225185096407711744.00
GM1noBHs 1.00 70 7 1201887.49 -23.43 2.96 -15.89 0.97 0.65 28.46 32560.42 57573389.96 0.0000371936 22.19 771561358856018462769152.00
GM1noBHs 1.00 71 9 1848138.72 2.31 2.99 -15.01 0.83 0.37 15.47 12423.22 79508665.15 0.0054602817 17.07 113849503412982994960384.00
GM1noBHs 1.00 72 2 368044.47 1.22 3.74 -17.15 0.47 0.41 17.59 73119.64 126195182.41 0.0000002658 5.60 1774383661073317845008384.00
GM1noBHs 1.00 73 2 426486.29 -0.73 -5.16 -14.78 0.42 0.42 15.67 16969.68 54562623.33 0.0003258875 47.57 263889082552127101861888.00
GM1noBHs 1.00 74 3 558207.83 -2.64 -0.70 -18.38 0.57 0.44 18.58 18443.93 44526097.32 0.0001175811 16.37 348704968603052011421696.00
GM1noBHs 1.00 75 5 1064635.39 -15.91 3.38 -11.63 0.89 0.49 20.00 34058.98 85216656.29 0.0001769475 25.77 642484612267653220794368.00
GM1noBHs 1.00 76 3 637536.66 -11.07 -4.40 -12.50 0.13 0.09 17.27 12321.96 94649599.01 0.0080356065 8.06 93506186500945205002240.00
GM1noBHs 1.00 77 2 212910.40 -11.63 -4.52 -10.25 0.56 0.38 16.15 46375.39 195686961.98 0.0008114477 24.80 601309584827305489858560.00
GM1noBHs 1.00 78 5 1069802.67 -13.61 -5.47 -11.60 0.47 0.31 18.70 12496.20 86929646.61 0.0063886953 37.36 103367417501866658889728.00
GM1noBHs 1.00 79 10 1991688.69 -17.04 7.13 -10.05 1.33 0.72 21.03 22153.18 66652138.69 0.0004267960 33.79 373381580224274725076992.00
GM1noBHs 1.00 80 3 511294.29 -16.64 8.01 -12.12 0.31 0.25 22.09 47369.41 79250984.47 0.0000061694 26.16 1161475476245377600978944.00
GM1noBHs 1.00 81 2 424543.21 -22.43 6.49 -10.74 0.30 0.30 25.70 44024.15 56638355.51 0.0000077347 8.23 1292171405884514468102144.00
GM1noBHs 1.00 82 4 799315.00 -21.80 7.89 -11.05 0.72 0.54 25.68 60272.89 90368871.95 0.0000018844 16.83 1597481195678533123309568.00
GM1noBHs 1.00 83 39 8292146.81 -7.38 11.24 -43.01 3.99 2.09 45.06 14912.67 32014005.10 0.0001647805 27.73 321879889693209998131200.00
GM1noBHs 1.00 84 3 637864.80 -3.14 -8.39 -50.92 0.47 0.33 51.70 22255.35 28018324.51 0.0000109841 12.84 658809247815691636047872.00
GM1noBHs 1.00 85 2 424247.52 -5.49 -7.81 -43.62 0.20 0.20 44.65 25062.75 25978326.71 0.0000051939 2.05 847362317145082106478592.00
GM1noBHs 1.00 86 3 636726.70 -5.01 -9.22 -43.16 0.77 0.59 44.42 25614.47 25547579.19 0.0000050358 9.95 891143235449608149663744.00
GM1noBHs 1.00 87 64 13345525.80 -7.82 6.02 -48.16 3.56 1.99 49.16 12493.24 49855057.40 0.0019924000 26.88 182863547187571690831872.00
GM1noBHs 1.00 88 3 636542.81 -6.03 14.46 -30.61 0.63 0.52 34.39 22461.30 22328612.05 0.0000056087 13.91 781528842402749128638464.00
GM1noBHs 1.00 89 3 564084.62 -4.50 13.43 -34.27 0.56 0.44 37.08 24501.24 22957372.31 0.0000049428 6.71 901768940644913129717760.00
GM1noBHs 1.00 90 8 1698785.31 2.30 0.79 -47.79 1.13 0.83 47.85 17242.80 35983929.96 0.0000919519 13.97 364470898454281687400448.00
GM1noBHs 1.00 91 10 1982771.07 2.98 8.16 -56.59 1.33 0.80 57.26 19727.33 25842140.02 0.0000180371 23.26 576599118538333910728704.00
GM1noBHs 1.00 92 5 1022249.33 -3.63 12.91 -42.97 1.20 0.74 45.01 18165.97 19611023.65 0.0000091808 18.30 600043936773183459295232.00
GM1noBHs 1.00 93 2 424792.98 -4.39 13.26 -35.93 0.14 0.14 38.55 23568.28 23906488.33 0.0000053931 9.78 807612718178318013169664.00
GM1noBHs 1.00 94 4 857525.68 -4.30 12.44 -32.85 0.66 0.54 35.38 24896.35 28802646.02 0.0000079634 14.37 783976548408197692522496.00
GM1noBHs 1.00 95 2 425877.01 -2.49 12.34 -33.02 0.46 0.46 35.34 51384.02 34789577.65 0.0000009275 12.65 2330497059200928516669440.00
GM1noBHs 1.00 96 2 424980.30 -3.23 11.09 -40.11 0.41 0.41 41.74 20146.59 18558302.21 0.0000052248 15.93 739419180307472210460672.00
GM1noBHs 1.00 97 98 20373668.63 -10.49 -10.08 -29.21 4.36 2.52 32.63 12080.48 60917644.84 0.0045775905 33.05 147630998119798804578304.00
GM1noBHs 1.00 98 2 424640.02 -10.21 6.59 -43.70 0.48 0.48 45.36 33624.96 26194350.45 0.0000012968 3.94 1383445252689719157850112.00
GM1noBHs 1.00 99 18 3826476.69 -8.18 -7.64 -25.15 1.01 0.60 27.53 10934.27 83060390.42 0.0091492274 27.31 85341734399161099354112.00
GM1noBHs 1.00 100 5 1102905.64 -9.91 -5.20 -21.83 0.49 0.28 24.54 13758.25 52429525.00 0.0006654108 30.50 187719498087564067209216.00
GM1noBHs 1.00 101 15 2997404.59 -8.02 -8.72 -19.98 1.46 0.68 23.23 11637.29 86671479.01 0.0090833616 33.42 95688391571471851323392.00
GM1noBHs 1.00 102 10 2108426.40 -7.58 -0.89 -13.44 0.44 0.30 15.45 11228.79 115789456.97 0.0183907808 27.98 64845341370845814063104.00
GM1noBHs 1.00 103 2 431877.79 -4.77 -0.09 -22.28 0.24 0.24 22.79 57638.69 84580886.78 0.0000004258 21.36 1541461162201179257569280.00
GM1noBHs 1.00 104 2 309134.55 -5.26 -8.65 -14.51 0.03 0.02 17.69 12789.09 88127497.09 0.0060222318 35.55 106320599286351984066560.00
GM1noBHs 1.00 105 2 365787.09 -6.04 -7.56 -15.99 0.10 0.09 18.69 12646.50 73879667.20 0.0040051246 13.39 120769639434653611851776.00
GM1noBHs 1.00 106 2 425999.23 -5.68 -6.62 -13.50 0.24 0.24 16.07 12082.16 90634736.75 0.0077600299 20.09 93615683610794447077376.00
GM1noBHs 1.00 107 9 1920516.76 -6.64 -4.94 -30.19 1.18 0.69 31.30 16291.00 35283759.81 0.0001123382 17.94 338848683529833271001088.00
GM1noBHs 1.00 108 6 899252.86 -7.82 -9.01 -13.66 1.44 0.69 18.14 12070.95 130395684.01 0.0216392229 42.09 66716469969531286061056.00
GM1noBHs 1.00 109 4 794119.07 -25.83 9.15 -27.61 0.95 0.55 38.90 24057.55 29815431.78 0.0000103956 19.39 722753779382544609837056.00
GM1noBHs 1.00 110 19 4045318.27 -26.90 8.01 -30.82 2.53 1.65 41.69 20177.03 25880151.51 0.0000257836 19.19 617606161237971937787904.00
GM1noBHs 1.00 111 53 10404276.59 -12.63 5.65 -39.63 3.57 1.65 41.98 13324.30 57201996.41 0.0036313258 25.37 205097944936378385039360.00
GM1noBHs 1.00 112 2 424201.80 -29.04 -34.82 -16.12 0.32 0.32 48.12 70192.05 68943829.43 0.0000001213 12.91 2477682766693892559470592.00
GM1noBHs 1.00 113 2 424734.22 -8.18 13.66 -39.60 0.39 0.39 42.68 29760.76 23381966.96 0.0000018200 8.93 1214961860253496150851584.00
GM1noBHs 1.00 114 11 2109921.86 -10.90 6.49 -40.16 1.73 1.14 42.12 16733.59 26631880.59 0.0000457152 27.78 431837197291874735357952.00
GM1noBHs 1.00 115 2 426160.52 -12.91 6.86 -44.68 0.31 0.31 47.02 27999.01 19819692.83 0.0000017595 32.14 1227595200271493718081536.00
GM1noBHs 1.00 116 5 947063.21 -12.45 10.32 -69.77 1.14 0.65 71.62 54037.78 19952312.39 0.0000000935 8.62 3677238965540283811364864.00
GM1noBHs 1.00 117 2 426594.33 -14.59 9.98 -51.60 0.32 0.32 54.54 64411.01 37322561.22 0.0000000904 6.48 3238242884087546101366784.00
GM1noBHs 1.00 118 2 428257.54 -11.31 11.79 -44.35 0.23 0.23 47.26 29849.05 19627020.81 0.0000013160 22.81 1379479118296452073259008.00
GM1noBHs 1.00 119 3 504408.15 -11.61 14.60 -41.24 0.39 0.39 45.27 25619.81 18532544.22 0.0000020175 17.96 1106911765513381848547328.00
GM1noBHs 1.00 120 4 849574.25 -11.33 11.23 -41.46 0.96 0.67 44.43 22960.12 21589214.46 0.0000056609 16.12 840766838393728174915584.00
GM1noBHs 1.00 121 3 580210.49 -14.72 8.68 -53.50 0.34 0.29 56.17 50362.33 35181451.71 0.0000003845 3.80 2237275461815900072574976.00
GM1noBHs 1.00 122 7 1250938.76 -9.59 14.15 -25.84 1.03 0.78 30.98 32920.43 37695727.07 0.0000061804 24.45 1044065608814780053716992.00
GM1noBHs 1.00 123 3 638128.98 -7.91 14.10 -27.31 0.53 0.39 31.73 34586.09 28485129.68 0.0000019911 14.58 1370163908055947167137792.00
GM1noBHs 1.00 124 5 1066202.70 -5.00 11.31 -36.85 1.06 0.71 38.87 43120.02 42363043.68 0.0000024223 20.84 1521877378701939066273792.00
GM1noBHs 1.00 125 4 848724.05 -5.13 9.43 -40.10 0.78 0.49 41.51 21643.67 20486406.42 0.0000052363 11.11 779909961227936932560896.00
GM1noBHs 1.00 126 3 643839.22 -4.64 11.90 -45.78 0.69 0.53 47.53 20719.87 19333919.43 0.0000053457 6.17 758028201812459559845888.00
GM1noBHs 1.00 127 2 424612.07 -5.09 10.44 -46.17 0.26 0.26 47.61 19460.42 20917277.94 0.0000079254 10.94 641141805103493597364224.00
GM1noBHs 1.00 128 2 424328.95 -6.93 8.71 -47.24 0.40 0.40 48.54 46072.78 51568083.78 0.0000104761 21.51 1502279599597654208675840.00
GM1noBHs 1.00 129 4 728129.80 -7.49 11.69 -43.48 0.67 0.48 45.64 13585.66 29948377.08 0.0001229141 21.20 276374382354441021947904.00
GM1noBHs 1.00 130 3 494954.63 -7.67 13.79 -43.85 0.85 0.47 46.60 17370.14 18092423.93 0.0000088407 14.94 589381421899574652436480.00
GM1noBHs 1.00 131 2 425882.14 -17.11 -8.43 -35.98 0.20 0.20 40.72 29450.47 21120699.17 0.0000015094 13.00 1280289642374127593455616.00
GM1noBHs 1.00 132 3 648383.95 -26.17 -8.37 -30.61 0.61 0.51 41.13 26176.39 19026659.14 0.0000019103 14.94 1126667169092771489251328.00
GM1noBHs 1.00 133 3 640703.25 -9.73 13.45 -39.90 0.59 0.42 43.22 25715.61 26322836.76 0.0000056962 18.03 883647344649324524994560.00
GM1noBHs 1.00 134 10 1835418.75 -10.73 12.41 -26.42 1.42 0.98 31.10 20291.37 28905622.77 0.0000203478 15.57 555065537052446086397952.00
GM1noBHs 1.00 135 10 2121318.86 -8.16 -9.78 -39.30 0.97 0.63 41.31 14994.08 29912109.42 0.0000884238 16.13 326207891864469064646656.00
GM1noBHs 1.00 136 2 424230.12 -7.46 -2.56 -41.78 0.15 0.15 42.52 37647.07 24314692.13 0.0000006577 3.66 1755966575714475324735488.00
GM1noBHs 1.00 137 6 1176643.94 -8.39 5.23 -40.63 0.95 0.68 41.81 21275.62 23057691.97 0.0000080274 21.50 700678081071477732409344.00
GM1noBHs 1.00 138 2 424325.58 -8.46 -4.34 -40.46 0.30 0.30 41.57 22448.15 20995427.26 0.0000045379 15.70 814465720206844623847424.00
GM1noBHs 1.00 139 2 424484.42 -8.69 -3.54 -35.36 0.38 0.38 36.59 30390.25 22565101.58 0.0000015478 10.28 1289070752324092593963008.00
GM1noBHs 1.00 140 2 424267.12 -10.41 -9.24 -33.06 0.30 0.30 35.87 18287.80 29710926.48 0.0000336840 12.72 454593544264190884052992.00
GM1noBHs 1.00 141 2 425838.96 -9.83 -9.03 -44.49 0.44 0.44 46.45 30866.54 20588817.66 0.0000011515 14.00 1409103352555616954482688.00
GM1noBHs 1.00 142 9 1931594.34 -15.94 -8.20 -20.64 1.01 0.57 27.33 12765.76 70190195.37 0.0035099295 22.96 131501741296420470652928.00
GM1noBHs 1.00 143 3 636793.71 -20.86 -9.65 -21.65 0.55 0.41 31.57 18847.03 34698976.20 0.0000518870 14.22 430105488735138293481472.00
GM1noBHs 1.00 144 2 425916.14 -24.71 8.09 -29.47 0.41 0.41 39.30 18111.63 23969619.22 0.0000184922 23.27 521863785484479920865280.00
GM1noBHs 1.00 145 15 3081300.99 -11.81 9.57 -28.14 1.61 0.88 31.99 16989.02 40263227.74 0.0001363163 22.43 332941583041949513809920.00
GM1noBHs 1.00 146 12 2566896.07 -25.01 6.92 -27.41 2.00 1.34 37.75 21387.77 30723826.36 0.0000253363 10.76 586513728566709691875328.00
GM1noBHs 1.00 147 3 637636.89 -24.19 5.51 -27.53 0.45 0.33 37.06 23183.47 26091940.52 0.0000091804 6.69 750117277098813033545728.00
GM1noBHs 1.00 148 2 364665.68 -27.18 6.92 -32.75 0.53 0.45 43.12 39579.36 31636677.30 0.0000010611 32.67 1598747326712998656999424.00
GM1noBHs 1.00 149 2 424510.34 -22.60 -4.57 -31.78 0.13 0.13 39.26 41957.78 25849856.44 0.0000004585 8.80 2020362810462690552578048.00
GM1noBHs 1.00 150 2 327660.51 -8.53 -9.29 -17.52 0.34 0.33 21.59 13197.67 62572736.98 0.0017803048 27.23 149907116303376954949632.00
GM1noBHs 1.00 151 2 425695.97 -7.80 -8.02 -18.01 0.24 0.24 21.20 12270.43 69432863.76 0.0038008821 15.72 119789463551916038422528.00
GM1noBHs 1.00 152 5 1066106.09 -24.32 10.44 -28.39 0.83 0.66 38.81 38523.61 36758400.51 0.0000034544 8.32 1386133944341123999727616.00
GM1noBHs 1.00 153 3 636545.06 -5.84 14.91 -28.61 0.88 0.60 32.79 30717.54 22286639.38 0.0000015833 16.33 1329406257577868782469120.00
GM1noBHs 1.00 154 2 424748.78 -8.39 14.71 -29.28 0.29 0.29 33.83 48911.65 32691224.44 0.0000006772 26.79 2231083951086823716945920.00
GM1noBHs 1.00 155 2 424961.49 -6.61 -7.01 -30.40 0.40 0.40 31.89 24452.62 31909947.79 0.0000104103 5.89 704226765386175484002304.00
GM1noBHs 1.00 156 11 2293977.19 -20.87 7.58 -15.78 1.23 0.86 27.24 21400.77 42752072.46 0.0000780067 25.52 465467108499977079357440.00
GM1noBHs 1.00 157 8 1708761.29 -15.60 -7.32 -14.58 0.98 0.75 22.57 13266.30 63384918.30 0.0022938033 28.91 153742261761020895690752.00
GM1noBHs 1.00 158 3 637324.54 -19.56 9.60 -16.60 0.44 0.30 27.39 61632.78 76447378.19 0.0000004488 16.83 1860680581229979214282752.00
GM1noBHs 1.00 159 3 636726.54 -16.90 12.43 -15.83 0.36 0.29 26.28 76918.39 76750883.20 0.0000000910 10.25 2689974067058917068767232.00
GM1noBHs 1.00 160 13 2596766.45 -21.51 1.28 -9.48 1.59 0.91 23.54 23130.69 62213922.49 0.0003409689 36.95 427401905737598788173824.00
GM1noBHs 1.00 161 2 425334.29 -24.41 5.07 -17.59 0.34 0.34 30.51 23081.25 27039674.16 0.0000085091 12.63 718300743261904521134080.00
GM1noBHs 1.00 162 3 521162.55 -12.66 -6.77 -10.30 0.59 0.52 17.67 14007.73 82208690.36 0.0039227857 42.96 135390061278630852427776.00
GM1noBHs 1.00 163 2 426140.13 -22.77 -3.15 -13.72 0.43 0.43 26.76 66377.82 96039966.61 0.0000002510 12.97 1804427584713607337738240.00
GM1noBHs 1.00 164 3 638868.14 -16.45 12.19 -44.62 0.79 0.65 49.10 39009.96 16267740.25 0.0000002989 10.04 2446988608463022806007808.00
GM1noBHs 1.00 165 4 854694.45 -9.36 8.40 -44.16 1.17 0.83 45.92 21197.90 25562264.17 0.0000172677 21.55 673023651615322358677504.00
GM1noBHs 1.00 166 5 1062562.31 -9.40 11.66 -68.87 0.62 0.49 70.48 51561.03 23577396.90 0.0000001508 7.50 3039305960429273862897664.00
GM1noBHs 1.00 167 4 859354.67 -28.25 8.71 -44.96 0.78 0.45 53.81 42378.07 26032051.30 0.0000007911 8.62 2055571226091162666270720.00
GM1noBHs 1.00 168 10 2136721.27 -27.81 6.25 -38.55 1.37 0.95 47.95 20692.38 22102892.82 0.0000082414 12.14 691212160811830343630848.00
