model linking_length pyfof_grp N clump_mass[Msol] com_x[kpc] com_y[kpc] com_z[kpc] max_r[kpc] clump_r_avg[kpc] r[kpc] avg_temp[K] avg_pressure[Pa] avg_nHden[cm^-3] vdist[km/s] entropy[K/(Msolkpc**3)**(2/3)]
GM3 1.00 177 38 7820718.73 13.49 1.78 27.91 2.45 1.40 31.05 10570.31 31512643.87 0.0056501584 24.26 157162257653768602517504.00
GM3 1.00 178 11 2358095.70 5.96 -1.11 27.95 1.45 0.74 28.60 13562.70 18831440.27 0.0004942457 22.59 359343055674121692119040.00
GM3 1.00 179 4 742222.56 -20.76 -3.42 61.66 0.63 0.50 65.15 18564.39 8765238.20 0.0000167476 25.03 1049006232439672885215232.00
GM3 1.00 180 2 382932.14 -20.39 -2.70 53.06 0.44 0.39 56.91 19709.69 7188498.30 0.0000084264 13.40 1319409145348893924392960.00
GM3 1.00 181 4 740368.66 -14.75 -2.34 61.31 1.04 0.72 63.11 30054.22 10691526.46 0.0000029982 7.60 2055251510617351739408384.00
GM3 1.00 182 2 430375.31 5.27 18.74 37.13 0.09 0.08 41.92 17107.87 7301122.70 0.0000139512 2.57 1027481098611740198830080.00
GM3 1.00 183 8 1727556.25 1.01 7.76 34.27 0.84 0.56 35.15 14372.09 15042537.34 0.0001754278 23.23 467342803069169506975744.00
GM3 1.00 184 2 438406.55 -25.22 4.24 52.21 0.25 0.25 58.14 10466.72 21373735.18 0.0016456486 4.20 198084286914013897424896.00
GM3 1.00 185 2 424437.99 -22.56 53.49 57.28 0.07 0.07 81.55 32092.92 4112643.48 0.0000003629 1.32 4360522270327899542257664.00
GM3 1.00 186 2 430370.02 -3.94 2.71 30.10 0.42 0.41 30.48 19104.92 12165217.63 0.0000316594 19.87 882613370599562190782464.00
GM3 1.00 187 2 424593.42 38.09 -1.24 22.64 0.26 0.26 44.33 15716.00 9370681.75 0.0000319516 7.65 752864443740302927200256.00
GM3 1.00 188 2 424192.34 28.50 -0.45 24.12 0.32 0.32 37.34 36273.08 22300176.40 0.0000185073 8.94 1718588683435429471453184.00
GM3 1.00 189 2 424358.63 28.75 -2.36 23.17 0.41 0.41 37.00 17771.99 10734780.06 0.0000288336 15.68 844416924805467589312512.00
GM3 1.00 190 2 454735.22 37.28 -2.57 26.23 0.06 0.06 45.65 55876.47 15920661.17 0.0000000928 4.88 4449623899396891551465472.00
GM3 1.00 191 2 310156.80 14.05 -3.65 53.85 0.62 0.45 55.77 13989.72 10522042.70 0.0000709678 8.44 574441864432271883239424.00
GM3 1.00 192 2 424309.30 75.17 8.39 -37.77 0.19 0.19 84.54 18086.60 5621088.11 0.0000065538 8.42 1349328821715246644199424.00
GM3 1.00 193 2 444557.57 71.37 9.66 -15.34 0.24 0.23 73.64 35595.67 8028718.61 0.0000013862 4.26 3314708648537185614561280.00
GM3 1.00 194 4 866207.79 74.40 9.08 -35.83 0.50 0.41 83.08 17553.73 5377833.04 0.0000065548 6.33 1321496477081583990341632.00
GM3 1.00 195 2 428115.14 71.99 8.09 -17.11 0.36 0.36 74.43 37599.65 8866838.77 0.0000012980 4.61 3401607611670703040888832.00
GM3 1.00 196 2 434110.14 70.51 11.02 -40.03 0.34 0.33 81.83 60234.51 14391762.39 0.0000000558 11.77 5412850169711755545018368.00
GM3 1.00 197 11 2329080.60 60.05 4.95 -7.55 1.18 0.72 60.73 12760.17 12921329.28 0.0001715169 10.08 424305807332153428541440.00
GM3 1.00 198 2 463140.33 66.20 13.39 -9.22 0.16 0.15 68.17 40464.37 11237864.63 0.0000021001 3.74 3275238622188353607434240.00
GM3 1.00 199 2 381374.74 67.27 13.56 -10.11 0.37 0.32 69.37 21532.84 5969483.15 0.0000040903 5.37 1736563962714942674567168.00
GM3 1.00 200 12 2326463.03 61.65 8.40 -6.38 1.71 1.02 62.54 13465.46 12154572.33 0.0001307756 9.75 494960966063956277854208.00
GM3 1.00 201 5 1020023.52 43.73 7.91 -5.12 0.81 0.62 44.73 19326.61 7618675.60 0.0000102549 4.46 1226089314621888053379072.00
GM3 1.00 202 2 428789.89 42.25 24.94 -4.87 0.12 0.12 49.31 45509.08 10934866.28 0.0000001965 3.22 4069085530107027426115584.00
GM3 1.00 203 2 426293.17 69.69 13.45 -11.13 0.28 0.28 71.84 53626.78 12719335.91 0.0000000947 4.32 4834495110725896165654528.00
GM3 1.00 204 2 378428.90 68.34 10.43 -39.65 0.25 0.22 79.69 20191.63 4681263.25 0.0000030734 2.85 1839523411227864601722880.00
GM3 1.00 205 2 442755.11 69.16 13.71 -35.45 0.18 0.18 78.91 33944.36 6618742.85 0.0000010128 5.38 3486757547887578251788288.00
GM3 1.00 206 14 3022442.69 60.58 4.86 -22.47 2.18 0.96 64.79 13081.97 13512064.37 0.0002140591 10.94 446241184625939095486464.00
GM3 1.00 207 2 446052.48 89.08 12.39 -77.15 0.48 0.46 118.49 26193.82 3614908.93 0.0000007214 4.30 3389784826798406656589824.00
GM3 1.00 208 2 428786.57 81.10 15.20 -50.37 0.40 0.39 96.67 45055.01 5257803.23 0.0000000900 5.48 6546722527173949867950080.00
GM3 1.00 209 2 424174.93 83.52 5.36 -63.79 0.36 0.36 105.23 23747.93 4485776.83 0.0000015831 9.63 2484929072617489289969664.00
GM3 1.00 210 15 3185760.56 24.84 5.80 -16.70 0.83 0.43 30.49 12745.38 18026461.15 0.0004762569 10.39 329423296651426491531264.00
GM3 1.00 211 5 1060785.34 40.47 14.29 -27.68 0.59 0.36 51.07 26639.32 8176426.46 0.0000045306 5.55 2011637635360816191504384.00
GM3 1.00 212 3 670246.43 54.34 11.84 -25.70 0.18 0.12 61.26 24524.46 4893892.48 0.0000016566 2.01 2469647126352597948039168.00
GM3 1.00 213 2 431871.98 60.56 7.26 -22.74 0.41 0.41 65.09 16559.87 10415978.31 0.0000364498 15.63 768946737658388975452160.00
GM3 1.00 214 2 426112.66 61.57 5.85 -23.16 0.24 0.24 66.04 12712.03 13108089.97 0.0001770182 10.61 416261036629335369318400.00
GM3 1.00 215 2 430024.19 62.38 8.11 -23.31 0.44 0.43 67.09 18067.94 7420442.39 0.0000130395 9.13 1132841206907600765976576.00
GM3 1.00 216 16 3387687.66 21.20 -0.27 28.02 1.80 0.96 35.14 13132.78 17063040.61 0.0004355211 17.90 369630465650443516116992.00
GM3 1.00 217 2 371116.63 56.60 0.35 -2.68 0.42 0.36 56.67 14573.89 10416511.96 0.0000559854 16.24 616812149351618206236672.00
GM3 1.00 218 6 1274453.75 51.48 0.10 -17.47 0.47 0.18 54.37 21523.96 6930476.32 0.0000056098 2.61 1568258901462107520237568.00
GM3 1.00 219 2 430082.56 58.96 0.19 -6.00 0.24 0.24 59.26 26080.71 7525759.01 0.0000029174 2.21 2051715956142641946558464.00
GM3 1.00 220 9 1887051.44 56.03 1.79 -2.31 1.51 0.96 56.11 15856.30 11376931.30 0.0000543884 10.95 673675684127752163688448.00
GM3 1.00 221 3 638977.98 37.21 0.35 15.22 0.72 0.54 40.21 33894.10 19338055.88 0.0000104454 11.13 1696615880593987810099200.00
GM3 1.00 222 29 6061948.72 35.46 1.27 12.42 2.86 1.47 37.59 14700.31 23911410.00 0.0012623876 28.02 369817103822955284004864.00
GM3 1.00 223 3 583162.81 35.72 2.58 10.86 0.57 0.48 37.42 13000.45 15284548.56 0.0003715751 15.48 398046812239280105062400.00
GM3 1.00 224 3 636301.96 35.76 -5.26 -59.46 0.62 0.43 69.59 23192.47 4214140.63 0.0000015026 2.93 2495591354359253013889024.00
GM3 1.00 225 9 1909004.50 32.33 2.38 -41.91 0.79 0.45 52.98 15986.64 8831454.88 0.0000262768 5.65 807645589201991136968704.00
GM3 1.00 226 6 1294389.97 37.02 -1.24 21.44 0.91 0.53 42.80 15252.08 9913194.65 0.0000433182 15.52 692543432600744112422912.00
GM3 1.00 227 2 431535.03 29.30 -3.33 22.32 0.20 0.19 36.98 19755.75 9869061.25 0.0000161541 8.79 1068915043148907937792000.00
GM3 1.00 228 10 2034615.57 39.93 1.67 18.14 1.22 0.68 43.89 14283.29 12009913.45 0.0000918096 14.97 542698790893869902856192.00
GM3 1.00 229 3 594157.68 19.58 1.73 23.39 0.32 0.27 30.55 15661.83 15717059.73 0.0001385591 11.36 525041105654676252000256.00
GM3 1.00 230 4 849767.65 39.89 2.84 9.47 1.01 0.71 41.10 15545.85 10835905.74 0.0000515973 17.97 673135438259656476065792.00
GM3 1.00 231 2 439397.37 64.91 -0.34 3.39 0.16 0.15 65.00 42941.02 10468695.74 0.0000015515 8.20 3796048292682217140781056.00
GM3 1.00 232 4 907407.28 19.70 0.38 25.41 0.95 0.54 32.15 13679.69 17635289.59 0.0003742831 16.28 384205244835748420517888.00
GM3 1.00 233 2 424345.50 15.05 -0.34 25.00 0.42 0.42 29.19 18848.87 14990242.26 0.0000699932 10.68 759788643029828904157184.00
GM3 1.00 234 3 589359.22 24.79 -1.64 23.84 0.65 0.50 34.43 21375.37 8683283.65 0.0000093522 10.69 1333551442136871781531648.00
GM3 1.00 235 6 1295443.46 15.64 11.32 21.77 1.03 0.59 29.10 16818.71 12113414.74 0.0000497765 12.14 709006945406435335340032.00
GM3 1.00 236 2 366835.06 20.92 4.48 23.66 0.20 0.17 31.90 18311.54 11176117.08 0.0000286303 18.73 864650631567171550969856.00
GM3 1.00 237 2 426727.70 13.47 26.16 16.78 0.06 0.06 33.88 61090.61 20500708.81 0.0000000749 1.71 4363119782984718582022144.00
GM3 1.00 238 14 2895215.77 48.53 2.46 19.01 2.12 1.07 52.18 14289.25 10294682.06 0.0000617155 15.39 609036463583975031439360.00
GM3 1.00 239 2 424515.87 61.57 8.11 -30.57 0.22 0.22 69.22 45220.76 7974563.07 0.0000001365 3.24 4977986947106269736992768.00
GM3 1.00 240 2 430107.66 12.12 -0.04 27.45 0.43 0.42 30.01 14917.66 16096294.59 0.0002021035 19.19 479053967009057366605824.00
GM3 1.00 241 2 436774.63 29.64 0.78 23.88 0.14 0.14 38.07 18195.30 9333568.33 0.0000193735 1.97 966309989448148458668032.00
GM3 1.00 242 2 370581.78 -25.75 1.07 40.15 0.21 0.18 47.71 18962.96 9424292.24 0.0000173027 4.75 1027682343285735009812480.00
GM3 1.00 243 2 424963.70 -19.27 14.44 37.03 0.17 0.17 44.17 18672.95 6072100.63 0.0000070373 1.08 1348615519408989566664704.00
GM3 1.00 244 7 1514971.36 -26.21 3.79 40.01 1.16 0.80 47.98 14866.17 11750553.97 0.0000753225 17.78 587603123462541523550208.00
GM3 1.00 245 3 482564.10 -24.94 3.37 42.30 0.69 0.47 49.22 13724.25 10014355.24 0.0000642237 15.76 572255574340519851982848.00
GM3 1.00 246 3 644432.95 15.33 16.09 24.41 0.48 0.32 33.01 22116.01 8798836.51 0.0000080813 7.45 1399116878252842468507648.00
GM3 1.00 247 5 1064210.97 9.62 -1.28 29.33 0.67 0.46 30.89 11886.47 18529387.17 0.0007619777 11.71 284652863915068798009344.00
GM3 1.00 248 2 369620.90 -24.59 3.97 40.99 0.50 0.42 47.96 15996.41 10109955.21 0.0000376332 14.18 735809490310047039750144.00
GM3 1.00 249 3 592835.10 -28.41 3.99 41.05 0.29 0.25 50.08 18762.55 11055339.85 0.0000255006 6.15 905779932951089711677440.00
GM3 1.00 250 5 1006966.70 10.71 7.61 35.65 1.03 0.71 38.00 18610.34 9453317.57 0.0000199710 12.95 1001929559323852094308352.00
GM3 1.00 251 3 642532.19 -37.53 20.31 32.83 0.42 0.28 53.84 19312.05 5943249.76 0.0000060149 2.14 1447073132622162583093248.00
GM3 1.00 252 2 430871.04 -32.27 20.84 35.31 0.10 0.10 52.18 19847.38 5069634.77 0.0000038944 1.28 1687043141812630100901888.00
GM3 1.00 253 2 442194.18 -121.90 144.18 42.99 0.22 0.22 193.64 20606.78 16903218.50 0.0000462239 17.68 789783256065336846319616.00
GM3 1.00 254 2 469003.33 -29.40 -1.37 44.81 0.25 0.25 53.61 14684.49 11298265.71 0.0000727960 5.60 591071929967234479292416.00
GM3 1.00 255 2 424583.95 -22.71 53.58 35.06 0.03 0.03 67.94 55170.35 9471597.09 0.0000000560 0.58 6173469957238468993089536.00
GM3 1.00 256 2 448352.00 7.01 14.77 37.49 0.09 0.09 40.90 15666.67 14071353.09 0.0000967026 4.96 564309685312217826721792.00
