model linking_length pyfof_grp N clump_mass[Msol] com_x[kpc] com_y[kpc] com_z[kpc] max_r[kpc] clump_r_avg[kpc] r[kpc] avg_temp[K] avg_pressure[Pa] avg_nHden[cm^-3] vdist[km/s] entropy[K/(Msolkpc**3)**(2/3)]
GM2SI1 1.00 15 2 424181.96 4.95 -2.49 -15.46 0.42 0.42 16.43 19413.97 22102919.00 0.0000108596 38.54 608267905320672944979968.00
GM2SI1 1.00 16 2 424168.26 4.76 -4.11 -14.07 0.37 0.37 15.41 21008.84 16318246.63 0.0000036882 7.03 856069439062493026582528.00
GM2SI1 1.00 17 4 848336.51 2.78 -1.93 -15.46 0.81 0.59 15.83 15208.84 15608821.59 0.0000099851 9.32 513176543345891895934976.00
GM2SI1 1.00 18 2 424168.26 7.22 -4.77 -13.85 0.36 0.36 16.33 26280.67 12416351.38 0.0000007749 13.88 1485119879559191937941504.00
GM2SI1 1.00 19 2 424168.26 5.31 -10.72 -9.76 0.32 0.32 15.44 27796.94 9795553.14 0.0000003865 9.16 1907983877023747161456640.00
GM2SI1 1.00 20 2 429964.83 -12.46 2.51 8.54 0.46 0.45 15.31 23792.22 31451696.99 0.0000147476 10.15 674100968697796442980352.00
GM2SI1 1.00 21 4 849219.90 -11.82 1.38 10.08 0.87 0.72 15.60 15868.18 22473861.17 0.0000320336 16.46 432855674040789579595776.00
GM2SI1 1.00 22 2 433588.44 -12.54 -0.61 9.07 0.49 0.48 15.49 15421.16 18488146.16 0.0000155515 23.24 466053374940653857800192.00
GM2SI1 1.00 23 2 425505.00 -13.28 -0.34 7.37 0.50 0.50 15.19 15662.60 11711506.62 0.0000039015 15.14 650923302172766100258816.00
GM2SI1 1.00 24 8 1697822.12 -8.49 -1.14 13.08 1.50 0.84 15.63 13694.61 36425006.32 0.0002653383 17.56 245653525625602851209216.00
GM2SI1 1.00 25 2 424171.18 -6.99 -6.57 12.92 0.46 0.46 16.09 16510.91 24547959.45 0.0000298167 28.16 432326155589822833491968.00
GM2SI1 1.00 26 2 363296.17 -13.77 -1.15 -6.96 0.54 0.46 15.47 23177.38 14362251.58 0.0000017052 11.39 1100983946150684129230848.00
GM2SI1 1.00 27 8 1638345.74 -5.74 -2.35 14.71 1.35 0.91 15.97 13456.50 37229064.66 0.0002735548 24.84 232576541876585553199104.00
GM2SI1 1.00 28 3 639148.94 -6.22 3.18 14.44 0.69 0.51 16.04 16662.29 28363730.69 0.0000517536 18.22 398178162349587086442496.00
GM2SI1 1.00 29 22 4668350.86 -4.25 2.73 14.86 3.13 1.40 15.69 14022.37 52736504.69 0.0028923828 26.82 236049116655031743938560.00
GM2SI1 1.00 30 2 426389.54 -6.07 -10.76 -9.76 0.42 0.41 15.74 25601.07 21676280.39 0.0000047347 14.15 989051080290275514384384.00
GM2SI1 1.00 31 2 424168.26 -7.83 -10.53 -7.86 0.41 0.41 15.30 28294.99 21783287.29 0.0000023838 15.86 1153393138129376190136320.00
GM2SI1 1.00 32 2 424202.27 -4.51 0.29 15.02 0.15 0.15 15.68 12648.66 35973174.79 0.0002956461 1.79 212565477779467944329216.00
GM2SI1 1.00 33 2 424168.26 -0.65 0.19 15.50 0.21 0.21 15.52 14300.72 26075464.45 0.0000779789 5.94 329616847874340635541504.00
GM2SI1 1.00 34 15 3128054.03 0.98 -13.41 7.83 2.19 1.17 15.56 12453.14 38599132.53 0.0007518808 29.83 210735455205599343542272.00
GM2SI1 1.00 35 7 1485074.06 -2.80 -1.96 15.13 1.56 0.90 15.51 13516.56 32848643.63 0.0002024691 22.52 257169516792105756786688.00
GM2SI1 1.00 36 2 425213.65 -6.68 -1.79 13.75 0.19 0.19 15.39 13347.55 40999089.12 0.0003558791 24.91 212399488541437003300864.00
GM2SI1 1.00 37 3 636502.66 -3.84 -5.14 14.14 0.50 0.42 15.53 31910.39 30999187.63 0.0000110320 16.94 1143972439071446706159616.00
GM2SI1 1.00 38 6 1275949.10 -5.59 -4.50 13.71 0.79 0.61 15.47 15173.68 28777696.34 0.0000851407 38.73 340919451594189495599104.00
GM2SI1 1.00 39 4 789470.23 -11.09 5.68 9.16 0.80 0.55 15.47 14550.19 17717091.81 0.0000214607 18.26 455985906217328756916224.00
GM2SI1 1.00 40 10 2120841.28 -2.07 6.15 14.33 1.42 0.88 15.73 12594.47 36433055.67 0.0003717286 9.65 212789524538062463303680.00
GM2SI1 1.00 41 2 427631.67 15.58 3.95 1.50 0.48 0.48 16.15 44209.92 10723683.81 0.0000000834 10.22 3895717295151732467171328.00
GM2SI1 1.00 42 3 636253.52 10.00 -3.79 11.64 0.81 0.55 15.80 24049.73 14982181.63 0.0000016311 19.82 1139242492158444230934528.00
GM2SI1 1.00 43 2 424243.69 8.52 -2.37 13.05 0.48 0.48 15.76 60269.01 22995762.70 0.0000000688 24.81 3934154923040927136088064.00
GM2SI1 1.00 44 2 430910.07 6.39 14.06 -0.31 0.30 0.30 15.44 16072.85 16884573.91 0.0000104295 33.56 531344318299689482977280.00
GM2SI1 1.00 45 2 426223.23 6.09 13.20 4.79 0.30 0.30 15.31 39314.43 19012207.11 0.0000004069 5.53 2183098121683461962989568.00
GM2SI1 1.00 46 2 424444.62 13.69 6.68 3.17 0.49 0.49 15.56 28409.66 8277435.01 0.0000002770 14.16 2227557227820874106667008.00
GM2SI1 1.00 47 3 645691.14 5.22 14.94 0.31 0.57 0.50 15.83 15110.98 14236218.53 0.0000077576 14.55 537977697558438246088704.00
GM2SI1 1.00 48 2 424170.51 7.90 5.40 13.16 0.47 0.47 16.28 40928.97 26665985.41 0.0000008383 11.89 1869604922573072772366336.00
GM2SI1 1.00 49 3 643275.26 5.89 8.65 11.44 0.60 0.46 15.51 17103.89 11768896.20 0.0000030068 8.91 751989458331747034857472.00
GM2SI1 1.00 50 3 642106.53 0.34 -14.72 6.19 0.45 0.35 15.98 13450.77 24495272.38 0.0000768662 4.52 306484613377713657348096.00
GM2SI1 1.00 51 2 429900.46 7.27 1.45 13.51 0.37 0.37 15.41 18759.22 21593176.91 0.0000115255 26.60 582942593811464788639744.00
GM2SI1 1.00 52 3 637373.16 5.27 1.29 14.61 0.71 0.58 15.58 25094.86 21514253.16 0.0000053092 21.29 971248175303249161617408.00
GM2SI1 1.00 53 2 361165.38 9.05 -12.36 0.05 0.48 0.41 15.32 38583.07 23045573.38 0.0000005752 0.88 1862348202848911286599680.00
GM2SI1 1.00 54 2 424168.26 7.95 -13.86 2.60 0.31 0.31 16.19 20718.52 18999695.88 0.0000053415 23.68 750955171049154367455232.00
GM2SI1 1.00 55 2 424168.26 3.90 -15.25 3.21 0.50 0.50 16.06 38019.26 32247188.30 0.0000011712 13.52 1452227487489265649057792.00
GM2SI1 1.00 56 2 424168.26 4.64 -15.70 1.26 0.49 0.49 16.42 36127.99 28602182.64 0.0000015716 20.26 1444763589976573519855616.00
GM2SI1 1.00 57 3 637147.17 5.62 -14.43 2.36 0.68 0.59 15.67 28546.35 30296382.24 0.0000071203 22.38 942042509466941901504512.00
GM2SI1 1.00 58 31 6575559.97 11.76 -8.95 5.03 3.27 2.06 15.61 13959.93 28759483.77 0.0001317986 20.70 303399526901796497784832.00
GM2SI1 1.00 59 4 848336.51 14.19 -7.49 0.23 1.03 0.65 16.05 15156.82 20802894.70 0.0000250875 4.90 420231878071637730394112.00
GM2SI1 1.00 60 2 424236.84 14.81 -1.46 5.60 0.30 0.30 15.91 19012.40 13537740.78 0.0000028736 0.38 815680688986961095950336.00
GM2SI1 1.00 61 3 637339.71 -9.92 0.41 12.03 0.43 0.36 15.60 16838.64 23286165.19 0.0000245888 35.43 464212918711657749807104.00
GM2SI1 1.00 62 6 1276672.03 6.89 -10.84 8.03 0.87 0.68 15.15 15405.68 23916797.24 0.0000433634 11.37 394412067778277683494912.00
GM2SI1 1.00 63 3 649216.22 1.91 -12.07 9.60 0.41 0.35 15.54 13581.84 25970899.45 0.0000949271 9.01 302582314413142138945536.00
GM2SI1 1.00 64 2 424863.66 4.62 2.10 15.26 0.27 0.27 16.08 27930.02 16266563.42 0.0000012447 18.74 1377000525056418057814016.00
GM2SI1 1.00 65 2 424168.26 10.24 -9.28 -8.30 0.29 0.29 16.12 51697.67 33206177.93 0.0000002416 26.35 2383225236814695816495104.00
GM2SI1 1.00 66 2 424168.26 13.44 -7.26 -1.51 0.44 0.44 15.35 16814.79 18861754.03 0.0000121444 6.67 535192721310041166053376.00
GM2SI1 1.00 67 2 425854.76 -3.19 -14.84 -1.77 0.34 0.34 15.28 21784.37 9550758.28 0.0000008033 3.72 1290841956443826098798592.00
