model linking_length pyfof_grp N clump_mass[Msol] com_x[kpc] com_y[kpc] com_z[kpc] max_r[kpc] clump_r_avg[kpc] r[kpc] avg_temp[K] avg_pressure[Pa] avg_nHden[cm^-3] vdist[km/s] entropy[K/(Msolkpc**3)**(2/3)]
P0noBHs 1.00 35 41 8497374.22 -10.48 7.59 -13.76 2.14 1.04 18.89 11172.03 85084552.73 0.0129024153 28.39 99443667736405745860608.00
P0noBHs 1.00 36 9 1855194.18 -15.03 12.40 -23.92 1.88 1.03 30.85 18779.29 27686309.38 0.0000402159 50.71 516528392757282984689664.00
P0noBHs 1.00 37 16 3239491.29 -11.72 10.92 -7.03 1.61 0.73 17.49 17271.83 56068643.34 0.0009192725 21.66 302000077529320251195392.00
P0noBHs 1.00 38 3 637705.43 -11.77 12.07 -22.28 0.61 0.54 27.94 24944.39 23745651.91 0.0000042064 16.97 893381457204951103045632.00
P0noBHs 1.00 39 4 848523.91 -15.81 13.36 -20.34 0.93 0.58 29.02 32102.55 50059592.41 0.0000180613 12.97 824099470192475283390464.00
P0noBHs 1.00 40 2 424339.64 -10.68 13.32 -13.72 0.30 0.30 21.90 66397.14 47553896.91 0.0000001064 6.53 2895202869970027522555904.00
P0noBHs 1.00 41 3 511035.65 -10.97 10.48 -22.59 0.58 0.47 27.21 47983.01 47785794.70 0.0000022370 29.08 1686564406233172753252352.00
P0noBHs 1.00 42 2 424439.78 -12.86 25.82 -18.65 0.11 0.11 34.35 72101.70 36511847.51 0.0000000515 4.04 3968690727086651850358784.00
P0noBHs 1.00 43 12 2552304.87 -9.85 8.79 -17.45 1.18 0.77 21.88 14737.94 41194104.15 0.0002308346 29.60 252601543269701426085888.00
P0noBHs 1.00 44 2 424235.06 4.06 12.33 -62.38 0.46 0.46 63.72 43848.81 28216626.66 0.0000006013 7.09 2080428624501147739095040.00
P0noBHs 1.00 45 3 636332.71 1.79 9.92 -60.36 0.51 0.48 61.20 20981.47 18987758.34 0.0000045424 9.33 778543742059838714150912.00
P0noBHs 1.00 46 2 361674.36 2.44 11.87 -60.61 0.53 0.45 61.81 37118.08 19632114.77 0.0000004966 15.07 1981351859928958135959552.00
P0noBHs 1.00 47 2 425096.90 0.75 16.13 -70.09 0.34 0.33 71.93 41706.54 11689640.91 0.0000001114 4.98 3407697057343980125028352.00
P0noBHs 1.00 48 32 6531160.05 3.58 16.90 -29.19 3.31 1.68 33.92 14932.34 40572773.78 0.0004370155 22.20 280663255421773594755072.00
P0noBHs 1.00 49 2 432723.61 3.79 13.55 -28.97 0.36 0.36 32.20 16788.65 26276985.61 0.0000318884 9.78 427131683944243818135552.00
P0noBHs 1.00 50 2 424639.48 2.25 12.71 -28.92 0.25 0.25 31.67 17334.15 24013098.17 0.0000216393 9.48 482555820648953941065728.00
P0noBHs 1.00 51 44 9085520.29 -1.67 12.23 -30.02 3.09 1.63 32.46 13638.98 35898449.75 0.0003214245 21.01 259896710487599208202240.00
P0noBHs 1.00 52 2 424512.12 -0.48 18.48 -24.42 0.43 0.43 30.63 28274.86 30354522.96 0.0000046733 9.73 935065948709278384652288.00
P0noBHs 1.00 53 2 425504.53 0.00 13.88 -24.35 0.17 0.17 28.03 17261.76 25185469.22 0.0000237125 4.45 461040085741991442251776.00
P0noBHs 1.00 54 9 1821785.33 4.06 12.39 -27.77 1.59 0.96 30.68 14431.32 31851079.23 0.0001216399 15.95 292600999076746342957056.00
P0noBHs 1.00 55 48 10170640.66 5.27 -26.70 -5.67 3.89 1.57 27.80 13224.45 59094272.74 0.0049909523 31.60 211862295935850534404096.00
P0noBHs 1.00 56 72 15285353.52 8.80 -19.92 -0.44 2.99 1.66 21.78 10532.13 97693780.68 0.0168295570 38.95 72998228454773356494848.00
P0noBHs 1.00 57 67 14174571.80 7.87 -22.86 -0.91 2.79 1.57 24.20 10976.15 84788610.49 0.0137659981 28.76 95104160931647242371072.00
P0noBHs 1.00 58 4 865477.00 7.83 -19.23 9.77 0.77 0.60 22.94 48268.72 72743622.93 0.0000067320 15.79 1281787685287776529416192.00
P0noBHs 1.00 59 6 1281672.37 3.62 -24.64 -0.73 0.78 0.57 24.91 14845.85 41194224.59 0.0002218023 17.51 255650057468895547097088.00
P0noBHs 1.00 60 10 2128050.31 5.62 -25.86 -0.21 1.60 0.79 26.47 14323.93 46275622.07 0.0006202043 20.25 232983607550084602920960.00
P0noBHs 1.00 61 4 852763.35 4.54 -21.69 -0.50 0.98 0.65 22.17 20278.44 34111696.93 0.0000376603 33.91 493880265175603842383872.00
P0noBHs 1.00 62 8 1732847.16 6.84 -18.88 -3.04 1.32 0.75 20.31 15599.93 46531949.91 0.0003125974 46.25 257695719740975666429952.00
P0noBHs 1.00 63 125 26140990.08 3.84 -18.55 -0.17 4.38 2.14 18.95 11963.52 80161273.81 0.0086979179 62.54 115555200229913680412672.00
P0noBHs 1.00 64 3 641793.36 12.30 -17.40 2.65 0.51 0.34 21.47 17921.36 38804919.84 0.0000886477 8.35 364417033661606979960832.00
P0noBHs 1.00 65 2 328849.17 15.18 3.94 6.01 0.30 0.23 16.79 17492.11 29536260.43 0.0000420472 14.33 420233573125735422361600.00
P0noBHs 1.00 66 7 1289328.98 14.89 3.31 4.54 0.82 0.48 15.91 12021.07 51111853.56 0.0016189173 17.11 151947922081153269366784.00
P0noBHs 1.00 67 3 561815.46 12.56 -14.73 4.75 0.38 0.38 19.93 17135.39 39378605.18 0.0001114500 10.42 333028188472481788461056.00
P0noBHs 1.00 68 29 6213095.40 4.57 -15.06 0.38 1.27 0.79 15.74 10451.75 138066638.97 0.0338506902 58.04 50081796472312099241984.00
P0noBHs 1.00 69 2 428331.40 4.16 -20.58 -1.13 0.18 0.18 21.02 15653.91 38208283.67 0.0001427936 6.70 294285642948369247633408.00
P0noBHs 1.00 70 2 380893.97 6.49 -16.01 -1.58 0.23 0.20 17.35 15046.37 58914321.26 0.0006826400 16.44 200974731114484730953728.00
P0noBHs 1.00 71 6 1180051.66 12.42 -10.33 1.81 0.75 0.49 16.25 15596.06 47746079.45 0.0002981970 24.16 249216861373836241666048.00
P0noBHs 1.00 72 4 760498.18 14.46 -14.59 1.12 0.55 0.42 20.57 16992.17 33459709.04 0.0000742265 21.68 367214675104966511689728.00
P0noBHs 1.00 73 232 41361142.00 12.26 8.57 15.33 8.91 3.81 21.42 12258.93 124813826.71 0.0327401238 25.88 109138542440056505761792.00
P0noBHs 1.00 74 469 96388366.86 12.27 15.68 -36.67 8.53 3.96 41.73 11266.54 65949594.22 0.0072499994 21.78 125521117847128102666240.00
P0noBHs 1.00 75 13 2524288.75 10.28 4.46 -57.91 1.53 0.99 58.99 17993.15 24334074.11 0.0000201523 11.63 511545008033624972328960.00
P0noBHs 1.00 76 27 5558280.34 12.59 5.15 -21.73 2.44 1.03 25.63 11971.07 53436986.20 0.0025617422 27.25 157434270080956257796096.00
P0noBHs 1.00 77 351 73468506.65 15.37 1.97 -8.24 6.43 2.80 17.55 12272.76 127426276.50 0.0264636885 35.00 96276160834440374779904.00
P0noBHs 1.00 78 2 426561.23 13.86 3.73 -22.97 0.49 0.48 27.09 18638.67 27262357.38 0.0000222811 20.55 496958424220380157706240.00
P0noBHs 1.00 79 312 64293750.02 16.81 3.64 -20.28 8.11 4.18 26.59 11322.80 77515321.12 0.0111597937 41.79 113449099484705702543360.00
P0noBHs 1.00 80 19 3960567.35 14.69 6.20 7.75 2.05 1.25 17.72 12630.20 50290475.28 0.0010956175 27.49 167283196487874497216512.00
P0noBHs 1.00 81 14 2790320.40 14.75 4.41 2.81 1.12 0.57 15.65 10835.27 70800345.95 0.0066349260 19.68 99096854720671813468160.00
P0noBHs 1.00 82 14 2992298.76 7.00 3.82 -25.57 1.24 0.78 26.79 13687.73 37710591.78 0.0002596201 16.41 239832318989257251225600.00
P0noBHs 1.00 83 4 858092.54 10.03 4.01 -19.69 0.69 0.50 22.46 16838.72 29199618.81 0.0000484500 23.36 399569869398450047549440.00
P0noBHs 1.00 84 4 851072.61 7.90 5.16 -31.66 0.65 0.54 33.03 13969.62 36451766.79 0.0001955606 22.02 250726607081437839491072.00
P0noBHs 1.00 85 3 636254.10 10.11 5.21 -42.95 0.78 0.53 44.43 22190.54 38514524.44 0.0000629944 4.50 541279164261268342177792.00
P0noBHs 1.00 86 4 816621.15 8.31 4.83 -21.16 0.78 0.49 23.24 22085.76 29452106.09 0.0000144398 26.23 628429572761830048137216.00
P0noBHs 1.00 87 12 2456358.17 9.74 6.54 -15.17 1.21 0.63 19.17 13686.62 43621850.85 0.0004179172 12.11 216238755733655284350976.00
P0noBHs 1.00 88 67 14062061.49 2.94 4.28 -30.13 3.93 1.61 30.57 10960.49 66438970.31 0.0081903870 21.53 121205522553388526469120.00
P0noBHs 1.00 89 14 2975862.31 6.15 4.11 -30.86 1.88 0.92 31.73 11937.22 48079096.87 0.0015125939 16.22 161139461648236907855872.00
P0noBHs 1.00 90 7 1441572.70 9.31 6.14 -30.96 0.81 0.58 32.90 22420.07 77786107.78 0.0004411536 17.69 335637842554246737690624.00
P0noBHs 1.00 91 2 425200.99 11.97 5.59 -52.17 0.22 0.22 53.82 24598.78 15644068.14 0.0000014580 10.00 1158854015565205767979008.00
P0noBHs 1.00 92 2 445968.29 10.19 5.74 -18.17 0.26 0.25 21.60 21459.52 28628686.14 0.0000142162 1.22 609341678028603265122304.00
P0noBHs 1.00 93 177 36792196.08 7.56 8.43 -35.24 7.52 2.79 37.02 11227.25 64592786.94 0.0059242422 21.77 124157040907921611816960.00
P0noBHs 1.00 94 5 941930.17 13.14 5.05 -53.25 1.24 0.57 55.08 23934.90 16470790.81 0.0000019416 9.94 1074119627460888965939200.00
P0noBHs 1.00 95 2 425683.23 15.29 5.00 -52.55 0.22 0.22 54.96 37487.39 18222393.34 0.0000003945 12.96 2117589092429507038543872.00
P0noBHs 1.00 96 4 787562.71 16.06 4.66 -59.04 0.75 0.59 61.37 26266.03 21093877.98 0.0000028521 15.69 1061653386725200890953728.00
P0noBHs 1.00 97 2 424819.49 8.35 4.76 -56.49 0.32 0.32 57.30 23702.29 20486231.52 0.0000035305 13.51 908176577817119144542208.00
P0noBHs 1.00 98 3 661518.36 3.19 6.45 -37.95 0.83 0.60 38.63 34070.64 49481018.37 0.0000190557 25.47 921005954656414375870464.00
P0noBHs 1.00 99 2 424354.61 11.67 3.82 -55.93 0.27 0.27 57.26 27235.62 18169034.51 0.0000014767 6.05 1244863774866185721479168.00
P0noBHs 1.00 100 6 1204166.05 6.64 6.11 -36.92 0.90 0.64 38.01 30929.51 71461285.58 0.0001429387 18.41 612808091048581638651904.00
P0noBHs 1.00 101 13 2777296.95 3.85 5.86 -34.03 1.08 0.59 34.75 12744.49 48573394.82 0.0008258737 10.07 177190500011599892316160.00
P0noBHs 1.00 102 3 638032.07 4.42 6.43 -51.33 0.57 0.43 51.92 43856.65 27934908.43 0.0000004236 7.07 2067264324003967472238592.00
P0noBHs 1.00 103 2 442117.95 3.52 5.64 -39.10 0.32 0.31 39.66 35476.49 48109390.96 0.0000041606 10.92 999065306043101472620544.00
P0noBHs 1.00 104 17 3619234.55 4.26 6.31 -61.91 2.57 1.43 62.38 15412.24 26258215.39 0.0000546595 13.12 375854461514748316876800.00
P0noBHs 1.00 105 7 1408820.16 5.61 5.85 -59.96 1.34 0.79 60.50 18835.30 20611177.83 0.0000108992 13.11 625676513983164009414656.00
P0noBHs 1.00 106 8 1709575.32 8.94 11.31 -26.96 1.06 0.73 30.58 13760.54 38019379.30 0.0003087596 18.19 244300071916160736559104.00
P0noBHs 1.00 107 3 648744.77 7.95 10.48 -31.03 0.56 0.46 33.71 22658.59 26290047.48 0.0000094419 12.44 714690637317813626208256.00
P0noBHs 1.00 108 2 425325.34 4.18 10.99 -27.50 0.30 0.30 29.91 15075.99 29403195.50 0.0000773235 7.84 329565441663023676653568.00
P0noBHs 1.00 109 2 398393.01 13.80 7.20 14.12 0.39 0.35 21.02 16179.42 29907039.32 0.0000732371 5.10 368940453092928790724608.00
P0noBHs 1.00 110 4 651485.58 14.71 8.26 14.97 0.62 0.40 22.55 15846.36 30017826.75 0.0000743522 14.61 351815456408627914473472.00
P0noBHs 1.00 111 7 1436650.30 15.78 7.34 12.09 0.99 0.57 21.19 13922.57 38854326.19 0.0002803340 19.26 239684181791415019241472.00
P0noBHs 1.00 112 10 1736868.41 11.95 10.63 5.24 1.19 0.54 16.83 13697.03 42823971.61 0.0004480485 13.66 223584658035222226403328.00
P0noBHs 1.00 113 9 1818784.04 9.80 12.14 -0.29 0.76 0.41 15.60 13477.30 47170287.88 0.0005211920 19.10 196465275014442827907072.00
P0noBHs 1.00 114 5 886253.38 14.39 13.49 2.88 0.71 0.52 19.93 18271.90 31898982.78 0.0000450317 14.17 431700056876560542597120.00
P0noBHs 1.00 115 6 1214183.72 14.39 9.35 3.45 0.84 0.44 17.51 14408.61 43018912.98 0.0003109793 14.86 237145742415070083678208.00
P0noBHs 1.00 116 8 1574208.21 15.21 12.43 6.18 0.93 0.59 20.59 14013.84 41341027.79 0.0003276926 15.74 232797888382168943558656.00
P0noBHs 1.00 117 2 424450.86 12.39 13.33 -28.51 0.29 0.29 33.82 20098.39 26056235.37 0.0000138702 27.37 582059628186244499898368.00
P0noBHs 1.00 118 2 424269.25 12.39 13.52 -17.04 0.19 0.19 25.03 25817.86 25894602.30 0.0000045024 8.15 892891168520743296172032.00
P0noBHs 1.00 119 13 2708108.88 11.00 9.05 -16.82 1.14 0.51 22.04 14266.69 50100530.57 0.0005306720 16.08 209125660616830415273984.00
P0noBHs 1.00 120 2 426073.11 15.34 9.66 13.33 0.43 0.43 22.50 20320.89 27873310.20 0.0000164724 11.11 565949084757648371351552.00
P0noBHs 1.00 121 2 366336.63 12.62 7.27 -4.18 0.15 0.13 15.15 16391.73 34952208.96 0.0000924255 9.24 336537933849393499209728.00
P0noBHs 1.00 122 3 586641.00 15.51 9.52 -24.80 0.54 0.39 30.76 14585.01 29913780.56 0.0000969789 13.81 309521797359080747040768.00
P0noBHs 1.00 123 2 441449.03 11.31 18.75 -37.44 0.50 0.48 43.37 22068.99 25874063.32 0.0000095121 8.63 689755887639274402611200.00
P0noBHs 1.00 124 4 856604.31 13.26 19.55 -38.34 0.92 0.53 45.03 17744.03 26654006.36 0.0000420051 12.19 487059622666615151132672.00
P0noBHs 1.00 125 2 425255.90 12.29 17.83 -36.00 0.43 0.43 42.02 18571.08 25564882.62 0.0000274965 9.57 527745199419891778584576.00
P0noBHs 1.00 126 2 424609.65 6.28 12.90 -36.54 0.47 0.47 39.26 21594.00 26060524.16 0.0000137496 18.40 672093541576918213591040.00
P0noBHs 1.00 127 5 1004373.47 6.72 16.41 -36.95 0.98 0.56 40.98 28869.15 56877576.90 0.0000409394 20.69 646273661571349870542848.00
P0noBHs 1.00 128 3 637147.38 8.49 13.22 -50.65 0.63 0.56 53.03 45426.15 30915713.66 0.0000004708 10.27 2046315330128301634093056.00
P0noBHs 1.00 129 7 1426305.26 4.55 12.41 -60.49 0.98 0.81 61.92 24222.46 19703186.13 0.0000036914 13.01 981504020013098584768512.00
P0noBHs 1.00 130 4 848531.08 11.23 15.45 -60.69 0.75 0.61 63.63 21135.49 16589753.79 0.0000030141 8.24 863422840141105655185408.00
P0noBHs 1.00 131 2 424356.44 10.86 14.84 -67.86 0.39 0.39 70.30 25640.52 14933844.15 0.0000012189 10.07 1289600354748466762612736.00
P0noBHs 1.00 132 2 371154.61 6.14 16.25 -32.15 0.53 0.45 36.54 12892.26 35250860.53 0.0003304967 7.71 233337646506725422923776.00
P0noBHs 1.00 133 2 424908.91 6.92 14.50 -27.07 0.47 0.47 31.48 19741.44 31690588.93 0.0000481709 24.94 511588109507254904946688.00
P0noBHs 1.00 134 3 637283.97 6.83 13.81 -31.11 0.46 0.38 34.72 12088.45 45191010.03 0.0008052403 13.41 169359757654608819781632.00
P0noBHs 1.00 135 4 815883.66 7.17 12.99 -26.90 0.90 0.55 30.72 13528.33 39873274.74 0.0003256341 16.43 225374267661185657602048.00
P0noBHs 1.00 136 2 367210.76 6.50 9.66 -16.36 0.42 0.36 20.08 25083.38 27199986.75 0.0000059217 13.55 820699232684481246658560.00
P0noBHs 1.00 137 9 1943589.61 7.31 9.24 -18.67 1.20 0.74 22.08 21050.34 37293114.95 0.0000633537 25.97 500824459665814180593664.00
P0noBHs 1.00 138 6 1144328.50 7.72 13.35 -2.30 0.56 0.35 15.59 14495.88 36888681.63 0.0001710524 15.99 263767135047723702550528.00
P0noBHs 1.00 139 2 374680.86 7.69 13.19 -6.93 0.53 0.46 16.77 17783.86 28958247.86 0.0000399859 14.80 441697413125646497873920.00
P0noBHs 1.00 140 30 5902888.49 13.74 18.65 8.95 3.06 1.69 24.84 12943.65 41854553.06 0.0005892375 20.76 206135381122616553111552.00
P0noBHs 1.00 141 8 1351935.88 11.89 22.15 11.78 0.97 0.68 27.76 16254.24 27509354.38 0.0000501633 11.78 394422799687871348342784.00
P0noBHs 1.00 142 2 424652.80 8.54 16.03 10.05 0.39 0.39 20.76 21006.37 22652431.71 0.0000076263 11.54 691269986248988070772736.00
P0noBHs 1.00 143 14 2657691.07 11.85 16.92 4.84 1.69 0.87 21.22 14740.96 36162321.73 0.0002041851 17.25 288722487892092865478656.00
P0noBHs 1.00 144 2 437434.99 9.60 17.37 3.83 0.26 0.26 20.21 17900.45 26270407.52 0.0000238411 12.00 474849416880305196761088.00
P0noBHs 1.00 145 3 638887.73 11.01 26.30 -1.67 0.62 0.47 28.56 21754.61 23563996.62 0.0000072862 9.61 711755556367226793623552.00
P0noBHs 1.00 146 4 790839.95 9.79 20.20 -18.69 0.60 0.38 29.21 23831.55 18512156.95 0.0000025921 11.94 978302009010956156272640.00
P0noBHs 1.00 147 4 848456.10 9.42 14.92 -13.03 0.69 0.53 21.93 34397.56 38511176.87 0.0000049311 18.23 1109145610332095800934400.00
P0noBHs 1.00 148 3 636740.01 7.86 19.40 0.34 0.73 0.52 20.94 25474.57 42822588.60 0.0000259201 11.72 620637699620813475414016.00
P0noBHs 1.00 149 5 1066812.36 5.07 14.18 -24.45 0.75 0.55 28.71 18255.38 25582446.82 0.0000204593 23.20 502102764448697716572160.00
P0noBHs 1.00 150 2 367793.28 7.88 18.01 -32.67 0.48 0.41 38.13 17456.67 27960580.92 0.0000868150 6.56 483414144124749954940928.00
P0noBHs 1.00 151 3 472193.62 9.03 17.40 -65.11 0.44 0.39 68.00 37007.14 14725457.40 0.0000002955 9.69 2395155040437681403199488.00
P0noBHs 1.00 152 2 424366.41 3.98 4.20 -52.91 0.28 0.28 53.22 32354.96 18586097.75 0.0000007566 5.21 1634541723479941318705152.00
P0noBHs 1.00 153 3 638726.04 7.45 3.56 -52.86 0.69 0.54 53.50 59379.78 33604968.80 0.0000001464 17.67 3039398159931394760900608.00
P0noBHs 1.00 154 4 851152.73 6.69 4.53 -56.96 0.78 0.58 57.53 25362.76 22658720.43 0.0000035282 10.07 951220323936757922922496.00
P0noBHs 1.00 155 5 1060597.07 11.59 12.81 -67.79 1.07 0.66 69.95 19860.06 19283626.98 0.0000059512 19.74 704198591983469570555904.00
P0noBHs 1.00 156 7 1492898.33 10.21 10.90 -65.31 1.38 0.82 67.00 18097.43 20938879.01 0.0000115322 12.42 572820528939929715081216.00
P0noBHs 1.00 157 2 425410.39 11.17 11.44 -66.80 0.43 0.43 68.68 22833.43 24422084.61 0.0000068974 28.55 756466011951904455655424.00
P0noBHs 1.00 158 3 636341.44 12.62 10.78 -66.60 0.67 0.55 68.64 20606.67 18785864.93 0.0000051081 10.69 766412929869647863349248.00
P0noBHs 1.00 159 2 424404.48 12.40 8.94 -66.39 0.46 0.46 68.13 24233.33 15743152.02 0.0000018232 10.26 1139661335883788861833216.00
P0noBHs 1.00 160 2 424197.97 10.36 16.84 -65.93 0.18 0.18 68.83 30798.32 12217446.94 0.0000003863 4.87 1994509642597031762460672.00
P0noBHs 1.00 161 2 427466.86 11.13 7.82 -64.32 0.34 0.34 65.74 23036.73 16701101.21 0.0000022022 8.37 992566803864803111600128.00
P0noBHs 1.00 162 2 425144.07 5.98 14.83 -11.60 0.02 0.02 19.75 22460.78 25995140.90 0.0000084161 1.00 703763209906170345029632.00
P0noBHs 1.00 163 2 428639.57 9.57 9.86 -64.26 0.33 0.33 65.71 19489.88 21319516.72 0.0000083350 7.83 634630159529361973182464.00
P0noBHs 1.00 164 2 424325.28 6.99 8.97 -63.39 0.47 0.47 64.40 19218.66 20716589.67 0.0000085747 7.07 635625323052273636474880.00
P0noBHs 1.00 165 6 1169445.79 7.52 7.61 -63.61 1.35 0.78 64.50 16009.42 24090969.69 0.0000311561 13.11 421716634201598107582464.00
P0noBHs 1.00 166 2 366994.16 7.98 10.14 -64.21 0.32 0.27 65.49 18573.59 17986910.01 0.0000060975 5.60 656876650397222664404992.00
P0noBHs 1.00 167 2 424264.79 10.65 16.83 -61.37 0.09 0.09 64.52 22561.64 15126236.89 0.0000018422 8.61 1025282825465841439473664.00
P0noBHs 1.00 168 2 424625.08 5.64 14.18 -29.92 0.34 0.34 33.59 14419.82 27627851.98 0.0000766844 11.26 318858858393737617211392.00
P0noBHs 1.00 169 2 424242.61 10.91 6.72 -31.67 0.33 0.33 34.16 10776.08 56107480.21 0.0031646605 6.80 112636749157258395385856.00
P0noBHs 1.00 170 6 1275480.79 8.32 6.23 -63.55 1.29 0.76 64.40 19927.84 20567311.88 0.0000111840 15.64 707473920841672845950976.00
P0noBHs 1.00 171 5 1066650.54 12.29 7.73 -50.18 0.86 0.59 52.24 45078.34 41310560.30 0.0000014244 15.83 1666382688621303896735744.00
P0noBHs 1.00 172 3 641220.82 10.59 12.44 -42.90 0.85 0.64 45.91 54780.57 53995550.55 0.0000034970 33.04 1966024606728866955788288.00
P0noBHs 1.00 173 6 1323007.45 12.91 15.99 -44.50 1.22 0.83 49.02 25585.10 36695358.07 0.0000484717 38.84 724213250633423042641920.00
