model linking_length pyfof_grp N clump_mass[Msol] com_x[kpc] com_y[kpc] com_z[kpc] max_r[kpc] clump_r_avg[kpc] r[kpc] avg_temp[K] avg_pressure[Pa] avg_nHden[cm^-3] vdist[km/s] entropy[K/(Msolkpc**3)**(2/3)]
GM2noBHs 1.00 10 2 278766.42 22.90 -15.45 -27.71 0.48 0.39 39.13 16580.31 15944503.76 0.0000801344 14.13 564921479620996727046144.00
GM2noBHs 1.00 11 2 457810.60 28.05 -15.21 -27.52 0.25 0.25 42.14 13135.77 20279157.27 0.0004587756 4.98 317069444566774716563456.00
GM2noBHs 1.00 12 2 453621.69 -113.48 -43.88 -43.32 0.35 0.35 129.15 17029.69 8254504.88 0.0000126894 15.38 937510657124724738359296.00
GM2noBHs 1.00 13 2 252295.05 -112.83 -42.08 -40.38 0.41 0.34 127.02 16676.98 5266870.20 0.0000051359 5.15 1232639745918813591306240.00
GM2noBHs 1.00 14 3 626814.04 -145.98 -52.68 -40.47 0.45 0.41 160.38 18144.34 6021206.66 0.0000052351 4.48 1285867641354373895815168.00
GM2noBHs 1.00 15 2 426305.49 -106.00 -44.11 -41.39 0.20 0.17 122.05 33964.16 6335184.80 0.0000004568 22.48 3568187706471364482301952.00
GM2noBHs 1.00 16 2 387934.32 -107.68 -42.60 -41.25 0.36 0.32 122.93 17483.83 6028021.85 0.0000057957 4.37 1206360418257484254281728.00
GM2noBHs 1.00 17 2 438441.42 -108.24 -51.84 -41.67 0.39 0.38 127.04 17122.99 5989387.55 0.0000061830 3.58 1174877824104129431076864.00
GM2noBHs 1.00 18 3 622800.26 -108.63 -43.07 -40.69 0.51 0.39 123.74 16542.47 6628314.72 0.0000084720 13.46 1030662098907862665265152.00
GM2noBHs 1.00 19 4 750360.95 -111.18 -42.43 -40.98 0.80 0.56 125.86 15048.96 7887085.91 0.0000169979 8.25 784219067248895963693056.00
GM2noBHs 1.00 20 3 578469.53 -90.05 -59.82 -41.24 1.00 0.66 115.71 22289.26 4209162.76 0.0000012550 12.09 2327173878580760650186752.00
GM2noBHs 1.00 21 2 412517.09 -89.63 -60.89 -41.84 0.31 0.27 116.15 21794.00 3935592.45 0.0000011397 5.79 2332954002633354437984256.00
GM2noBHs 1.00 22 2 337235.42 -91.08 -60.60 -41.18 0.49 0.37 116.89 24959.41 4729954.98 0.0000010120 12.40 2591319871384469192572928.00
GM2noBHs 1.00 23 2 385682.33 -91.63 -40.96 -35.48 0.41 0.36 106.45 24011.87 4386376.36 0.0000010181 3.30 2551082466417193330409472.00
GM2noBHs 1.00 24 2 407508.77 -93.28 -39.02 -36.86 0.41 0.36 107.63 22048.23 4574183.72 0.0000015184 12.01 2151319362505942706946048.00
GM2noBHs 1.00 25 4 813848.96 -104.63 -38.26 -31.29 0.67 0.49 115.71 19277.76 5673320.73 0.0000037663 6.80 1482658796891448874631168.00
GM2noBHs 1.00 26 3 560922.11 -101.45 -42.20 -38.16 0.66 0.44 116.32 23003.39 4743133.19 0.0000014028 12.90 2253561784665071253716992.00
GM2noBHs 1.00 27 2 423439.86 -101.91 -40.94 -40.42 0.50 0.47 117.02 28263.45 4639703.75 0.0000006568 4.75 3236303402647934512136192.00
GM2noBHs 1.00 28 4 913218.35 -120.69 -38.60 -29.26 0.82 0.67 130.05 14648.50 8910886.01 0.0000251811 10.63 691789114357306626146304.00
GM2noBHs 1.00 29 2 419981.54 -129.93 -41.76 -36.63 0.36 0.32 141.30 39334.01 6033011.37 0.0000002130 8.89 4719719796324142214545408.00
GM2noBHs 1.00 30 35 6074276.38 42.42 -6.27 -38.64 2.43 1.36 57.72 9725.24 56352462.00 0.0176611962 20.92 91594761227753056370688.00
GM2noBHs 1.00 31 33 5987088.48 39.98 0.61 -41.06 3.88 1.91 57.31 11363.86 23528721.26 0.0019652421 22.84 243426229800025238536192.00
GM2noBHs 1.00 32 14 2403127.45 45.85 -0.52 -45.77 1.84 0.92 64.79 12423.07 21939846.89 0.0008924759 34.93 280927192107325478404096.00
GM2noBHs 1.00 33 15 2520572.13 42.80 -1.43 -45.49 2.81 1.20 62.48 12205.06 21288496.80 0.0013832178 21.57 313550890950089303392256.00
GM2noBHs 1.00 34 5 681739.89 42.40 -3.26 -38.66 1.26 0.93 57.47 13994.46 17868844.14 0.0003352742 18.19 412254643618038658629632.00
GM2noBHs 1.00 35 2 210847.74 40.78 2.92 -39.48 0.24 0.19 56.84 20035.26 14092173.14 0.0000245364 4.70 854972559256296689238016.00
GM2noBHs 1.00 36 2 173975.27 44.76 -5.78 -32.13 0.53 0.38 55.40 17303.23 17046509.27 0.0001095809 28.55 595883946185797847220224.00
GM2noBHs 1.00 37 2 362781.99 41.09 -7.05 -33.62 0.53 0.42 53.56 13518.84 21467543.92 0.0006226018 31.66 321392749884484282744832.00
GM2noBHs 1.00 38 5 990646.36 43.40 -5.29 -35.39 0.84 0.54 56.25 12391.80 23078223.45 0.0009121739 27.55 257355553588241420517376.00
GM2noBHs 1.00 39 2 297380.99 48.25 1.16 -32.31 0.68 0.46 58.08 39932.20 34123570.53 0.0001996571 31.16 1545725368088994152185856.00
GM2noBHs 1.00 40 2 427669.19 53.55 18.68 7.71 0.28 0.28 57.24 19912.43 9445523.60 0.0000097985 11.57 1119670880005142830120960.00
GM2noBHs 1.00 41 2 384113.43 53.10 21.38 10.86 0.27 0.23 58.26 24127.51 8217977.65 0.0000035624 7.69 1699902395220106462363648.00
GM2noBHs 1.00 42 3 663703.00 55.17 18.42 8.34 0.69 0.46 58.76 33317.21 17416532.43 0.0000075271 14.80 1763842950910157267140608.00
GM2noBHs 1.00 43 4 610689.13 48.83 2.44 -39.64 0.31 0.28 62.94 18339.71 13014470.02 0.0000307327 23.36 777069021457133135200256.00
GM2noBHs 1.00 44 12 1809300.71 43.47 -1.72 -35.10 1.22 0.83 55.90 11965.43 22813555.86 0.0009889219 25.01 246025275156330539122688.00
GM2noBHs 1.00 45 2 376465.39 40.56 -3.52 -29.89 0.49 0.48 50.51 15310.99 20050107.03 0.0002889842 31.53 421456066211855932063744.00
GM2noBHs 1.00 46 3 568252.14 42.89 0.29 -29.88 0.61 0.43 52.28 13187.23 20458738.89 0.0005295269 16.42 318492783041062134349824.00
GM2noBHs 1.00 47 2 403853.01 42.98 0.96 -31.85 0.17 0.16 53.50 15189.68 16755971.38 0.0001272864 5.59 470600916503662990196736.00
GM2noBHs 1.00 48 7 1133156.55 46.55 0.93 -32.54 1.43 0.80 56.80 14674.45 19123886.91 0.0003995909 54.50 421108941979850400333824.00
GM2noBHs 1.00 49 12 2281644.96 41.95 -0.56 -29.11 2.35 1.20 51.06 12898.47 21710920.74 0.0006974770 25.95 295663454453840597745664.00
GM2noBHs 1.00 50 5 678533.61 42.25 -3.72 -33.49 0.57 0.33 54.04 13322.11 19249637.16 0.0003643664 32.70 336337238541923317186560.00
GM2noBHs 1.00 51 3 307031.43 45.91 -1.23 -29.09 0.66 0.43 54.37 39754.21 34198199.76 0.0000425118 23.91 1517335319710168927698944.00
GM2noBHs 1.00 52 1521 231309170.97 0.60 15.02 1.11 9.76 3.43 15.08 40426.51 3005053346.31 0.4146443288 81.64 106576551762689680998400.00
GM2noBHs 1.00 53 3 490764.15 33.49 -9.61 -22.63 0.52 0.40 41.54 13951.72 21508911.88 0.0004451107 28.71 335423579087138266808320.00
GM2noBHs 1.00 54 44 8104088.26 31.35 -0.70 -23.27 2.44 1.36 39.04 10878.07 41907215.92 0.0082297748 29.42 134268058068553643851776.00
GM2noBHs 1.00 55 7 1375546.61 30.46 3.57 -26.10 1.04 0.56 40.27 15607.23 21666778.18 0.0002966973 17.57 418007849719394887270400.00
GM2noBHs 1.00 56 5 761622.59 34.58 -4.58 -22.76 1.42 0.83 41.65 14579.06 21225135.34 0.0005038521 39.16 385164362563276448464896.00
GM2noBHs 1.00 57 19 3117976.98 33.37 -9.05 -27.45 1.92 0.87 44.14 13792.13 43950578.32 0.0055665760 30.29 205332935437757951508480.00
GM2noBHs 1.00 58 5 849372.86 35.73 -9.89 -25.26 1.16 0.83 44.86 12487.39 26569233.05 0.0013416977 29.87 232301868023119429500928.00
GM2noBHs 1.00 59 3 612091.57 -54.59 9.03 -25.03 0.85 0.59 60.73 16555.81 10911644.90 0.0000271300 11.77 744685674676131700146176.00
GM2noBHs 1.00 60 3 496530.24 -22.66 2.37 -25.39 0.46 0.40 34.11 29637.79 30886948.20 0.0000388126 22.98 979566285818339212132352.00
GM2noBHs 1.00 61 2 388795.10 -54.41 7.39 -21.50 0.47 0.42 58.97 19150.58 8918002.83 0.0000100182 14.22 1083667580750448056860672.00
GM2noBHs 1.00 62 5 1050345.93 2.78 16.58 18.19 0.29 0.18 24.77 12218.80 29557195.89 0.0016294225 14.99 209767194321472234455040.00
GM2noBHs 1.00 63 15 3133868.35 19.04 23.59 -5.16 1.31 0.69 30.75 11030.15 36688610.38 0.0048356813 15.83 144703017179287105044480.00
GM2noBHs 1.00 64 3 659264.32 27.42 30.04 -13.86 0.50 0.37 42.97 34714.30 29428731.80 0.0000300868 15.05 1329197815446662362955776.00
GM2noBHs 1.00 65 3 649250.84 23.25 27.19 -17.91 0.74 0.56 40.01 29715.43 21131606.77 0.0000227648 9.62 1278860744906480637968384.00
GM2noBHs 1.00 66 3 663506.10 23.33 22.92 -15.15 0.27 0.21 36.04 14772.71 16468713.48 0.0001273830 6.38 462230956471088624697344.00
GM2noBHs 1.00 67 27 4962981.20 -7.31 4.89 -27.31 1.32 0.67 28.69 10446.87 73024598.83 0.0220105616 21.84 74687645899113273229312.00
GM2noBHs 1.00 68 9 1538658.03 -7.31 2.83 -26.90 1.24 0.62 28.02 11772.79 37339758.68 0.0047307143 26.46 159750634604526210908160.00
GM2noBHs 1.00 69 17 2968534.76 -7.76 0.26 -26.88 0.74 0.52 27.97 11112.12 43498558.56 0.0082005881 20.18 119267316630885805064192.00
GM2noBHs 1.00 70 4 715576.15 -13.59 2.89 -26.82 0.22 0.16 30.21 13802.13 22384224.29 0.0005189151 6.14 321392495146181635080192.00
GM2noBHs 1.00 71 4 675552.65 -15.73 3.23 -25.74 1.25 0.73 30.34 16569.13 19012665.65 0.0001388305 16.89 504340804662199345741824.00
GM2noBHs 1.00 72 2 452122.35 16.71 9.70 -19.97 0.46 0.46 27.79 68445.07 52135960.72 0.0000001120 12.20 2805375630822755694280704.00
GM2noBHs 1.00 73 18 3054408.11 17.93 4.83 -23.74 1.19 0.68 30.14 11577.56 32408363.90 0.0029235671 20.67 175650113332955010039808.00
GM2noBHs 1.00 74 7 1075575.39 16.50 2.09 -20.24 0.67 0.52 26.19 16769.87 20665643.14 0.0001563825 26.87 485139647782748157902848.00
GM2noBHs 1.00 75 12 2093716.97 20.32 2.87 -23.60 1.82 0.97 31.27 13637.38 23543756.49 0.0007014698 24.66 302219220653426595594240.00
GM2noBHs 1.00 76 4 612948.10 28.98 4.53 -26.12 1.09 0.72 39.28 31278.43 24989058.95 0.0000483204 22.62 1249083891245145745522688.00
GM2noBHs 1.00 77 2 424405.13 -54.88 7.93 -20.50 0.34 0.34 59.12 19377.57 8315804.52 0.0000083112 3.73 1165547929029190659080192.00
GM2noBHs 1.00 78 6 1149040.77 3.17 8.58 -26.19 0.68 0.53 27.74 16775.04 21048633.55 0.0001691203 15.73 480082454513180307619840.00
GM2noBHs 1.00 79 5 1083792.37 1.03 6.89 -18.81 0.78 0.45 20.06 15188.40 29133506.35 0.0007281204 19.82 316140136862474569777152.00
GM2noBHs 1.00 80 7 1301979.50 8.57 1.92 -15.02 0.70 0.44 17.40 12185.75 37997345.23 0.0037163599 23.04 164450793451994755366912.00
GM2noBHs 1.00 81 3 559608.83 -2.82 14.07 5.23 0.34 0.18 15.27 11518.44 113388533.91 0.0350421360 19.19 57985201193654056648704.00
GM2noBHs 1.00 82 5 1000045.90 -0.64 14.37 4.71 0.79 0.44 15.14 108238.08 1854125107.05 0.0271978775 20.16 567882731382023152205824.00
GM2noBHs 1.00 83 10 2157556.41 4.02 15.25 3.56 1.71 0.88 16.16 132352.39 1744601602.71 0.0150280371 25.37 822042583433994831921152.00
GM2noBHs 1.00 84 7 1493413.35 2.62 23.29 0.45 0.67 0.42 23.44 11614.76 42225111.08 0.0058568234 16.89 138411071662669466435584.00
GM2noBHs 1.00 85 2 424430.97 -10.96 21.13 3.76 0.02 0.02 24.10 14434.09 22824391.02 0.0004071862 1.34 350022409650073994526720.00
GM2noBHs 1.00 86 18 3330735.68 5.93 1.12 -17.57 0.78 0.37 18.57 11228.34 61359089.50 0.0143790775 23.10 91448038181523263848448.00
GM2noBHs 1.00 87 5 923288.04 6.62 3.87 14.85 0.52 0.37 16.71 12509.74 35093036.07 0.0024244777 21.03 190681901299207178813440.00
GM2noBHs 1.00 88 2 465876.73 6.41 6.22 -13.88 0.32 0.30 16.50 13828.20 26908227.26 0.0008862979 3.47 278284348437135823470592.00
GM2noBHs 1.00 89 13 2679322.16 16.92 9.34 16.24 1.05 0.66 25.24 12398.95 34977916.60 0.0026819461 26.87 190035566374622242799616.00
GM2noBHs 1.00 90 12 2116723.80 12.34 10.07 0.53 0.96 0.37 15.94 51432.85 805541724.85 0.0373702724 17.59 284861725602419981680640.00
GM2noBHs 1.00 91 3 526254.47 12.74 8.38 -0.62 0.19 0.15 15.26 48566.73 501604833.72 0.0128078018 14.56 342355904595859563610112.00
GM2noBHs 1.00 92 2 425478.81 -51.42 16.25 -24.57 0.43 0.43 59.26 13507.23 12265664.25 0.0000754389 11.04 485018415223358500110336.00
GM2noBHs 1.00 93 3 587513.92 -53.11 15.34 -23.33 0.77 0.58 60.00 15309.63 9430072.05 0.0000246484 16.46 716842283826398988599296.00
GM2noBHs 1.00 94 3 566503.66 -51.89 17.96 -24.46 0.69 0.52 60.11 14701.42 10205881.19 0.0000358238 7.03 638527068380267439718400.00
GM2noBHs 1.00 95 2 436584.31 -52.59 19.65 -26.46 0.48 0.47 62.06 14873.19 10922901.19 0.0000397667 3.63 621907366970774593208320.00
GM2noBHs 1.00 96 2 424182.98 -53.62 19.09 -26.42 0.32 0.32 62.75 15605.50 10056794.91 0.0000271060 6.34 713717554647748373905408.00
GM2noBHs 1.00 97 3 593893.02 -51.86 17.54 -27.27 0.37 0.30 61.16 15514.78 10284722.44 0.0000282319 5.21 693357049001672896937984.00
GM2noBHs 1.00 98 2 434721.80 1.88 31.65 -8.41 0.20 0.20 32.80 15335.86 13129278.71 0.0000566660 2.65 576410512871086423539712.00
GM2noBHs 1.00 99 2 186913.14 -3.17 17.74 -0.76 0.48 0.34 18.04 12364.78 43231354.14 0.0050620465 24.44 150659850051883989204992.00
GM2noBHs 1.00 100 2 424320.63 -6.85 36.11 -8.88 0.14 0.14 37.81 39113.19 21479853.73 0.0000011022 2.31 2010672139619917283459072.00
GM2noBHs 1.00 101 2 425094.84 -26.42 43.33 -12.81 0.15 0.15 52.34 23953.44 10910432.28 0.0000061895 4.43 1389388992090985411379200.00
GM2noBHs 1.00 102 2 377424.11 -40.87 42.27 -19.95 0.29 0.26 62.09 22192.28 8820985.03 0.0000056935 12.66 1400488474604945453088768.00
GM2noBHs 1.00 103 12 2473726.30 -41.37 35.28 -22.03 1.62 0.98 58.67 16215.08 14129330.52 0.0000606555 21.13 601824220993321546285056.00
GM2noBHs 1.00 104 3 642187.81 -62.96 35.01 -20.48 0.78 0.53 74.89 23000.52 4898594.05 0.0000014497 6.80 2227504059027070365204480.00
GM2noBHs 1.00 105 2 432337.03 -71.80 26.42 -19.44 0.41 0.40 78.94 22400.43 4622224.43 0.0000014301 11.36 2215019663114385097752576.00
GM2noBHs 1.00 106 2 427364.51 -72.33 28.05 -18.63 0.49 0.49 79.78 21898.90 4316902.15 0.0000014019 6.24 2244675326304005503582208.00
GM2noBHs 1.00 107 10 2164647.85 -35.21 31.25 -26.04 1.56 0.92 53.80 15832.38 13097901.41 0.0000518116 21.81 612396248400588018024448.00
GM2noBHs 1.00 108 21 4358884.34 -5.60 15.95 -11.97 1.24 0.62 20.71 12003.50 74429487.89 0.0168782551 23.25 97475840939525681446912.00
GM2noBHs 1.00 109 18 3666671.76 -13.42 10.87 -26.25 1.32 0.68 31.42 11615.96 41849896.40 0.0060120810 26.02 138518485374743066181632.00
GM2noBHs 1.00 110 4 832247.58 -52.46 12.10 -25.76 0.81 0.60 59.68 14589.17 11071692.85 0.0000433037 4.88 592800395924414991958016.00
GM2noBHs 1.00 111 4 813222.36 -54.95 11.00 -25.08 0.65 0.41 61.40 14462.18 11067622.71 0.0000461592 13.02 586638953728257264975872.00
GM2noBHs 1.00 112 7 1356306.67 -24.21 12.56 -25.31 0.80 0.51 37.21 14541.99 17553742.68 0.0001801099 19.34 426671958816993105149952.00
GM2noBHs 1.00 113 3 279346.33 9.57 10.58 -6.42 0.61 0.36 15.64 13301.30 41362494.69 0.0033518363 21.89 183694322903947721834496.00
GM2noBHs 1.00 114 2 379229.06 4.98 9.98 -14.73 0.12 0.11 18.47 16553.01 26693454.91 0.0003772897 8.00 393965801781623907155968.00
GM2noBHs 1.00 115 11 2082554.68 -4.61 12.58 -13.17 0.74 0.31 18.79 12107.17 45367921.60 0.0063572646 21.35 139187817500791451680768.00
GM2noBHs 1.00 116 5 930626.98 -1.34 11.98 -21.72 0.38 0.24 24.84 15078.95 21765821.54 0.0002947570 16.78 389034149553217491435520.00
GM2noBHs 1.00 117 11 1678448.25 -8.21 9.53 -14.19 0.71 0.34 18.96 12696.35 37691955.57 0.0029790294 10.67 182298899170548332363776.00
GM2noBHs 1.00 118 28 4591828.89 26.05 -3.98 -21.93 3.30 1.74 34.28 12415.52 24910525.57 0.0012002251 30.80 248756895196359088406528.00
GM2noBHs 1.00 119 30 5242923.72 19.55 -8.35 -18.80 3.90 1.60 28.38 12493.60 29693019.67 0.0020292728 38.19 225636668220781669384192.00
GM2noBHs 1.00 120 2 322824.50 25.39 -4.91 -19.23 0.32 0.23 32.23 56967.12 75307390.77 0.0000004268 20.00 1598222408750430915919872.00
GM2noBHs 1.00 121 2 305352.31 23.78 -7.89 -23.17 0.47 0.38 34.13 17086.75 17665280.27 0.0000898796 18.06 557669929481087427280896.00
GM2noBHs 1.00 122 53 9434891.12 21.55 -6.44 -25.50 4.71 1.91 34.00 11200.76 36290935.31 0.0060491632 37.95 160276713543341470384128.00
GM2noBHs 1.00 123 3 401957.81 25.72 -8.56 -25.40 0.65 0.53 37.15 14127.88 19296484.74 0.0002696578 23.20 377223903947029049507840.00
GM2noBHs 1.00 124 3 522540.70 25.15 -6.24 -22.26 0.58 0.39 34.16 14786.51 18062732.99 0.0001809220 30.07 426971981673480211922944.00
GM2noBHs 1.00 125 35 5901726.52 21.76 -4.80 -18.39 2.56 1.38 28.90 11927.58 33984215.10 0.0043431741 28.68 192284280530323468451840.00
GM2noBHs 1.00 126 3 580027.76 24.80 -12.29 -25.53 0.80 0.62 37.65 16963.79 17948295.37 0.0001014595 18.98 545748202456550268207104.00
GM2noBHs 1.00 127 3 561111.88 25.57 -9.19 -20.64 0.81 0.52 34.12 13137.40 21635274.43 0.0005913028 40.68 303984595369413876645888.00
GM2noBHs 1.00 128 3 558751.19 27.18 -10.47 -21.71 0.33 0.21 36.33 12173.68 20530515.96 0.0006688734 28.70 272791967146669613514752.00
GM2noBHs 1.00 129 3 511326.21 25.27 -12.07 -20.45 0.42 0.31 34.68 19995.89 32778700.75 0.0003906804 23.83 474731328161664294977536.00
GM2noBHs 1.00 130 4 875506.41 -50.92 15.25 -23.90 0.64 0.43 58.28 13802.19 12384760.67 0.0000767061 10.13 501325667075306979065856.00
GM2noBHs 1.00 131 2 384297.63 -51.37 16.27 -22.79 0.14 0.12 58.51 15253.95 9951850.38 0.0000278418 3.80 686263063719497395339264.00
GM2noBHs 1.00 132 8 1704110.71 -47.74 13.42 -26.59 1.06 0.65 56.27 14372.75 12030525.75 0.0000611963 9.62 546200661478601964650496.00
GM2noBHs 1.00 133 2 335019.75 -48.66 13.16 -25.72 0.25 0.20 56.60 14823.13 12191596.46 0.0000536064 7.49 568115953998354614059008.00
GM2noBHs 1.00 134 2 307042.10 -52.26 14.44 -23.53 0.24 0.24 59.10 14707.30 10552347.77 0.0000389128 5.71 622203279134963552747520.00
GM2noBHs 1.00 135 4 765958.70 -17.84 15.16 -22.52 0.40 0.27 32.49 15932.20 18601398.28 0.0001414987 10.61 477546044422704817242112.00
GM2noBHs 1.00 136 2 403138.21 -46.46 13.75 -25.40 0.27 0.26 54.70 17381.70 10264076.40 0.0000190989 6.95 837739611704235107811328.00
GM2noBHs 1.00 137 5 1077375.00 -53.98 -17.57 7.13 0.95 0.66 57.21 20168.07 9285273.03 0.0000094047 9.81 1164807809227685963497472.00
GM2noBHs 1.00 138 7 1494223.41 -3.15 -16.65 0.05 0.49 0.29 16.94 11884.97 34305327.14 0.0027009542 11.69 176929325101902563639296.00
GM2noBHs 1.00 139 5 1093902.96 -10.91 -15.64 1.04 0.46 0.30 19.10 12866.73 26674254.93 0.0010284883 13.04 251931945682011676475392.00
GM2noBHs 1.00 140 2 433264.57 -54.95 -15.55 7.16 0.30 0.30 57.55 19611.49 9134065.87 0.0000098560 2.66 1124073328098341055102976.00
GM2noBHs 1.00 141 3 513415.65 -56.67 -16.62 9.52 0.80 0.54 59.82 19384.99 7837024.85 0.0000077589 12.01 1230925118629128209170432.00
GM2noBHs 1.00 142 23 4862680.04 -54.54 -11.82 0.62 1.40 0.76 55.81 11260.97 24475132.37 0.0013639141 11.17 214150980571693798391808.00
GM2noBHs 1.00 143 2 424197.09 -59.47 -12.65 11.35 0.16 0.16 61.85 19210.87 6398625.35 0.0000046922 2.90 1375835284417070772518912.00
GM2noBHs 1.00 144 14 2832057.59 -8.35 -14.33 8.13 0.80 0.39 18.47 11096.95 53245364.12 0.0111687500 17.71 102179101563877280710656.00
GM2noBHs 1.00 145 11 2219573.08 28.94 14.65 17.67 1.09 0.64 36.94 13248.26 22924176.57 0.0006663078 19.95 301522493990130952437760.00
GM2noBHs 1.00 146 8 1686575.45 0.55 14.93 3.44 0.85 0.39 15.33 56928.68 1367335665.14 0.0618040204 30.77 225756711896029276930048.00
GM2noBHs 1.00 147 2 333180.45 -0.80 14.61 7.25 0.07 0.06 16.33 10863.58 62757517.59 0.0153972803 10.76 84188603831860431159296.00
GM2noBHs 1.00 148 2 428728.04 -6.38 16.51 1.98 0.09 0.08 17.81 11808.47 54272836.44 0.0102779574 6.91 111210700209419179786240.00
GM2noBHs 1.00 149 9 1910059.26 15.48 14.31 22.17 1.03 0.54 30.60 12866.09 28944333.94 0.0013511124 22.23 237885989190241823490048.00
GM2noBHs 1.00 150 4 799748.74 16.09 14.17 18.57 0.99 0.52 28.36 14016.51 24406193.78 0.0006121725 19.82 315506341139839254003712.00
GM2noBHs 1.00 151 17 3417702.16 31.86 20.02 17.64 1.58 0.85 41.56 12390.40 23892319.02 0.0010123700 15.71 262076466631322833518592.00
GM2noBHs 1.00 152 3 601643.19 17.84 20.58 14.70 0.54 0.32 30.95 13312.12 21727678.29 0.0005154302 18.08 312411526613561908396032.00
GM2noBHs 1.00 153 9 2015861.87 10.66 16.94 10.25 0.56 0.41 22.48 11093.47 50734458.72 0.0105623464 17.87 104289619355144271429632.00
GM2noBHs 1.00 154 8 1744086.20 24.23 12.52 19.46 0.61 0.49 33.50 12679.15 21313678.57 0.0005964329 23.65 290574342259856046555136.00
GM2noBHs 1.00 155 3 521288.80 -9.25 10.99 5.59 0.69 0.39 15.42 11605.68 58099260.70 0.0125604938 19.14 101076889110822703333376.00
GM2noBHs 1.00 156 3 640863.91 10.45 11.55 0.80 0.47 0.32 15.59 10885.70 83044120.05 0.0237843584 11.05 68098435164669506224128.00
GM2noBHs 1.00 157 2 394281.77 37.26 16.57 17.45 0.42 0.36 44.36 24650.23 11871836.10 0.0000066939 6.86 1375074425230871440130048.00
GM2noBHs 1.00 158 3 608849.42 38.32 14.37 17.99 0.54 0.47 44.70 17624.96 14311743.41 0.0000427757 11.08 687331229927855555084288.00
GM2noBHs 1.00 159 2 437207.80 38.32 13.11 16.98 0.25 0.25 43.92 19603.08 14195600.79 0.0000269648 2.57 827662052755460256169984.00
GM2noBHs 1.00 160 47 9712200.63 6.88 9.68 26.46 2.67 1.11 29.01 10809.13 56547480.21 0.0145132667 23.79 111903484034873248710656.00
GM2noBHs 1.00 161 3 551925.06 5.37 8.89 29.51 0.29 0.20 31.29 48376.99 49385026.93 0.0000293276 19.46 1636218499864364574572544.00
GM2noBHs 1.00 162 4 916340.20 -5.91 7.41 24.16 0.53 0.51 25.95 16816.70 21383687.41 0.0001656212 20.04 480142904374265422807040.00
GM2noBHs 1.00 163 3 644507.17 7.82 14.18 3.39 0.57 0.47 16.55 74963.26 818247316.10 0.0130740585 13.80 517941903654783134203904.00
GM2noBHs 1.00 164 4 800157.54 9.38 14.02 2.57 0.44 0.34 17.06 171538.63 1962358426.87 0.0000150712 17.29 1178410631069036907069440.00
GM2noBHs 1.00 165 2 456954.86 12.88 12.11 23.26 0.36 0.35 29.21 16922.35 21621797.11 0.0001697146 21.14 481995844107691561582592.00
GM2noBHs 1.00 166 2 424240.17 11.48 37.19 3.82 0.04 0.04 39.11 15513.65 14477182.29 0.0000705582 4.29 550403859336721741119488.00
GM2noBHs 1.00 167 2 438000.87 15.68 10.79 23.92 0.14 0.14 30.57 13751.38 21966930.64 0.0004715339 9.28 329270734633599611437056.00
GM2noBHs 1.00 168 7 1460960.57 14.98 11.49 22.90 0.44 0.30 29.67 11673.83 30330275.99 0.0020426348 18.61 188753945791022290173952.00
GM2noBHs 1.00 169 3 257733.60 9.50 13.70 0.26 0.49 0.40 16.67 11579.30 59763225.91 0.0129799854 19.29 97794742673249308508160.00
GM2noBHs 1.00 170 4 914784.67 -1.86 6.94 15.17 0.45 0.29 16.78 12986.67 35273359.99 0.0021267783 9.68 203813488859214115766272.00
