model linking_length pyfof_grp N clump_mass[Msol] com_x[kpc] com_y[kpc] com_z[kpc] max_r[kpc] clump_r_avg[kpc] r[kpc] avg_temp[K] avg_pressure[Pa] avg_nHden[cm^-3] vdist[km/s] entropy[K/(Msolkpc**3)**(2/3)]
GM1noBHs 1.00 20 2 426251.36 -15.37 -2.82 -4.94 0.39 0.39 16.39 14567.36 20338941.41 0.0000270261 4.11 398673417089282807431168.00
GM1noBHs 1.00 21 2 426686.83 -9.10 -2.93 -12.99 0.17 0.17 16.13 25717.42 20473354.45 0.0000027907 3.42 1023024702475938696265728.00
GM1noBHs 1.00 22 2 427360.46 -13.63 0.47 -8.03 0.43 0.43 15.82 17847.83 20638852.26 0.0000133652 8.88 557004426087733934424064.00
GM1noBHs 1.00 23 3 636252.38 -12.20 0.11 -10.11 0.55 0.41 15.85 15824.62 18411845.12 0.0000140221 9.38 489891101891687035699200.00
GM1noBHs 1.00 24 2 426551.61 -10.81 -2.56 -11.36 0.45 0.45 15.89 25387.95 15883689.01 0.0000015232 10.66 1188306071267922625429504.00
GM1noBHs 1.00 25 2 424168.26 -7.92 -9.18 -9.33 0.33 0.33 15.30 25552.79 18494125.86 0.0000021947 8.34 1085217066910827891654656.00
GM1noBHs 1.00 26 137 28875700.09 14.97 1.68 4.95 4.22 1.75 15.86 10100.08 88241032.94 0.0210842154 21.34 94942569468588902580224.00
GM1noBHs 1.00 27 2 424168.30 10.38 2.33 12.70 0.48 0.48 16.57 20107.54 15101573.90 0.0000033856 8.23 837885320978476665143296.00
GM1noBHs 1.00 28 3 636252.38 9.17 3.17 11.93 0.83 0.59 15.38 15507.12 22189727.39 0.0000281968 10.71 417735724790640394895360.00
GM1noBHs 1.00 29 4 848336.51 7.53 2.94 13.06 0.87 0.65 15.36 15380.64 23913306.98 0.0000401565 13.05 392539771023912794587136.00
GM1noBHs 1.00 30 4 863311.08 7.21 11.66 7.98 0.59 0.44 15.86 18020.35 13423655.89 0.0000034603 18.42 748480541818845606707200.00
GM1noBHs 1.00 31 2 305287.88 -7.72 -13.99 -4.36 0.38 0.37 16.57 47075.17 19136061.36 0.0000001959 11.94 2961287686549187038543872.00
GM1noBHs 1.00 32 2 424168.26 6.90 -9.75 9.89 0.46 0.46 15.51 62831.50 19129581.05 0.0000000448 20.37 4775364549216744010416128.00
GM1noBHs 1.00 33 3 580276.96 -2.03 -10.57 11.72 0.83 0.50 15.91 50849.98 26919940.93 0.0000003826 30.45 2681683507714647551639552.00
GM1noBHs 1.00 34 2 362635.62 -8.61 -5.96 -11.10 0.44 0.38 15.26 38076.41 33071631.00 0.0000011146 14.12 1447148439602189033275392.00
GM1noBHs 1.00 35 2 425861.40 -8.52 -12.14 -4.12 0.24 0.24 15.39 33239.40 21363367.52 0.0000009980 10.41 1527110936254426092929024.00
GM1noBHs 1.00 36 2 365304.97 -2.87 -14.02 6.10 0.31 0.26 15.56 49657.72 25347325.45 0.0000002003 13.79 2663541812406676657012736.00
GM1noBHs 1.00 37 2 424168.26 -8.10 -13.19 -0.30 0.32 0.32 15.48 48201.48 24424753.56 0.0000002635 21.68 2599112698803332103274496.00
GM1noBHs 1.00 38 2 369732.11 -3.50 -15.31 -0.90 0.56 0.48 15.73 37048.12 14537732.63 0.0000003016 2.85 2358415597048978938527744.00
GM1noBHs 1.00 39 3 636252.38 4.65 -1.92 -15.30 0.63 0.46 16.10 18471.51 20629544.62 0.0000107263 7.53 586973421387401356378112.00
GM1noBHs 1.00 40 3 580682.72 9.46 -3.10 -13.01 0.83 0.57 16.38 21133.38 23823192.93 0.0000096570 10.73 666222673899824458235904.00
GM1noBHs 1.00 41 48 10121705.80 13.46 -0.36 -7.92 7.26 3.22 15.62 13245.33 36074865.07 0.0003860789 18.47 240319467039062061219840.00
GM1noBHs 1.00 42 2 306690.25 4.93 -4.10 -14.00 0.68 0.49 15.40 18966.00 19522426.39 0.0000089085 12.51 643348076138318302019584.00
GM1noBHs 1.00 43 2 424168.26 7.41 -1.02 -14.63 0.42 0.42 16.43 21959.42 19939889.19 0.0000048171 15.04 801256652735309806567424.00
GM1noBHs 1.00 44 5 1061254.30 14.59 5.10 1.67 1.14 0.69 15.54 13646.94 27407883.99 0.0001765038 10.50 323684257350886373720064.00
GM1noBHs 1.00 45 3 636252.38 16.01 0.61 -0.18 0.61 0.51 16.02 14433.72 24111032.39 0.0000596312 7.90 352200779340044537167872.00
GM1noBHs 1.00 46 2 424215.67 5.65 14.19 2.35 0.40 0.40 15.45 35667.71 11446864.77 0.0000002202 8.28 2603509104784668390064128.00
GM1noBHs 1.00 47 2 425611.48 8.89 12.33 -3.10 0.42 0.42 15.51 38014.22 6307708.10 0.0000000513 3.25 4323576855147147260067840.00
GM1noBHs 1.00 48 3 637798.67 13.59 6.49 4.46 0.87 0.63 15.71 30924.69 17468391.51 0.0000010837 17.72 1560851004692297666265088.00
GM1noBHs 1.00 49 2 424168.26 5.60 6.00 -13.77 0.34 0.34 16.03 42704.87 23955293.18 0.0000005920 14.81 2156461130823627769380864.00
GM1noBHs 1.00 50 4 848336.51 15.90 -0.07 1.70 0.81 0.64 15.99 14074.54 27004839.94 0.0000856629 5.99 312012155532935985889280.00
GM1noBHs 1.00 51 2 424168.26 16.53 0.60 -2.49 0.31 0.31 16.73 13482.40 25993485.39 0.0000913088 4.86 295822001114879264555008.00
GM1noBHs 1.00 52 2 424168.26 13.15 -0.08 -7.96 0.33 0.33 15.37 12191.03 39577445.46 0.0004670519 2.25 186729394811325806280704.00
GM1noBHs 1.00 53 2 424405.51 15.67 -3.17 2.93 0.29 0.29 16.25 15075.35 24049864.65 0.0000415186 12.73 376699408628567299325952.00
GM1noBHs 1.00 54 10 2128481.61 15.38 -4.73 3.47 1.37 0.90 16.46 14159.95 26908918.01 0.0000979391 12.89 322375445226986105995264.00
GM1noBHs 1.00 55 5 1061524.60 -15.43 0.22 0.68 1.12 0.73 15.45 18024.55 26823055.63 0.0000304158 14.88 474611886110507513413632.00
GM1noBHs 1.00 56 2 425833.15 -16.27 -1.31 0.33 0.41 0.41 16.32 45249.48 53951881.72 0.0000013921 12.77 1396118523193332682719232.00
GM1noBHs 1.00 57 2 432812.37 -15.04 -1.06 0.71 0.43 0.43 15.09 34665.55 67372017.99 0.0000490235 27.78 760159552123783941718016.00
GM1noBHs 1.00 58 3 636252.38 -16.29 0.04 -3.73 0.53 0.48 16.71 12924.36 28120459.98 0.0001381435 5.92 263122211737135378071552.00
GM1noBHs 1.00 59 2 368924.02 8.58 -13.13 -5.52 0.58 0.49 16.62 42558.06 12819294.80 0.0000001343 6.74 3239481106903243576836096.00
GM1noBHs 1.00 60 2 434189.64 8.48 -13.57 3.10 0.47 0.46 16.31 18172.50 6893804.00 0.0000007347 12.44 1199971292664025128632320.00
GM1noBHs 1.00 61 17 3609908.42 -15.27 1.84 -2.34 2.66 1.30 15.56 12764.00 33959907.35 0.0003273406 13.54 232640052714065369235456.00
GM1noBHs 1.00 62 2 424168.26 9.19 -0.07 -12.22 0.35 0.35 15.29 14578.15 27064995.16 0.0000768141 10.91 328314808496616126808064.00
GM1noBHs 1.00 63 2 367328.66 -11.84 -5.88 -8.92 0.47 0.39 15.95 23598.25 17687741.14 0.0000028159 13.51 976805331291066240860160.00
GM1noBHs 1.00 64 3 575752.98 -12.52 -5.21 7.44 0.54 0.40 15.47 59095.95 35526420.45 0.0000001390 13.56 2849934886337884264071168.00
GM1noBHs 1.00 65 2 424645.97 -13.94 -5.55 4.90 0.41 0.41 15.78 63694.52 35882238.25 0.0000000926 27.38 3211409222269756900376576.00
GM1noBHs 1.00 66 2 424175.23 -16.46 2.30 -2.31 0.42 0.42 16.78 12314.03 37468581.03 0.0003783859 12.18 197739321542056620326912.00
GM1noBHs 1.00 67 15 3183599.46 -15.52 4.26 -1.09 2.09 1.28 16.13 13711.63 34426005.66 0.0003791736 19.63 272066894116095667470336.00
GM1noBHs 1.00 68 2 442388.29 -2.17 12.74 8.91 0.03 0.03 15.70 31800.30 6029329.31 0.0000000893 6.15 3278393308317444319739904.00
GM1noBHs 1.00 69 2 428361.01 -15.42 7.03 0.29 0.34 0.34 16.94 27481.00 17248797.04 0.0000016340 16.47 1295590900297252577738752.00
GM1noBHs 1.00 70 3 644054.78 -11.70 6.25 8.50 0.74 0.54 15.75 26561.79 16334259.44 0.0000014250 11.62 1255686533080990976311296.00
GM1noBHs 1.00 71 2 424170.88 -16.98 0.65 -0.26 0.24 0.24 16.99 14704.78 26187031.62 0.0000691358 10.61 343178979341214901338112.00
GM1noBHs 1.00 72 2 430503.08 -13.00 0.31 7.78 0.26 0.26 15.16 17541.22 16307690.92 0.0000065374 4.43 627507640527350493347840.00
GM1noBHs 1.00 73 2 361663.02 5.79 2.32 15.57 0.22 0.19 16.77 17350.88 23817968.73 0.0000224469 11.93 479931391803112424472576.00
GM1noBHs 1.00 74 2 424168.26 9.74 -1.44 -11.98 0.46 0.46 15.50 14752.14 30984250.66 0.0001137063 9.42 307828724005683471581184.00
GM1noBHs 1.00 75 2 424168.26 3.63 1.98 16.38 0.31 0.31 16.90 17756.71 20739114.79 0.0000126037 3.94 547135990218825408708608.00
GM1noBHs 1.00 76 2 424168.26 -15.78 -0.55 4.19 0.45 0.45 16.34 68068.32 37984712.72 0.0000000706 22.58 3530243367855569720311808.00
GM1noBHs 1.00 77 3 636252.38 0.07 1.38 16.15 0.61 0.46 16.21 15024.83 27875608.76 0.0000758249 17.41 340415299567886557773824.00
GM1noBHs 1.00 78 5 1060420.64 -1.66 0.81 15.52 1.03 0.67 15.63 14111.62 27256745.03 0.0000886853 20.59 309997164104688171220992.00
GM1noBHs 1.00 79 2 425660.16 -13.45 -2.59 8.57 0.47 0.47 16.16 18194.07 19125615.41 0.0000090214 12.39 601212903256194855993344.00
GM1noBHs 1.00 80 2 424168.26 -14.40 -3.29 8.66 0.42 0.42 17.12 20316.45 18207479.75 0.0000052426 15.34 748347574169679844868096.00
GM1noBHs 1.00 81 2 424452.58 -10.58 -1.73 12.06 0.34 0.34 16.14 19397.30 15636877.52 0.0000039601 10.59 766063869976971476729856.00
GM1noBHs 1.00 82 2 424338.08 -11.71 -0.42 9.53 0.41 0.41 15.10 20133.51 23311691.59 0.0000118043 10.96 626514030750158966226944.00
GM1noBHs 1.00 83 2 424168.26 -0.56 -0.93 17.02 0.11 0.11 17.05 26341.52 19790864.65 0.0000023159 6.64 1091205482197663308840960.00
GM1noBHs 1.00 84 2 427570.22 -10.64 8.31 9.04 0.24 0.24 16.25 43203.63 15745412.25 0.0000001806 7.87 2896828460692440296194048.00
GM1noBHs 1.00 85 8 1702853.24 1.79 1.10 15.26 1.84 1.11 15.40 14272.67 29056594.80 0.0001070778 30.69 304152486056594210029568.00
GM1noBHs 1.00 86 2 434589.20 -10.56 3.01 11.82 0.33 0.32 16.13 43637.84 18509370.12 0.0000003234 28.66 2646301322347823161671680.00
GM1noBHs 1.00 87 2 424168.26 -7.01 -0.72 13.60 0.48 0.48 15.32 19802.23 16217300.62 0.0000041090 3.81 775765275287107869343744.00
GM1noBHs 1.00 88 2 424168.26 16.86 0.09 -1.32 0.07 0.07 16.91 13260.32 28490989.12 0.0001246896 1.54 270171115898653762387968.00
GM1noBHs 1.00 89 2 424168.26 -2.94 0.37 15.14 0.46 0.46 15.42 15195.70 26779824.06 0.0000665470 17.45 358063180482926107164672.00
