model linking_length pyfof_grp N clump_mass[Msol] com_x[kpc] com_y[kpc] com_z[kpc] max_r[kpc] clump_r_avg[kpc] r[kpc] avg_temp[K] avg_pressure[Pa] avg_nHden[cm^-3] vdist[km/s] entropy[K/(Msolkpc**3)**(2/3)]
GM3 1.00 19 3 636265.36 -2.68 -5.72 -92.09 0.46 0.39 92.30 20197.18 4724629.00 0.0000020666 5.00 1838177985604143846260736.00
GM3 1.00 20 2 424186.62 -1.23 -5.68 -91.04 0.38 0.38 91.23 21436.42 4632065.31 0.0000016288 5.43 2058483015316181876736000.00
GM3 1.00 21 2 424186.70 -0.47 -6.38 -92.45 0.15 0.15 92.67 23447.26 4934320.68 0.0000013656 2.16 2291957407979062318596096.00
GM3 1.00 22 2 453853.78 -91.91 -40.50 -17.67 0.38 0.37 101.98 17980.86 5327626.18 0.0000039185 1.31 1387584094191620068474880.00
GM3 1.00 23 12 2448257.82 -91.02 -38.65 -17.35 1.31 0.62 100.40 16211.69 6417622.60 0.0000084039 3.97 1035179293320051383336960.00
GM3 1.00 24 3 636339.73 -136.03 -35.69 -18.04 0.68 0.51 141.79 24715.44 2360642.93 0.0000002623 3.74 4127511940113423126233088.00
GM3 1.00 25 4 848404.27 -138.86 -40.39 -18.05 0.92 0.61 145.73 20369.04 2896738.81 0.0000007185 7.14 2596118310894984228765696.00
GM3 1.00 26 2 431996.20 -137.10 -43.05 -18.43 0.28 0.27 144.88 22700.72 2682032.80 0.0000004386 3.80 3276172946838613768798208.00
GM3 1.00 27 2 462409.39 -135.54 -42.33 -31.95 0.12 0.12 145.55 34855.52 2576716.45 0.0000000905 5.95 6876819229584461364461568.00
GM3 1.00 28 2 442999.78 -144.41 -47.52 -55.97 0.20 0.20 162.01 28628.58 1928911.09 0.0000001084 2.99 5991175607058439163871232.00
GM3 1.00 29 11 2290236.79 -38.50 -27.50 -14.98 1.45 0.82 49.63 16379.52 10019262.42 0.0000221515 5.27 775314790336190786568192.00
GM3 1.00 30 3 593024.27 -149.23 -53.15 -27.19 0.28 0.20 160.73 24461.92 3021339.17 0.0000004435 4.04 3431843083453453167493120.00
GM3 1.00 31 2 378538.79 -149.19 -49.46 -26.65 0.36 0.32 159.42 20668.03 3737511.96 0.0000011670 3.54 2242688758266549600518144.00
GM3 1.00 32 2 426590.63 -148.53 -59.24 -35.69 0.32 0.32 163.84 27468.48 2705082.59 0.0000002388 4.62 4473514944728234582867968.00
GM3 1.00 33 2 424189.75 -152.94 -49.56 1.00 0.33 0.33 160.77 28956.17 1791017.37 0.0000000876 3.95 6468417964389612994428928.00
GM3 1.00 34 2 424196.08 -171.36 -72.74 13.35 0.40 0.40 186.63 22229.55 1869993.86 0.0000002234 6.43 4037268670783973578768384.00
GM3 1.00 35 3 511251.35 -141.38 -66.40 -15.23 0.71 0.61 156.94 24138.08 1960254.32 0.0000001943 5.24 4471738445341341591273472.00
GM3 1.00 36 2 366335.34 -141.45 -68.10 -15.93 0.07 0.06 157.79 23222.97 1737631.71 0.0000001706 0.67 4540822038879859785072640.00
GM3 1.00 37 2 428741.27 75.49 -5.38 -112.69 0.32 0.32 135.75 18281.19 4217253.40 0.0000022108 5.46 1675783843432087846649856.00
GM3 1.00 38 2 428698.34 73.03 -4.20 -114.32 0.42 0.41 135.73 21117.81 3246673.29 0.0000008146 6.46 2547728333398443907088384.00
GM3 1.00 39 5 1061023.59 76.46 -9.41 -66.94 1.28 0.81 102.06 16247.43 6675171.00 0.0000094002 13.22 1020098751764896159891456.00
GM3 1.00 40 2 437916.70 64.17 19.76 -91.06 0.22 0.22 113.14 31060.05 4578164.37 0.0000003841 1.52 3866019405096370095259648.00
GM3 1.00 41 2 424790.20 75.39 7.83 -66.23 0.26 0.26 100.66 26232.32 3401875.18 0.0000004400 7.58 3550025877706041024577536.00
GM3 1.00 42 2 369302.91 85.95 -25.62 -109.44 0.47 0.40 141.50 33625.92 2272343.33 0.0000000803 1.29 7051295300650319290040320.00
GM3 1.00 43 2 437200.28 82.41 -23.38 -110.48 0.50 0.49 139.80 25306.11 1812929.55 0.0000001419 4.62 5099569822101956626219008.00
GM3 1.00 44 2 426290.18 99.97 3.18 -117.69 0.32 0.32 154.45 38112.13 3898578.13 0.0000001353 5.74 6057243250409900313935872.00
GM3 1.00 45 2 424180.51 80.91 -12.23 -77.07 0.20 0.20 112.41 34877.19 4707044.06 0.0000002384 3.60 4601700858902783329304576.00
GM3 1.00 46 2 424180.44 83.33 -12.52 -85.65 0.48 0.48 120.15 17464.55 6456250.10 0.0000065165 1.79 1163613133891094607560704.00
GM3 1.00 47 4 799221.10 80.05 -14.96 -87.42 0.94 0.67 119.47 19181.75 4736752.70 0.0000026301 4.55 1709916882732691761397760.00
GM3 1.00 48 2 425987.24 77.39 -13.14 -68.22 0.19 0.19 104.00 20612.45 4544896.78 0.0000017842 6.54 1947424836402714911965184.00
GM3 1.00 49 4 762070.48 80.32 -10.81 -80.56 0.90 0.62 114.27 19246.02 4555732.58 0.0000022823 7.81 1738543308006340073357312.00
GM3 1.00 50 2 378503.66 102.93 -8.04 -108.49 0.23 0.20 149.76 20507.68 2304832.08 0.0000004480 4.38 3047418328623301995266048.00
GM3 1.00 51 2 446625.24 113.77 -9.69 -103.87 0.45 0.44 154.36 25795.59 2337335.61 0.0000002256 3.11 4444892401483654172246016.00
GM3 1.00 52 2 437460.34 100.36 0.86 -110.88 0.47 0.46 149.56 30274.25 1945128.57 0.0000000900 5.47 6596780313736793890488320.00
GM3 1.00 53 5 1062339.80 76.33 -15.63 -120.23 0.41 0.26 143.27 25384.36 2470414.20 0.0000002605 1.79 4168967350399529952215040.00
GM3 1.00 54 3 636273.74 69.53 -4.88 -129.37 0.09 0.06 146.95 23302.05 1655700.22 0.0000001517 0.38 4730262222398026753769472.00
GM3 1.00 55 2 364220.34 69.29 11.06 -119.55 0.58 0.49 138.62 38834.56 3042564.58 0.0000000784 8.08 7395999327402779471773696.00
GM3 1.00 56 2 424184.60 49.10 -11.83 -54.71 0.36 0.36 74.46 20998.96 5398755.79 0.0000024612 9.99 1792798062907994979434496.00
GM3 1.00 57 14 2853315.04 45.37 -10.33 -56.24 1.42 0.77 73.00 15492.35 9143378.13 0.0000209664 8.09 751973046890284139413504.00
GM3 1.00 58 2 432824.04 53.33 -11.16 -51.46 0.28 0.28 74.94 17038.97 7973197.28 0.0000114755 4.93 970263704176613553864704.00
GM3 1.00 59 2 370856.56 52.91 -11.83 -49.47 0.53 0.46 73.39 20356.25 7090746.54 0.0000049837 15.52 1412904502562660028514304.00
GM3 1.00 60 10 2083053.92 51.69 -11.26 -51.53 1.52 0.84 73.85 16174.19 8541531.10 0.0000163715 10.34 854668119817301356707840.00
GM3 1.00 61 6 1294636.27 54.29 -7.66 -22.90 0.83 0.36 59.42 20523.03 6136921.21 0.0000034728 3.99 1578006676102274198011904.00
GM3 1.00 62 2 374377.47 56.73 -8.51 -52.09 0.50 0.41 77.49 22159.72 4664431.79 0.0000014870 5.98 2159553024834851431251968.00
GM3 1.00 63 11 2221318.98 71.13 -6.12 -65.19 1.90 1.14 96.68 13598.42 10996162.67 0.0000598866 9.58 540194356786726350880768.00
GM3 1.00 64 3 712288.10 67.47 -5.79 -64.15 0.66 0.47 93.28 14332.76 8262046.62 0.0000218090 5.84 709727208610905555206144.00
GM3 1.00 65 3 722023.74 52.74 4.71 -34.32 0.55 0.44 63.10 30018.75 7850208.39 0.0000014621 7.00 2531884125130637300465664.00
GM3 1.00 66 4 866458.13 55.14 -3.17 -49.62 0.79 0.57 74.24 16001.98 7758927.96 0.0000129506 10.80 887648821992553619390464.00
GM3 1.00 67 2 441812.77 68.59 -4.49 -64.06 0.43 0.43 93.96 15730.72 6976419.40 0.0000113738 4.50 937370466663827201064960.00
GM3 1.00 68 2 428118.16 76.17 6.75 -65.76 0.31 0.31 100.85 39144.49 5955616.51 0.0000003660 4.73 4765858218274299725217792.00
GM3 1.00 69 2 434298.66 55.15 -2.25 -65.19 0.47 0.46 85.41 44496.43 7072544.96 0.0000001219 2.49 5261750173784306675089408.00
GM3 1.00 70 4 745407.65 54.88 -1.56 -47.80 1.05 0.66 72.80 18239.07 7096393.77 0.0000071560 5.64 1177704540419745084604416.00
GM3 1.00 71 7 1497112.51 48.88 1.18 -60.73 1.16 0.46 77.96 19670.89 4895206.18 0.0000024397 4.65 1713713198283983176073216.00
GM3 1.00 72 3 636286.87 54.54 -3.30 -47.60 0.70 0.59 72.47 16365.05 7594189.26 0.0000114232 6.09 933537264525109503197184.00
GM3 1.00 73 2 431775.43 53.28 -2.59 -49.05 0.15 0.15 72.47 18036.62 7476870.15 0.0000082350 2.78 1113062371107889385308160.00
GM3 1.00 74 4 849768.92 55.44 3.17 -105.48 0.59 0.51 119.21 23064.76 3730069.28 0.0000008288 2.99 2698696103127487950618624.00
GM3 1.00 75 2 424213.67 53.09 1.53 -108.79 0.43 0.43 121.07 20511.92 3893337.73 0.0000013030 1.80 2149214733431144133427200.00
GM3 1.00 76 2 424197.53 52.82 1.89 -110.12 0.29 0.29 122.15 20640.24 3289894.39 0.0000008983 2.48 2430705315450225090887680.00
GM3 1.00 77 2 425793.80 54.03 -6.45 -63.91 0.31 0.31 83.93 33072.07 4292734.43 0.0000002618 1.84 4465554689597858419572736.00
GM3 1.00 78 2 321329.54 61.94 -7.48 -61.11 0.15 0.11 87.33 36151.02 5384512.48 0.0000002426 3.21 4459296915750391285547008.00
GM3 1.00 79 2 384888.91 72.94 -7.51 -64.55 0.25 0.23 97.69 15788.69 7654194.24 0.0000132712 13.08 878033886100206089404416.00
GM3 1.00 80 2 431940.06 74.95 -10.05 -65.04 0.05 0.05 99.74 18128.72 5743619.90 0.0000044909 2.24 1339693220579364862689280.00
GM3 1.00 81 2 367472.81 97.46 -9.33 -133.91 0.57 0.49 165.88 25787.08 2073677.48 0.0000001755 5.03 4810711725088393796780032.00
GM3 1.00 82 2 429978.54 68.98 -8.50 -65.84 0.43 0.43 95.73 16497.16 7627872.89 0.0000113047 10.83 942355059413539681730560.00
GM3 1.00 83 2 265053.62 66.37 -9.05 -70.35 0.46 0.40 97.14 34088.49 4609131.10 0.0000002632 14.40 4488480478440682248208384.00
GM3 1.00 84 18 3626340.30 -10.18 19.31 6.58 1.39 0.60 22.80 12301.71 23962844.98 0.0009740243 12.07 254800288473529832177664.00
GM3 1.00 85 3 587863.30 13.59 8.41 24.18 0.17 0.15 28.99 68674.60 22429184.44 0.0000000456 2.57 5013611852741571814359040.00
GM3 1.00 86 4 858226.57 -2.26 16.67 26.98 0.15 0.13 31.80 20385.75 9694981.79 0.0000094792 2.45 1143321911972628376059904.00
GM3 1.00 87 2 424330.69 -3.27 13.07 49.63 0.14 0.14 51.42 27964.81 5960116.08 0.0000009867 1.82 2703218114957957979439104.00
GM3 1.00 88 7 1463598.40 -2.29 12.44 13.32 0.74 0.38 18.36 18851.07 14165563.24 0.0000315397 11.82 774987925949767332397056.00
GM3 1.00 89 2 425392.68 -10.34 21.02 7.12 0.25 0.25 24.48 15185.11 15799347.41 0.0001186725 11.17 502826342828300220497920.00
GM3 1.00 90 19 4036253.98 -12.84 15.90 9.53 0.05 0.02 22.55 10939.70 33341580.14 0.0033247504 0.97 152930271330401123303424.00
GM3 1.00 91 20 4039943.95 -4.17 7.44 13.10 1.01 0.33 15.63 10578.90 37022959.49 0.0056586330 9.70 129824867662109528293376.00
GM3 1.00 92 6 1247428.43 -6.31 7.10 15.35 0.38 0.26 18.05 13561.61 21540938.06 0.0004869933 11.80 325459219015230637998080.00
GM3 1.00 93 3 637260.58 -15.09 21.19 19.25 0.12 0.08 32.37 66841.54 19473946.50 0.0000000448 4.86 5264577179468748550045696.00
GM3 1.00 94 2 424431.71 -20.12 18.35 40.40 0.20 0.20 48.72 44407.27 8241791.00 0.0000001486 6.09 4724600463663013197512704.00
GM3 1.00 95 2 424472.97 -7.22 8.39 37.44 0.04 0.04 39.04 24074.86 6909875.49 0.0000024817 0.77 1901553768242703960637440.00
GM3 1.00 96 4 813243.30 -33.65 12.56 39.92 0.54 0.28 53.70 29109.75 6840105.23 0.0000014198 8.52 2627602607014763015700480.00
GM3 1.00 97 3 638763.84 5.77 4.62 36.89 0.44 0.31 37.63 22853.98 7546229.97 0.0000036390 5.95 1642422124217714354421760.00
GM3 1.00 98 9 1938795.76 13.43 1.83 20.72 0.71 0.24 24.76 12134.67 20424646.71 0.0006226214 4.80 277011766889775148040192.00
GM3 1.00 99 13 2821091.85 -6.22 5.07 13.82 0.52 0.26 15.98 11184.31 30124514.76 0.0024123426 11.37 176216627496226654257152.00
GM3 1.00 100 10 2076068.54 22.76 -7.33 0.89 0.70 0.33 23.93 12799.55 18790462.88 0.0003604585 4.41 326501776619470780891136.00
GM3 1.00 101 4 852630.96 40.48 -12.27 -17.15 0.58 0.31 45.64 23850.55 6470945.59 0.0000022457 4.23 1958992914891232088424448.00
GM3 1.00 102 4 852757.70 41.99 -10.11 -7.83 0.60 0.44 43.89 21247.13 5798338.82 0.0000027382 5.70 1736224411700217121865728.00
GM3 1.00 103 5 1008666.63 -17.57 13.79 8.64 0.32 0.25 23.95 33179.90 16990801.11 0.0000056881 7.25 1778223805754608715825152.00
GM3 1.00 104 5 1004370.93 -20.48 22.81 11.58 0.31 0.23 32.77 20091.36 8344462.44 0.0000072521 7.21 1234216906174864457465856.00
GM3 1.00 105 7 1487186.41 29.06 8.16 3.90 0.72 0.40 30.44 17675.54 11085143.15 0.0000216568 9.49 823396742327183320547328.00
GM3 1.00 106 7 1372207.81 13.88 0.74 21.52 0.88 0.48 25.62 12346.88 18103645.63 0.0003873664 8.35 315814786042746596491264.00
GM3 1.00 107 2 429681.38 11.61 2.22 15.40 0.14 0.14 19.41 22499.25 10929513.14 0.0000082505 2.80 1244479377720663066279936.00
GM3 1.00 108 3 585029.59 35.58 5.07 -7.39 0.38 0.30 36.69 24758.80 8632612.27 0.0000034266 7.97 1718058348988974197899264.00
GM3 1.00 109 2 391146.46 64.70 -7.86 -63.64 0.48 0.42 91.09 19791.73 5213070.51 0.0000028076 5.97 1662084862062391581474816.00
GM3 1.00 110 2 426918.43 68.84 -6.38 -65.49 0.37 0.37 95.23 13627.15 10716232.37 0.0000493920 11.66 541714458400752255631360.00
GM3 1.00 111 2 424895.15 71.27 -8.33 -109.88 0.46 0.45 131.24 23302.01 2902042.37 0.0000004782 2.16 3245020261673998944829440.00
GM3 1.00 112 3 636357.74 72.59 -9.82 -107.96 0.73 0.51 130.46 22585.43 3045015.17 0.0000005798 3.56 2978556650689140145258496.00
GM3 1.00 113 2 424394.74 72.21 -6.12 -114.62 0.47 0.47 135.61 38942.66 4475702.96 0.0000002151 4.63 5740075062782655283068928.00
GM3 1.00 114 2 424255.46 72.62 -9.25 -109.49 0.12 0.12 131.71 20971.82 3108474.81 0.0000007624 1.28 2592124952149823313674240.00
GM3 1.00 115 2 437452.29 66.79 -7.71 -67.14 0.32 0.31 95.02 16490.59 6835215.40 0.0000088667 8.85 1014675523117007593537536.00
GM3 1.00 116 2 438982.82 71.82 -6.66 -66.00 0.33 0.32 97.77 13715.32 10363473.47 0.0000439911 3.62 560391791622346447519744.00
GM3 1.00 117 6 1272756.00 -90.87 -18.20 11.37 1.40 0.80 93.37 22614.16 4346226.15 0.0000012299 9.83 2363655190567593835495424.00
GM3 1.00 118 6 1278092.72 -4.67 -12.80 10.33 0.49 0.23 17.10 22073.22 15635792.37 0.0000195844 5.81 942806125554331522433024.00
GM3 1.00 119 10 2126028.29 14.23 0.31 -12.62 0.77 0.31 19.03 13618.99 17494226.59 0.0002162005 6.45 385187027218345775595520.00
GM3 1.00 120 13 2706145.20 19.56 0.56 -2.64 0.67 0.34 19.75 12110.08 21643673.36 0.0007404253 8.24 265101204936841985261568.00
GM3 1.00 121 3 636349.59 -90.04 -18.62 9.09 0.44 0.33 92.39 23105.37 4268374.03 0.0000010677 4.79 2469105569590589639360512.00
GM3 1.00 122 13 2637839.01 27.13 -6.36 7.11 1.04 0.47 28.75 12781.67 18721948.33 0.0003640270 9.80 327303463480614813958144.00
GM3 1.00 123 2 424393.18 -7.80 15.46 42.92 0.11 0.11 46.28 24046.90 5567410.60 0.0000016056 2.75 2196996669597954737176576.00
GM3 1.00 124 5 1061996.13 14.66 -4.34 17.78 0.42 0.23 23.45 17138.20 11879776.31 0.0000286340 5.94 744515123386726463045632.00
GM3 1.00 125 3 641543.65 14.17 -4.44 5.38 0.21 0.14 15.80 21968.27 13031306.68 0.0000130008 2.59 1062948865294658298707968.00
GM3 1.00 126 3 636621.81 28.26 -7.55 6.12 0.45 0.31 29.89 17442.00 14967792.06 0.0000539782 9.65 659541086815463581679616.00
GM3 1.00 127 2 430040.02 -123.03 -49.01 -17.00 0.37 0.37 133.52 19631.20 3711056.72 0.0000013461 8.63 2056486884750799033860096.00
GM3 1.00 128 3 638154.82 -129.19 -33.86 -0.27 0.55 0.45 133.55 21917.11 2577870.26 0.0000004529 2.65 3177799747099342862811136.00
GM3 1.00 129 3 636291.17 -150.07 -49.01 2.04 0.47 0.36 157.88 29228.91 1772616.50 0.0000000833 3.84 6616021891149522020597760.00
GM3 1.00 130 2 424176.31 -38.02 -50.60 -99.16 0.26 0.26 117.64 27475.46 2402789.04 0.0000001890 2.63 4859398740365409070874624.00
GM3 1.00 131 2 325588.57 -132.71 -66.17 -84.25 0.50 0.36 170.55 32666.10 2518078.65 0.0000001081 2.45 6260882543616245798797312.00
GM3 1.00 132 2 444399.52 -138.12 -68.39 -83.78 0.31 0.30 175.42 20939.92 3471227.79 0.0000009776 3.78 2391191565498298514014208.00
GM3 1.00 133 2 374209.39 23.89 -7.79 1.69 0.17 0.15 25.19 14441.09 15550403.56 0.0001207451 0.93 463367637371295532843008.00
GM3 1.00 134 2 426963.01 -118.67 -47.89 -15.42 0.36 0.36 128.90 22033.41 2956200.51 0.0000006031 5.61 2928229943692746656055296.00
GM3 1.00 135 2 367560.37 -122.03 -50.11 -13.96 0.46 0.39 132.66 25132.68 3573715.57 0.0000005619 7.37 3194934194557764627333120.00
GM3 1.00 136 2 424195.14 -122.58 -30.98 0.16 0.38 0.38 126.44 20251.36 3115853.05 0.0000008456 1.92 2446443007693374013571072.00
GM3 1.00 137 2 424203.18 -138.60 -37.97 -17.67 0.33 0.33 144.79 20487.57 2721507.18 0.0000006189 5.70 2731603373731865335693312.00
