model linking_length pyfof_grp N clump_mass[Msol] com_x[kpc] com_y[kpc] com_z[kpc] max_r[kpc] clump_r_avg[kpc] r[kpc] avg_temp[K] avg_pressure[Pa] avg_nHden[cm^-3] vdist[km/s] entropy[K/(Msolkpc**3)**(2/3)]
GM3noBHs 1.00 13 2 431240.50 -161.33 -84.00 -51.72 0.34 0.33 189.10 24841.21 1519179.59 0.0000001062 7.33 5548945884986390358261760.00
GM3noBHs 1.00 14 3 563048.53 -158.59 -64.55 -112.11 0.76 0.56 204.66 14605.12 10310371.43 0.0000407191 21.64 620669202494936588484608.00
GM3noBHs 1.00 15 7 1057323.48 -150.81 -63.37 -112.79 1.67 0.94 198.69 12717.35 13978094.50 0.0001800494 16.59 406383333933570154561536.00
GM3noBHs 1.00 16 2 278865.55 -159.90 -61.64 -113.17 0.47 0.37 205.36 19116.73 4029122.97 0.0000019265 11.19 1852788177382233390186496.00
GM3noBHs 1.00 17 2 234191.64 -163.34 -63.70 -111.19 0.63 0.40 207.61 17861.69 6171933.58 0.0000058127 1.86 1224062908843479109992448.00
GM3noBHs 1.00 18 2 320610.26 -151.18 -60.65 -76.38 0.65 0.49 179.91 33994.21 2316279.11 0.0000000839 1.87 7058039052694006320332800.00
GM3noBHs 1.00 19 2 249143.93 -152.68 -52.16 -108.99 0.36 0.30 194.70 24291.63 1419711.70 0.0000001039 7.41 5514086107351844848140288.00
GM3noBHs 1.00 20 2 323814.99 -153.25 -58.25 -110.81 0.46 0.35 197.88 19452.08 5812204.32 0.0000043988 17.88 1494354420378895980167168.00
GM3noBHs 1.00 21 2 287351.20 -153.04 -64.02 -113.03 0.47 0.39 200.74 14642.59 13836596.42 0.0000848634 8.58 502844297177889194901504.00
GM3noBHs 1.00 22 4 691100.50 -153.89 -64.89 -113.56 0.95 0.58 201.96 12176.02 17281086.38 0.0004131679 19.74 313515436683296650559488.00
GM3noBHs 1.00 23 16 2632840.41 -156.95 -65.71 -114.14 2.06 1.13 204.89 12076.02 18951444.28 0.0006154607 24.13 292978635619679946670080.00
GM3noBHs 1.00 24 2 207739.55 -165.25 -59.73 -106.12 0.24 0.23 205.27 23142.00 3354246.81 0.0000006931 6.74 2855024549250913710112768.00
GM3noBHs 1.00 25 2 336825.72 -167.23 -63.23 -106.45 0.28 0.27 208.08 19222.63 3746575.10 0.0000015573 8.65 1945059111351971701850112.00
GM3noBHs 1.00 26 3 476510.80 -159.38 -75.56 -118.56 0.25 0.22 212.53 16504.13 8582640.80 0.0000152277 8.18 861335712956817042571264.00
GM3noBHs 1.00 27 2 316064.55 -156.74 -75.37 -117.20 0.65 0.47 209.72 18425.48 6606034.57 0.0000061332 7.03 1230096904841385851486208.00
GM3noBHs 1.00 28 3 450170.47 -160.63 -64.65 -112.13 0.68 0.55 206.29 15335.22 8118756.42 0.0000173070 15.39 787486714970108703277056.00
GM3noBHs 1.00 29 2 369245.17 -166.86 -65.84 -94.83 0.46 0.43 202.90 21218.68 2702452.08 0.0000005668 2.37 2878963751726399862341632.00
GM3noBHs 1.00 30 2 384326.97 -159.81 -80.15 -80.89 0.44 0.38 196.23 21668.89 1533949.75 0.0000001666 4.29 4382843954819433710485504.00
GM3noBHs 1.00 31 2 380229.38 -165.10 -80.57 -90.57 0.50 0.45 204.82 20723.13 1540719.88 0.0000001893 2.57 4057889226958502094700544.00
GM3noBHs 1.00 32 3 484666.00 -168.91 -68.23 -91.54 0.72 0.59 203.88 24665.53 2350258.34 0.0000002698 3.53 4074982486829371997814784.00
GM3noBHs 1.00 33 2 460021.70 -155.18 -69.11 -110.97 0.49 0.47 202.90 18907.91 7386155.13 0.0000075677 22.99 1201597651667420778070016.00
GM3noBHs 1.00 34 4 774033.60 -154.75 -67.38 -113.20 1.00 0.63 203.23 13182.43 13889739.69 0.0001695116 13.62 436893555571008877887488.00
GM3noBHs 1.00 35 10 1669080.97 -156.19 -67.21 -116.03 1.40 0.84 205.86 11246.55 23510752.31 0.0014497079 24.01 216936607320710186008576.00
GM3noBHs 1.00 36 3 563978.67 -161.41 -65.37 -119.11 0.68 0.47 210.98 13205.48 11570117.99 0.0000803754 25.70 484500966865649671340032.00
GM3noBHs 1.00 37 2 362259.35 -159.71 -67.31 -113.95 0.51 0.48 207.42 18712.48 9188593.67 0.0000119155 14.01 1013347903732145964711936.00
GM3noBHs 1.00 38 2 375167.31 -149.65 -58.26 -112.60 0.27 0.24 196.14 14383.26 12726164.30 0.0000730725 10.17 517724840006892025544704.00
GM3noBHs 1.00 39 2 320613.06 -151.30 -62.41 -79.14 0.53 0.40 181.80 26329.84 1992629.33 0.0000001548 8.18 5081181347354487132520448.00
GM3noBHs 1.00 40 2 346804.28 -150.47 -60.81 -112.64 0.65 0.46 197.56 13089.58 11761759.66 0.0000888009 3.86 473008826047478829678592.00
GM3noBHs 1.00 41 2 314891.80 -149.08 -63.98 -111.01 0.50 0.49 196.57 17791.48 10625989.38 0.0000199136 10.87 841316823877612457689088.00
GM3noBHs 1.00 42 5 707185.65 -148.68 -66.11 -111.71 1.17 0.79 197.37 14537.32 11189620.17 0.0000511148 32.00 580979954313453396557824.00
GM3noBHs 1.00 43 2 462354.76 -148.61 -60.91 -113.70 0.32 0.31 196.78 11902.12 18485509.85 0.0005797301 5.54 288822672715408941776896.00
GM3noBHs 1.00 44 2 207975.52 -148.65 -51.10 -115.93 0.24 0.22 195.31 16634.59 4001693.17 0.0000028160 11.04 1453066188831710825676800.00
GM3noBHs 1.00 45 2 236854.95 -149.10 -56.47 -112.85 0.68 0.46 195.34 17876.57 10925151.27 0.0000215157 15.51 830274023793065281454080.00
GM3noBHs 1.00 46 3 507675.47 -149.65 -56.39 -116.27 0.60 0.53 197.72 14172.21 14014234.17 0.0001163308 14.27 480250195770773306605568.00
GM3noBHs 1.00 47 3 546508.14 -149.28 -53.75 -115.90 0.84 0.60 196.48 14996.18 7832797.90 0.0000172125 6.20 775383225103571266568192.00
GM3noBHs 1.00 48 3 534787.54 -153.83 -65.92 -131.25 0.37 0.31 212.69 14837.71 9123846.74 0.0000257945 15.53 689122535955028305248256.00
GM3noBHs 1.00 49 2 258196.91 -155.24 -66.17 -133.52 0.68 0.42 215.18 18383.12 9136167.40 0.0000138980 4.15 1008103035373723116896256.00
GM3noBHs 1.00 50 5 681136.52 -152.37 -70.22 -125.61 0.83 0.69 209.58 11185.21 24023359.95 0.0016528409 21.52 213449191043074267021312.00
GM3noBHs 1.00 51 3 494434.15 -154.81 -70.39 -127.75 0.49 0.42 212.70 13596.26 14747517.07 0.0001361451 19.63 424876747669519795748864.00
GM3noBHs 1.00 52 3 508170.24 -154.59 -68.89 -127.68 0.52 0.44 212.00 13792.14 13201042.81 0.0000968406 19.10 472851597960847411904512.00
GM3noBHs 1.00 53 3 374826.76 -152.20 -76.18 -123.48 0.89 0.54 210.27 18029.51 10380412.38 0.0000179164 17.91 874155091152612093853696.00
GM3noBHs 1.00 54 2 302768.07 -151.12 -75.00 -127.78 0.47 0.45 211.63 13626.63 9667157.54 0.0000426906 9.34 576764345161771319820288.00
GM3noBHs 1.00 55 2 347559.40 -151.03 -73.65 -127.01 0.51 0.49 210.63 17543.82 10552573.02 0.0000267054 9.64 841275343897148975480832.00
GM3noBHs 1.00 56 2 406040.76 -151.33 -78.43 -127.36 0.32 0.28 212.77 16831.85 6988416.61 0.0000092802 19.47 1020624541778250477600768.00
GM3noBHs 1.00 57 9 1827543.86 -152.24 -71.18 -129.00 1.60 0.95 211.86 12195.57 16645824.21 0.0003667716 17.29 327550371423944160837632.00
GM3noBHs 1.00 58 3 598276.30 -152.21 -70.33 -131.97 0.77 0.51 213.38 14059.69 11938798.52 0.0000665302 16.01 528676965931455759777792.00
GM3noBHs 1.00 59 2 272310.57 -150.91 -77.06 -128.51 0.45 0.36 212.66 14120.42 6937643.96 0.0000164888 3.23 769610698709703078182912.00
GM3noBHs 1.00 60 6 890641.50 -151.35 -72.14 -116.71 1.06 0.66 204.29 12183.86 16067417.18 0.0003408171 14.37 335127993351558173556736.00
GM3noBHs 1.00 61 2 215985.08 -153.86 -75.77 -116.76 0.58 0.36 207.48 33139.28 14314442.78 0.0000039069 15.45 1959549321893666181087232.00
GM3noBHs 1.00 62 2 317243.95 -151.48 -82.28 -51.50 0.57 0.43 179.91 27937.41 1601778.67 0.0000000799 3.93 6522525717663164420587520.00
GM3noBHs 1.00 63 2 384106.63 -151.54 -67.08 -81.50 0.58 0.47 184.68 28613.82 1845057.98 0.0000001022 4.40 6157964214365886642913280.00
GM3noBHs 1.00 64 2 428935.62 -151.33 -67.10 -112.55 0.52 0.47 200.17 13704.71 15316371.21 0.0001926235 24.79 430112760863991160373248.00
GM3noBHs 1.00 65 2 424182.57 -151.12 -71.17 -35.33 0.23 0.23 170.73 27126.79 1876981.47 0.0000001201 3.73 5615782881911083460722688.00
GM3noBHs 1.00 66 2 424345.52 -151.01 -70.84 -33.46 0.18 0.18 170.12 24383.24 1800742.05 0.0000001559 1.32 4829924561468838293536768.00
GM3noBHs 1.00 67 2 416800.16 -150.18 -67.57 -105.93 0.39 0.34 195.81 17307.47 5624797.83 0.0000052788 10.40 1233880482560783576727552.00
GM3noBHs 1.00 68 2 531802.68 -150.37 -75.41 -71.28 0.51 0.46 182.69 23487.14 1595760.83 0.0000001429 2.83 4857090159342248863465472.00
GM3noBHs 1.00 69 2 424191.26 -149.18 -74.28 -33.58 0.35 0.35 170.00 35785.03 2174395.02 0.0000000571 7.94 8089800478249307001061376.00
GM3noBHs 1.00 70 5 740672.26 -150.98 -72.09 -113.73 1.37 0.74 202.30 15209.93 11963896.30 0.0000643155 23.13 625924305791049323773952.00
GM3noBHs 1.00 71 3 432421.86 -149.80 -73.25 -113.29 0.95 0.62 201.59 16770.27 7348253.62 0.0000106649 37.34 986005511451263599902720.00
GM3noBHs 1.00 72 2 288796.58 -171.62 -72.33 -103.72 0.34 0.26 213.17 26920.54 1957525.88 0.0000001379 11.91 5337979626347281283809280.00
GM3noBHs 1.00 73 2 384318.87 -165.79 -70.91 -115.40 0.35 0.32 214.09 16037.54 4908699.05 0.0000049226 4.01 1200959215793198044545024.00
GM3noBHs 1.00 74 2 322998.02 -163.74 -71.08 -108.02 0.36 0.30 208.64 29475.17 2669207.20 0.0000001864 12.62 5019547981144703853658112.00
GM3noBHs 1.00 75 2 424292.66 -186.79 -64.45 -5.97 0.49 0.49 197.69 28813.50 1826291.18 0.0000000953 6.08 6327628788098136904040448.00
GM3noBHs 1.00 76 2 455954.34 -189.36 -83.62 -14.30 0.42 0.39 207.49 31944.82 2158964.93 0.0000000957 4.01 6712193552458401030602752.00
GM3noBHs 1.00 77 2 498587.44 -176.64 -59.97 -25.30 0.42 0.38 188.25 25459.84 1443191.38 0.0000000893 5.10 6005818775056713674391552.00
GM3noBHs 1.00 78 2 308058.51 -161.77 -63.51 -117.85 0.47 0.44 209.98 15716.38 7719795.18 0.0000164647 6.88 869048009651985651335168.00
GM3noBHs 1.00 79 2 223849.73 -158.57 -63.78 -117.85 0.16 0.15 207.61 11934.75 14274174.60 0.0002059899 7.92 345311369645293834338304.00
GM3noBHs 1.00 80 5 836573.35 -159.38 -65.05 -117.99 1.43 0.87 208.70 12582.43 13243643.08 0.0001415770 23.65 404131388592158188503040.00
GM3noBHs 1.00 81 7 1351966.06 -156.83 -64.07 -119.29 1.37 0.91 207.20 12870.69 16841517.55 0.0003055794 26.35 353761897468607869222912.00
GM3noBHs 1.00 82 3 653948.71 -156.65 -61.67 -118.85 0.62 0.52 206.08 12198.01 15524197.67 0.0002504964 15.88 337174541555031273897984.00
GM3noBHs 1.00 83 12 2118824.22 -159.12 -62.28 -118.73 2.01 1.25 208.07 12246.58 14621012.24 0.0002411645 24.54 362268826327051099176960.00
GM3noBHs 1.00 84 3 625551.90 -154.86 -59.52 -117.74 0.50 0.41 203.44 11496.22 18424838.34 0.0006119993 8.53 266554667410470094241792.00
GM3noBHs 1.00 85 2 309006.45 -162.98 -60.13 -117.55 0.54 0.44 209.75 18021.15 6480311.94 0.0000063899 5.65 1206070080248401159520256.00
GM3noBHs 1.00 86 2 337195.96 -155.07 -57.96 -113.85 0.23 0.17 200.92 13971.59 6326869.49 0.0000130715 7.63 794925608553337950568448.00
GM3noBHs 1.00 87 11 2106213.09 -154.71 -60.41 -117.18 2.50 1.30 203.26 12343.86 16991858.94 0.0004934357 21.75 340734616447273819701248.00
GM3noBHs 1.00 88 2 210903.12 -164.27 -50.72 -115.65 0.36 0.24 207.20 19926.99 1859094.54 0.0000003264 5.69 3300781857411193473335296.00
GM3noBHs 1.00 89 2 321746.09 -162.65 -47.75 -115.65 0.41 0.34 205.21 20055.17 2856599.08 0.0000007760 9.10 2499732166277337068863488.00
GM3noBHs 1.00 90 3 591351.13 -160.55 -48.43 -116.74 0.59 0.53 204.33 17340.25 3947257.58 0.0000024136 11.22 1572191103564760047681536.00
GM3noBHs 1.00 91 4 729731.73 -155.97 -61.89 -115.22 0.61 0.57 203.55 14467.98 11971513.21 0.0000601781 32.68 546189305040017173774336.00
GM3noBHs 1.00 92 2 308442.81 -157.54 -61.06 -116.78 0.35 0.27 205.39 13979.13 11850518.26 0.0000687699 9.52 520940577803613822255104.00
GM3noBHs 1.00 93 2 345231.81 -165.98 -55.41 -118.82 0.38 0.35 211.51 18712.38 3965880.97 0.0000019221 5.03 1781951883419212492832768.00
GM3noBHs 1.00 94 2 227318.23 -163.07 -55.03 -119.46 0.51 0.48 209.50 17949.17 4751847.39 0.0000032782 13.72 1466422183378117227184128.00
GM3noBHs 1.00 95 2 287702.39 -159.42 -59.49 -117.13 0.64 0.49 206.57 17018.09 7026798.85 0.0000091997 17.02 1034605577302931744489472.00
GM3noBHs 1.00 96 2 205852.86 -155.10 -59.90 -114.97 0.32 0.31 202.14 14144.89 8562384.85 0.0000267756 20.06 661237414059795546112000.00
GM3noBHs 1.00 97 5 847277.55 -156.41 -59.71 -116.63 0.97 0.65 204.04 12274.43 14886585.31 0.0002269288 16.56 353061222645293241073664.00
GM3noBHs 1.00 98 2 335182.22 -156.12 -58.29 -115.75 0.50 0.43 202.90 14410.78 9549237.73 0.0000326423 9.67 631867369174820903190528.00
GM3noBHs 1.00 99 2 206522.02 -150.58 -47.38 -117.21 0.52 0.46 196.61 17210.74 3987181.51 0.0000025342 4.71 1547523357167417506660352.00
GM3noBHs 1.00 100 2 297785.67 -151.18 -58.44 -116.98 0.49 0.41 199.89 14024.72 13405243.33 0.0000907464 17.54 477675291468807182221312.00
GM3noBHs 1.00 101 4 561712.50 -150.67 -57.52 -118.06 0.80 0.59 199.87 15048.12 14364979.22 0.0001064552 28.15 521257119162216900198400.00
GM3noBHs 1.00 102 3 466571.98 -150.73 -59.16 -111.81 0.66 0.56 196.78 14766.14 11216258.22 0.0000513401 14.11 597223469941485975109632.00
GM3noBHs 1.00 103 4 585389.95 -152.34 -66.17 -108.08 1.15 0.72 198.16 17953.13 6373881.65 0.0000067225 28.44 1221942080632168432795648.00
GM3noBHs 1.00 104 2 317036.64 -153.18 -68.68 -115.10 0.60 0.42 203.54 12043.27 21291338.95 0.0008603728 24.97 268671198195414969876480.00
GM3noBHs 1.00 105 2 267473.38 -152.79 -68.59 -113.63 0.45 0.37 202.39 15128.13 11584610.71 0.0000469412 13.90 602113633155451539423232.00
GM3noBHs 1.00 106 3 478695.87 -152.40 -71.56 -111.47 0.79 0.64 201.92 20418.28 6651951.35 0.0000053212 21.18 1482404903055898257129472.00
GM3noBHs 1.00 107 3 550725.45 -150.74 -57.81 -115.47 0.32 0.28 198.49 12828.11 16176564.43 0.0002472430 35.65 360002140989031641513984.00
GM3noBHs 1.00 108 3 489356.27 -148.91 -63.89 -128.13 0.73 0.58 206.58 11629.03 18242768.00 0.0005457392 22.13 274765673597762191491072.00
GM3noBHs 1.00 109 3 465476.42 -148.96 -58.25 -125.62 1.00 0.64 203.38 18226.26 9683929.99 0.0000156813 23.38 940468111976246462644224.00
GM3noBHs 1.00 110 2 281867.89 -148.42 -57.83 -118.88 0.56 0.44 198.76 13175.62 12130458.01 0.0000864688 14.32 463625946514482119311360.00
GM3noBHs 1.00 111 2 474636.52 -151.38 -53.26 -116.53 0.46 0.44 198.33 15365.55 6162350.26 0.0000097087 3.75 959642099707094241378304.00
GM3noBHs 1.00 112 19 3419690.85 -159.30 -65.24 -121.42 2.73 1.49 210.65 12402.00 18158523.02 0.0004589098 28.73 315192547358366333140992.00
GM3noBHs 1.00 113 4 714928.72 -155.20 -64.98 -121.18 0.87 0.54 207.34 14015.23 15369727.84 0.0001457763 15.42 432791572526736139616256.00
GM3noBHs 1.00 114 4 665067.36 -162.18 -56.59 -120.46 0.76 0.68 209.79 24231.46 8458790.19 0.0000047251 20.08 1652654227327446461448192.00
GM3noBHs 1.00 115 2 347062.95 -161.25 -63.53 -121.12 0.69 0.50 211.45 13034.78 14515775.30 0.0001630568 8.35 401004029088169828810752.00
GM3noBHs 1.00 116 7 1151152.51 -153.24 -59.20 -121.56 1.16 0.81 204.36 12840.84 14948021.25 0.0001895223 32.68 380895100250931020693504.00
GM3noBHs 1.00 117 2 275340.02 -160.94 -48.07 -119.34 0.29 0.23 206.05 17017.13 2715930.22 0.0000011380 6.10 1957928479530129574330368.00
GM3noBHs 1.00 118 2 279918.08 -155.41 -59.33 -119.56 0.49 0.46 204.86 14429.76 9282692.01 0.0000325527 21.05 650620387099057238048768.00
GM3noBHs 1.00 119 4 675096.15 -158.02 -63.61 -120.17 0.90 0.64 208.46 11909.67 17379036.87 0.0004249205 22.07 297921897831159522394112.00
GM3noBHs 1.00 120 2 319926.97 -159.43 -63.63 -118.88 0.59 0.44 208.81 12204.27 16652097.66 0.0003150350 13.72 322337841124335142567936.00
GM3noBHs 1.00 121 2 315659.73 -154.06 -37.09 -127.18 0.54 0.41 203.19 23367.81 1165989.15 0.0000000781 7.98 5892957787162580994752512.00
GM3noBHs 1.00 122 2 325296.51 -162.13 -64.43 -121.29 0.37 0.26 212.48 13331.65 14454498.97 0.0001415888 5.32 417379383946440995766272.00
GM3noBHs 1.00 123 4 708960.96 -161.52 -63.34 -122.43 0.69 0.44 212.34 14267.94 13932372.95 0.0001080954 17.26 489956777771820528959488.00
GM3noBHs 1.00 124 2 294015.91 -152.30 -52.47 -135.62 0.41 0.34 210.57 19983.90 2730956.19 0.0000007265 7.92 2570321210660834380873728.00
GM3noBHs 1.00 125 2 317338.14 -150.51 -54.14 -134.65 0.35 0.34 209.08 21863.58 2759520.27 0.0000005775 8.34 2960337814277892910088192.00
GM3noBHs 1.00 126 4 746845.95 -155.49 -59.00 -123.08 0.99 0.67 206.90 16046.31 11857822.11 0.0000484457 24.39 665584965613947153547264.00
GM3noBHs 1.00 127 6 980912.41 -154.21 -57.92 -123.62 1.15 0.78 205.95 14403.73 12007566.33 0.0000711885 23.34 550689276177972608368640.00
GM3noBHs 1.00 128 2 353713.10 -156.79 -56.66 -125.21 0.48 0.47 208.50 16537.41 5024055.34 0.0000048236 4.48 1239845118532355543269376.00
GM3noBHs 1.00 129 2 342727.20 -156.84 -56.17 -122.68 0.24 0.24 206.89 19379.38 5479593.19 0.0000035075 8.72 1516136315575937785659392.00
GM3noBHs 1.00 130 2 373938.32 -154.23 -59.56 -131.73 0.46 0.37 211.40 18538.51 6176789.97 0.0000052128 5.60 1305055485015223508664320.00
GM3noBHs 1.00 131 2 223071.10 -154.75 -59.17 -129.20 0.57 0.50 210.10 19728.53 7391849.76 0.0000062861 31.00 1281476978471790968832000.00
GM3noBHs 1.00 132 2 430482.04 -155.47 -43.72 -140.58 0.47 0.46 214.11 22826.45 1849284.93 0.0000002149 15.72 4169611843102741104689152.00
GM3noBHs 1.00 133 2 466156.21 -151.28 -60.60 -130.13 0.39 0.36 208.55 16334.36 7654128.87 0.0000122014 8.14 916484010271317558296576.00
GM3noBHs 1.00 134 4 712371.50 -156.73 -64.49 -130.18 0.69 0.57 213.71 16030.37 10701872.13 0.0000321415 13.47 708864709989528424677376.00
GM3noBHs 1.00 135 2 284436.00 -156.14 -63.27 -131.38 0.07 0.06 213.64 17744.50 11462240.32 0.0000243997 6.84 795887355563400293777408.00
GM3noBHs 1.00 136 3 439304.45 -154.57 -64.57 -131.52 0.70 0.55 212.98 14795.47 10698041.80 0.0000407499 9.88 616301905415853442072576.00
GM3noBHs 1.00 137 3 576339.67 -150.91 -61.78 -127.91 0.87 0.61 207.25 13366.09 15158162.17 0.0001669593 13.44 404691747106009345163264.00
GM3noBHs 1.00 138 139 20766273.10 12.64 6.16 5.64 4.34 1.60 15.15 147920.58 8292134240.93 0.1469395945 62.73 403893203160004458184704.00
GM3noBHs 1.00 139 4 873279.68 3.88 23.00 16.12 0.52 0.31 28.35 13131.41 24050076.76 0.0007385782 10.19 282282205676803171811328.00
GM3noBHs 1.00 140 3 651319.70 -3.58 51.85 18.77 0.58 0.47 55.26 19515.66 7596608.71 0.0000065286 6.68 1256846468721307404992512.00
GM3noBHs 1.00 141 7 1454364.73 1.64 39.64 21.93 0.93 0.49 45.34 14026.47 15365743.59 0.0001278155 13.58 444751028554916928946176.00
GM3noBHs 1.00 142 2 370300.14 -24.82 25.55 10.12 0.08 0.07 37.03 20732.12 8013551.42 0.0000058906 1.14 1341598481259482719453184.00
GM3noBHs 1.00 143 4 830988.23 3.06 40.92 11.81 0.56 0.33 42.70 15754.63 10953037.40 0.0000313398 2.88 682443888421389562019840.00
GM3noBHs 1.00 144 14 2392818.94 9.14 8.59 8.54 2.56 1.01 15.17 73095.88 3525296523.13 0.0583694864 49.60 199653544050559478136832.00
GM3noBHs 1.00 145 2 426598.67 -9.17 26.63 24.97 0.12 0.12 37.64 16895.30 10675454.18 0.0000226365 10.00 782846885417732085383168.00
GM3noBHs 1.00 146 2 439871.37 -3.80 6.81 20.72 0.06 0.06 22.14 12432.16 24028936.88 0.0008872100 5.07 255586758461278916706304.00
GM3noBHs 1.00 147 2 406067.14 3.45 15.79 23.27 0.12 0.10 28.34 13324.66 20606080.36 0.0004123613 10.18 326602046457647076474880.00
GM3noBHs 1.00 148 2 314663.73 -132.42 -58.08 -116.78 0.16 0.12 185.87 16157.79 4756829.93 0.0000044955 7.23 1229617057334147812425728.00
GM3noBHs 1.00 149 3 389113.32 -134.34 -49.80 -116.70 0.90 0.61 184.79 17524.81 3591751.90 0.0000018778 12.36 1710010366347159548198912.00
GM3noBHs 1.00 150 2 301410.28 -133.02 -46.88 -118.73 0.45 0.43 184.36 20919.25 2390888.73 0.0000004807 6.11 3041939443158474999988224.00
GM3noBHs 1.00 151 2 310597.36 -129.09 -51.27 -115.42 0.60 0.46 180.59 24637.58 1860907.83 0.0000001728 6.31 4741988427218878946344960.00
GM3noBHs 1.00 152 2 429373.32 -131.27 -55.60 -120.19 0.50 0.49 186.46 16853.28 4395597.73 0.0000035587 6.79 1412286218612682231119872.00
GM3noBHs 1.00 153 2 383567.14 -107.97 -57.92 -26.79 0.30 0.28 125.41 25877.49 2158207.95 0.0000001923 5.80 4673764837195174822019072.00
GM3noBHs 1.00 154 7 1058798.99 -106.27 -54.97 -28.69 1.23 0.99 123.04 24457.46 3036391.82 0.0000004691 6.66 3391666886751070418108416.00
GM3noBHs 1.00 155 2 391781.21 -103.36 -54.98 -26.93 0.42 0.35 120.13 22181.17 3113390.16 0.0000006680 1.87 2824816887687699165609984.00
GM3noBHs 1.00 156 2 300803.52 -119.74 -60.53 -117.95 0.50 0.45 178.65 33762.49 3228163.75 0.0000001813 5.91 5500887645382864774627328.00
GM3noBHs 1.00 157 3 683133.25 -116.82 -64.89 -11.90 0.46 0.38 134.16 24658.98 2187720.46 0.0000002252 3.98 4304726191386850259632128.00
GM3noBHs 1.00 158 2 341192.97 -125.77 -60.83 -114.37 0.41 0.38 180.55 17221.47 3345150.65 0.0000017093 5.68 1735426050815174968868864.00
GM3noBHs 1.00 159 2 260428.34 -133.40 -57.88 -112.12 0.64 0.50 183.62 23723.24 4058145.14 0.0000009396 8.08 2619254962392202085400576.00
GM3noBHs 1.00 160 2 446696.99 -126.83 -63.77 -111.96 0.41 0.40 180.79 17231.64 2965994.18 0.0000013155 5.76 1885258639872463845982208.00
GM3noBHs 1.00 161 2 261408.41 -148.37 -62.87 -111.55 0.44 0.27 195.98 19404.10 11693647.29 0.0000178914 5.97 919205344404523001577472.00
GM3noBHs 1.00 162 2 319185.46 -147.25 -62.91 -113.34 0.16 0.14 196.18 13579.65 17003610.91 0.0002257158 9.73 382149236166472815869952.00
GM3noBHs 1.00 163 3 545132.60 -147.81 -64.08 -113.03 0.78 0.56 196.80 15441.62 16815480.83 0.0001934500 45.08 493006578489600793116672.00
GM3noBHs 1.00 164 2 286769.82 -106.68 -92.55 -19.19 0.34 0.26 142.53 26995.90 1427466.87 0.0000000736 9.76 6606075892742335928205312.00
GM3noBHs 1.00 165 2 473583.23 -143.52 -62.16 -107.10 0.35 0.35 189.56 16551.87 6553402.05 0.0000083934 6.54 1036550697456921961562112.00
GM3noBHs 1.00 166 3 541457.45 -138.13 -65.21 -109.03 0.89 0.53 187.67 17185.80 6799279.32 0.0000082685 10.44 1076470490335361414201344.00
GM3noBHs 1.00 167 2 401922.52 -143.36 -62.88 -108.71 0.48 0.44 190.59 16522.80 7304991.21 0.0000107010 11.99 962368632702610763153408.00
