model linking_length pyfof_grp N clump_mass[Msol] com_x[kpc] com_y[kpc] com_z[kpc] max_r[kpc] clump_r_avg[kpc] r[kpc] avg_temp[K] avg_pressure[Pa] avg_nHden[cm^-3] vdist[km/s] entropy[K/(Msolkpc**3)**(2/3)]
GM2SI1 1.00 39 16 3393894.76 -32.22 5.29 10.39 1.34 0.83 34.26 13499.79 49646283.40 0.0006926185 28.36 193076862906291674152960.00
GM2SI1 1.00 40 6 1272515.81 -29.92 4.35 32.49 1.08 0.65 44.38 28707.90 18751970.85 0.0000013017 10.38 1333480424283987341475840.00
GM2SI1 1.00 41 2 424171.30 -29.13 2.32 31.99 0.14 0.14 43.33 27233.74 16507167.72 0.0000011297 7.62 1325600860928631801643008.00
GM2SI1 1.00 42 7 1486101.05 -35.60 2.01 19.98 1.30 0.74 40.87 35925.32 46358236.98 0.0000156989 17.75 1059284557366756674371584.00
GM2SI1 1.00 43 37 7851082.66 -37.08 4.70 11.33 3.45 1.59 39.06 13576.61 45805406.52 0.0011158724 26.05 221016607512130406580224.00
GM2SI1 1.00 44 2 424168.57 -35.60 2.98 25.98 0.24 0.24 44.17 44163.76 23057676.23 0.0000002815 2.39 2381306576717037638254592.00
GM2SI1 1.00 45 9 1909503.90 -37.47 4.99 16.09 1.47 0.80 41.08 33384.08 35527203.24 0.0000124767 20.46 1152798434358995609190400.00
GM2SI1 1.00 46 9 1917119.44 -30.37 1.50 20.81 1.30 0.73 36.84 17949.55 27715404.39 0.0000313533 13.75 464865156525372280406016.00
GM2SI1 1.00 47 3 636252.44 -28.97 1.27 22.47 0.83 0.65 36.68 33611.99 31498584.88 0.0000059379 9.69 1248314225724788094009344.00
GM2SI1 1.00 48 5 1060420.67 -35.77 1.19 21.52 1.11 0.73 41.76 21372.82 23728357.78 0.0000084693 10.19 692702299829423136833536.00
GM2SI1 1.00 49 2 424168.26 -34.14 0.57 19.51 0.33 0.33 39.33 39906.01 31741519.48 0.0000010478 10.38 1619901140905172723040256.00
GM2SI1 1.00 50 3 636352.36 -29.39 2.44 11.65 0.58 0.43 31.71 17896.47 35025823.57 0.0000657557 21.40 392256317008947846316032.00
GM2SI1 1.00 51 9 1909095.75 -30.77 -0.04 9.29 0.97 0.59 32.14 14250.59 53451095.53 0.0006569907 27.16 199295221721906827755520.00
GM2SI1 1.00 52 18 3508550.28 -29.75 4.57 8.85 1.84 0.96 31.37 12840.61 55281430.51 0.0017438582 30.17 161875097231592075034624.00
GM2SI1 1.00 53 22 4674412.29 -37.20 2.11 6.84 2.03 1.00 37.89 15037.32 57801044.80 0.0019237432 36.41 219482655172309205123072.00
GM2SI1 1.00 54 2 424178.05 -38.51 2.84 7.67 0.27 0.27 39.37 17515.81 35299274.29 0.0000804065 19.55 378367160739806897504256.00
GM2SI1 1.00 55 2 339630.61 -35.63 3.38 5.27 0.44 0.41 36.18 19373.96 36237342.36 0.0000558422 2.24 429528498003966091591680.00
GM2SI1 1.00 56 2 424169.29 -36.12 2.31 23.35 0.35 0.35 43.07 24160.30 18742431.81 0.0000024989 12.88 995106426963050155212800.00
GM2SI1 1.00 57 31 6163473.11 -18.89 -3.86 -10.41 2.20 1.15 21.91 11033.13 85599826.62 0.0111054195 32.78 89110895237530925400064.00
GM2SI1 1.00 58 6 1097711.11 -17.83 1.68 -8.76 0.83 0.41 19.94 14011.84 48314720.03 0.0004818984 12.51 205769622333381874286592.00
GM2SI1 1.00 59 2 429413.74 -17.20 -1.31 -5.01 0.22 0.22 17.97 15675.45 48022169.61 0.0002903566 25.09 249630111689687663902720.00
GM2SI1 1.00 60 4 763755.89 -19.05 4.17 -8.39 0.41 0.25 21.23 14216.43 39626416.01 0.0002386723 20.56 241034577690488683364352.00
GM2SI1 1.00 61 3 589211.08 -17.61 -2.86 -7.38 0.15 0.12 19.31 14255.72 54263180.82 0.0006370612 10.99 194472972319459914022912.00
GM2SI1 1.00 62 25 4850538.54 -22.81 -1.66 -11.03 1.79 1.01 25.40 10497.80 75536093.59 0.0088951746 24.61 87318107676261969035264.00
GM2SI1 1.00 63 10 1744128.76 -16.48 -2.49 -9.40 0.55 0.29 19.14 10918.46 75704730.91 0.0070826577 12.02 88316256183008289095680.00
GM2SI1 1.00 64 12 2543553.64 -25.03 3.90 -12.76 0.39 0.25 28.36 10494.93 86349167.50 0.0105483852 15.25 74408282566518261153792.00
GM2SI1 1.00 65 20 4254517.55 -15.98 0.31 -12.53 1.83 0.65 20.31 12329.68 99074005.82 0.0134373550 26.04 105933954692995291807744.00
GM2SI1 1.00 66 14 2868420.38 -17.89 -3.22 -3.95 0.65 0.40 18.60 11001.18 89499659.70 0.0105173979 23.28 79698614489094750732288.00
GM2SI1 1.00 67 5 748645.16 -16.75 6.70 1.51 0.85 0.56 18.10 18460.54 39156222.52 0.0000943742 27.06 377136193768327632388096.00
GM2SI1 1.00 68 13 2780959.33 -15.19 -6.51 0.93 1.28 0.78 16.55 12190.93 80434171.52 0.0056275400 38.82 107011187933189972688896.00
GM2SI1 1.00 69 2 427970.41 -13.96 3.57 8.10 0.30 0.29 16.53 19442.38 36739087.90 0.0000533884 10.71 436153045208680680652800.00
GM2SI1 1.00 70 5 1070269.87 -19.46 4.32 -2.30 0.60 0.45 20.06 14688.07 44905183.93 0.0002999063 8.91 235558522859758943207424.00
GM2SI1 1.00 71 3 636606.48 -27.30 3.88 10.01 0.49 0.43 29.33 16443.48 33063973.09 0.0000786924 11.25 352624840276747038490624.00
GM2SI1 1.00 72 8 1653111.54 -15.33 6.07 43.40 1.54 0.82 46.43 22234.03 24559238.27 0.0000127525 18.63 742868843684620933267456.00
GM2SI1 1.00 73 3 636421.31 -20.01 6.91 16.98 0.27 0.23 27.14 32359.77 75180404.65 0.0000819725 13.91 634975133730605591691264.00
GM2SI1 1.00 74 5 1097273.04 -22.21 1.59 13.87 0.78 0.35 26.23 15242.78 36121030.22 0.0001380873 16.74 289307096510671443984384.00
GM2SI1 1.00 75 3 636252.38 -13.95 2.94 41.99 0.66 0.46 44.35 26395.09 19868334.29 0.0000022767 10.45 1116186208525691490664448.00
GM2SI1 1.00 76 5 1060672.70 -24.84 -4.48 13.77 0.69 0.49 28.75 23053.04 42780689.61 0.0000543163 20.92 525136194983310856814592.00
GM2SI1 1.00 77 2 424168.28 -27.75 1.49 31.99 0.21 0.21 42.37 48020.33 26702693.76 0.0000003982 11.54 2481866096045856974176256.00
GM2SI1 1.00 78 4 848357.21 -27.09 -2.24 21.16 0.54 0.41 34.45 54396.94 63556713.73 0.0000026875 13.23 1709111959468787726548992.00
GM2SI1 1.00 79 2 422374.33 -24.04 -2.03 10.68 0.48 0.43 26.39 16522.67 33276050.99 0.0000867232 2.19 347745720620109136920576.00
GM2SI1 1.00 80 2 293326.52 -26.18 -3.00 9.14 0.27 0.17 27.89 18179.28 30771000.57 0.0000434886 16.43 432026793240696459362304.00
GM2SI1 1.00 81 5 892709.42 -18.66 0.51 6.91 0.65 0.37 19.91 15087.73 47816118.18 0.0003714048 15.21 233221617863151132344320.00
GM2SI1 1.00 82 11 2138195.96 -14.54 -0.45 5.06 0.73 0.46 15.40 11958.79 73570700.96 0.0051275188 26.39 108940593957835647221760.00
GM2SI1 1.00 83 3 564349.74 -20.72 -4.90 4.57 0.44 0.33 21.78 16921.54 42652487.62 0.0001534899 17.44 306960251183464546566144.00
GM2SI1 1.00 84 2 299142.89 -22.46 -2.14 9.48 0.26 0.20 24.47 19100.74 34643121.02 0.0000516532 14.22 434445379064026118488064.00
GM2SI1 1.00 85 5 847099.04 -24.27 -2.62 8.32 0.63 0.45 25.79 14604.79 37754758.43 0.0001897128 16.02 258814170998403181314048.00
GM2SI1 1.00 86 2 385395.17 -17.62 -0.06 -4.39 0.09 0.08 18.16 14576.48 47250827.62 0.0003724583 10.72 221444297732136636514304.00
GM2SI1 1.00 87 11 1591480.70 -14.63 2.64 -4.40 1.00 0.47 15.50 13001.75 66773915.38 0.0031179692 19.45 141445177995448324980736.00
GM2SI1 1.00 88 58 8953024.76 -13.72 -6.70 -3.07 3.37 1.45 15.58 18039.51 243034156.62 0.0402505543 78.18 107626278266523021737984.00
GM2SI1 1.00 89 5 918182.92 -23.33 3.32 1.15 0.81 0.40 23.59 15019.37 44357685.34 0.0003128901 14.14 250298356599849314418688.00
GM2SI1 1.00 90 3 653349.25 -27.76 3.64 8.02 0.42 0.37 29.12 14830.02 38136241.51 0.0001834211 16.63 268492701461076798078976.00
GM2SI1 1.00 91 19 4049219.54 -28.55 -0.42 6.63 2.08 0.90 29.31 12188.96 62157804.68 0.0035638080 43.25 139919749799181599899648.00
GM2SI1 1.00 92 5 856015.00 -22.48 5.62 6.64 0.43 0.33 24.11 19369.24 34907691.47 0.0000509590 25.46 440094274980286319034368.00
GM2SI1 1.00 93 71 15027483.56 -28.88 -11.10 -2.17 3.30 1.67 31.01 17145.98 113378613.51 0.0070140327 53.57 177753313468580286693376.00
GM2SI1 1.00 94 43 8619831.44 -17.61 -6.75 -4.63 1.99 1.05 19.42 15820.70 189062873.00 0.0364801459 31.12 96479166914986028040192.00
GM2SI1 1.00 95 10 2160631.49 -17.43 -8.88 -2.10 0.69 0.56 19.68 12142.74 68988495.61 0.0040798050 18.91 116716151945535988695040.00
GM2SI1 1.00 96 27 5754406.55 -17.05 -10.79 10.58 2.25 0.90 22.79 12962.41 69976185.63 0.0055766630 30.65 170697599561750517121024.00
GM2SI1 1.00 97 6 1295080.58 -18.15 -11.28 19.09 0.58 0.31 28.65 21276.18 49114154.04 0.0001164807 20.34 417349567934300382298112.00
GM2SI1 1.00 98 2 284692.62 -12.29 -10.37 1.81 0.62 0.41 16.19 17052.61 47942540.54 0.0002194776 17.24 287205688053696789741568.00
GM2SI1 1.00 99 15 3183049.95 -18.88 -8.43 8.27 1.48 0.96 22.27 21037.26 64740567.25 0.0003531318 33.57 343095312588242069487616.00
GM2SI1 1.00 100 31 5723566.17 -21.40 -6.94 2.05 2.40 1.19 22.59 11598.43 80364468.90 0.0108890670 34.42 107046091246439428521984.00
GM2SI1 1.00 101 5 1060929.00 -21.23 -12.41 6.88 1.03 0.65 25.53 17201.03 41429560.45 0.0001315432 23.55 328529505690577486741504.00
GM2SI1 1.00 102 3 527686.31 -18.60 -6.60 1.75 0.30 0.24 19.81 14086.90 58672893.94 0.0009912284 12.59 178709631882547219660800.00
GM2SI1 1.00 103 6 1272899.08 -21.10 -11.24 5.08 0.93 0.40 24.44 26037.24 79516493.11 0.0003920489 16.16 429876582324553841115136.00
GM2SI1 1.00 104 8 1705658.47 -14.74 -9.54 -2.69 1.27 0.63 17.76 12684.45 66680599.19 0.0032879720 31.27 135054087149281806909440.00
GM2SI1 1.00 105 7 1427726.00 -14.44 -13.03 -5.05 0.49 0.42 20.09 12515.64 64457192.00 0.0028796737 30.26 131836390615136845430784.00
GM2SI1 1.00 106 4 835898.32 -14.78 -10.84 -3.88 0.56 0.51 18.73 14268.24 64431294.01 0.0012648153 32.84 170475935547340066127872.00
GM2SI1 1.00 107 48 9652248.14 -12.67 -12.53 -13.42 3.68 1.84 22.31 27521.00 229396022.19 0.0083870518 39.38 231432881412640723697664.00
GM2SI1 1.00 108 13 2597288.74 -9.75 -8.24 -13.95 0.74 0.41 18.91 11118.65 97845444.11 0.0125570707 23.96 75105403933368957009920.00
GM2SI1 1.00 109 6 1214011.68 -12.42 -4.45 -12.84 0.88 0.39 18.41 12161.94 64639889.14 0.0039721559 18.81 131817393920639095537664.00
GM2SI1 1.00 110 20 3217239.13 -23.70 -0.30 -12.42 1.10 0.44 26.76 9822.23 117539393.83 0.0309396452 18.42 51380241549905572659200.00
GM2SI1 1.00 111 5 1005857.96 -17.09 -3.04 -13.31 0.41 0.30 21.87 12697.01 57305854.69 0.0014156671 20.59 151275479354630379405312.00
GM2SI1 1.00 112 5 1066198.25 -19.81 -5.18 -13.58 1.29 0.76 24.57 46023.58 152912119.40 0.0004405037 23.49 719469280160738770419712.00
GM2SI1 1.00 113 10 1970611.21 -13.50 4.64 -11.81 0.81 0.33 18.53 11376.85 64863959.11 0.0042207442 8.12 111691886516035634855936.00
GM2SI1 1.00 114 50 10010442.25 -10.37 -6.72 -10.30 1.77 0.90 16.09 13118.55 287039623.60 0.0979948613 57.84 71531850347072383352832.00
GM2SI1 1.00 115 37 7509616.93 -11.92 -3.20 -11.31 2.71 1.23 16.74 14679.85 130979195.66 0.0268301407 65.39 132801386103338663149568.00
GM2SI1 1.00 116 60 12152243.11 -12.58 -13.01 -9.57 2.35 1.19 20.47 10627.10 123905130.09 0.0286227646 39.85 62442136845654425600000.00
GM2SI1 1.00 117 4 621608.64 -8.68 -8.00 -10.36 0.37 0.27 15.70 12994.78 74805655.90 0.0040863778 21.81 123553766074334931058688.00
GM2SI1 1.00 118 11 2250080.27 -14.86 -3.84 -12.45 0.40 0.27 19.76 10844.94 104010118.86 0.0154005557 14.67 67020356426201789628416.00
GM2SI1 1.00 119 2 428686.28 -15.82 4.78 -11.45 0.37 0.36 20.11 39178.84 103301727.26 0.0000654226 32.19 702103081338607994142720.00
GM2SI1 1.00 120 4 856599.09 -14.65 1.82 46.13 0.67 0.48 48.43 31479.71 28519086.16 0.0000023739 10.46 1172104222760692508262400.00
GM2SI1 1.00 121 7 1488028.84 -13.70 5.54 46.94 0.90 0.57 49.22 18107.33 24528677.05 0.0000187276 16.16 511824967008838353944576.00
GM2SI1 1.00 122 8 1661160.40 -10.30 -6.47 23.98 0.76 0.53 26.89 16697.16 46704788.94 0.0002042030 21.92 286680473702499428073472.00
GM2SI1 1.00 123 7 1498598.05 -11.37 -9.22 39.97 1.37 0.82 42.56 41193.20 27102795.56 0.0000009553 11.16 1906950423914938288308224.00
GM2SI1 1.00 124 3 579995.79 -12.16 -7.18 25.84 0.72 0.54 29.45 23099.68 29304926.31 0.0000127144 19.60 687523623005677145817088.00
GM2SI1 1.00 125 3 637112.19 -13.38 -0.49 24.07 0.51 0.34 27.54 54356.76 80599036.29 0.0000019020 6.17 1458990727540993549139968.00
GM2SI1 1.00 126 8 1671210.63 -12.70 -5.45 26.85 1.30 0.70 30.20 17697.04 29690278.00 0.0000450663 15.33 432048101442200117706752.00
GM2SI1 1.00 127 3 577093.07 -13.49 3.42 48.25 0.69 0.53 50.22 43064.99 34147814.73 0.0000011823 12.34 1758994940840012490473472.00
GM2SI1 1.00 128 4 848336.51 -12.30 3.60 41.66 0.86 0.63 43.58 20536.34 19734807.62 0.0000054469 12.81 731365931904614428311552.00
GM2SI1 1.00 129 2 424494.29 -9.78 7.23 44.73 0.08 0.08 46.36 62689.19 53765511.36 0.0000002068 4.63 2420869733187554723758080.00
GM2SI1 1.00 130 39 7522825.40 81.72 42.68 43.53 3.39 1.81 101.96 14641.42 27715282.62 0.0000978637 11.61 344979876699798992060416.00
GM2SI1 1.00 131 2 368524.07 81.71 38.18 44.76 0.55 0.46 100.69 19367.39 17919547.02 0.0000052311 11.35 703433244844970009952256.00
GM2SI1 1.00 132 5 972284.67 82.30 35.65 44.48 0.81 0.57 100.11 16929.12 19119482.38 0.0000109617 14.15 538767631520675225665536.00
GM2SI1 1.00 133 16147 3091792981.74 42.39 34.54 17.71 57.76 27.32 57.48 12291.17 269680708.73 0.0474464580 74.80 116417823803909370544128.00
GM2SI1 1.00 134 3 672989.28 85.70 40.76 47.66 0.66 0.48 106.20 14551.42 25496095.96 0.0000609164 11.14 345826279952219237253120.00
GM2SI1 1.00 135 5 1015027.89 86.61 45.84 47.14 1.36 0.88 108.74 14818.65 22951261.56 0.0000359264 8.87 379487248430906310918144.00
GM2SI1 1.00 136 2 425456.36 85.12 39.64 45.58 0.43 0.43 104.38 17927.57 16917368.99 0.0000058994 7.16 643163081615928184537088.00
GM2SI1 1.00 137 2 309004.19 86.94 45.29 45.17 0.25 0.18 107.94 27022.40 11523062.50 0.0000006397 17.55 1673771754724490007805952.00
GM2SI1 1.00 138 2 308177.75 85.15 44.10 43.64 0.44 0.42 105.36 23109.86 12069800.02 0.0000010717 6.05 1258596466188350079893504.00
GM2SI1 1.00 139 2 263520.34 84.58 43.91 34.55 0.51 0.45 101.37 26597.60 6137124.34 0.0000001558 3.89 2484677238266022682689536.00
GM2SI1 1.00 140 2 371112.71 83.84 44.94 45.06 0.42 0.37 105.26 14759.05 25130308.44 0.0000581800 7.83 359743013539361394262016.00
GM2SI1 1.00 141 2 324285.93 83.65 44.13 32.63 0.48 0.46 100.05 21897.30 8395950.54 0.0000005383 5.86 1438158548417827582246912.00
GM2SI1 1.00 142 10 2018530.07 82.89 40.10 45.80 1.55 1.06 102.84 14841.69 25777291.84 0.0000619294 9.33 356753211598329692028928.00
GM2SI1 1.00 143 915 184572760.25 79.03 28.87 54.85 10.70 4.44 100.44 11271.94 72732697.59 0.0139929902 13.27 148502717269501739532288.00
GM2SI1 1.00 144 2 376538.10 86.55 39.26 46.92 0.35 0.31 105.99 16220.44 20860492.56 0.0000208583 2.36 480939979514854525370368.00
GM2SI1 1.00 145 2 365238.90 84.74 33.38 46.51 0.19 0.16 102.27 23993.08 9286718.48 0.0000004994 3.06 1574637916169165778976768.00
GM2SI1 1.00 146 2 455970.72 81.21 43.82 45.55 0.32 0.30 102.91 13270.89 33576626.12 0.0001880365 8.28 242775509043400952250368.00
GM2SI1 1.00 147 2 424971.04 82.84 36.17 47.14 0.24 0.24 101.95 15364.36 23127861.36 0.0000295331 4.28 400537283509267522912256.00
GM2SI1 1.00 148 3 580015.59 82.28 36.32 45.64 0.82 0.48 100.86 15916.99 21799361.20 0.0000242827 9.14 449283364159949541212160.00
GM2SI1 1.00 149 2 374725.07 84.07 40.91 30.52 0.22 0.19 98.36 27495.71 9568108.69 0.0000003470 8.86 1930023421923992040112128.00
GM2SI1 1.00 150 5 1033861.40 82.97 46.40 30.71 0.82 0.59 99.91 19925.56 15472736.71 0.0000031963 9.44 814144949599687277543424.00
GM2SI1 1.00 151 2 426872.34 82.19 45.34 42.15 0.41 0.40 102.90 16804.53 20351087.16 0.0000134695 4.02 507562525656881769218048.00
GM2SI1 1.00 152 3 603926.67 81.74 44.10 41.18 0.58 0.46 101.60 17287.62 21047482.65 0.0000142729 9.33 523205802884630893821952.00
GM2SI1 1.00 153 3 472325.89 81.19 42.33 40.41 0.66 0.56 100.08 18291.77 17483320.57 0.0000083752 9.59 683079170422403716087808.00
GM2SI1 1.00 154 2 368011.12 81.61 45.97 40.10 0.55 0.47 101.90 19508.46 16126072.43 0.0000039214 2.32 765620945766781936467968.00
GM2SI1 1.00 155 5 914965.14 81.92 42.00 30.11 1.15 0.70 96.85 22511.93 13213022.59 0.0000013648 9.41 1110558677349660557836288.00
GM2SI1 1.00 156 2 377437.31 82.06 44.27 31.69 0.18 0.16 98.48 21873.97 12453324.59 0.0000013044 4.69 1102446825220685474824192.00
GM2SI1 1.00 157 6 1227117.65 83.54 48.18 41.68 1.40 0.86 105.06 14837.93 26548032.50 0.0000733559 5.80 352568728854300832301056.00
GM2SI1 1.00 158 2 372570.59 82.97 46.25 33.06 0.47 0.41 100.58 20565.01 13585987.25 0.0000019801 4.48 936238079179702216425472.00
GM2SI1 1.00 159 2 371886.62 82.29 47.88 32.69 0.55 0.47 100.66 21006.46 13496777.37 0.0000018019 8.48 974882393360811746656256.00
GM2SI1 1.00 160 2 428518.34 83.29 46.88 37.97 0.33 0.33 102.85 19296.54 14436312.10 0.0000031399 4.20 817315310888547715645440.00
GM2SI1 1.00 161 3 609387.56 82.95 48.51 36.96 0.59 0.52 102.96 17199.81 20185740.48 0.0000126604 4.69 533446251990785101660160.00
GM2SI1 1.00 162 2 406061.93 87.04 46.32 48.20 0.55 0.48 109.75 14350.74 23559116.77 0.0000474134 3.62 353130150083482089422848.00
GM2SI1 1.00 163 2 441750.78 84.26 50.85 50.10 0.47 0.46 110.43 14264.52 25430992.32 0.0000622089 12.08 331361966372624485318656.00
GM2SI1 1.00 164 2 191706.88 85.19 52.39 49.19 0.36 0.36 111.45 19085.74 17124301.27 0.0000048902 4.22 706935236838337577746432.00
GM2SI1 1.00 165 2 425952.84 84.22 51.21 51.44 0.46 0.46 111.18 19274.86 16487345.72 0.0000061146 5.38 772549826626151530889216.00
GM2SI1 1.00 166 2 432034.62 85.16 50.73 49.39 0.44 0.44 110.75 13999.18 26911029.23 0.0000802696 6.32 307252942422258254610432.00
GM2SI1 1.00 167 2 470037.16 86.09 48.52 49.70 0.44 0.43 110.62 13446.15 29914677.10 0.0001313303 2.80 269028346614472895365120.00
GM2SI1 1.00 168 2 382747.57 84.30 47.55 32.70 0.36 0.31 102.16 21963.56 13561302.72 0.0000015599 10.78 1046590420561347127279616.00
GM2SI1 1.00 169 2 380152.91 86.12 52.90 43.97 0.44 0.36 110.22 15456.80 23331047.05 0.0000437001 3.32 411268694374988868747264.00
GM2SI1 1.00 170 3 655696.91 84.84 50.29 36.07 0.82 0.59 105.01 21887.77 13267456.71 0.0000017170 8.85 1077806914463913364946944.00
GM2SI1 1.00 171 2 427742.39 84.63 51.65 40.11 0.35 0.35 106.95 16759.45 20661923.26 0.0000160899 4.22 505138153711950754742272.00
GM2SI1 1.00 172 3 645452.36 87.04 51.57 42.72 0.79 0.59 109.82 18077.39 16781447.09 0.0000060084 5.12 658194980561806939914240.00
