model linking_length pyfof_grp N clump_mass[Msol] com_x[kpc] com_y[kpc] com_z[kpc] max_r[kpc] clump_r_avg[kpc] r[kpc] avg_temp[K] avg_pressure[Pa] avg_nHden[cm^-3] vdist[km/s] entropy[K/(Msolkpc**3)**(2/3)]
GM1 1.00 13 10 1817349.50 -13.48 35.33 -26.23 1.28 0.68 46.02 23657.53 38972562.67 0.0000661414 14.51 586637083456429220691968.00
GM1 1.00 14 8 1621661.26 -13.01 5.88 -32.57 1.38 0.57 35.56 13943.71 37685822.51 0.0002440290 15.75 246535470247365752913920.00
GM1 1.00 15 3 659857.98 -11.60 17.74 -40.33 0.66 0.49 45.56 26255.07 16431523.48 0.0000015205 12.61 1256400401459136698515456.00
GM1 1.00 16 2 428135.29 -20.50 18.16 -3.40 0.38 0.38 27.60 17592.99 27654303.55 0.0000310706 1.65 445912723192236143017984.00
GM1 1.00 17 5 1061953.01 -13.34 19.31 -1.48 0.67 0.41 23.51 15388.55 32823660.99 0.0001032015 11.96 318580517227394053963776.00
GM1 1.00 18 6 1225356.12 -13.74 23.21 -2.77 0.89 0.58 27.12 16427.80 27525914.50 0.0000467103 19.63 396371343538972302245888.00
GM1 1.00 19 12 2550086.71 -10.20 14.81 -2.85 1.03 0.55 18.21 12704.70 48648161.12 0.0008261209 18.90 174798889744804844929024.00
GM1 1.00 20 25 5305349.75 -14.22 16.72 -2.01 0.90 0.32 22.04 10216.87 142618863.11 0.0366932570 46.44 46785726981312402685952.00
GM1 1.00 21 14 2710272.55 -15.46 14.63 -1.84 0.94 0.48 21.36 11388.22 63278427.87 0.0041830815 16.17 113138345763909476024320.00
GM1 1.00 22 3 675530.70 -19.64 27.55 -2.94 0.52 0.44 33.96 21044.10 23119505.27 0.0000080636 12.46 681683121325626280116224.00
GM1 1.00 23 10 2096359.89 -15.57 2.15 -2.64 0.65 0.33 15.94 10909.08 92198769.39 0.0111031464 19.68 75965767453984929349632.00
GM1 1.00 24 2 420047.17 -26.13 2.24 -20.20 0.44 0.40 33.10 28349.30 23289378.96 0.0000024588 17.94 1112838453908560140042240.00
GM1 1.00 25 2 375791.54 -34.70 4.10 -18.94 0.27 0.24 39.74 31892.34 22494724.80 0.0000012374 3.80 1396493066031805184868352.00
GM1 1.00 26 3 480229.22 -33.54 -2.93 -27.84 0.60 0.51 43.69 22751.51 18160064.00 0.0000030669 10.27 907663873172358014435328.00
GM1 1.00 27 4 856857.81 -29.45 -3.05 -25.87 0.78 0.48 39.32 24102.05 23053891.85 0.0000047211 17.56 852844750146326319071232.00
GM1 1.00 28 7 1482489.22 -22.89 14.17 -19.35 0.87 0.36 33.15 25108.61 49482371.57 0.0000893676 12.48 550881480384359188922368.00
GM1 1.00 29 2 425698.08 -17.21 13.67 -19.30 0.37 0.37 29.25 25407.17 19397059.06 0.0000024032 4.73 1048453989073410154561536.00
GM1 1.00 30 4 596346.32 -20.34 11.62 -17.91 0.68 0.35 29.49 19687.19 24541391.36 0.0000147917 8.91 575721619570509733691392.00
GM1 1.00 31 7 1317062.53 -20.91 13.96 -19.32 1.02 0.57 31.71 15475.06 29421269.81 0.0000801932 16.36 345234411654371256303616.00
GM1 1.00 32 8 1467638.93 -25.92 22.82 -20.05 0.95 0.53 39.93 17468.01 25424593.61 0.0000259336 9.41 466267013609559632642048.00
GM1 1.00 33 7 1291444.61 -23.65 25.40 -39.19 0.66 0.44 52.35 41838.34 40824798.95 0.0000024906 5.37 1474943737129872864051200.00
GM1 1.00 34 2 362410.31 -25.42 24.99 -20.18 0.27 0.25 40.97 23597.56 20097852.91 0.0000035603 2.91 906471616477440763756544.00
GM1 1.00 35 2 451301.72 -31.76 20.64 -21.38 0.28 0.26 43.49 26669.49 15013791.76 0.0000010100 9.26 1354699903367862867197952.00
GM1 1.00 36 7 1408547.11 -24.66 1.70 -24.85 0.60 0.37 35.05 16831.43 27207887.07 0.0000386708 6.65 416227311765484122144768.00
GM1 1.00 37 7 1318941.42 -20.20 3.08 -29.08 1.01 0.67 35.54 17372.92 24779050.52 0.0000246931 15.14 468724693606806725853184.00
GM1 1.00 38 3 646651.70 -24.37 -0.13 -31.43 0.60 0.48 39.77 30002.23 30028705.44 0.0000035380 10.90 1032847424745497713180672.00
GM1 1.00 39 2 399658.85 -35.35 2.26 -40.58 0.24 0.22 53.87 34114.61 17832880.19 0.0000006031 6.16 1789673413315710861443072.00
GM1 1.00 40 6 1273978.24 -20.14 -1.04 -8.01 0.46 0.42 21.69 13302.72 54548287.78 0.0008991068 19.37 171778302191363963224064.00
GM1 1.00 41 8 1700126.02 -19.98 0.34 -9.75 0.39 0.31 22.23 31397.53 162229366.74 0.0021374027 9.38 355346635715717822939136.00
GM1 1.00 42 7 1449033.94 -20.23 -3.45 -9.41 0.56 0.27 22.58 14709.39 59245586.11 0.0008068891 17.57 193778839697475491594240.00
GM1 1.00 43 4 693664.02 -27.04 1.88 -11.82 0.17 0.12 29.57 15594.23 30726401.88 0.0000788668 8.53 337095682710330689978368.00
GM1 1.00 44 2 437067.91 -27.13 -3.21 -13.94 0.45 0.43 30.67 20241.66 26004006.55 0.0000135332 10.93 587439684995242577100800.00
GM1 1.00 45 2 339623.03 -39.45 -0.64 -11.63 0.34 0.30 41.13 36540.00 30428077.61 0.0000013361 2.91 1432159548032829135781888.00
GM1 1.00 46 2 436726.46 -28.14 -0.57 -10.68 0.40 0.39 30.10 17118.05 30019584.80 0.0000490620 9.88 401360155129363317129216.00
GM1 1.00 47 2 429652.42 -13.99 -1.13 -7.36 0.32 0.32 15.85 14460.04 66434411.21 0.0015476017 10.23 171442179286878845403136.00
GM1 1.00 48 2 426134.31 -14.86 -2.40 -9.31 0.40 0.40 17.70 53740.50 197433691.45 0.0002801424 52.94 778928077835607421747200.00
GM1 1.00 49 2 311662.46 -14.92 1.32 -7.79 0.24 0.22 16.89 17350.68 41176166.72 0.0001197039 8.43 329955741565709801488384.00
GM1 1.00 50 6 1013548.32 -16.61 -3.15 -8.07 0.74 0.41 18.74 12981.26 74918366.58 0.0042483382 30.06 125456319044386228797440.00
GM1 1.00 51 28 5865888.68 -12.50 -1.52 -12.01 2.13 0.88 17.40 11095.42 112500151.70 0.0220843393 43.34 73106839425743111323648.00
GM1 1.00 52 3 444010.86 -14.14 4.17 -17.02 0.39 0.27 22.51 15785.95 39733317.67 0.0001681853 28.42 286026234921319703511040.00
GM1 1.00 53 2 244770.84 -13.73 5.32 -13.92 0.34 0.27 20.26 21966.49 38718351.39 0.0000374910 8.02 509101576126397646110720.00
GM1 1.00 54 15 3138610.35 -15.11 7.81 -12.04 1.43 0.79 20.84 12456.13 53433363.90 0.0017225280 18.62 156643343692417722220544.00
GM1 1.00 55 6 1275242.01 -17.20 -1.56 -11.66 1.12 0.51 20.84 25006.88 65622713.53 0.0003030694 30.37 471710808089855308857344.00
GM1 1.00 56 3 645872.66 -16.24 -3.90 -16.13 0.57 0.43 23.22 16402.74 41190693.42 0.0001455835 20.15 301706243703742264246272.00
GM1 1.00 57 20 4107785.85 -10.86 6.28 -19.60 1.51 0.87 23.27 11846.13 63715407.61 0.0039641474 31.12 125485109129961564798976.00
GM1 1.00 58 7 1400116.04 -12.03 4.42 -8.51 0.80 0.33 15.39 36291.32 243752254.34 0.0049775855 30.93 342158870139949495091200.00
GM1 1.00 59 30 5608905.97 -11.87 5.00 -12.43 1.91 1.05 17.90 10993.36 77202868.63 0.0081444260 24.61 92488344036613323489280.00
GM1 1.00 60 14 2970635.26 -13.50 15.13 -14.68 1.67 1.01 25.04 14545.45 33769706.22 0.0001458026 18.21 285046588863117332054016.00
GM1 1.00 61 76 15104414.76 -10.96 8.13 -10.21 3.61 1.78 17.04 11624.69 74682685.54 0.0077886181 31.63 115275745853962828382208.00
GM1 1.00 62 6 942124.55 -11.10 39.63 -15.24 0.42 0.32 43.88 19934.67 26339696.96 0.0000159310 7.13 561668838525603479027712.00
GM1 1.00 63 2 425896.32 -11.49 14.07 -20.33 0.35 0.34 27.26 24543.06 23232225.96 0.0000044409 14.78 874504714540616177942528.00
GM1 1.00 64 21 3773984.34 -10.60 2.27 -18.08 2.02 1.11 21.08 12696.82 60027632.31 0.0023613748 32.74 147716268469872536584192.00
GM1 1.00 65 5 854492.41 -11.31 0.18 -12.95 0.88 0.52 17.19 14927.06 61274057.74 0.0011606938 32.58 193694658860594476613632.00
GM1 1.00 66 15 2485216.69 -12.23 1.82 -10.99 2.09 0.81 16.54 12116.63 79551426.13 0.0076825887 31.10 114588960914055052132352.00
GM1 1.00 67 2 452607.16 -10.97 0.89 -16.40 0.47 0.45 19.75 37019.69 117705707.43 0.0002157683 67.02 572848711301544754020352.00
GM1 1.00 68 6 1127314.73 -12.59 26.16 -14.81 0.59 0.50 32.59 16996.05 26868594.49 0.0000351048 11.92 424148414380700468248576.00
GM1 1.00 69 18 3308677.50 -13.09 5.51 -18.76 2.06 1.06 23.53 13712.69 52178545.06 0.0012711532 52.05 191551390935859851165696.00
GM1 1.00 70 2 384691.38 -13.38 4.98 -6.76 0.52 0.47 15.80 14912.81 45423970.77 0.0003147779 33.76 237114922893948527575040.00
GM1 1.00 71 3 663638.20 -13.39 12.52 -8.68 0.33 0.22 20.28 16596.51 29547819.35 0.0000585083 13.27 379783957021684890861568.00
GM1 1.00 72 18 3576767.09 -17.14 -1.29 -4.71 1.52 0.35 17.83 14044.69 213131230.11 0.0618116651 25.55 103421521394077932716032.00
GM1 1.00 73 17 3082680.91 -16.48 -1.03 -0.89 1.36 0.65 16.53 29276.31 360832471.43 0.0147518949 31.05 178901899162026143383552.00
GM1 1.00 74 5 956911.95 -15.73 24.16 -6.51 0.76 0.52 29.55 14854.59 31471770.81 0.0001052559 20.40 303295428668993375830016.00
GM1 1.00 75 14 2802167.90 -15.57 2.18 -5.40 1.92 0.69 16.63 22676.52 175092644.18 0.0068433464 18.46 199972331578590970773504.00
GM1 1.00 76 6 1084197.60 -15.75 9.94 -6.33 0.98 0.53 19.67 28147.74 70893895.13 0.0002884358 18.37 532555095413185316913152.00
GM1 1.00 77 5 1040258.22 -27.57 0.28 -4.46 0.69 0.48 27.93 15448.57 40223781.38 0.0001900513 16.26 277999062029773813317632.00
GM1 1.00 78 2 426077.90 -24.42 1.89 -3.82 0.19 0.19 24.79 22024.83 47894505.97 0.0000601989 27.09 447369341700386274148352.00
GM1 1.00 79 3 386428.81 -30.28 7.20 -4.42 0.22 0.20 31.44 16655.19 27626221.91 0.0000407344 4.81 406089853290258437767168.00
GM1 1.00 80 3 516673.73 -30.55 8.50 -4.06 0.42 0.24 31.97 16711.91 29657126.31 0.0000524003 7.46 388679062370113961328640.00
GM1 1.00 81 10 1877069.04 -19.40 19.16 -6.57 0.93 0.61 28.05 13667.89 37868951.51 0.0002465695 9.78 233770064214013455106048.00
GM1 1.00 82 6 1212559.13 -18.83 4.20 -5.44 0.91 0.60 20.05 14407.70 52638667.66 0.0005756097 19.34 202128537173883753594880.00
GM1 1.00 83 3 656258.77 -20.28 9.98 -6.09 0.50 0.39 23.40 17218.71 30858035.61 0.0000542528 13.87 396435358487098414858240.00
GM1 1.00 84 4 855572.41 -20.99 28.12 -5.88 0.77 0.64 35.58 36912.19 38965846.65 0.0000050905 13.34 1235086009960791625695232.00
GM1 1.00 85 52 9547167.22 -8.54 -8.37 -12.13 2.77 1.22 17.03 13303.47 122730083.50 0.0196719641 42.82 94841083503830657662976.00
GM1 1.00 86 4 776802.73 -9.89 -6.92 -16.76 0.82 0.54 20.65 14752.22 51634377.78 0.0005614204 25.66 210338318145515440570368.00
GM1 1.00 87 7 1257554.80 -9.15 -9.63 -14.86 1.13 0.76 19.93 13583.62 59229993.51 0.0017672323 35.76 162992044380882080890880.00
GM1 1.00 88 206 40920615.40 -10.49 -3.81 -15.74 7.05 3.03 19.30 12713.62 165230368.24 0.0317926654 62.97 77883836476783140536320.00
GM1 1.00 89 46 9140384.55 -8.61 -6.09 -14.36 2.38 0.99 17.82 17236.32 179621963.00 0.0196809733 54.52 122167226857885580394496.00
GM1 1.00 90 19 3804471.99 -8.60 1.06 -15.74 1.09 0.57 17.96 10739.07 95854447.42 0.0149957314 34.55 72290596001244493381632.00
GM1 1.00 91 9 1548417.78 -8.73 4.24 -11.98 1.17 0.66 15.42 12689.43 57529922.79 0.0021946350 29.06 145933371883970275311616.00
GM1 1.00 92 8 1252183.67 -9.50 3.95 -17.19 1.22 0.56 20.03 14248.63 51759802.06 0.0009538366 33.80 204365273078440451375104.00
GM1 1.00 93 3 588464.34 -9.55 2.66 -13.33 0.51 0.32 16.62 15554.14 49241731.70 0.0003610002 7.40 238166845848746996006912.00
GM1 1.00 94 8 1748588.01 -9.31 1.18 -12.50 1.12 0.58 15.63 12016.25 64569323.10 0.0038647086 38.31 121050634761790283579392.00
GM1 1.00 95 4 809037.92 -12.15 20.87 -6.41 0.58 0.38 24.98 19665.86 26241626.07 0.0000160701 12.42 559127524234701033177088.00
GM1 1.00 96 11 2134781.04 -13.11 0.61 -18.70 1.54 0.88 22.85 14284.16 47343876.27 0.0005462231 29.06 218404197655791966093312.00
GM1 1.00 97 3 636254.04 -11.15 23.38 -7.84 0.49 0.34 27.07 20308.88 26250393.08 0.0000134309 15.28 590318474117541737267200.00
GM1 1.00 98 6 1321958.75 -12.69 0.68 -8.56 0.35 0.22 15.32 10859.67 100158576.82 0.0144089659 17.67 69110549895687079723008.00
GM1 1.00 99 3 534340.27 -9.99 11.12 -29.01 0.24 0.17 32.64 19280.76 27483444.91 0.0000201538 3.98 521906269483428632068096.00
GM1 1.00 100 2 369392.66 -10.00 6.11 -26.66 0.52 0.44 29.12 17444.88 35815598.39 0.0001000680 8.08 378831448592453539463168.00
GM1 1.00 101 5 1076079.73 -9.50 12.31 -28.53 0.94 0.56 32.50 15298.46 26313709.58 0.0000615057 9.76 370712985961557930278912.00
GM1 1.00 102 2 363056.44 -11.41 9.65 -19.09 0.58 0.49 24.24 25065.57 28613889.38 0.0000075495 9.96 787215119935365441388544.00
GM1 1.00 103 4 811185.97 -10.71 6.91 -16.52 1.16 0.85 20.86 17309.20 42881019.67 0.0001482667 28.15 316027954929869667696640.00
GM1 1.00 104 13 2550923.16 -9.68 14.82 -36.50 1.70 1.05 40.56 15975.71 27300861.07 0.0000625644 18.81 394813075212046075691008.00
GM1 1.00 105 9 1795242.36 -9.06 7.78 -38.68 1.90 1.02 40.48 23031.61 52989013.13 0.0002045781 23.20 480464043573605858017280.00
GM1 1.00 106 4 815445.72 -10.35 11.46 -39.61 0.93 0.54 42.51 27806.46 27338084.02 0.0000038751 21.64 972498156914209944764416.00
GM1 1.00 107 2 335155.92 0.53 -9.41 -11.88 0.19 0.15 15.16 34225.12 135619173.76 0.0002615644 44.58 458383021764187405680640.00
GM1 1.00 108 13 2331698.00 -7.94 -6.17 -11.46 1.55 0.95 15.25 53993.45 762868966.94 0.0073909586 42.19 389702208807042832924672.00
GM1 1.00 109 11 1840597.10 -3.20 -9.10 -12.82 1.37 0.69 16.05 15106.87 77593549.49 0.0035652186 60.03 164394575528189134635008.00
GM1 1.00 110 8 1285698.98 -9.74 -7.63 -9.56 1.02 0.69 15.64 13094.84 80972310.30 0.0069594714 62.29 122789972616679455195136.00
GM1 1.00 111 34 6392315.31 -1.46 -8.54 -16.05 3.32 1.29 18.24 19441.92 104221109.01 0.0063563109 56.42 214014049110625989165056.00
GM1 1.00 112 70 14228401.15 1.17 -0.70 -23.66 3.69 2.03 23.70 11775.21 84589154.70 0.0113624191 38.91 103430172886976031621120.00
GM1 1.00 113 3 519789.30 1.31 0.13 -24.20 0.59 0.38 24.23 15922.20 45434082.03 0.0002447907 26.02 266198339628586776920064.00
GM1 1.00 114 222 43736657.09 1.75 3.18 -17.77 6.56 2.68 18.13 12384.72 100795079.69 0.0184780561 39.82 113380800768767531417600.00
GM1 1.00 115 11 1980477.27 3.26 7.69 -25.27 1.47 0.85 26.62 14720.54 41314242.40 0.0002860702 28.13 252511495000130125299712.00
GM1 1.00 116 4 789679.14 4.42 -1.61 -19.25 0.48 0.32 19.81 18036.93 42340114.13 0.0001214066 38.93 337087193330688905445376.00
GM1 1.00 117 2 333794.40 6.75 0.08 -26.29 0.45 0.44 27.14 29589.89 41173405.41 0.0000124694 21.69 806473734189927536525312.00
GM1 1.00 118 2 298513.19 4.29 -0.27 -27.27 0.53 0.37 27.60 16177.55 31059321.18 0.0000721316 22.87 354575260255433575628800.00
GM1 1.00 119 2 465724.24 6.10 -6.79 -26.25 0.29 0.28 27.79 20547.47 26449533.24 0.0000151415 17.65 582460149214028236849152.00
GM1 1.00 120 2 395400.85 5.31 -3.94 -26.47 0.25 0.22 27.29 21413.38 29022736.14 0.0000163449 10.95 587880878831612482027520.00
GM1 1.00 121 2 424689.81 4.97 4.20 -20.17 0.20 0.20 21.19 17450.65 38676329.90 0.0001025481 14.07 347949813032159591530496.00
GM1 1.00 122 2 425590.28 4.15 -8.25 -25.27 0.04 0.04 26.90 19925.55 31309680.13 0.0000277259 1.80 501719926096230906593280.00
GM1 1.00 123 3 574621.11 5.75 28.03 -15.11 0.43 0.32 32.36 23202.42 24757104.35 0.0000068616 12.48 760061746568233429762048.00
GM1 1.00 124 3 627824.13 4.94 26.61 -23.33 0.17 0.11 35.73 17535.13 26062101.18 0.0000269117 3.02 456881289503402979491840.00
GM1 1.00 125 10 1940875.32 3.79 19.08 -19.62 1.14 0.63 27.63 15702.58 33002676.81 0.0001185403 19.40 331640209513479162298368.00
GM1 1.00 126 9 1745975.19 1.87 8.27 -20.95 0.70 0.37 22.60 13187.41 58754772.67 0.0015217347 12.55 158797735014697462136832.00
GM1 1.00 127 4 813609.69 2.68 8.13 -22.73 0.75 0.54 24.29 16038.96 31614888.86 0.0000833695 10.85 347794580452127436439552.00
GM1 1.00 128 8 1715726.15 5.17 8.14 -25.70 0.95 0.53 27.45 20218.22 70585058.32 0.0019714630 13.39 312337726335549075095552.00
GM1 1.00 129 6 1140745.96 4.13 53.85 -16.85 1.33 0.81 56.58 29733.79 15405575.00 0.0000008089 6.37 1605518158907063941464064.00
GM1 1.00 130 2 456020.90 6.53 51.92 -20.25 0.43 0.42 56.11 30263.55 13730873.79 0.0000005483 3.77 1763735464354863489482752.00
GM1 1.00 131 2 316065.20 5.12 54.35 -17.43 0.25 0.24 57.31 26540.20 16472571.93 0.0000013095 1.75 1253544171313069926907904.00
GM1 1.00 132 22 4479386.33 2.79 13.68 -23.56 2.24 0.80 27.39 12736.96 67032471.50 0.0050510492 16.45 149228768220477655089152.00
GM1 1.00 133 2 424556.10 8.52 10.79 -13.74 0.32 0.32 19.44 21314.69 30085929.12 0.0000179278 12.47 581667110758360496996352.00
GM1 1.00 134 2 458482.34 7.31 21.04 -13.77 0.11 0.10 26.18 56705.22 54459901.97 0.0000002706 5.79 2004884518483116519587840.00
GM1 1.00 135 4 787557.02 5.92 11.50 -12.86 0.64 0.41 18.24 19422.30 33651138.27 0.0000437883 22.59 460963358962747147550720.00
GM1 1.00 136 4 877170.80 8.13 11.43 -15.76 0.93 0.65 21.09 30809.59 40657604.17 0.0000111284 20.91 881669801648205087113216.00
GM1 1.00 137 9 1721267.54 9.17 24.47 -25.45 0.65 0.21 36.48 13880.70 42499018.07 0.0003475535 7.34 219684040414941335781376.00
GM1 1.00 138 7 1475717.26 7.42 33.46 -24.08 0.86 0.59 41.88 19772.44 27596401.99 0.0000209479 10.56 540158124858923307499520.00
GM1 1.00 139 2 430085.76 4.59 13.46 -24.73 0.16 0.16 28.53 15979.78 27575703.79 0.0000495444 7.19 377635823769916226404352.00
GM1 1.00 140 24 5045848.63 10.12 12.23 -26.37 2.67 0.88 30.78 14825.89 83043582.96 0.0056667428 36.20 180865716842519532142592.00
GM1 1.00 141 92 16529558.03 -0.21 -6.99 -18.72 2.62 1.40 19.99 13629.00 175200476.48 0.0413395495 46.22 80298573372437171273728.00
GM1 1.00 142 6 1123884.72 0.55 -4.61 -21.00 1.04 0.76 21.51 13929.04 52320189.62 0.0008489679 28.31 190161154719546037239808.00
GM1 1.00 143 10 1679107.86 -3.42 -5.67 -15.56 0.95 0.54 16.91 25594.01 101483572.48 0.0016074794 48.66 338292538252629666430976.00
GM1 1.00 144 3 465767.54 -0.85 -2.98 -26.18 0.87 0.50 26.36 62155.81 112666390.82 0.0000262204 37.00 1433865128630945295892480.00
GM1 1.00 145 2 197656.07 1.68 -5.66 -21.85 0.34 0.31 22.64 15478.71 57025911.98 0.0007176424 17.75 214348286565174285959168.00
GM1 1.00 146 4 739496.12 2.11 -10.06 -20.60 0.59 0.37 23.02 14623.57 52448007.11 0.0006213773 22.52 205050322161874812010496.00
GM1 1.00 147 5 906582.81 1.97 -7.13 -20.49 0.58 0.49 21.79 14194.42 61680630.14 0.0012439072 17.86 171231464878155122081792.00
GM1 1.00 148 46 8830860.21 -0.14 -5.79 -24.57 3.59 1.73 25.25 15680.46 86169937.07 0.0056453541 41.40 168689492524279969873920.00
GM1 1.00 149 6 1140357.65 0.72 22.82 -4.82 0.38 0.25 23.34 12992.37 41218677.20 0.0003739938 6.66 201260385426212191731712.00
GM1 1.00 150 5 1055705.49 0.38 33.80 -11.73 0.76 0.45 35.78 21989.22 34152811.83 0.0000307074 14.75 560597268601360818896896.00
GM1 1.00 151 16 2768513.47 -7.72 6.55 -15.52 1.71 0.80 18.53 21412.25 123492817.90 0.0036921719 44.55 221235874536799061671936.00
GM1 1.00 152 3 638819.54 -10.58 25.40 -9.31 0.30 0.25 29.05 20865.93 24937537.59 0.0000102890 9.59 639645498797856437305344.00
GM1 1.00 153 3 636408.10 -9.05 13.25 -17.59 0.33 0.22 23.81 20469.41 26310165.74 0.0000138900 16.14 593063331160453755699200.00
GM1 1.00 154 6 1274308.08 -8.57 7.83 -18.27 0.90 0.66 21.64 15171.54 54562410.95 0.0005693759 19.11 215780587965996425281536.00
GM1 1.00 155 18 3763548.36 -7.23 20.15 -9.88 0.92 0.41 23.58 10726.76 62847421.25 0.0045719720 11.95 103714909354219540578304.00
GM1 1.00 156 6 1281157.20 -9.13 20.26 -6.20 0.82 0.45 23.07 15148.51 30916027.59 0.0000888145 13.83 321420887808177713709056.00
GM1 1.00 157 3 636398.16 -9.43 18.15 -4.16 0.47 0.42 20.87 18579.85 24145061.54 0.0000150178 7.04 537088994073816550342656.00
GM1 1.00 158 2 359860.63 -5.50 39.44 -18.38 0.16 0.15 43.86 28923.83 22173335.19 0.0000018938 8.85 1186997963368009165701120.00
GM1 1.00 159 4 850676.13 -4.27 36.12 -16.88 0.77 0.59 40.09 18845.40 21987050.37 0.0000118842 11.42 578371668108672719912960.00
GM1 1.00 160 8 1545653.37 -3.83 23.96 -16.89 1.03 0.63 29.57 15646.15 26750369.11 0.0000570597 12.90 375238890581442246475776.00
GM1 1.00 161 2 424204.77 -9.13 12.13 -1.36 0.44 0.44 15.24 17514.83 37016942.34 0.0001006087 21.38 369017234703105747058688.00
GM1 1.00 162 10 2018943.30 -8.29 14.23 -13.02 0.96 0.61 21.00 16070.01 38893052.65 0.0001402376 17.35 303955241500137595338752.00
GM1 1.00 163 2 344369.53 -4.27 27.57 -16.92 0.32 0.32 32.63 31727.40 19911389.47 0.0000009877 8.72 1499217945476277121056768.00
GM1 1.00 164 12 2500343.56 -4.38 13.87 -18.02 1.45 0.85 23.16 14184.04 35348502.45 0.0001769398 19.12 262035277226651410235392.00
GM1 1.00 165 3 649922.88 -5.92 13.95 -15.58 0.27 0.23 21.73 16299.04 32110270.29 0.0000767093 12.44 352916867339555449077760.00
GM1 1.00 166 10 1964506.65 -7.58 38.66 -12.73 0.41 0.27 41.41 14606.29 39140569.32 0.0002048808 6.88 254154418696683943624704.00
GM1 1.00 167 4 848907.00 -7.44 21.79 -12.44 1.07 0.63 26.17 17780.28 30250619.26 0.0000470132 19.96 426805721534545744887808.00
GM1 1.00 168 11 2297435.07 -5.38 19.46 -11.82 1.09 0.46 23.40 12590.96 48024829.86 0.0009747416 12.39 176927868578501322866688.00
GM1 1.00 169 7 1383386.74 -3.32 31.86 -11.84 0.68 0.40 34.15 15593.30 26692335.26 0.0000557232 10.57 366703744058737213571072.00
GM1 1.00 170 5 968985.09 -5.64 21.95 -11.57 0.71 0.55 25.44 15914.01 31651883.58 0.0000854146 18.01 341606896671237544607744.00
GM1 1.00 171 14 2465141.78 -5.20 7.24 -13.85 1.51 0.79 16.47 12153.31 81396882.45 0.0080352546 27.62 109315962089698293186560.00
GM1 1.00 172 5 1041176.45 -8.00 9.12 -12.69 0.61 0.39 17.56 14173.60 51908081.15 0.0006146806 20.65 197759140695280527081472.00
GM1 1.00 173 12 2156588.85 -5.21 5.84 -13.00 1.77 0.87 15.18 23335.07 220781381.26 0.0069037816 28.96 179507823704915851608064.00
GM1 1.00 174 3 650765.90 -3.55 20.19 -2.79 0.67 0.47 20.69 16093.25 26773042.02 0.0000435833 11.00 389319991277198612889600.00
GM1 1.00 175 2 432884.71 -6.66 23.69 -2.65 0.21 0.21 24.75 20378.94 26468004.55 0.0000142051 1.73 584416114418737636966400.00
GM1 1.00 176 3 453445.27 -3.60 8.39 -12.70 0.45 0.32 15.64 15603.28 49575224.70 0.0003751986 24.00 240986678521076557807616.00
GM1 1.00 177 3 509575.79 -4.52 16.59 -2.75 0.36 0.24 17.41 17786.57 27397966.54 0.0000300258 8.44 451843149781166005944320.00
GM1 1.00 178 3 581451.64 -4.26 24.75 -0.37 0.62 0.52 25.12 20129.07 23870915.93 0.0000106176 8.03 617260677432949310750720.00
