model linking_length pyfof_grp N clump_mass[Msol] com_x[kpc] com_y[kpc] com_z[kpc] max_r[kpc] clump_r_avg[kpc] r[kpc] avg_temp[K] avg_pressure[Pa] avg_nHden[cm^-3] vdist[km/s] entropy[K/(Msolkpc**3)**(2/3)]
P0noBHs 1.00 64 14 2951009.61 8.90 -46.56 -0.75 1.30 0.60 47.41 11212.43 19319228.22 0.0010639403 12.15 248283114521088703332352.00
P0noBHs 1.00 65 7 1462202.58 4.97 -28.01 -6.92 0.82 0.49 29.28 13887.55 15907701.94 0.0002227344 10.65 421719931153112079794176.00
P0noBHs 1.00 66 10 2076072.37 -30.89 -37.60 -6.76 1.19 0.79 49.12 13233.20 13046651.96 0.0001540057 12.69 450642246012600078827520.00
P0noBHs 1.00 67 16 3285311.56 -29.28 -33.47 -5.99 1.33 0.76 44.88 11117.24 20672016.71 0.0012877507 10.34 232178001600816376446976.00
P0noBHs 1.00 68 6 1292918.63 -9.75 -34.52 3.87 0.58 0.38 36.08 16141.91 12345123.88 0.0000598997 14.10 653103324237901550583808.00
P0noBHs 1.00 69 2 426479.48 -45.14 -13.88 -1.77 0.43 0.43 47.26 20235.73 8860335.17 0.0000118148 1.68 1202153934262925243973632.00
P0noBHs 1.00 70 3 347884.53 -12.67 8.09 1.65 0.35 0.32 15.12 11848.14 86607937.73 0.0247781255 37.24 72671055957340245196800.00
P0noBHs 1.00 71 3 318972.81 -12.65 9.16 0.36 0.53 0.30 15.62 11983.15 58450365.33 0.0137539257 29.92 100880919289307087241216.00
P0noBHs 1.00 72 5 1076447.80 -8.02 -28.30 -8.79 0.62 0.48 30.70 15016.87 13930277.16 0.0001097562 10.76 530009015498279131021312.00
P0noBHs 1.00 73 4 858210.06 -15.08 -38.81 -11.12 0.62 0.51 43.09 16665.91 9731696.68 0.0000284860 7.94 811787335949204733296640.00
P0noBHs 1.00 74 10 1917388.68 15.66 -47.19 3.20 1.44 0.63 49.82 11533.63 18155060.16 0.0007976199 13.63 273070708625167873998848.00
P0noBHs 1.00 75 8 1710889.27 -25.06 -28.03 -13.20 1.00 0.65 39.85 14143.45 13399101.25 0.0001237964 13.97 492664750204528013344768.00
P0noBHs 1.00 76 2 447725.50 -20.22 -30.83 -17.41 0.33 0.32 40.77 17519.31 8361656.66 0.0000171943 11.35 978990234581742827601920.00
P0noBHs 1.00 77 5 1033474.45 -51.24 5.00 -2.95 0.80 0.43 51.57 24578.29 10999910.71 0.0000124840 14.66 1440319083598671633186816.00
P0noBHs 1.00 78 6 1281754.04 -38.19 -28.33 -3.43 0.94 0.63 47.67 16600.85 10377981.04 0.0000339291 17.70 772059237708448508411904.00
P0noBHs 1.00 79 3 582864.12 -14.05 -44.79 -2.15 0.53 0.36 46.99 14022.07 14079087.01 0.0001538326 11.64 470596783379579047772160.00
P0noBHs 1.00 80 3 638221.66 -16.33 -17.75 -6.34 0.46 0.35 24.94 15319.67 14955612.20 0.0001233970 16.11 522251564799085265289216.00
P0noBHs 1.00 81 11 2300029.66 -15.15 -45.75 -1.35 1.02 0.56 48.21 11328.06 18436930.00 0.0008739044 12.60 261387147605232005939200.00
P0noBHs 1.00 82 5 1004481.99 -25.27 -35.96 -1.19 0.69 0.48 43.96 16905.22 10585535.53 0.0000337815 15.42 785932006733207333502976.00
P0noBHs 1.00 83 3 638676.52 -9.98 -12.94 -16.06 0.49 0.33 22.91 14111.54 17359710.45 0.0002680253 9.67 406518139510182020907008.00
P0noBHs 1.00 84 3 640410.32 -14.88 -2.62 -14.19 0.16 0.13 20.72 12829.11 25645204.76 0.0013480472 9.71 250662056110051989389312.00
P0noBHs 1.00 85 17 3512156.88 -15.98 2.45 -19.81 1.29 0.63 25.57 11732.46 42634711.94 0.0077232992 20.38 136611214964457511845888.00
P0noBHs 1.00 86 2 424301.10 -37.72 -26.54 -8.27 0.19 0.19 46.85 15971.81 12745706.15 0.0000677060 9.68 628126568489481112911872.00
P0noBHs 1.00 87 10 2125010.64 -35.96 -26.27 -8.59 1.19 0.68 45.35 12894.24 16005831.51 0.0003148745 18.86 370275061185480327430144.00
P0noBHs 1.00 88 3 639813.62 -22.94 -16.70 -10.29 0.66 0.47 30.18 17563.92 11803943.13 0.0000383111 11.26 777496313219738108952576.00
P0noBHs 1.00 89 7 1490064.03 -25.58 -33.92 -6.41 0.97 0.55 42.96 19380.24 18256851.57 0.0000889940 15.17 689708805125256926724096.00
P0noBHs 1.00 90 7 1430532.07 -24.52 -45.71 -11.52 1.11 0.70 53.13 13592.44 10754913.29 0.0000793443 9.77 539403603321767795359744.00
P0noBHs 1.00 91 6 1277124.34 -18.89 -43.44 -12.79 0.98 0.60 49.06 14509.43 10591402.60 0.0000584262 9.09 606081656308469482913792.00
P0noBHs 1.00 92 17 3464391.13 15.73 -51.60 3.81 1.80 0.98 54.08 10761.28 21432204.73 0.0016836466 16.95 215945409046113693990912.00
P0noBHs 1.00 93 8 1701569.40 -27.52 -44.17 -8.06 1.24 0.62 52.66 14301.26 11340715.79 0.0000793644 14.56 569445976831538833129472.00
P0noBHs 1.00 94 2 424311.60 -29.97 -39.39 -12.22 0.20 0.20 50.98 20382.81 6743846.66 0.0000064148 13.62 1462027063105517244121088.00
P0noBHs 1.00 95 9 1893605.28 -13.15 -7.77 -10.15 0.60 0.31 18.34 11162.03 38931616.99 0.0065899042 14.12 131260871578781256515584.00
P0noBHs 1.00 96 2 425133.70 -11.71 -2.37 -9.85 0.37 0.37 15.48 13013.77 35164859.38 0.0029838127 25.03 199406967246111209684992.00
P0noBHs 1.00 97 2 425991.99 -25.45 -47.23 -11.63 0.17 0.17 54.90 13866.13 9684381.07 0.0000537069 4.45 596996866289880008753152.00
P0noBHs 1.00 98 2 365563.81 -18.26 -50.27 -1.86 0.44 0.37 53.52 16585.54 9458467.09 0.0000270515 3.81 821475619021159397326848.00
P0noBHs 1.00 99 3 642576.03 -22.11 -64.62 -7.42 0.61 0.54 68.71 14711.06 8553170.00 0.0000323268 11.58 720410651421392177725440.00
P0noBHs 1.00 100 3 637599.91 -19.92 -64.22 -3.71 0.65 0.44 67.34 16229.73 6235572.30 0.0000114962 6.20 1050423254848749703266304.00
P0noBHs 1.00 101 6 1171044.05 15.20 -49.96 3.89 0.63 0.53 52.37 10873.34 20319092.89 0.0012997160 7.18 222660954475823483584512.00
P0noBHs 1.00 102 28 5969701.01 9.25 -53.58 2.50 1.63 0.93 54.43 9922.73 29636014.24 0.0053696523 13.03 141817648025435874787328.00
P0noBHs 1.00 103 2 429109.98 0.76 -101.94 8.21 0.15 0.15 102.27 9359.27 32214566.91 0.0067865802 4.10 109830738824282412941312.00
P0noBHs 1.00 104 19 3986398.32 -2.07 -87.50 8.02 2.17 1.23 87.89 11471.30 15727991.79 0.0006463366 6.92 319275357534026727424000.00
P0noBHs 1.00 105 21 4410876.32 2.95 -102.05 9.19 2.23 1.18 102.50 9501.46 32465436.75 0.0076593521 10.03 128584554427830824337408.00
P0noBHs 1.00 106 6 1309909.14 9.56 -70.40 10.93 0.99 0.61 71.88 12357.37 12649023.00 0.0001767760 11.10 406287910309672502951936.00
P0noBHs 1.00 107 2 434419.23 4.33 -71.82 13.63 0.20 0.20 73.23 19215.77 5611810.34 0.0000053665 4.83 1495043002773654611165184.00
P0noBHs 1.00 108 2 444640.53 8.47 -76.49 14.80 0.44 0.44 78.36 20882.77 6002011.46 0.0000049141 9.03 1650865420660052691255296.00
P0noBHs 1.00 109 6 1195303.12 6.39 -77.32 12.88 0.88 0.59 78.65 13635.89 10054723.52 0.0000647888 9.62 564952921191899700658176.00
P0noBHs 1.00 110 2 437833.13 6.84 -76.29 13.94 0.36 0.35 77.85 15364.10 8224938.47 0.0000254470 7.80 792158988115860286078976.00
P0noBHs 1.00 111 2 433647.30 4.93 -76.98 13.36 0.30 0.30 78.29 15875.83 7911654.37 0.0000212041 9.95 858776341614785514700800.00
P0noBHs 1.00 112 2 425172.95 7.98 -70.84 11.46 0.49 0.49 72.20 15380.72 8545430.62 0.0000274817 18.71 772776599368953828999168.00
P0noBHs 1.00 113 10 2028073.17 11.63 -71.95 8.86 1.60 0.73 73.42 11974.89 14285670.63 0.0003087993 8.46 355131074304632141381632.00
P0noBHs 1.00 114 139 28704349.53 -1.23 -78.38 9.40 6.79 3.13 78.96 9955.43 26881710.37 0.0047211044 14.88 163241462644671818760192.00
P0noBHs 1.00 115 7 1449737.49 6.12 -81.77 11.10 1.50 0.81 82.75 14384.78 9143551.86 0.0000416582 9.95 660130066174535115210752.00
P0noBHs 1.00 116 2 374063.85 7.06 -82.53 12.01 0.52 0.44 83.70 15740.51 8523391.54 0.0000254841 5.72 804329389029052238528512.00
P0noBHs 1.00 117 3 615887.37 7.09 -78.66 12.69 0.74 0.47 79.99 14436.22 8717503.81 0.0000376861 9.84 688624065824789947744256.00
P0noBHs 1.00 118 13 2784964.89 5.59 -88.36 8.88 1.53 0.93 88.98 12083.63 13251002.42 0.0002290253 10.65 378304499349391128133632.00
P0noBHs 1.00 119 2 430737.94 5.51 -82.85 12.10 0.16 0.16 83.91 15714.55 8698679.95 0.0000268154 5.89 791173500110824607318016.00
P0noBHs 1.00 120 2 436646.88 4.61 -96.78 10.55 0.35 0.35 97.46 18425.90 6858714.27 0.0000095671 25.47 1215823759769421037436928.00
P0noBHs 1.00 121 2 428643.59 1.39 -100.95 8.63 0.47 0.47 101.33 10224.17 22529790.76 0.0020283034 12.15 183176881965692690104320.00
P0noBHs 1.00 122 2 424241.23 -0.62 -101.09 8.97 0.44 0.44 101.49 10128.43 22556808.47 0.0021610956 5.21 181404699813622986047488.00
P0noBHs 1.00 123 14 2708860.75 11.36 -79.76 6.71 2.21 1.11 80.84 12289.97 12965519.13 0.0002114988 11.12 401119396884364918784000.00
P0noBHs 1.00 124 4 622332.98 11.86 -73.78 7.77 0.75 0.64 75.13 13827.89 10037237.46 0.0000652081 13.90 585362400762554713374720.00
P0noBHs 1.00 125 4 867112.28 11.36 -76.40 6.63 0.63 0.48 77.53 13472.77 9237029.01 0.0000523478 9.75 585773577819234141995008.00
P0noBHs 1.00 126 2 315388.84 12.55 -70.92 9.19 0.44 0.32 72.60 13617.73 10940577.13 0.0000805775 8.30 530979329804789667069952.00
P0noBHs 1.00 127 8 1661733.67 10.74 -82.50 6.18 1.55 0.89 83.42 12834.48 11439636.43 0.0001284219 13.93 475113389458618492911616.00
P0noBHs 1.00 128 4 759470.23 6.98 -87.63 9.49 0.45 0.31 88.42 12793.26 11167166.95 0.0001093683 7.70 471146030012001100496896.00
P0noBHs 1.00 129 3 654006.31 6.12 -94.64 8.80 0.33 0.27 95.24 12373.86 11591274.35 0.0001360017 9.90 432894115020282406109184.00
P0noBHs 1.00 130 3 530709.54 8.09 -68.35 10.27 0.76 0.49 69.59 15915.11 8484830.58 0.0000279553 6.33 840616233385585952161792.00
P0noBHs 1.00 131 3 674903.29 9.97 -69.17 10.11 0.64 0.43 70.61 12781.44 11890323.72 0.0001314881 4.52 450340118258810005487616.00
P0noBHs 1.00 132 2 424238.91 8.00 -60.86 8.97 0.31 0.31 62.04 36489.12 7732596.17 0.0000008783 13.96 3547452813156659304071168.00
P0noBHs 1.00 133 29 5942584.08 11.09 -49.10 6.43 1.98 0.93 50.75 9684.95 34962455.54 0.0085602589 11.65 124345270975760607215616.00
P0noBHs 1.00 134 5 1087143.30 9.17 -29.38 6.21 0.67 0.45 31.40 12708.17 21264880.58 0.0009699265 22.24 295031289283771549876224.00
P0noBHs 1.00 135 22 4695558.57 11.30 -29.76 7.01 1.19 0.65 32.60 10064.82 38977817.67 0.0091478571 14.05 108134793283314904989696.00
P0noBHs 1.00 136 8 1723538.81 12.94 -52.47 7.07 1.18 0.81 54.50 12895.92 12853479.75 0.0001866957 11.66 441964365120405495611392.00
P0noBHs 1.00 137 12 2413944.42 14.99 -63.69 6.69 1.45 0.79 65.77 12448.92 13137123.39 0.0002285648 9.56 410322991874628072243200.00
P0noBHs 1.00 138 3 643663.16 10.75 -46.18 4.39 0.19 0.16 47.61 16254.12 10572789.48 0.0000386330 6.90 734343257475442662178816.00
P0noBHs 1.00 139 2 427523.70 11.43 -62.70 5.52 0.39 0.39 63.97 11087.60 18008700.53 0.0008611567 9.70 254649012643827466371072.00
P0noBHs 1.00 140 47 9832145.45 11.41 -62.58 4.49 3.58 1.96 63.77 10198.54 25604057.97 0.0041091733 13.10 182373649374004650180608.00
P0noBHs 1.00 141 4 849980.76 3.53 -79.44 -7.60 0.80 0.50 79.89 18133.57 4844354.43 0.0000046866 5.49 1501161974982147867410432.00
P0noBHs 1.00 142 14 2951683.36 3.91 -78.38 4.22 1.43 0.91 78.59 13076.95 10929653.62 0.0000959006 6.81 498639103030833272848384.00
P0noBHs 1.00 143 4 861030.78 -0.40 -70.61 3.13 0.56 0.35 70.68 13662.37 9821035.95 0.0000588181 6.53 576288660891754257448960.00
P0noBHs 1.00 144 4 750861.47 7.46 -87.57 3.96 0.73 0.44 87.97 12305.79 12758929.53 0.0002075299 9.14 409639996637152685326336.00
P0noBHs 1.00 145 10 2140333.30 6.20 -83.21 2.50 1.75 0.99 83.48 13450.99 9883341.56 0.0000658006 11.25 561265550007419327741952.00
P0noBHs 1.00 146 13 2821336.64 10.12 -73.75 4.18 2.13 1.12 74.55 12781.03 11946475.45 0.0001517024 9.50 457597072260687944744960.00
P0noBHs 1.00 147 4 800252.54 13.54 -73.60 5.50 0.48 0.40 75.04 13114.54 11275758.73 0.0001011693 7.25 487904706373922823602176.00
P0noBHs 1.00 148 5 1013607.53 14.67 -71.76 4.61 1.04 0.61 73.39 17017.00 8641859.87 0.0000259230 10.51 943066603153591944347648.00
P0noBHs 1.00 149 2 372103.10 9.80 -80.05 2.13 0.29 0.25 80.68 13185.74 10382269.32 0.0000791969 2.92 520673210607429344034816.00
P0noBHs 1.00 150 3 597403.36 9.88 -78.29 1.24 0.67 0.47 78.92 13251.46 9996795.33 0.0000705326 4.87 539608802077287630503936.00
P0noBHs 1.00 151 4 806335.04 9.04 -80.64 1.27 0.87 0.60 81.16 13482.52 10393029.88 0.0000851698 6.99 548925546263922415239168.00
P0noBHs 1.00 152 3 654745.77 8.69 -78.86 0.96 0.81 0.55 79.34 12828.27 10477447.96 0.0000904282 5.05 494848196841442411282432.00
P0noBHs 1.00 153 2 367460.83 14.45 -74.10 4.14 0.43 0.37 75.61 16451.48 7443642.84 0.0000177672 2.56 964089698001253165957120.00
P0noBHs 1.00 154 3 580858.88 8.17 -85.61 5.18 0.57 0.41 86.15 14985.33 7152906.37 0.0000200311 6.05 835729111546691862921216.00
P0noBHs 1.00 155 2 377166.39 -3.66 -85.16 4.29 0.58 0.50 85.35 15543.04 6732893.63 0.0000161576 6.62 939167343630791963836416.00
P0noBHs 1.00 156 6 1214133.54 -5.86 -85.45 4.62 1.16 0.74 85.77 13634.73 9594140.47 0.0000577303 14.22 586343355331605491089408.00
P0noBHs 1.00 157 2 453616.11 -4.59 -141.27 0.28 0.37 0.37 141.34 14520.74 9122932.55 0.0000394695 3.72 668884773651582338203648.00
P0noBHs 1.00 158 2 444584.38 -3.24 -135.78 -0.61 0.24 0.24 135.82 13594.65 6422920.71 0.0000212753 6.52 760022062106852651433984.00
P0noBHs 1.00 159 2 434524.11 -16.08 -60.19 4.32 0.06 0.06 62.45 15030.15 8221234.18 0.0000269034 4.56 764549394005710017134592.00
P0noBHs 1.00 160 3 642700.90 -16.60 -70.09 6.50 0.42 0.32 72.32 13743.46 10764304.04 0.0000883355 10.15 560355223220882205835264.00
P0noBHs 1.00 161 2 428672.71 -17.51 -50.77 -0.87 0.17 0.17 53.71 15735.07 8512509.24 0.0000252087 8.44 806820199707870096261120.00
P0noBHs 1.00 162 2 424206.21 -12.49 -82.95 -2.11 0.39 0.39 83.91 14964.05 8030844.86 0.0000260231 10.65 772761452951375768977408.00
P0noBHs 1.00 163 6 1211208.91 -5.60 -76.56 9.89 1.15 0.68 77.40 13459.29 10234514.84 0.0000795959 15.32 555283071913090929917952.00
P0noBHs 1.00 164 4 853462.58 -9.22 -75.55 9.45 1.03 0.69 76.69 13508.22 10568204.18 0.0000756203 10.10 537826577898906025197568.00
P0noBHs 1.00 165 2 429206.54 -9.61 -73.98 8.63 0.24 0.24 75.10 15681.14 7602571.79 0.0000199350 5.31 866883938808603720286208.00
P0noBHs 1.00 166 2 441377.62 -6.37 -140.91 1.31 0.27 0.26 141.06 11977.57 12250659.61 0.0001820430 9.53 393007061057503393480704.00
P0noBHs 1.00 167 5 1067240.96 -8.31 -76.63 8.43 0.50 0.43 77.54 11971.69 13578582.18 0.0002398683 11.16 364942600959364786290688.00
P0noBHs 1.00 168 4 849051.89 -8.66 -78.26 8.83 0.66 0.52 79.23 12612.75 12486542.21 0.0001577350 7.34 426624909699583016173568.00
P0noBHs 1.00 169 26 5492568.01 -7.09 -81.49 7.91 2.05 0.97 82.18 10108.51 25132857.77 0.0031041874 10.56 169084699952094753325056.00
P0noBHs 1.00 170 2 424216.56 -9.06 -79.67 8.49 0.39 0.39 80.63 12633.71 11882288.50 0.0001325144 9.56 441757387119011993485312.00
P0noBHs 1.00 171 3 673741.90 -16.42 -142.86 10.38 0.65 0.45 144.17 24134.11 3427746.97 0.0000009926 6.47 3095976189746669525401600.00
P0noBHs 1.00 172 4 694013.56 3.97 -104.66 9.90 0.88 0.71 105.20 11886.25 15591329.21 0.0007218025 12.54 356700254908364026281984.00
